Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,ConfWins,ConfLosses,WinPct,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
8,Kansas,2,B12,33,24-9,14-4,24,9,14,4,-0.2273,,,+114.3,-73.5,+68.0,+96.0662,-7.1061,-21.5,+36.8,+29.9,-20.7,+188.0,-213.2,+115.7,-279.3,+229.9,+8.1,+82.9,-40.6,+63.1,+21.7,-0.8,-235.1,+178.3,+48.6,-14.1,+12.6,+95.5,-130.4,+169.1,-214.6,+249.8,-228.8,+139.9,-78.7,+38.7,-19.0,+59.1,-10.86
39,Kansas State,9,B12,32,20-12,10-8,20,12,10,8,-0.625,,,+13.4,-75.0,+91.9,+172.1497,-38.157,+2.0,-139.6,-6.4,+25.7,+265.5,-165.7,+131.2,-121.2,+197.0,-22.2,+83.0,-218.6,+213.2,-115.0,+43.5,-228.8,+204.6,-127.7,+37.0,-25.7,+233.6,-170.1,+8.6,+33.4,+217.7,-154.5,+171.8,-84.1,+18.1,-189.2,+49.4,-52.9
21,Kentucky,8,SEC,34,24-10,12-6,24,10,12,6,-0.2059,,,+98.3,-67.7,+63.1,+82.0996,-20.1043,-19.7,-109.8,+82.0,+31.6,+238.9,-132.7,+133.7,-277.8,+172.8,+30.9,+104.1,-80.0,-28.8,+46.9,-9.8,-64.2,+223.0,-55.5,+181.0,+19.6,+166.5,-212.4,+10.3,-10.1,+243.0,-263.0,+261.6,-29.5,+111.5,-107.7,+111.0,-24.4
112,Louisiana-Lafayette,14,SB,31,20-11,11-7,20,11,11,7,+0.1548,,,+50.5,-50.9,-66.3,+244.3447,-111.3807,+80.1,-19.1,+67.9,-133.9,+227.9,-218.8,+125.3,-131.1,+227.3,+14.9,-19.1,-192.3,+22.1,-26.6,+203.9,-211.8,+203.1,-60.8,+158.7,-188.1,+145.6,-14.2,+27.0,-54.9,+241.7,-154.2,+165.9,-45.4,+84.8,+36.4,+81.7,-98.74
1,Louisville,4,Amer,34,29-5,15-3,29,5,15,3,+0.1471,,,+117.2,-78.2,+76.9,+2.0303,-0.0054,-53.0,+31.0,+28.2,+34.1,+1.1,-2.4,+38.8,+26.6,-34.3,+17.5,-1.9,-215.7,+178.6,-127.1,+82.8,-94.5,+15.0,+26.3,+112.1,+15.5,+8.9,-20.9,+25.9,+21.3,-6.6,-60.2,+88.3,-64.1,+47.0,+10.3,+25.6,-12.7
77,Manhattan,13,MAAC,32,25-7,15-5,25,7,15,5,+0.2188,,,-31.9,+27.6,+40.3,+45.2663,-76.1729,+8.2,-64.6,+21.4,+14.6,+125.3,-246.8,+192.2,+3.1,+20.2,-24.3,+44.9,-235.0,-9.9,+47.1,-3.5,-281.3,+213.1,-103.1,+48.8,+11.5,+185.3,-35.8,+41.3,-58.1,+34.7,-179.7,+182.1,-6.1,-25.7,+26.0,+91.38,-63.3
49,Massachusetts,6,A10,32,24-8,10-6,24,8,10,6,-0.25,,,+19.7,+106.9,+55.6,+65.1791,-48.357,+71.4,-74.2,+193.6,-4.2,+199.2,-190.1,+153.2,-115.3,+11.7,-46.4,+181.4,-162.6,+7.0,-143.7,+177.3,-56.0,+111.9,-53.8,+162.8,-31.4,+211.3,-124.0,+205.7,+0.3,+110.6,-291.4,+131.0,+13.0,+30.3,+56.6,+17.3,-28.5
34,Memphis,8,Amer,31,22-9,12-6,22,9,12,6,-0.3764,,,+60.0,+15.7,+59.6,+139.1446,-33.3325,+62.0,-19.8,+183.9,-57.9,+243.2,-187.0,+252.4,-22.3,+158.9,+2.9,+62.8,-233.6,+124.1,-137.0,+55.3,-13.5,+57.3,+18.8,+168.2,-126.8,+196.5,-173.7,+183.0,+12.3,+249.8,-268.6,+59.6,-36.1,-13.7,+31.0,+14.2,-32.14
94,Mercer,14,ASun,31,23-8,14-4,23,8,14,4,+0.2581,,,+10.1,-41.0,-2.2,+169.3057,-93.2735,+32.1,+21.3,+179.5,-11.0,+56.2,-116.8,+2.8,-92.0,+191.4,-92.8,+15.9,-79.3,+207.7,-221.3,+180.4,-175.2,-23.3,-19.6,+246.2,-57.0,+166.2,+10.3,+106.4,+4.0,-15.2,-26.9,-2.3,-257.7,+83.6,-176.6,+323.6,-87.64
16,Michigan,2,B10,33,25-8,15-3,25,8,15,3,-0.0076,,,+124.3,-94.7,+25.0,+231.0824,-15.144,-10.5,+44.0,+44.4,-110.6,+268.2,+0.4,+41.7,-220.5,+97.1,-230.8,+172.1,-23.2,+221.1,-251.3,+141.4,+23.9,-16.1,+30.3,+32.6,-180.0,+278.6,+25.2,+106.9,-33.4,+36.0,+10.6,-18.1,-108.5,+115.0,-263.7,+283.3,-6.8
10,Michigan State,4,B10,34,26-8,12-6,26,8,12,6,+0.0353,,,+121.6,-92.8,+67.1,+42.0724,-9.0206,-50.5,+41.3,-28.2,-2.1,+113.9,-63.7,+202.7,-154.2,+198.5,-58.7,-1.7,+9.2,+123.5,-292.4,+195.9,-109.2,+93.9,+14.8,+5.0,+15.9,+74.9,+25.0,+2.8,-71.6,+134.2,-57.9,+154.0,-272.4,+129.7,-122.2,+195.1,-7.9
168,Milwaukee,15,Horz,33,20-13,7-9,20,13,7,9,+0.3939,,,-65.2,-73.5,-69.2,+57.4993,-167.0849,-25.6,-118.3,+164.8,-97.7,+92.0,-260.6,+100.5,-137.6,+63.4,-228.5,+33.9,-138.1,-38.5,-12.2,+104.1,-59.3,+108.2,-71.2,+241.0,-173.5,+165.0,-187.7,+70.4,-19.4,+22.3,+5.9,+100.6,-123.4,+113.2,-43.8,+233.9,-140.1
214,Mount St. Mary's,16,NEC,33,16-17,9-7,16,17,9,7,+0.2652,,,-11.4,-45.7,-191.5,+253.615,-213.4212,+94.5,-32.2,+43.5,-268.8,+163.3,-52.3,+24.2,-118.1,+85.2,-256.0,+194.0,-223.8,+120.3,-229.0,+76.5,-13.0,+152.8,-42.7,-9.6,-288.0,+214.5,-86.7,+158.6,-89.9,+4.6,+28.0,+0.1,+19.4,-60.9,+29.9,+78.4,-206.4
98,NC Central,14,MEAC,31,26-5,16-1,26,5,16,1,+0.1613,,,-25.0,-64.3,+21.5,+71.316,-97.1091,-16.2,-79.1,-19.4,+38.4,+6.6,-90.9,+56.0,+17.3,-7.4,-4.0,+16.2,-217.5,+116.2,+41.5,-35.3,-231.4,+142.2,-21.5,+38.8,+26.0,-26.6,-199.1,-11.3,+24.7,+200.6,-225.7,+173.9,-254.0,+55.7,-224.2,+246.5,-64.6
55,Nebraska,11,B10,31,19-12,11-7,19,12,11,7,+0.0538,,,+19.9,-76.0,+53.6,+38.1948,-54.0496,-37.3,-174.3,+90.3,-50.2,+86.3,-53.4,+7.0,-105.8,+109.9,-291.0,+249.1,-25.4,+181.2,-63.2,+123.9,-194.4,+96.9,-187.0,+137.4,-89.7,+117.1,-147.5,+63.1,-26.5,+62.7,-135.9,+203.3,-233.5,+127.7,-119.6,+111.7,-43.0
30,New Mexico,7,MWC,33,27-6,15-3,27,6,15,3,-0.0182,,,+79.5,-26.1,+39.1,+13.1397,-29.0653,-33.4,-32.9,+26.1,+21.8,+9.1,-12.2,+251.1,-324.4,+208.2,-87.9,+83.4,-17.0,+60.0,+9.7,+0.8,+12.9,+51.2,+12.9,-30.4,+39.6,+28.3,-165.9,+200.6,-143.5,+22.2,-159.0,+44.9,-217.0,+157.7,-119.2,+95.5,-17.8
74,New Mexico State,13,WAC,34,25-9,12-4,25,9,12,4,+0.2647,,,+61.7,-21.1,-21.0,+174.2548,-73.3073,+48.5,+24.7,+3.6,+29.1,+1.2,-191.0,+120.9,-289.8,+279.1,+22.8,-3.2,-235.1,+68.2,+45.0,+26.3,-21.6,-23.2,+32.2,+25.2,+32.6,+25.8,-44.8,+10.9,-75.3,+5.2,-291.7,+293.0,+27.8,+28.9,-82.5,+287.2,-80.66
27,North Carolina,6,ACC,32,23-9,13-5,23,9,13,5,-0.7188,,,+63.3,-49.9,+86.5,+179.1188,-26.2639,+31.2,-101.5,+17.5,+0.3,+281.9,-65.7,+130.6,-79.6,+54.2,+8.8,+215.7,-125.6,+275.4,-20.9,+46.2,-138.9,+272.4,-68.7,-13.2,-25.1,+276.4,-168.9,+162.7,+3.1,+181.2,-325.2,+268.0,-180.0,+91.1,+53.8,+2.7,-21.41
65,North Carolina State,12,ACC,35,22-13,9-9,22,13,9,9,+0.1714,,,+84.1,-85.2,-12.1,+95.2132,-64.0909,-25.0,-90.3,+32.7,-34.1,+115.2,-16.9,+15.4,-205.6,+172.5,-33.6,+30.9,-296.1,+239.7,-243.3,+155.3,-181.5,+119.4,+2.5,-5.2,-69.9,+196.8,-295.7,+182.5,-18.3,+16.2,-306.8,+276.3,-66.0,+18.5,-110.9,+234.3,-49.0
75,North Dakota State,12,Sum,28,22-6,12-2,22,6,12,2,+0.2143,,,+97.2,-92.9,-86.4,+19.2611,-74.0321,-48.0,+45.4,-33.1,-142.3,+32.5,-16.1,-12.4,-215.1,+113.6,-145.4,+146.6,+15.8,+131.3,-97.7,+195.5,-142.4,+31.0,+48.7,+12.2,-57.8,+158.1,-96.6,-21.5,-284.7,-12.1,-280.5,+232.3,-205.4,+64.5,-216.4,+317.68,-57.58
13,Ohio State,6,B10,34,25-9,10-8,25,9,10,8,+0.0147,,,+19.5,+49.6,+89.3,+33.0803,-12.1639,+3.7,-85.7,+143.8,+25.0,+155.9,-64.9,+160.0,+6.1,+25.0,-187.1,+20.0,-78.9,+112.2,-59.1,+83.3,+20.5,+7.0,-16.7,+63.3,-24.8,+40.4,-218.8,+255.6,+35.1,+240.8,-140.8,+245.3,-98.8,+103.7,-175.0,+86.5,-18.8
28,Oklahoma,5,B12,32,23-9,12-6,23,9,12,6,-0.0521,,,+110.4,-74.8,+14.4,+109.1227,-27.1202,-15.0,-11.0,-6.5,-113.6,+100.2,-14.1,+84.3,-199.2,+114.7,-101.4,+8.4,-100.7,+179.0,-156.9,+277.6,-99.0,+43.7,-88.4,+29.4,-127.8,+80.2,-8.1,+42.0,-112.9,+127.2,-27.0,-31.1,-228.0,-42.8,+56.3,+52.9,-22.84
18,Oklahoma State,9,B12,33,21-12,8-10,21,12,8,10,-0.3031,,,+100.1,-55.5,+68.3,+23.0833,-17.0666,-33.8,+10.4,+99.0,+5.7,+153.3,-0.4,-9.0,-39.6,+64.3,-265.1,+282.8,-191.3,+120.6,+26.9,+4.0,-115.5,+153.5,-9.8,+184.2,+4.4,+206.2,-34.7,+69.8,-38.7,+26.8,-101.8,+29.1,-146.9,-10.0,+5.4,+150.6,-42.17
35,Oregon,7,P12,32,23-9,10-8,23,9,10,8,-0.0521,,,+103.9,-64.6,+3.4,+110.1457,-34.148,-6.4,+25.3,-21.3,-95.0,+281.7,-33.1,+183.7,-79.0,+4.2,-91.4,+142.2,-174.1,+80.1,-63.9,+159.0,-247.9,+237.3,-28.5,+101.3,-156.6,+247.8,+29.9,-13.3,-28.6,+216.1,-108.4,+36.4,-98.9,-54.4,+10.6,+170.3,-32.2
12,Pittsburgh,9,ACC,34,25-9,11-7,25,9,11,7,+0.0147,,,+107.2,-75.4,+70.6,+29.0771,-11.043,-41.9,-59.5,+36.2,-17.2,+86.5,-40.8,+94.8,-89.5,+88.3,+17.2,+41.2,-29.0,+46.0,-1.3,+43.0,-63.4,+76.0,-49.1,+29.7,-6.7,+132.4,-75.9,+89.9,-72.0,+43.2,-286.1,+227.6,-158.1,+71.9,-227.3,+136.8,-20.7
51,Providence,11,BE,34,22-12,10-8,22,12,10,8,+0.1029,,,+78.8,-75.5,+22.1,+115.1852,-50.1238,-10.1,-185.4,+118.1,-74.0,+243.7,-85.8,+36.6,-273.3,+274.6,-8.6,+93.0,-82.7,+36.1,-71.9,+7.7,-19.5,+52.0,-226.7,+155.3,-118.3,+261.0,-101.3,+96.1,-59.8,+88.3,-169.0,+163.3,-6.4,+217.0,-187.5,+145.7,-43.7
40,Saint Joseph's,10,A10,33,24-9,11-5,24,9,11,5,-0.1273,,,+65.8,+4.2,+37.4,+53.1606,-39.1658,+1.1,+25.8,+75.4,-49.4,+13.3,-180.8,+98.6,-313.7,+292.5,-214.6,+226.4,+6.5,+20.6,-45.3,+63.4,+24.2,+88.0,+9.6,+56.9,-40.1,0.0,-8.0,+119.3,-97.2,+76.2,-36.5,+14.7,-197.5,+25.1,-145.1,+162.8,-35.65
32,Saint Louis,5,A10,31,25-6,13-3,25,6,13,3,-0.4732,,,-57.0,+84.0,+87.0,+41.1406,-31.2178,+21.3,-110.3,+94.0,+40.8,+199.4,-170.3,+240.0,-12.3,+50.8,-218.3,+204.9,-44.5,+7.4,-122.1,+119.7,-22.3,+19.5,-35.1,-6.1,+15.6,+167.0,-252.2,+250.9,+34.6,+209.4,-142.6,+98.3,+19.0,-10.4,-55.8,+118.1,-26.7
25,San Diego State,4,MWC,31,27-4,16-2,27,4,16,2,-0.071,,,+2.5,+44.4,+76.4,+7.1127,-24.0579,-33.8,-235.3,+197.6,+30.6,+16.7,-8.9,+29.9,-5.7,-23.1,+2.9,+66.5,-59.1,+44.1,-28.8,+242.2,+16.7,+150.6,-249.9,+208.4,+22.9,+80.1,-151.2,+128.2,-1.0,+10.8,-310.8,+276.0,-69.8,+124.6,-217.7,+284.9,-11.8
43,Stanford,10,P12,33,21-12,10-8,21,12,10,8,-0.0364,,,+65.2,-21.8,+45.2,+132.1656,-42.2358,+21.1,-17.8,+40.7,-64.5,+219.2,-49.5,+210.0,-232.1,+43.5,-208.5,+111.0,-1.6,+119.4,-27.2,+130.0,-61.6,+91.7,-40.8,+0.2,-16.6,+249.9,-29.9,+158.5,-206.8,+58.7,-226.4,+124.3,-170.5,+149.7,-67.8,+293.8,-48.03
71,Stephen F. Austin,12,Slnd,31,29-2,18-0,29,2,18,0,+0.0645,,,+52.0,-73.6,+6.2,+190.2488,-70.2127,+17.6,+5.9,-6.2,-144.5,+168.2,-54.0,+48.6,+15.5,+87.5,+31.1,-11.3,-51.5,+73.9,-131.5,+29.5,-286.1,+168.7,+20.5,-7.5,-154.4,+163.8,-89.0,+74.2,-164.9,+145.2,-48.9,+14.1,+18.1,+23.2,-240.6,+303.2,-36.6
15,Syracuse,3,ACC,32,27-5,14-4,27,5,14,4,-0.3438,,,+94.0,-53.5,+78.9,+40.0822,-14.0808,-25.2,-181.2,+215.7,-70.5,+75.4,+4.4,+63.1,+0.2,+176.9,+31.8,-24.7,-168.6,+21.2,-182.7,+140.5,-51.0,+128.5,-169.2,+171.2,-27.2,+73.5,-176.9,+235.4,-154.9,+90.9,-280.2,+221.2,-317.0,+8.5,-281.7,+283.1,-6.87
11,Tennessee,11,SEC,33,21-12,11-7,21,12,11,7,+0.1636,,,+97.7,-43.5,+62.8,+1.0759,-10.0133,-47.3,-132.0,+82.2,+3.5,-5.1,-66.5,+104.1,-240.4,+201.6,+28.5,+76.6,+5.6,-26.7,-94.5,+170.2,-8.3,-15.4,-79.9,-8.1,+7.1,-5.6,-218.3,+247.3,-103.0,+5.2,-194.2,+126.7,+7.4,+26.9,-263.1,+308.59,-54.2
36,Texas,7,B12,33,23-10,11-7,23,10,11,7,-0.197,,,+41.4,+43.9,+61.2,+16.1471,-35.1323,-7.4,-217.0,+232.0,-3.5,-5.7,-109.8,+127.4,-261.0,+184.6,+37.7,-19.0,-72.7,+221.2,-53.6,+252.5,-136.1,+101.1,-195.9,+188.1,+22.6,-27.4,-235.7,+242.8,-124.2,+150.6,-297.6,+235.1,-247.8,+19.1,-1.9,+187.3,-29.34
240,Texas Southern,16,SWAC,33,18-15,12-6,18,15,12,6,+0.2878,,,-28.4,+61.6,-217.6,+223.6688,-239.6015,+151.3,-21.5,+13.8,-150.6,+21.7,-228.9,+197.2,-301.9,+251.4,-64.1,+120.8,-131.2,+69.7,+31.9,-9.8,+29.0,+98.3,-25.8,+38.1,-136.9,+54.2,-64.2,+44.4,-215.8,+25.7,-153.2,+147.4,-43.6,-42.6,-43.8,+70.6,-213.62
78,Tulsa,13,CUSA,33,21-12,13-3,21,12,13,3,+0.3636,,,-36.3,-2.3,+41.1,+43.2691,-77.1335,-8.3,-133.0,+109.7,-11.1,+18.5,-44.0,+10.6,-24.1,+9.9,-192.7,+190.6,-55.3,+53.2,+28.9,-43.3,-261.5,+131.4,-74.6,+86.1,+20.6,-31.5,-223.0,+162.7,-186.9,+213.3,-177.0,+274.8,-183.0,+228.5,-11.9,+91.5,-94.8
19,UCLA,4,P12,34,26-8,12-6,26,8,12,6,+0.0353,,,+115.0,-83.9,+45.6,+54.0906,-18.0524,-42.4,+36.8,-4.1,-135.2,+203.1,-1.4,+73.5,-24.6,+133.8,-190.7,+212.7,-13.9,+19.0,-164.4,+44.6,-57.1,+39.2,+30.8,-30.8,-127.7,+175.9,+15.3,+126.4,-151.1,+169.5,-271.1,+201.2,-306.2,+231.6,+43.1,+60.4,-16.3
23,UConn,7,Amer,34,26-8,12-6,26,8,12,6,-0.1647,,,+53.7,+40.2,+82.2,+32.106,-22.1589,+0.6,-35.2,+79.1,+36.9,+33.4,-91.3,+290.5,-68.2,+115.8,-149.5,+125.6,-231.2,+248.4,-197.0,+220.5,-34.0,+114.0,-148.6,+138.6,+35.5,-21.7,+11.5,+62.1,-54.2,+199.2,-113.6,+39.4,-90.4,+63.9,-185.1,+239.2,-16.0
