Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,ConfWins,ConfLosses,WinPct,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
26,Colorado,10,P12,35,25-10,,25,10,,,+0.119,,-1.3,+29.0,-5.6,-8.0,+0.045,-8.0,-3.4,+101.0,-4.3,-50.0,-1.1,-81.0,-2.4,-9.0,-0.5,+25.0,+5.4,+191.0,-7.2,+116.0,-7.2,-32.0,-2.7,+81.0,-0.1,+10.0,-3.5,+115.0,-8.7,-34.0,+0.3,-44.0,-2.0,-1.0,-5.2,+131.0,-0.3,-20.0
34,Colorado State,10,MWC,33,23-10,,23,10,,,+0.103,,+3.0,+3.0,+2.7,+70.0,-0.0019,+15.0,+0.6,+17.0,-2.2,-13.0,+1.3,+102.0,-2.5,+43.0,+6.3,-186.0,-0.4,+23.0,+5.3,-92.0,+4.1,+66.0,+3.1,+2.0,-1.0,+36.0,-2.7,+9.0,-2.8,-43.0,-1.4,+20.0,-1.8,+13.0,-0.8,-45.0,-0.77,0.0
10,Creighton,3,BE,32,23-9,,23,9,,,-0.2188,,-1.6,+26.0,-0.1,+33.0,-0.0097,+15.0,-7.9,+183.0,+3.2,+136.0,-0.2,+55.0,-1.9,-35.0,-7.6,+42.0,-9.1,-15.0,+0.1,-90.0,-2.1,+2.0,-6.1,+70.0,+2.5,+109.0,-5.9,+180.0,+2.7,+110.0,+4.5,-3.0,+6.4,+101.0,+3.7,-161.0,-4.28,+40.0
35,Dayton,7,A10,31,24-7,,24,7,,,-0.2742,,-5.7,+72.0,+7.5,+126.0,-0.2601,+95.0,-4.2,+88.0,+5.6,+189.0,-0.6,+32.0,+0.9,-121.0,-7.8,+53.0,+0.2,+8.0,+10.0,-44.0,-7.0,+2.0,-7.1,+195.0,+0.2,+53.0,-0.6,+50.0,+7.4,+216.0,+0.8,+21.0,+9.6,+41.0,+1.7,-139.0,-2.72,+77.0
54,Drake,10,MVC,33,27-6,,27,6,,,+0.1818,,+2.7,+1.0,-6.0,-40.0,+0.1026,-33.0,-2.3,+66.0,+1.1,+7.0,-2.3,+8.0,-1.4,+34.0,-1.7,-42.0,-8.6,+3.0,+2.6,-57.0,-5.7,-63.0,-11.3,+259.0,+3.9,+43.0,+7.2,-19.0,-2.4,-20.0,+0.7,-8.0,-2.0,-76.0,-0.9,-2.0,-0.6,-13.0
11,Duke,4,ACC,32,24-8,,24,8,,,-0.75,,-8.7,+87.0,+7.1,+134.0,-0.2254,+98.0,-6.4,+187.0,+4.7,+152.0,-2.9,-9.0,-1.2,+8.0,-4.4,+90.0,+5.0,+170.0,-3.4,+54.0,+3.3,+93.0,-5.6,+149.0,-0.2,+30.0,-5.1,+175.0,+12.6,+218.0,-3.0,+39.0,-10.3,-92.0,+0.9,-87.0,-4.4,+234.0
82,Duquesne,11,A10,34,23-11,,23,11,,,+0.3235,,+0.6,-3.0,-6.5,-12.0,+0.1251,-42.0,+0.6,-51.0,-1.3,+20.0,-1.2,-50.0,-1.0,+39.0,+1.0,-21.0,-7.0,-162.0,-7.8,+90.0,-0.3,-49.0,-2.6,+22.0,+0.5,+57.0,+4.3,-100.0,-2.5,+19.0,-3.9,+76.0,+7.2,+96.0,-2.7,+22.0,+3.4,-66.0
23,Florida,7,SEC,35,24-11,,24,11,,,-0.0857,,-2.4,+29.0,+1.0,+41.0,-0.039,+28.0,0.0,+3.0,-0.6,+26.0,-1.2,+15.0,-2.0,-19.0,-9.2,+154.0,+0.2,+11.0,+10.7,-20.0,+2.3,+6.0,-1.0,+25.0,-1.9,0.0,+1.3,-32.0,+1.8,+95.0,-4.1,+26.0,-3.3,+2.0,+3.2,-9.0,-2.2,+7.0
49,Florida Atlantic,8,Amer,33,25-8,,25,8,,,-0.0076,,+3.9,+3.0,+4.3,+69.0,-0.0151,+19.0,+1.2,+14.0,+3.0,+98.0,+0.8,+74.0,-3.1,+59.0,-3.8,+88.0,-5.1,-115.0,+12.7,-102.0,+0.4,+51.0,+3.2,0.0,-4.8,-71.0,-2.3,+82.0,+10.0,+155.0,-5.9,+117.0,+2.9,+64.0,+2.7,-93.0,-0.83,+8.0
15,Gonzaga,5,WCC,31,24-7,,24,7,,,-0.2742,,+5.6,-3.0,+8.9,+152.0,-0.0452,+31.0,-3.2,+63.0,+6.6,+214.0,-6.2,-13.0,-0.1,-45.0,-9.1,+192.0,+5.6,+156.0,+0.7,-43.0,+3.1,+90.0,-8.3,+146.0,+7.8,+215.0,+6.4,-66.0,+3.0,+56.0,-4.4,+7.0,+3.5,+59.0,-3.2,+107.0,-2.36,+35.0
280,Grambling State,16,SWAC,32,18-14,,18,14,,,+0.2708,,+7.5,-138.0,-1.1,-16.0,+0.223,-119.0,+2.7,-123.0,-3.7,-62.0,-1.1,-81.0,-1.9,+76.0,-0.4,-25.0,-3.0,-133.0,+11.9,-19.0,-3.6,-76.0,-0.1,-62.0,-2.9,-15.0,+6.5,-121.0,-3.5,-102.0,-0.4,-35.0,+5.0,+132.0,-1.2,-43.0,+7.4,-2.0
66,Grand Canyon,12,WAC,32,28-4,,28,4,,,+0.125,,+3.5,-18.0,-6.8,-41.0,+0.139,-42.0,-2.3,+83.0,-0.4,+39.0,-3.5,-131.0,+6.9,-35.0,-5.1,+104.0,+9.1,+108.0,+8.5,+4.0,-0.7,-47.0,-3.7,+93.0,-1.4,+28.0,0.0,-6.0,+0.2,+52.0,+1.8,-55.0,+6.5,+167.0,+1.0,-47.0,-0.7,-11.0
1,Houston,1,B12,34,30-4,,30,4,,,-0.0824,,-4.9,+55.0,-3.6,+2.0,0.0,+2.0,-1.6,-9.0,-3.5,+9.0,+3.0,+159.0,+0.2,+6.0,-4.3,+74.0,+5.2,+64.0,-7.5,+17.0,-0.9,-69.0,-2.7,-2.0,-1.4,+24.0,-0.6,+17.0,-4.7,+15.0,+6.8,-135.0,-3.9,-123.0,-1.4,-47.0,-8.2,+3.0
274,Howard,16,MEAC,33,16-17,,16,17,,,+0.1152,,-0.8,-3.0,+1.5,-59.0,-0.0442,-21.0,-2.9,+87.0,+1.0,+4.0,-1.9,-88.0,-2.4,+41.0,+1.1,+10.0,-3.6,-114.0,+10.4,-1.0,-4.1,-104.0,-3.8,+29.0,-0.4,-20.0,-1.4,+94.0,+3.8,+33.0,+3.4,-51.0,-8.9,-33.0,-1.5,+25.0,+11.5,-101.0
13,Illinois,3,B10,34,26-8,,26,8,,,+0.2353,,0.0,+11.0,-2.1,-4.0,+0.016,+3.0,-1.8,+61.0,+0.5,+72.0,-0.8,+36.0,-1.5,-43.0,+0.2,+16.0,-0.2,+45.0,+5.2,-6.0,-0.6,+51.0,-2.0,+60.0,+2.6,+118.0,-1.2,+38.0,-3.0,-93.0,-4.0,+79.0,+3.5,+57.0,+0.5,-1.0,-3.3,-6.0
6,Iowa State,2,B12,34,27-7,,27,7,,,+0.0059,,+0.4,+17.0,-5.4,+2.0,+0.0251,-2.0,-2.6,+86.0,-4.8,-8.0,-3.2,-36.0,-2.3,+12.0,-8.2,+162.0,+5.2,+88.0,-2.9,+62.0,-3.9,-96.0,-3.3,+77.0,-1.7,+25.0,-0.8,+31.0,-5.9,-20.0,+0.2,-38.0,-2.0,-86.0,-1.9,+29.0,-4.4,-2.0
70,James Madison,12,SB,33,30-3,,30,3,,,+0.0909,,+8.0,-40.0,+0.8,+36.0,+0.1011,-28.0,+2.3,-4.0,-1.0,+29.0,-0.4,+54.0,-2.6,+91.0,+2.6,-22.0,+2.5,+101.0,+1.0,-7.0,-2.1,-64.0,-3.3,+92.0,-1.8,+7.0,+8.1,-23.0,+0.2,+65.0,-1.8,+29.0,-1.6,+10.0,-3.8,+132.0,-1.0,-3.0
17,Kansas,4,B12,31,21-10,,21,10,,,-0.6774,,-28.1,+276.0,+3.1,+50.0,-0.6992,+243.0,-17.0,+280.0,+0.6,+68.0,+5.5,+180.0,-2.2,+35.0,-4.8,+8.0,+8.5,+220.0,-4.8,+45.0,-13.9,-73.0,-9.3,+229.0,-1.4,+33.0,-18.7,+128.0,+2.6,+58.0,+8.6,-190.0,-1.0,-79.0,+0.8,-22.0,-4.4,+109.0
22,Kentucky,3,SEC,32,23-9,,23,9,,,-0.0521,,+3.0,+2.0,+4.8,+79.0,-0.0267,+25.0,+1.2,+9.0,0.0,+32.0,+3.6,+179.0,-6.2,+76.0,+2.8,-72.0,-0.9,-41.0,-4.9,+7.0,-4.2,-88.0,-2.4,+71.0,-0.2,+7.0,+3.4,+10.0,+0.3,+53.0,+5.9,-115.0,+0.2,-54.0,+2.2,-1.0,-2.34,+11.0
195,Long Beach State,15,BW,33,19-14,,19,14,,,+0.0242,,+6.4,-79.0,+5.1,+42.0,+0.0368,-26.0,+0.3,-59.0,+0.5,-10.0,-3.1,-101.0,-3.0,+110.0,+3.0,-13.0,-5.2,-126.0,-2.3,+73.0,+1.2,+12.0,-0.1,-40.0,0.0,+10.0,+0.9,-104.0,+1.4,-36.0,+0.2,-39.0,-7.7,-192.0,-2.4,+70.0,+7.0,+122.0
170,Longwood,16,BSth,31,18-13,,18,13,,,+0.4194,,+9.3,-120.0,-9.0,-106.0,+0.3937,-133.0,+4.4,-171.0,-3.7,-135.0,-1.5,-80.0,-0.1,+15.0,-2.0,+44.0,+2.1,+96.0,+1.3,+40.0,-7.0,-159.0,-1.1,-35.0,-2.1,-60.0,+12.6,-151.0,-3.7,-129.0,-0.5,-34.0,+9.6,+68.0,-4.2,+77.0,+9.4,-148.0
9,Marquette,2,BE,34,25-9,,25,9,,,-0.1353,,+1.3,+13.0,+2.4,+50.0,-0.0108,+13.0,-3.7,+114.0,-0.6,+4.0,-2.4,0.0,-4.4,+130.0,-4.6,+9.0,+0.5,-34.0,+3.5,-128.0,+8.2,+157.0,-8.6,+206.0,+0.5,+40.0,+3.8,-16.0,-1.3,-15.0,-7.6,+156.0,+3.4,-32.0,-3.3,+111.0,-5.3,+8.0
83,McNeese,12,Slnd,29,26-3,,26,3,,,+0.1034,,+11.0,-53.0,+2.2,+50.0,+0.1255,-39.0,+5.8,-22.0,-0.1,+47.0,-0.8,+43.0,+1.3,+5.0,+0.1,+16.0,+6.3,+67.0,+9.1,+1.0,+9.1,+66.0,+5.2,-56.0,+2.3,+109.0,+5.3,+6.0,-1.8,-5.0,-4.0,+19.0,+2.9,-31.0,-2.8,-2.0,-0.42,0.0
19,Michigan State,9,B10,33,19-14,,19,14,,,-0.0758,,-9.6,+136.0,-2.6,+9.0,-0.0779,+41.0,-6.7,+146.0,+1.8,+104.0,+1.1,+98.0,+1.4,-19.0,+6.2,-96.0,+0.8,+29.0,-5.7,+5.0,-0.1,-6.0,-4.6,+88.0,+1.0,+78.0,-8.0,+207.0,+2.3,+85.0,-1.9,-18.0,-5.9,-171.0,-1.9,-21.0,+0.24,+1.0
28,Mississippi State,8,SEC,34,21-13,,21,13,,,-0.2176,,+4.4,-17.0,+1.7,+40.0,+0.0238,+2.0,+1.0,-28.0,+1.8,+105.0,+0.4,-41.0,+0.6,-17.0,-1.9,+48.0,+3.2,+109.0,+1.1,+25.0,+2.6,+33.0,+3.0,-18.0,+1.0,+28.0,-1.9,-28.0,+2.0,+115.0,-2.8,+50.0,+1.7,-38.0,-1.8,+14.0,-0.73,+19.0
215,Montana State,16,BSky,32,15-17,,15,17,,,+0.2812,,+9.9,-132.0,+6.3,+61.0,+0.0971,-53.0,+6.4,-33.0,+0.3,-53.0,-2.2,-57.0,-1.5,+55.0,+1.9,-86.0,+2.1,+57.0,-3.8,-3.0,-8.7,-179.0,+7.3,-41.0,-3.7,-147.0,+3.5,+11.0,+5.6,+154.0,+3.8,-22.0,-2.0,-1.0,+1.7,-49.0,+12.15,-201.0
132,Morehead State,14,OVC,30,22-8,,22,8,,,+0.2667,,+1.7,-20.0,-5.0,-54.0,+0.1652,-41.0,+2.8,-12.0,-1.0,+30.0,-3.3,-156.0,+1.7,-150.0,-3.6,+76.0,-1.2,+31.0,-2.0,-13.0,-8.1,-119.0,-0.3,+39.0,-1.2,+35.0,+4.0,-43.0,-0.6,+67.0,+6.0,-11.0,+1.8,+64.0,+0.6,-109.0,+3.78,-47.0
27,Nebraska,8,B10,33,23-10,,23,10,,,-0.0303,,+8.9,-19.0,-1.7,+17.0,+0.0706,-19.0,+5.7,-50.0,+1.1,+73.0,-3.7,-62.0,-2.9,+49.0,-5.6,+56.0,-3.7,-113.0,+2.5,-56.0,+1.5,+56.0,+9.5,-71.0,+1.2,+83.0,+0.5,+40.0,+0.6,+83.0,-1.5,+44.0,+0.9,-56.0,+3.2,-76.0,-1.61,+8.0
41,Nevada,10,MWC,32,25-7,,25,7,,,-0.2812,,+10.0,-30.0,+10.5,+177.0,-0.0281,+18.0,+2.6,-17.0,+2.2,+105.0,+5.0,+230.0,-3.5,+108.0,+5.8,-156.0,+6.6,+170.0,+17.6,0.0,+4.0,+19.0,+4.5,-55.0,+3.0,+101.0,-1.0,+91.0,+0.5,+91.0,-0.6,-25.0,-2.7,-108.0,-0.8,-33.0,-2.75,+57.0
25,New Mexico,11,MWC,34,25-9,,25,9,,,+0.098,,+1.6,+13.0,-5.9,-10.0,+0.0622,-15.0,-2.6,+59.0,-5.2,-27.0,-1.6,+25.0,-1.9,+67.0,+3.0,-13.0,-0.3,+25.0,-7.5,+85.0,-2.8,-58.0,-2.5,+47.0,-3.0,-31.0,-2.0,+3.0,-5.0,+5.0,-0.4,-38.0,+7.3,+129.0,-2.6,+55.0,-0.2,-21.0
8,North Carolina,1,ACC,34,27-7,,27,7,,,-0.0441,,+4.6,0.0,+2.0,+38.0,+0.0106,+4.0,+0.1,-8.0,+3.4,+142.0,+0.8,+91.0,-2.9,-6.0,+3.3,-26.0,-5.9,+4.0,-5.3,+110.0,+4.2,+101.0,+1.5,-60.0,+2.4,+108.0,-1.7,+66.0,+3.6,+148.0,-2.0,+19.0,-2.3,-23.0,-0.9,+32.0,-5.8,+10.0
63,North Carolina State,11,ACC,36,22-14,,22,14,,,+0.2222,,+8.4,-29.0,+0.2,+24.0,+0.0987,-31.0,+3.1,-103.0,+0.3,-10.0,-0.3,+55.0,-2.1,+64.0,-1.4,+5.0,-0.9,-30.0,+9.5,-128.0,-11.5,-134.0,+3.7,-105.0,+1.1,+49.0,+1.2,-28.0,-0.8,-73.0,-1.7,-10.0,+0.4,+45.0,-0.3,-15.0,+2.52,-56.0
39,Northwestern,9,B10,32,21-11,,21,11,,,-0.3229,,-0.1,+24.0,-6.0,-33.0,+0.0674,-16.0,-1.0,+41.0,-4.0,-159.0,-1.3,+25.0,-3.5,+134.0,-4.3,+1.0,+2.9,+93.0,-4.0,-13.0,-10.9,-209.0,-2.7,+26.0,-4.8,-100.0,+0.9,+36.0,-1.4,-128.0,+1.5,-46.0,-3.6,-74.0,-1.9,-38.0,-1.53,+64.0
134,Oakland,14,Horz,34,23-11,,23,11,,,+0.3235,,-1.0,+25.0,-4.5,-63.0,+0.0917,-17.0,-1.3,+60.0,-4.3,-128.0,-2.0,-23.0,-0.7,-40.0,-1.8,+33.0,-0.8,-10.0,+6.4,-134.0,-0.3,+54.0,-0.9,+20.0,-2.1,-49.0,-1.3,+46.0,-5.5,-116.0,-0.7,+24.0,-5.3,-152.0,+0.9,-94.0,+4.58,-54.0
57,Oregon,11,P12,34,23-11,,23,11,,,+0.1235,,+0.7,+14.0,-4.4,-28.0,+0.073,-22.0,-2.5,+78.0,-0.3,-50.0,-2.9,-18.0,+2.0,-61.0,-1.8,+15.0,+0.4,+40.0,-4.6,+35.0,+5.8,+60.0,+4.6,-54.0,+0.3,-22.0,-10.5,+117.0,-1.0,-57.0,-1.6,+9.0,+4.3,+100.0,-3.1,+62.0,+0.2,-30.0
3,Purdue,1,B10,33,29-4,,29,4,,,-0.2121,,-7.6,+36.0,-3.3,+9.0,-0.0119,+6.0,-4.7,+129.0,-1.5,+17.0,+3.7,+144.0,-1.2,-50.0,-2.0,+41.0,+4.5,+162.0,+8.2,+7.0,-5.2,+4.0,-5.5,+142.0,+6.4,+187.0,-1.2,+51.0,-9.8,-39.0,-4.4,+36.0,+0.4,-5.0,-1.1,+4.0,-10.0,+22.0
14,Saint Mary's,5,WCC,32,25-7,,25,7,,,+0.2188,,+7.4,-17.0,-0.8,+20.0,+0.0446,-9.0,+4.4,-47.0,+4.9,+155.0,+2.4,+118.0,-4.7,+110.0,+0.7,+9.0,-4.7,+13.0,+9.1,-203.0,-7.9,-107.0,+4.4,-48.0,+5.2,+138.0,+3.0,-19.0,+3.6,+127.0,-0.3,-18.0,-5.6,+1.0,-2.0,-29.0,-0.5,-14.0
208,Saint Peter's,15,MAAC,31,18-13,,18,13,,,+0.0194,,-1.1,-39.0,-0.7,+13.0,-0.0136,-9.0,-2.0,-57.0,-3.7,+6.0,+0.9,-30.0,-5.1,+173.0,+1.2,+14.0,+6.1,+97.0,+7.9,-19.0,-2.0,-78.0,-3.1,-45.0,-3.1,+13.0,+1.9,-65.0,-3.5,+1.0,-5.6,+10.0,-5.5,-46.0,-2.3,-30.0,+7.5,+118.0
87,Samford,13,SC,32,27-5,,27,5,,,+0.1562,,-6.4,+92.0,-7.8,-87.0,+0.0427,-5.0,-2.9,+56.0,-6.8,-122.0,+1.0,+1.0,-4.0,+91.0,-4.2,+85.0,-1.2,-93.0,+9.9,-54.0,+5.9,-4.0,+0.9,+18.0,-3.6,-51.0,-6.0,+158.0,-7.3,-134.0,-2.5,+57.0,+4.5,+5.0,-1.6,+31.0,+0.39,-22.0
29,San Diego State,5,MWC,32,22-10,,22,10,,,-0.1875,,+1.9,+2.0,+4.4,+73.0,-0.0405,+28.0,-4.1,+44.0,-0.6,+39.0,-1.8,-11.0,-4.9,+170.0,+5.7,-51.0,+1.9,+75.0,-1.6,+55.0,+9.3,+81.0,-2.5,+53.0,-4.0,-32.0,-4.9,-11.0,+3.2,+148.0,-2.3,+30.0,-3.9,-120.0,-3.1,+26.0,-2.33,+44.0
48,South Carolina,6,SEC,33,26-7,,26,7,,,-0.2879,,+2.3,+4.0,+4.8,+97.0,-0.0466,+31.0,-3.9,+81.0,+4.5,+172.0,-2.2,-10.0,-0.5,-81.0,-0.4,+27.0,+2.7,+93.0,+2.2,-62.0,+0.2,+18.0,-1.1,+6.0,+4.1,+155.0,-6.1,+79.0,+3.9,+89.0,-6.6,+137.0,-1.1,+24.0,0.0,-65.0,-4.33,+27.0
139,South Dakota State,15,Sum,31,19-12,,19,12,,,+0.3871,,-1.6,+22.0,-12.0,-141.0,+0.2481,-72.0,+1.6,+10.0,-6.1,-156.0,-3.4,-81.0,-2.5,+34.0,-8.5,+28.0,-3.6,+6.0,+4.2,-108.0,-9.5,-33.0,-0.7,+42.0,-4.7,-57.0,+3.2,+12.0,-5.2,-178.0,+2.9,-30.0,+8.8,-24.0,-4.2,+123.0,+7.9,-109.0
230,Stetson,16,ASun,31,19-12,,19,12,,,+0.3871,,+14.6,-100.0,+23.4,-10.0,-0.1393,+28.0,+13.1,-52.0,+1.3,-25.0,-4.8,-78.0,-1.7,-40.0,-4.9,+41.0,+13.4,+47.0,+36.3,-212.0,+22.5,+287.0,+1.7,-14.0,+3.8,+32.0,+19.6,-33.0,-2.9,-108.0,-0.8,+36.0,-6.3,-136.0,+3.7,-190.0,+7.07,-84.0
37,TCU,9,B12,33,21-12,,21,12,,,-0.1364,,-1.0,+35.0,-1.4,+25.0,+0.0076,+11.0,-5.5,+144.0,+4.3,+99.0,+1.4,+24.0,+0.3,+18.0,+1.3,+10.0,-1.0,-18.0,+6.3,-46.0,+11.6,+49.0,-7.6,+144.0,+3.9,+68.0,-1.0,+57.0,+3.3,+104.0,+4.0,-96.0,-0.4,+25.0,-0.2,+16.0,-0.97,+20.0
7,Tennessee,2,SEC,32,24-8,,24,8,,,-0.4167,,-11.4,+152.0,+4.6,+46.0,-0.216,+91.0,-9.6,+177.0,+8.5,+243.0,-0.5,+50.0,+1.1,-8.0,-0.9,+30.0,+0.3,+22.0,-6.7,+99.0,-5.7,-126.0,-12.8,+195.0,+7.3,+196.0,-3.9,+72.0,+6.6,+210.0,+5.1,-36.0,+1.4,-46.0,-1.9,+61.0,-6.02,+93.0
24,Texas,7,B12,32,20-12,,20,12,,,-0.125,,+12.3,-18.0,+9.3,+159.0,+0.0111,+4.0,+4.0,-36.0,+4.5,+148.0,-4.4,-118.0,-1.4,+56.0,-13.0,+207.0,-0.1,-20.0,+11.9,-191.0,+5.7,+22.0,+7.1,-43.0,+5.4,+174.0,-1.8,+99.0,+1.8,-15.0,-3.4,+23.0,+3.9,+124.0,+1.8,-97.0,-0.99,+39.0
46,Texas A&M,9,SEC,34,20-14,,20,14,,,+0.2118,,+13.0,-32.0,-2.6,+3.0,+0.1207,-40.0,+6.2,-218.0,+4.6,+113.0,-0.8,+43.0,-0.4,-20.0,-0.1,+6.0,-4.2,-55.0,+3.8,+13.0,+3.9,+71.0,+0.5,-85.0,+5.6,+136.0,+10.7,-290.0,+2.3,+47.0,-2.0,+32.0,+4.1,-30.0,+2.3,-156.0,+1.46,-46.0
30,Texas Tech,6,B12,33,23-10,,23,10,,,-0.0303,,+1.8,+10.0,-8.4,-40.0,+0.0845,-23.0,-0.9,+42.0,+0.6,+53.0,+4.4,+156.0,-3.8,+112.0,-0.7,+9.0,-6.2,-157.0,+12.5,-103.0,-2.8,+25.0,-2.6,+53.0,+5.8,+135.0,+1.2,+50.0,-3.5,-13.0,-1.7,+48.0,+6.4,+47.0,+2.6,-150.0,-1.9,0.0
115,UAB,12,Amer,33,22-11,,22,11,,,+0.3333,,+13.0,-54.0,-2.3,-36.0,+0.2486,-81.0,+4.7,-152.0,-2.5,-83.0,-5.0,-136.0,-0.9,-37.0,-0.8,+37.0,-2.7,-114.0,+3.0,+28.0,-1.1,-2.0,+1.7,-60.0,-1.6,-32.0,+7.8,-187.0,-2.7,-114.0,-2.1,-12.0,+5.6,+102.0,-0.1,-27.0,+3.9,-66.0
