Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,ConfWins,ConfLosses,WinPct,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
39,Georgia,10,SEC,32,21-11,11-7,21,11,11,7,+0.0105,,,+37.3,+40.8,+63.0,+73.1565,-38.2375,+24.1,-131.2,+143.8,+30.5,+32.7,-165.5,+206.2,-283.3,+205.7,-86.6,+117.1,-44.6,+68.2,+47.9,-13.3,-93.7,+69.3,-124.3,+205.0,+19.2,+12.6,-125.0,+31.0,+2.3,+69.7,-222.6,+262.6,-175.2,+169.3,-123.9,+304.5,-31.64
71,Georgia State,14,SB,32,23-9,15-5,23,9,15,5,+0.2812,,,+52.1,-8.5,-15.4,+46.2358,-70.133,-15.9,-16.9,+182.0,+15.4,+6.5,-20.8,+80.2,+7.0,-4.5,-145.1,-3.5,-278.9,+274.6,-91.2,+72.6,-189.1,+110.6,+30.6,+91.8,+29.5,+38.1,-245.7,+242.4,-55.7,+11.6,-286.0,+166.0,-296.7,+239.5,-195.6,+318.6,-78.2
7,Gonzaga,2,WCC,33,31-2,17-1,31,2,17,1,+0.0606,,,+117.4,-77.9,+66.3,+90.0482,-6.067,-46.4,+57.8,-32.6,+35.2,+32.7,-15.8,+58.4,-247.3,+167.1,-56.7,+188.4,-34.7,+162.9,-70.4,+19.4,-29.1,+22.9,+53.9,-12.4,+36.5,+29.2,+41.0,-14.3,-39.2,+38.9,-203.2,+214.5,-38.6,-20.1,-89.1,+51.1,-8.0
270,Hampton,16,MEAC,34,17-17,8-8,17,17,8,8,+0.3333,,,-207.6,+99.6,-72.5,+117.7212,-269.4448,+107.0,-244.3,+93.6,-19.9,+56.6,-247.7,+128.8,-83.4,+58.6,-85.9,+121.2,-125.0,+107.0,+26.0,-36.5,-276.4,+209.9,-194.4,+116.7,-7.3,+89.5,-275.8,+101.0,-130.7,+52.3,-187.7,+190.4,-40.0,-8.4,+53.3,+26.3,-261.6
94,Harvard,13,Ivy,27,20-7,11-3,20,7,11,3,-0.074,,,-91.3,+71.1,+60.1,+156.3042,-93.4542,+109.7,-198.2,+188.9,-13.1,+74.3,-122.8,+83.1,-99.2,+31.7,-82.9,+43.2,-6.6,+199.0,-87.6,+179.9,-53.9,+113.2,-209.7,+124.9,-6.7,+28.9,-151.7,+229.6,-87.8,+165.5,-296.5,+215.7,-79.4,+67.2,-252.9,+320.1,-63.45
43,Indiana,10,B10,33,20-13,9-9,20,13,9,9,-0.2728,,,+111.7,-79.4,-94.0,+119.1673,-42.1122,-24.6,+30.3,+125.5,-179.3,+154.9,-37.6,+94.9,-312.2,+230.7,-0.9,-2.3,-146.0,+140.3,-253.9,+217.9,-26.6,+188.3,-18.5,+137.0,-234.5,+164.7,+26.8,+145.2,-54.7,+76.4,-6.3,+1.3,-38.0,+88.9,0.0,+143.37,-52.6
20,Iowa,7,B10,32,21-11,12-6,21,11,12,6,-0.1562,,,+80.0,+45.4,+65.8,+25.0915,-19.1453,-6.8,-185.1,+271.9,+16.9,+56.6,-53.8,+26.7,-131.8,+103.2,+7.7,-10.5,-123.6,-32.6,-66.8,+77.8,+11.8,+145.1,-171.3,+273.9,+12.1,-24.2,-189.5,+240.6,-33.0,+229.3,-224.8,+126.5,-216.3,+129.4,-123.9,+136.0,-30.48
19,Iowa State,3,B12,33,25-8,12-6,25,8,12,6,+0.2424,,,+113.2,-84.7,+35.2,+128.0914,-18.0848,-30.7,+36.4,+28.1,-68.6,+91.2,-5.3,-13.5,-187.0,+50.5,-238.6,+234.8,-47.3,+222.6,-124.4,+157.7,+26.8,+51.3,+39.4,+73.6,-39.5,+33.4,-33.6,+40.8,-183.7,+156.2,-72.0,+189.4,-147.8,+111.1,+50.7,+142.2,-8.3
14,Kansas,2,B12,34,26-8,13-5,26,8,13,5,-0.2647,,,+82.3,+44.0,+73.3,+1.0748,-13.0653,-38.3,-114.4,+218.6,+23.5,-2.1,-149.5,+252.5,-250.9,+148.1,-20.4,+109.2,-177.9,+153.0,+11.1,+4.4,-65.0,+119.5,-184.5,+170.5,+12.1,+70.5,-23.3,+240.1,-7.0,-22.3,-281.8,+286.1,-72.6,-36.3,+7.9,+50.3,-6.3
1,Kentucky,1,SEC,34,34-0,18-0,34,0,18,0,0.0,,,+119.5,-75.5,+87.8,+14.0166,-0.0189,-46.8,-14.8,+39.3,+42.9,+25.6,-17.8,+54.2,-8.7,+57.6,+35.4,-10.6,-168.1,+104.2,+17.5,-3.6,-28.4,+33.5,+1.2,+105.9,+41.0,+24.0,-85.8,-6.4,+28.9,+46.9,-287.6,+296.0,-54.2,-37.5,-192.5,+241.0,+0.8
44,LSU,9,SEC,32,22-10,11-7,22,10,11,7,-0.3542,,,+31.1,+2.3,+66.0,+179.1762,-43.3654,+76.5,-52.3,+95.4,+29.0,+154.5,-250.6,+225.8,-143.0,+227.0,-43.2,+26.0,-225.6,+253.6,-219.4,+21.0,+4.5,+102.7,-29.1,+178.4,+12.4,+144.1,-149.0,+49.7,-3.5,+150.5,-263.5,+111.1,+10.3,+68.7,+54.6,+152.55,-45.9
194,Lafayette,16,Pat,31,19-12,9-9,19,12,9,9,+0.3871,,,+80.9,-103.7,-223.4,+295.5799,-193.311,+53.7,+65.0,-50.9,-256.5,+195.1,-32.8,+59.1,-281.3,+241.4,-259.6,+259.6,-280.7,+187.0,-292.1,+255.4,+14.0,+16.0,+42.3,-48.8,-232.7,+44.6,+49.7,-29.6,-265.9,+260.6,-99.0,+6.9,-228.6,+119.8,-88.2,+252.8,-158.67
13,Louisville,4,ACC,32,24-8,12-6,24,8,12,6,-0.4167,,,+42.1,+5.4,+85.5,+11.0742,-12.0846,-24.8,-179.2,+212.6,+45.4,+235.2,-64.3,+171.2,-8.8,+68.9,-13.0,+75.1,-136.7,+19.2,-90.7,+211.3,-96.0,+117.1,-68.2,+108.7,+21.5,+210.6,-287.5,+265.7,+33.3,+198.4,-188.9,+190.6,-57.8,+58.0,-53.9,+195.3,-12.89
155,Manhattan,16,MAAC,33,19-14,13-7,19,14,13,7,+0.1742,,,-116.2,+129.3,-28.4,+31.4922,-154.2957,+50.6,-99.1,+164.9,-83.9,+24.9,-278.8,+216.1,+11.5,+63.1,-139.1,+102.9,-242.2,-1.4,+37.8,+12.7,-295.2,+247.2,-75.6,+171.0,-124.2,+117.4,-167.1,+160.6,-48.4,-18.6,-69.2,+81.8,+17.0,-29.1,+36.7,+51.4,-165.55
31,Maryland,4,B10,33,27-6,14-4,27,6,14,4,-0.1515,,,+60.5,-33.9,+53.8,+48.1405,-30.1099,-21.9,-39.7,+130.6,+1.4,-9.4,-99.1,+266.7,-260.6,+250.8,-203.5,+34.6,-90.7,+267.5,+21.6,+15.1,+29.2,+219.2,-118.3,+181.4,-19.3,-0.2,-21.5,+93.8,-9.0,-18.2,-35.4,+99.6,-244.3,+65.4,-126.4,+209.2,-9.4
16,Michigan State,7,B10,34,23-11,12-6,23,11,12,6,+0.1235,,,+103.6,-67.6,+71.4,+69.0777,-15.0687,-40.8,+25.1,+37.3,+4.6,+217.1,-74.8,+59.0,-271.0,+73.4,-25.7,+56.0,+11.5,+89.1,-267.7,+132.3,-164.9,+63.4,+8.0,+0.9,-5.5,+55.4,+6.7,+163.7,-27.3,+256.3,-123.9,+64.7,-163.5,+215.9,-150.7,+223.0,-23.9
103,New Mexico State,15,WAC,31,21-10,13-1,21,10,13,1,+0.3226,,,-20.1,+26.9,-2.3,+107.3288,-102.2846,+45.0,-32.1,+19.1,-11.9,-2.9,-297.4,+282.5,-59.7,-4.5,+32.1,-13.7,-118.4,+161.2,+23.2,+4.5,-46.0,+44.3,-38.7,+55.6,-71.2,-8.3,-39.1,+22.5,+24.4,+43.7,-317.5,+287.5,+25.6,-15.2,-140.6,+228.3,-103.75
9,North Carolina,4,ACC,35,24-11,11-7,24,11,11,7,-0.0857,,,+114.6,-80.7,+77.4,+53.0504,-8.043,-44.4,-21.2,-0.3,+14.1,+138.8,-88.3,+212.2,-236.6,+172.1,+29.5,+34.5,-110.3,+90.3,-209.4,+228.4,-149.4,+189.7,+1.1,+22.3,-41.9,+160.5,-117.4,+18.2,+24.7,+86.4,-323.4,+246.9,-226.2,+163.8,+58.6,+24.6,-10.6
36,North Carolina State,8,ACC,33,20-13,10-8,20,13,10,8,+0.0606,,,+93.8,-62.3,+21.0,+155.148,-35.1749,+3.4,-91.2,+119.5,+8.5,+122.8,-14.0,+6.6,-327.0,+271.9,-39.0,+75.5,-106.9,+159.9,-167.3,+165.9,-83.7,+82.6,-136.9,+103.4,+11.9,+132.9,-52.7,+147.8,-79.7,+83.6,-191.3,+101.7,-54.6,+31.1,-113.1,+241.0,-36.4
169,North Dakota State,15,Sum,30,21-9,12-4,21,9,12,4,+0.3,,,-113.2,+189.1,-58.7,+4.5102,-168.3002,+53.8,-120.1,+165.2,-74.3,-13.9,-2.1,+51.4,-294.2,+283.5,-287.8,+288.6,+13.5,-28.2,-142.0,+1.0,+8.0,+149.9,-231.5,+46.6,-14.2,+2.2,-17.9,+252.6,-254.8,-32.4,-108.8,+170.0,-105.4,+6.8,-259.5,+163.7,-96.4
158,North Florida,16,ASun,32,20-12,12-2,20,12,12,2,+0.0417,,,-3.8,+108.0,-126.0,+97.4946,-157.4373,+92.4,+19.7,+119.1,-72.7,+13.7,-91.3,+234.1,-233.2,+256.8,-206.3,+84.2,-181.4,+82.3,-53.3,+7.9,-82.6,+91.9,-3.4,+22.7,-145.2,+84.9,-4.1,+210.7,-14.5,-25.1,+14.4,+15.4,+15.2,-24.5,+13.6,+101.9,-120.88
110,Northeastern,14,CAA,34,23-11,12-6,23,11,12,6,+0.3235,,,+30.3,-37.9,-42.9,+166.3463,-109.2723,+34.4,+44.7,-45.6,-138.1,+179.6,-284.8,+246.4,-320.6,+182.4,-198.4,+246.4,+13.3,+15.8,-17.8,+131.3,+14.2,-45.9,+24.6,+12.3,-162.4,+76.2,+31.3,-31.4,-142.5,+249.2,-223.9,+152.9,+4.7,+51.3,-181.1,+246.2,-101.5
17,Northern Iowa,5,MVC,33,30-3,16-2,30,3,16,2,+0.0909,,,+102.2,-73.2,+75.8,+82.0794,-16.0699,-42.2,+45.9,+12.9,+18.8,+101.0,-85.3,-14.3,-131.6,+99.1,-270.3,+180.1,-10.6,-29.2,-39.1,+14.3,+18.1,-4.9,+39.2,+34.2,+5.0,+65.3,+28.6,+55.4,-11.5,+107.0,-4.6,+19.9,-252.0,+225.5,-290.0,+315.4,-13.3
12,Notre Dame,3,ACC,34,29-5,14-4,29,5,14,4,+0.1471,,,+130.7,-98.8,-27.6,+55.074,-11.018,-54.6,+58.2,-33.1,-80.4,+95.6,+12.6,+67.6,-255.2,+166.9,-252.0,+260.4,-159.6,+262.9,-116.9,-4.3,+24.6,-6.4,+59.5,-41.4,-102.8,+221.8,+20.9,+67.1,-69.0,-23.6,-26.6,+85.4,-93.7,+60.9,-149.3,+174.6,-4.7
18,Ohio State,10,B10,33,23-10,11-7,23,10,11,7,-0.197,,,+91.6,+10.2,+68.6,+92.0848,-17.226,+13.5,+25.3,+176.4,-20.1,+204.0,-33.1,+107.9,-6.2,+200.9,-41.5,+138.6,-154.9,+121.2,-189.3,+39.6,+12.1,-15.9,+35.0,+130.2,-41.9,+251.8,-28.0,+205.2,-26.6,+36.9,-201.0,+170.1,-256.4,+79.4,-20.9,+77.6,-27.5
10,Oklahoma,3,B12,32,22-10,12-6,22,10,12,6,-0.0208,,,+61.2,-12.3,+81.6,+8.0652,-9.0601,-39.4,-102.8,+238.3,+32.7,+19.3,-64.2,+44.8,-87.7,+219.1,-134.6,+23.5,-162.6,+69.3,-252.9,+207.1,+5.7,+40.6,-98.7,+236.6,+27.0,+70.7,-138.4,+178.1,-0.7,+5.4,-154.9,+188.3,-121.6,+43.9,+31.5,+181.8,-16.3
40,Oklahoma State,9,B12,30,17-13,8-10,17,13,8,10,-0.2334,,,+67.4,-71.8,+54.2,+208.1568,-39.191,+12.9,-57.9,+17.0,-6.9,+106.4,-114.5,+93.8,-33.0,+202.1,-273.0,+224.9,-227.8,+254.3,-71.8,+192.6,-230.7,+250.0,-63.0,+132.5,+11.3,+51.4,-108.6,+2.7,-139.4,+196.5,-28.9,+68.0,-75.3,-8.9,-170.0,+267.95,-48.26
46,Ole Miss,11,SEC,33,21-12,11-7,21,12,11,7,-0.3031,,,+78.4,+33.0,-13.7,+147.1825,-45.3626,+76.8,-157.9,+205.6,-43.6,+255.4,-22.4,+66.1,-159.6,+91.1,-17.3,+43.7,-150.8,+41.8,-127.2,+88.6,-217.2,+195.9,-158.8,+192.6,+10.3,+14.3,-161.7,+181.5,-182.8,+292.1,-177.8,+138.0,-276.4,+225.4,-17.2,+19.6,-56.2
53,Oregon,8,P12,33,24-9,13-5,24,9,13,5,+0.0227,,,+88.0,-66.5,-13.9,+181.1938,-52.2083,+13.9,-5.3,+69.2,-58.7,+230.0,-33.6,+94.2,-280.7,+104.4,-156.0,+248.3,-169.9,+220.5,-303.5,+147.7,-109.8,+65.4,-17.6,+48.2,-73.9,+239.3,-35.8,+136.7,-82.4,+119.1,-139.7,+110.5,-85.3,+127.1,-5.0,+81.0,-25.6
26,Providence,6,BE,33,22-11,11-7,22,11,11,7,-0.1667,,,+79.6,-45.0,+48.2,+33.1204,-25.0835,-27.6,-150.2,+207.9,-81.3,+70.1,-73.1,+110.3,-114.6,+90.7,-2.3,+13.5,-71.9,+34.4,-21.8,+68.5,-176.7,+89.6,-54.5,+217.0,-94.6,+3.0,-270.1,+143.7,-80.5,+170.6,-273.9,+239.2,-188.1,+197.2,-61.4,+149.4,-21.5
35,Purdue,9,B10,33,21-12,12-6,21,12,12,6,-0.1364,,,+65.7,-36.5,+49.1,+98.147,-34.1672,-3.7,-46.8,+135.5,+6.3,+62.0,-212.2,+262.2,-241.3,+287.8,+4.5,+86.9,-136.8,+157.5,-5.9,+87.5,-171.6,+150.0,-15.7,+236.7,+26.3,+14.5,-164.3,+30.0,-171.6,+142.7,-192.4,+63.0,-43.4,+146.0,-105.2,+271.1,-39.62
192,Robert Morris,16,NEC,34,20-14,12-6,20,14,12,6,+0.4118,,,-105.4,+26.1,-78.9,+125.576,-191.3272,+67.6,-49.9,+5.3,-107.6,+115.0,-217.2,+103.1,+1.1,-26.1,-133.2,+127.1,-294.9,+276.4,-140.9,+51.1,-164.8,+123.3,-118.0,+57.4,-114.1,+91.3,-6.7,+15.3,-108.0,+133.3,-225.1,+131.6,-211.8,+156.9,-45.0,+119.3,-177.68
28,San Diego State,8,MWC,33,25-8,14-4,25,8,14,4,+0.0424,,,-61.1,+76.1,+84.6,+13.1303,-27.1547,-1.7,-222.6,+179.3,+38.6,+17.4,-120.1,-14.5,-17.7,+62.1,-2.7,+186.8,-98.7,+45.8,-166.8,+255.3,+17.5,-5.1,-198.4,+208.8,+32.6,-24.1,-224.9,+108.4,+16.4,+201.5,-239.0,+244.7,-82.0,+29.8,-266.6,+324.5,-32.4
29,Southern Methodist,6,Amer,32,26-6,15-3,26,6,15,3,+0.1875,,,+71.4,-11.5,+48.0,+60.1335,-28.1506,-9.4,-1.2,+189.5,+3.8,+19.3,-195.8,+124.0,-99.6,+175.1,+15.8,+11.7,-67.0,+3.9,+21.5,+0.8,-19.1,+28.1,+9.6,+141.9,+11.0,-30.0,-62.2,+233.8,-34.4,+111.1,-332.0,+286.3,-300.5,+264.3,-177.9,+134.7,-22.7
32,St. John's,9,BE,31,20-11,10-8,20,11,10,8,-0.3119,,,+53.8,+14.2,+59.5,+105.1425,-31.262,+34.7,-114.2,+209.9,-9.5,+177.3,+7.7,+173.5,-126.3,+210.2,-249.9,+162.6,-292.4,+267.8,-162.5,+193.4,-40.8,+123.1,-120.7,+256.2,-19.8,+161.9,-90.2,+115.6,-37.6,+144.5,-227.5,+49.6,-177.5,+121.1,-4.2,+64.8,-29.19
57,Stephen F. Austin,12,Slnd,30,26-4,17-1,26,4,17,1,+0.1333,,,+77.8,-41.9,-16.8,+64.2007,-56.1252,-22.2,+49.1,-20.8,-115.3,+47.7,-237.7,+192.6,+15.7,+29.3,+25.4,+16.1,-87.4,+97.6,+3.5,-13.0,-293.1,+191.4,+49.4,-8.2,-140.4,+107.9,+8.0,+7.4,-107.7,+18.8,-86.3,+185.2,+17.6,+79.5,-28.9,+106.5,-34.3
21,Texas,11,B12,33,20-13,8-10,20,13,8,10,+0.0606,,,+74.8,-57.4,+78.7,+47.1001,-20.0737,-33.4,-97.8,+138.8,+42.6,+66.0,-216.8,+129.8,-335.2,+248.0,+29.8,-10.0,-48.7,+61.1,-143.9,+201.8,-105.0,-38.6,-80.5,+98.2,+39.2,-15.9,-156.3,+172.2,-152.3,+271.0,-136.2,+78.1,-54.2,-46.9,-215.9,+318.2,-40.93
230,Texas Southern,15,SWAC,34,22-12,16-2,22,12,16,2,+0.3529,,,-80.2,-51.4,-140.1,+297.6405,-229.5754,+139.6,-88.6,-22.9,-114.2,+127.1,-210.6,+63.3,-176.6,+215.0,-44.4,+42.8,-281.2,+22.5,+43.6,-19.6,-44.7,+80.0,-28.8,-18.0,-123.4,+131.0,-221.9,-0.2,-136.5,+115.6,-223.5,+282.5,+9.3,+19.3,-174.8,+56.3,-105.84
143,UAB,14,CUSA,33,18-15,12-6,18,15,12,6,+0.0545,,,-73.2,+80.6,-34.6,+104.4592,-142.3774,+84.2,-174.9,+102.8,-45.3,+92.6,-245.9,+190.2,-109.1,+156.0,-45.3,+59.9,-240.3,+28.8,-135.9,+215.9,-96.1,-30.9,-162.4,+138.0,-87.9,+136.8,-180.4,+89.2,-25.8,+53.1,-250.2,+212.8,-76.0,+69.6,-82.0,+244.2,-166.1
49,UCLA,11,P12,33,20-13,11-7,20,13,11,7,+0.0606,,,+80.9,-90.9,+35.5,+190.1874,-48.0815,-30.4,-87.5,-30.7,-102.0,+248.5,-55.7,+89.5,-185.3,+16.2,-56.9,+149.9,-14.3,+207.7,-163.9,+243.3,-43.5,+140.8,-144.6,+49.3,-42.5,+144.7,-25.7,-30.5,-188.1,+254.7,-263.0,+251.9,-275.5,+176.1,-7.5,+160.05,-48.86
8,Utah,5,P12,31,23-8,13-5,23,8,13,5,-0.2419,,,+100.5,-45.9,+93.2,+127.0485,-7.177,-0.6,+42.5,-3.7,+45.2,+168.2,-63.7,+198.7,-206.2,+234.7,-121.3,+32.9,-26.0,-5.8,-1.2,+95.5,-93.9,+96.2,+18.2,+81.1,+42.0,+92.8,+35.2,+1.4,-6.3,+217.2,-39.7,+31.7,+12.2,+46.5,-258.6,+299.3,-20.34
38,VCU,7,A10,35,26-9,12-6,26,9,12,6,+0.0904,,,+48.1,+27.1,+53.5,+81.1534,-37.233,+22.2,-138.7,+154.7,-125.6,+237.3,+7.3,+157.2,+12.1,+26.3,-105.9,+55.2,-128.0,+57.5,-112.4,+47.3,-161.8,+102.8,-152.1,+205.9,-126.5,+217.8,-138.9,+104.6,-147.2,+165.1,-6.7,+35.7,-170.8,+95.6,+7.2,+101.9,-23.7
