Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,ConfWins,ConfLosses,WinPct,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
3,Arizona,,B12,34,32-2,,32,2,,,+0.0588,,+2.4,+5.0,-1.5,0.0,+0.0073,0.0,-3.5,+153.0,-1.4,+15.0,-0.9,+36.0,-2.9,+102.0,-1.7,+31.0,+1.2,+117.0,+1.5,+23.0,-0.3,+47.0,-4.4,+156.0,-0.3,+16.0,-0.8,+103.0,-2.3,+27.0,+4.2,-50.0,+1.4,+65.0,-3.2,+160.0,-10.6,-2.0
61,Arizona State,,B12,33,17-16,,17,16,,,-0.0152,,+1.8,+1.0,-2.1,-9.0,+0.0595,-14.0,+0.6,0.0,+0.2,-34.0,-2.8,-101.0,-1.5,+59.0,-2.6,+36.0,-1.6,-58.0,-10.1,+187.0,-1.4,+16.0,-1.1,+39.0,-3.0,-99.0,+2.6,-63.0,+3.6,+40.0,-5.9,+90.0,-1.7,-40.0,-2.9,+142.0,+0.95,+18.0
19,Arkansas,,SEC,34,26-8,,26,8,,,-0.2647,,+7.2,+1.0,+8.6,+137.0,-0.0225,+12.0,-3.5,+131.0,+10.5,+179.0,-2.7,+2.0,+0.2,-68.0,+0.9,-25.0,+2.4,+77.0,-1.3,+16.0,+13.0,+231.0,-4.7,+164.0,+13.6,+105.0,+0.3,+62.0,+3.4,+137.0,-7.7,+48.0,-1.0,+1.0,+0.1,+14.0,-7.0,+23.0
287,Arkansas Pine Bluff,,SWAC,32,13-19,,13,19,,,-0.0729,,-4.6,+56.0,+9.5,+47.0,-0.171,+66.0,+0.6,-14.0,+2.6,+29.0,-2.2,-93.0,+2.4,-118.0,0.0,-48.0,-2.7,-79.0,+6.7,-55.0,-13.5,-216.0,+7.8,-205.0,+5.4,+47.0,-5.8,+137.0,-2.1,-29.0,+6.7,-125.0,-2.0,-17.0,-3.0,+146.0,+11.0,+31.0
146,Arkansas St.,,SB,32,20-12,,20,12,,,+0.375,,+0.7,+9.0,-1.1,-21.0,+0.0462,-9.0,+3.5,-80.0,-4.2,-64.0,+0.1,-21.0,-1.6,+3.0,-2.7,+45.0,+2.0,+134.0,+16.3,-73.0,-5.5,-78.0,+5.4,-60.0,-4.9,-77.0,+0.4,-37.0,-1.9,-8.0,-2.4,+53.0,-7.3,-124.0,+4.6,-9.0,+7.5,-81.0
342,Army,,Pat,32,11-21,,11,21,,,-0.0938,,+3.5,-64.0,+4.4,-1.0,-0.002,-13.0,+3.4,-119.0,-0.6,-83.0,+0.8,+53.0,+1.5,-126.0,-1.4,-11.0,-0.6,+63.0,-2.2,-32.0,+13.3,+63.0,+8.9,-191.0,-1.4,-91.0,-0.4,-29.0,+0.2,-66.0,+3.4,-2.0,-3.1,-90.0,+2.8,-124.0,+14.6,-4.0
41,Auburn,,SEC,33,17-16,,17,16,,,-0.2652,,-2.1,+28.0,+11.6,+180.0,-0.2543,+86.0,-1.2,+78.0,+4.9,+43.0,+2.6,+203.0,-2.3,+62.0,+2.5,+2.0,+2.3,+44.0,+3.1,+14.0,-4.0,-37.0,-5.5,+178.0,-1.8,-83.0,+3.7,-90.0,+9.9,+31.0,-0.6,-2.0,+0.3,+20.0,+0.5,-32.0,-1.58,+163.0
159,Austin Peay,,ASun,31,22-9,,22,9,,,-0.2097,,-1.6,+36.0,+7.6,+111.0,-0.2219,+104.0,-1.1,+77.0,+4.2,+75.0,-0.5,+40.0,-3.0,+115.0,+2.2,-94.0,-1.2,+34.0,+4.8,-50.0,+14.3,+214.0,-1.5,+63.0,+5.0,+53.0,-0.3,+71.0,+1.7,+49.0,-5.1,+72.0,-2.9,-76.0,+3.9,-72.0,+3.6,+149.0
33,BYU,,B12,34,23-11,,23,11,,,-0.4265,,-2.9,+33.0,+4.0,+67.0,-0.0918,+36.0,-3.4,+152.0,+3.9,+98.0,-0.3,+53.0,-1.2,+22.0,-5.9,+139.0,+2.8,+131.0,-2.7,+19.0,-1.4,+34.0,-2.4,+100.0,+0.7,+29.0,-3.3,+123.0,+6.2,+71.0,+0.1,-9.0,-0.7,-2.0,-1.2,+55.0,-5.1,+102.0
279,Ball St.,,MAC,31,12-19,,12,19,,,+0.1129,,+2.5,-43.0,-6.1,-88.0,+0.2151,-97.0,+1.6,-58.0,-7.7,-214.0,-1.0,-4.0,-2.0,+79.0,+2.7,-120.0,-1.5,-19.0,-8.9,+71.0,+0.8,+69.0,-1.5,+3.0,-9.0,-213.0,+4.0,-152.0,-3.9,-135.0,+1.5,-39.0,0.0,-9.0,-1.6,+15.0,+13.1,-68.0
47,Baylor,,B12,32,16-16,,16,16,,,0.0,,+1.1,+10.0,+1.8,+28.0,-0.0115,+11.0,-0.5,+64.0,+4.7,+72.0,-0.3,+38.0,-0.6,-19.0,-2.5,+40.0,-1.6,-47.0,-3.2,+35.0,+1.4,+96.0,+1.9,+8.0,+3.1,+53.0,-3.4,+118.0,+5.3,+51.0,-2.7,+46.0,-2.6,-1.0,-1.1,+59.0,+2.22,+4.0
298,Bellarmine,,ASun,32,13-19,,13,19,,,-0.1562,,+4.3,-15.0,+4.6,-1.0,+0.0043,-9.0,+2.9,+4.0,+1.2,-11.0,-1.8,-14.0,+1.3,-135.0,+5.5,-131.0,-1.4,-47.0,+3.6,-69.0,+7.6,+145.0,+4.7,0.0,-3.9,-126.0,-0.6,+77.0,+3.9,-12.0,-4.8,+86.0,+1.3,-6.0,+2.2,-118.0,+11.6,+46.0
80,Belmont,,MVC,32,26-6,,26,6,,,-0.1458,,+6.7,-14.0,+2.2,+25.0,+0.0661,-19.0,+2.9,0.0,+3.3,+126.0,-4.7,-201.0,-0.6,+7.0,-1.8,+8.0,-5.2,-70.0,-10.3,+96.0,-6.9,-41.0,+3.4,+4.0,+8.8,+245.0,+1.6,+22.0,-1.7,-55.0,+6.5,-37.0,-0.8,-25.0,-1.6,+80.0,+0.1,+64.0
224,Bethune Cookman,,SWAC,32,17-15,,17,15,,,+0.4688,,+6.1,-101.0,+0.3,-4.0,+0.1518,-66.0,+6.8,-150.0,-2.5,-25.0,+0.5,-11.0,-1.3,+10.0,+2.7,-96.0,+0.2,+16.0,+2.0,+9.0,-9.8,-177.0,+7.4,-149.0,-3.0,-33.0,+3.5,-103.0,-1.1,+12.0,-1.6,-6.0,-0.9,+23.0,+2.6,-63.0,+8.76,-116.0
357,Binghamton,,AE,31,8-23,,8,23,,,+0.4919,,+12.1,-182.0,+4.4,-3.0,+0.0913,-45.0,+13.8,-231.0,-1.9,-118.0,-1.9,-75.0,+0.5,-75.0,-4.4,-5.0,+2.3,+116.0,-10.8,+193.0,-2.4,0.0,+11.4,-214.0,-3.9,-167.0,+13.1,-249.0,+0.4,-64.0,-2.3,+3.0,+7.1,+141.0,-1.2,+32.0,+19.5,-185.0
56,Boise State,,MWC,32,20-12,,20,12,,,+0.125,,-4.7,+58.0,-4.3,-30.0,+0.0035,+7.0,-0.9,+67.0,-2.9,-137.0,-0.5,+21.0,-2.5,+15.0,+4.2,-60.0,-0.2,+36.0,-19.7,+309.0,-15.6,-102.0,+2.9,-48.0,+4.0,+49.0,-3.5,+118.0,-9.4,-193.0,+2.1,-22.0,+1.3,+72.0,-2.6,+76.0,+2.34,-17.0
139,Boston College,,ACC,31,11-20,,11,20,,,-0.1048,,+7.1,-114.0,+4.4,+78.0,+0.0645,-17.0,+0.5,-31.0,+4.5,+158.0,+0.7,+102.0,-3.4,+49.0,+2.0,-100.0,+7.0,+233.0,-8.2,+75.0,+6.3,+123.0,-1.0,+1.0,+6.1,+177.0,+1.8,-84.0,+1.8,+95.0,+3.0,-45.0,+4.5,+111.0,-2.4,+71.0,+9.1,-36.0
245,Boston University,,Pat,34,17-17,,17,17,,,+0.1667,,-0.2,+19.0,-9.4,-165.0,+0.222,-92.0,+2.6,+13.0,-4.5,-192.0,-0.7,-10.0,+0.4,-59.0,-7.5,+71.0,-3.0,+1.0,-7.9,+60.0,-4.6,-21.0,+8.7,-29.0,-5.0,-147.0,-3.9,+160.0,-2.8,-171.0,-2.6,+47.0,+4.0,+70.0,+0.2,-18.0,+12.9,-119.0
153,Bowling Green,,MAC,32,18-14,,18,14,,,-0.3125,,-1.6,+20.0,+6.4,+116.0,-0.2045,+93.0,-1.6,+80.0,+2.4,+63.0,-2.1,-49.0,-4.4,+188.0,-3.5,+40.0,-4.8,-4.0,+7.8,-90.0,+12.6,+108.0,-3.3,+99.0,-1.6,-58.0,+0.8,+5.0,+5.2,+140.0,+3.7,-82.0,+0.5,-2.0,+0.7,-28.0,+7.4,+108.0
134,Bradley,,MVC,33,21-12,,21,12,,,-0.1364,,+6.9,-62.0,+3.1,+47.0,+0.0855,-22.0,+3.5,-94.0,+1.9,+7.0,+1.4,+127.0,-4.1,+169.0,+4.3,-159.0,-1.5,+40.0,+3.8,-63.0,+7.9,+73.0,+6.0,-170.0,-2.8,-61.0,-0.2,+80.0,+6.2,+28.0,-1.8,+22.0,-0.6,-6.0,-2.4,+102.0,+4.9,+67.0
289,Brown,,Ivy,27,9-18,,9,18,,,0.0,,+9.1,-132.0,+3.2,+47.0,+0.1475,-80.0,+6.2,-211.0,+4.5,+105.0,+1.5,+9.0,+0.9,-12.0,+0.8,-63.0,+8.5,+194.0,+5.4,-149.0,+5.1,+57.0,+8.5,-200.0,+2.3,+31.0,+0.6,-66.0,+4.4,+121.0,-3.4,+46.0,+10.0,+66.0,+1.6,-91.0,+13.0,-55.0
355,Bryant,,AE,31,9-22,,9,22,,,+0.043,,+0.3,-9.0,-3.2,-63.0,+0.0281,-18.0,+0.7,-36.0,-2.7,-131.0,-1.1,-54.0,+2.4,-186.0,+3.7,-147.0,-0.4,+18.0,-1.1,-50.0,+7.2,+146.0,+0.1,-25.0,-0.4,-30.0,+1.0,-74.0,-5.2,-211.0,+2.7,-1.0,-5.8,-41.0,-0.6,-1.0,+16.1,-62.0
326,Bucknell,,Pat,33,10-23,,10,23,,,-0.053,,-0.4,-16.0,+4.0,+15.0,-0.0512,+9.0,+1.9,-76.0,+1.3,-32.0,+0.2,-19.0,-0.2,+1.0,+2.4,-115.0,-5.3,-118.0,-5.3,+8.0,+0.5,+27.0,+2.3,-70.0,0.0,-56.0,+0.3,-57.0,+1.5,-59.0,-7.3,+125.0,+4.3,+7.0,+1.5,-88.0,+15.4,-6.0
219,Buffalo,,MAC,32,17-15,,17,15,,,-0.2812,,-3.2,+66.0,+2.0,-7.0,-0.1136,+50.0,-3.0,+135.0,+4.6,+15.0,-0.9,+2.0,+4.4,-89.0,-1.7,-13.0,+4.2,+116.0,-1.6,+61.0,+6.2,+144.0,-3.3,+129.0,+0.7,-36.0,-1.6,+112.0,+6.6,+85.0,-1.9,+51.0,+1.4,+2.0,+0.7,-46.0,+8.2,+83.0
72,Butler,,BE,32,16-16,,16,16,,,+0.1667,,+11.0,-44.0,+2.8,+47.0,+0.1052,-34.0,+2.7,-70.0,+5.1,+102.0,-3.3,-78.0,-3.5,+66.0,-4.6,+108.0,-4.7,-84.0,+9.4,-19.0,-1.2,+27.0,+4.1,-85.0,+13.9,+124.0,-1.7,+25.0,-3.1,-47.0,-9.8,+85.0,+8.7,+199.0,+0.3,-5.0,+4.51,-44.0
96,Cal Baptist,,WAC,33,25-8,,25,8,,,-0.0909,,-2.9,+52.0,-1.3,+11.0,-0.0364,+18.0,-3.5,+40.0,-4.1,-5.0,+1.4,+39.0,+2.4,-90.0,-2.0,+34.0,+13.0,+313.0,-7.9,+125.0,-5.7,-85.0,-6.5,+44.0,-3.6,-13.0,+1.3,-24.0,-4.7,+11.0,+2.4,-68.0,-8.8,-5.0,-1.3,+43.0,+1.87,+32.0
217,Cal Poly,,BW,33,14-19,,14,19,,,+0.2425,,+2.0,-14.0,-4.2,-101.0,+0.1578,-71.0,+0.6,+4.0,-4.8,-203.0,-4.4,-182.0,-2.9,+86.0,-9.5,+142.0,-3.6,-44.0,-5.4,+69.0,+1.4,+56.0,+3.6,-32.0,-1.0,-87.0,-1.3,+18.0,-7.7,-194.0,+1.3,+1.0,-3.8,-101.0,+2.3,+1.0,+12.11,-160.0
167,Cal St. Northridge,,BW,34,20-14,,20,14,,,-0.0882,,-4.1,+76.0,-2.5,-41.0,-0.0445,+24.0,-6.2,+158.0,-2.2,-92.0,-3.5,-135.0,+0.8,-74.0,+2.6,-59.0,+2.2,+136.0,-1.7,+2.0,-0.3,+30.0,-3.7,+112.0,-2.8,-79.0,-11.4,+105.0,-1.1,-59.0,-11.7,+57.0,-2.9,-51.0,+1.2,+1.0,+6.9,+40.0
325,Cal State Bakersfield,,BW,32,8-24,,8,24,,,-0.25,,+1.4,-33.0,+5.2,+15.0,-0.0403,+2.0,+0.1,-21.0,+7.5,+58.0,-3.7,-168.0,-0.3,+6.0,-8.6,+148.0,-8.5,-230.0,+13.6,-27.0,0.0,-23.0,+3.7,-108.0,-0.7,-71.0,-5.9,+7.0,+13.5,+64.0,-0.1,-15.0,+0.6,+46.0,+2.1,-23.0,+14.6,+15.0
193,Cal State Fullerton,,BW,34,18-16,,18,16,,,+0.1373,,+16.4,-154.0,+19.2,+166.0,-0.0532,+14.0,+12.1,-175.0,+1.3,-29.0,-1.5,+14.0,-5.8,+249.0,-1.3,-34.0,-0.3,+65.0,+0.8,+1.0,+6.6,+117.0,+9.5,-178.0,+1.0,-33.0,+9.8,-152.0,+1.5,+24.0,+6.0,-69.0,+5.6,+10.0,-4.2,+104.0,+8.6,-47.0
68,California,,ACC,32,21-11,,21,11,,,+0.0105,,-11.6,+190.0,-9.1,-43.0,-0.0297,+24.0,-6.9,+205.0,-1.4,-6.0,+1.5,+157.0,+1.9,-126.0,+1.6,-90.0,+1.6,+79.0,-12.6,+193.0,+4.3,+55.0,-3.4,+73.0,-4.4,-112.0,-7.5,+269.0,+2.0,+113.0,+1.3,-21.0,-0.5,-20.0,+1.5,-63.0,+0.39,+29.0
108,California-Irvine,,BW,34,23-11,,23,11,,,+0.0735,,-5.3,+61.0,-4.9,-8.0,-0.0004,+5.0,-1.2,+33.0,-0.1,+32.0,+2.0,+59.0,+3.2,-49.0,-0.8,-7.0,+0.3,+26.0,-4.8,+70.0,-2.1,+20.0,-1.2,+6.0,+1.9,+29.0,-0.6,+22.0,-2.3,-36.0,-4.6,+4.0,-0.8,+10.0,-0.1,+9.0,+5.52,-23.0
187,Campbell,,CAA,34,16-18,,16,18,,,-0.2206,,-1.7,+43.0,-1.1,-43.0,-0.018,+8.0,-5.1,+113.0,-4.3,-189.0,-5.2,-204.0,-1.2,+22.0,-1.0,+29.0,+2.3,+50.0,-16.5,+275.0,+3.5,+49.0,-10.6,+158.0,-6.3,-200.0,+3.3,-115.0,-0.6,-93.0,-2.4,+27.0,+6.7,+122.0,-2.5,+125.0,+8.5,+84.0
345,Canisius,,MAAC,31,10-21,,10,21,,,+0.1774,,+1.3,-16.0,-6.4,-138.0,+0.1138,-55.0,+0.3,-30.0,-7.3,-187.0,+0.6,-12.0,-3.6,+100.0,-2.3,+20.0,-1.9,-3.0,+2.1,-79.0,+2.9,+62.0,+2.5,-40.0,-6.4,-202.0,-2.1,+55.0,-6.3,-86.0,-2.1,+34.0,-5.9,-155.0,+0.9,-53.0,+15.9,-76.0
144,Central Arkansas,,ASun,34,22-12,,22,12,,,+0.1029,,+9.0,-84.0,+5.4,+89.0,+0.0843,-21.0,+2.5,-13.0,+3.6,+2.0,-0.9,+26.0,-0.9,+41.0,+1.1,-71.0,-1.4,+44.0,+3.3,-108.0,-4.0,-5.0,+3.6,-17.0,+1.0,-34.0,+0.9,+41.0,+3.9,+43.0,+0.9,+13.0,-2.3,-16.0,-1.7,+85.0,+6.1,-14.0
312,Central Connecticut,,NEC,30,18-12,,18,12,,,+0.15,,-5.0,+61.0,-1.0,-42.0,-0.0672,+11.0,-0.1,+26.0,+1.1,+40.0,+0.7,+87.0,-0.1,-66.0,-1.3,-15.0,-4.5,-89.0,-7.1,+49.0,-0.9,+30.0,+3.9,-105.0,+3.2,+101.0,-4.9,+202.0,-2.1,-33.0,+0.6,-31.0,-5.3,-113.0,+1.7,-90.0,+8.5,-16.0
244,Central Michigan,,MAC,31,10-21,,10,21,,,+0.1774,,-0.7,+18.0,-7.1,-142.0,+0.159,-63.0,+0.3,+23.0,-2.7,-146.0,+1.4,+39.0,+2.9,-115.0,+4.1,-143.0,-1.0,-43.0,+13.5,-229.0,-4.6,-88.0,+0.7,+2.0,-2.1,-103.0,-0.1,+13.0,-2.6,-130.0,+3.0,-71.0,-5.8,-101.0,+0.3,-24.0,+14.0,-94.0
252,Charleston Southern,,BSth,32,15-17,,15,17,,,+0.2812,,+3.7,-62.0,-0.4,-29.0,+0.1004,-52.0,+5.0,-40.0,-1.9,+14.0,+0.8,+10.0,+0.1,-45.0,-1.9,+8.0,+3.4,+118.0,+4.6,-139.0,-3.2,-60.0,+1.3,+21.0,-1.0,+22.0,+6.4,-47.0,-2.6,+14.0,-4.3,+68.0,+4.2,+93.0,+0.9,0.0,+12.5,-113.0
172,Charlotte,,Amer,34,17-17,,17,17,,,0.0,,+1.6,-3.0,-4.4,-106.0,+0.1526,-54.0,+1.3,+7.0,-0.3,-10.0,-2.0,-79.0,+0.3,-76.0,-7.7,+197.0,-2.1,-68.0,-5.3,+88.0,-4.9,-60.0,+6.2,-64.0,-2.9,-65.0,-2.8,+127.0,+2.0,+58.0,+0.5,+19.0,+5.1,+81.0,+0.9,-39.0,+9.2,-31.0
313,Chattanooga,,SC,32,13-19,,13,19,,,+0.3438,,+12.8,-169.0,+4.9,+3.0,+0.1714,-101.0,+8.8,-56.0,+0.3,-16.0,-2.1,-2.0,-3.8,+12.0,+4.7,-101.0,-2.1,-53.0,-5.0,+1.0,-0.9,-31.0,+10.1,-42.0,0.0,-21.0,+5.0,-60.0,+0.4,-20.0,+0.2,+17.0,+8.6,+35.0,+2.9,-130.0,+14.7,-159.0
340,Chicago St.,,NEC,32,7-25,,7,25,,,+0.0312,,-6.3,+28.0,-6.1,-113.0,-0.0149,-4.0,+0.3,-25.0,-6.5,-230.0,-2.7,-54.0,+2.0,-4.0,-2.8,+23.0,+1.2,-10.0,-6.3,+18.0,-2.1,-46.0,+1.6,-27.0,-14.4,-322.0,-1.7,+6.0,+2.7,-4.0,+3.7,-85.0,-11.5,-171.0,-1.8,+54.0,+16.6,-23.0
32,Cincinnati,,B12,33,18-15,,18,15,,,+0.1212,,+20.0,-102.0,+4.3,+35.0,+0.0799,-25.0,+3.6,-109.0,+4.5,+144.0,-6.5,-189.0,-0.2,+4.0,+3.6,-104.0,+0.4,+86.0,-7.5,+25.0,+1.7,+102.0,+1.2,-52.0,+5.5,+169.0,+4.3,-93.0,+1.8,+106.0,+1.6,-10.0,-1.6,-32.0,-2.3,+102.0,+2.9,-52.0
30,Clemson,,ACC,34,24-10,,24,10,,,-0.3726,,+2.9,-5.0,+10.7,+130.0,-0.1256,+51.0,-0.4,+56.0,+10.1,+275.0,-1.0,+33.0,-1.7,+56.0,-1.8,+2.0,-0.4,+56.0,+8.9,-100.0,-0.8,+35.0,+1.8,+5.0,+14.3,+295.0,-1.6,+57.0,+4.0,+151.0,+6.8,-82.0,+8.0,+61.0,-1.1,+15.0,-3.9,+103.0
314,Cleveland State,,Horz,33,11-22,,11,22,,,-0.1333,,-2.4,+55.0,+3.3,-6.0,-0.0764,+12.0,+2.4,-6.0,+6.5,+2.0,-1.4,-44.0,+1.9,-147.0,-4.2,+22.0,-8.9,-222.0,-10.6,+182.0,+5.4,+94.0,+5.8,-114.0,+2.2,-12.0,-0.6,+92.0,+8.0,+41.0,+0.8,+7.0,+0.3,-27.0,+2.1,-40.0,+13.5,+27.0
230,Coastal Carolina,,SB,32,19-13,,19,13,,,+0.1562,,+1.7,-37.0,-2.7,-39.0,+0.1144,-43.0,-1.8,+16.0,-1.6,+17.0,-3.8,-52.0,-1.3,-15.0,+2.3,-117.0,-1.6,+41.0,+2.8,-96.0,-6.9,-88.0,+2.5,-78.0,-1.2,+19.0,-4.9,+120.0,-1.2,+11.0,-0.2,+11.0,-5.3,-34.0,+1.1,-61.0,+8.3,-49.0
246,Colgate,,Pat,33,18-15,,18,15,,,-0.2122,,-0.5,+14.0,+9.4,+50.0,-0.1663,+71.0,-1.1,+88.0,-0.2,-43.0,-1.2,+27.0,-4.7,+90.0,-4.8,+23.0,+0.1,+54.0,+4.4,-139.0,-2.0,+17.0,-1.8,+75.0,-1.3,-60.0,+0.1,+64.0,+0.8,-24.0,+4.1,-98.0,+1.6,+4.0,+2.7,-132.0,+8.3,+48.0
190,College of Charleston,,CAA,32,21-11,,21,11,,,+0.3438,,+10.8,-138.0,-3.3,-51.0,+0.3289,-112.0,+2.3,-64.0,+0.6,+37.0,-3.9,-88.0,+4.3,-245.0,+0.6,-54.0,-0.8,-29.0,-1.3,+44.0,-0.3,+35.0,-2.4,+100.0,-2.4,-15.0,+6.9,-234.0,+2.6,+104.0,-3.8,+54.0,+3.5,+6.0,-0.7,+32.0,+6.9,-97.0
77,Colorado,,B12,32,17-15,,17,15,,,+0.1355,,-7.0,+94.0,-8.0,-88.0,+0.0326,-7.0,-0.8,+71.0,-2.6,-128.0,+5.3,+281.0,+0.8,-103.0,-5.8,+77.0,-0.1,+41.0,+2.1,-34.0,+3.7,+57.0,-0.9,+63.0,0.0,-12.0,-0.5,+78.0,-5.1,-221.0,+4.0,-96.0,-1.7,-1.0,+3.3,-92.0,+2.95,-23.0
88,Colorado State,,MWC,33,21-12,,21,12,,,+0.3636,,+11.1,-40.0,+4.2,+56.0,+0.1066,-28.0,+4.1,-1.0,-0.7,-81.0,-2.6,-112.0,-0.9,-17.0,+0.6,-52.0,+1.6,+118.0,+7.5,-38.0,+2.0,+66.0,+7.8,-19.0,-3.7,-157.0,+0.1,+63.0,+2.5,+47.0,-1.9,+39.0,-5.1,-137.0,+2.3,-89.0,+4.0,-65.0
