Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,ConfWins,ConfLosses,WinPct,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
30,Colorado State,8,MWC,31,23-8,11-5,23,8,11,5,+0.0081,,,+113.8,-88.4,-10.9,+144.124,-29.1056,-17.9,-96.7,+87.8,-99.0,+219.3,-1.6,+39.1,-296.2,+134.2,+40.5,-13.3,+20.6,-23.3,+21.9,+19.4,-134.3,+241.6,-80.2,+14.4,-84.8,+213.6,-161.7,+233.1,-133.0,+140.7,-273.1,+245.4,-279.7,+83.2,-163.8,+172.0,-33.75
14,Creighton,7,MVC,34,27-7,13-5,27,7,13,5,+0.2059,,,+111.8,-68.5,+1.4,+3.0813,-13.0178,-57.1,+54.2,-5.9,-28.9,-16.8,-83.0,+235.8,-311.8,+270.8,-218.9,+116.0,+13.0,+121.4,-199.9,+122.2,+14.6,-19.4,+47.6,+49.6,-54.8,-37.1,+40.4,+9.7,-28.5,-2.6,+2.6,+10.9,-145.0,+17.7,-145.8,+273.4,-20.9
68,Davidson,14,SC,32,25-7,17-1,25,7,17,1,+0.2188,,,+82.9,-43.5,-50.5,+99.2232,-67.1558,-3.3,+33.5,-42.5,-10.5,-7.0,-8.7,+36.1,-212.1,+140.8,-229.3,+261.1,-15.7,+20.3,-59.5,+128.5,-140.9,+162.8,+37.9,-42.5,-20.4,+54.4,-16.3,+28.7,-71.9,-34.5,-8.6,+9.8,+4.4,-58.4,-135.4,+158.2,-61.67
6,Duke,2,ACC,32,27-5,14-4,27,5,14,4,-0.3438,,,+117.0,-79.3,+62.9,+46.0498,-5.0456,-47.4,+39.3,+49.3,-13.4,+74.4,+12.0,+52.1,-101.0,+111.6,-215.1,+184.1,-177.2,+215.3,-91.7,+243.6,-35.4,+78.9,+17.8,-38.3,-74.9,+129.4,+17.5,+272.7,+16.5,+14.7,-126.9,+96.2,+9.1,+24.9,-15.2,+205.4,-3.81
1,Florida,3,SEC,33,26-7,14-4,26,7,14,4,-0.1879,,,+106.3,-25.6,+83.7,+15.0251,-0.0484,-46.8,+45.3,+52.3,+38.5,+34.3,-29.7,+91.6,-27.1,+136.0,-63.3,+125.4,-26.1,+108.9,-295.4,+213.8,-16.9,+85.1,+40.1,+117.5,+36.2,+11.0,+15.0,+46.9,+8.7,+56.5,+7.0,+55.9,-140.3,+110.3,-234.8,+250.8,-18.96
121,Florida Gulf Coast,15,ASun,32,22-10,13-5,22,10,13,5,+0.3125,,,-38.2,+13.6,-12.6,+92.3712,-120.2172,+24.6,-13.5,+83.9,-65.3,+53.1,-218.1,+6.6,-23.9,+46.8,-85.5,+55.3,-172.5,+150.5,-176.0,+102.1,-64.1,+40.7,+23.7,+122.0,-111.1,+24.9,-170.7,+61.5,-30.5,+75.2,-99.5,+250.0,-273.0,+218.1,+17.6,+29.9,-98.5
11,Georgetown,2,BE,31,25-6,14-4,25,6,14,4,-0.3065,,,+40.9,-27.6,+81.2,+5.0643,-10.0291,-46.4,-14.0,+105.2,+37.0,+23.9,-156.8,+234.4,-14.4,-15.6,-172.5,+25.7,-114.3,+131.0,-111.1,+217.4,-65.1,+225.6,-7.0,+146.7,+35.1,-17.8,-42.0,+99.5,+2.9,+119.4,-143.7,+50.9,-170.3,+90.9,-257.2,+306.5,-8.4
4,Gonzaga,1,WCC,32,30-2,16-0,30,2,16,0,+0.0625,,,+107.6,-12.3,+60.6,+1.0385,-3.0257,-52.5,+44.6,+48.8,+15.0,-10.1,-8.7,+93.1,-99.4,+62.6,+7.4,+138.8,-70.7,+39.0,+2.0,+3.5,-17.3,-6.9,+48.5,+12.9,+29.7,-12.4,-29.6,+182.2,-44.5,+5.9,-205.5,+255.0,-269.2,+238.8,-148.3,+236.2,-1.3
109,Harvard,14,Ivy,27,18-9,11-3,18,9,11,3,+0.3333,,,+20.5,+66.9,-56.9,+170.3424,-108.4902,+109.0,+44.7,-15.0,-145.4,+14.9,-228.4,+20.9,-87.7,+168.9,-305.0,+285.5,-119.2,+173.6,+57.5,-22.7,-32.3,-3.4,+27.1,+73.0,-182.1,+57.9,+39.2,-19.7,-81.0,-6.8,-120.1,+130.5,-6.3,+67.1,-166.4,+317.5,-76.9
38,Illinois,7,B10,32,20-12,8-10,20,12,8,10,-0.2917,,,+69.8,+66.0,+35.1,+31.1393,-37.1818,+13.1,-165.7,+254.0,-135.1,+213.4,-25.7,+65.1,-42.5,-17.4,-83.7,+159.8,-193.4,+267.8,-263.8,+239.4,-141.7,+197.4,-134.4,+254.2,-128.3,+258.9,-226.1,+226.8,-156.4,+53.1,+11.9,+17.6,-221.7,+136.6,-86.4,+243.6,-29.69
2,Indiana,1,B10,33,27-6,14-4,27,6,14,4,-0.1515,,,+119.9,-76.9,+76.2,+49.0279,-1.0479,-47.2,+41.4,+89.0,+30.3,+123.9,-102.8,+217.8,-83.9,+162.3,+39.5,-24.5,-121.6,+136.0,+19.9,+239.3,+9.2,+32.8,+23.8,+82.0,+11.5,+26.9,+32.0,+128.4,+5.6,+195.9,-164.4,+212.1,-131.9,+98.9,-11.9,+103.3,-1.8
89,Iona,15,MAAC,33,20-13,11-7,20,13,11,7,+0.3939,,,+100.2,-52.0,-150.1,+192.2842,-88.2951,+48.5,+9.9,+50.5,-230.3,+198.1,-2.1,+145.5,-183.1,+178.2,-91.8,+15.6,-216.3,+80.3,-208.0,+0.9,-48.9,+22.5,+0.9,+39.9,-181.5,+165.7,-4.9,+117.7,-274.4,+153.6,-46.2,+222.7,-211.7,+218.0,+51.8,+93.7,-127.4
37,Iowa State,10,B12,33,22-11,11-7,22,11,11,7,+0.0833,,,+112.9,-90.5,-35.4,+115.1383,-36.0802,-36.6,+33.4,-11.8,-88.0,+119.4,-76.3,+198.5,-240.2,+235.4,-41.6,+62.1,-34.3,+79.9,-210.6,+70.6,-57.4,-4.1,+25.1,-30.6,-156.1,+222.0,-13.4,+106.3,-13.3,-17.9,+39.6,-21.2,-146.2,+125.4,+36.4,+17.3,-42.9
177,James Madison,16,CAA,35,21-14,11-7,21,14,11,7,+0.4,,,-114.4,+108.5,-60.3,+22.5351,-176.209,+22.4,-170.1,+53.7,-115.3,+22.7,-15.4,+105.7,-71.8,+46.5,-208.2,+97.2,-92.4,+148.2,-80.1,+131.7,-216.6,+132.7,-174.6,+30.5,-82.5,+97.6,-154.7,+136.4,-189.8,-16.4,-152.9,+142.1,-166.3,+88.7,-187.2,+191.6,-189.58
5,Kansas,1,B12,34,29-5,14-4,29,5,14,4,-0.1029,,,+91.3,-36.0,+86.8,+38.0446,-4.0812,-35.4,+30.1,-18.5,+47.4,+126.1,-145.0,+233.3,-223.6,+94.7,-50.0,+51.2,-29.8,+84.3,-41.1,+146.9,-66.6,+90.3,+38.8,-16.0,+48.7,+169.3,-15.4,+56.3,-7.1,+76.4,-234.9,+139.8,-254.8,+151.3,-27.0,+75.5,-4.0
22,Kansas State,4,B12,33,26-7,14-4,26,7,14,4,-0.2879,,,+93.0,-59.7,+43.6,+54.1135,-21.0778,-33.2,-89.0,+194.6,-74.4,+87.8,-56.1,+47.6,-23.5,+30.5,+22.1,+44.0,-225.6,+199.2,-243.0,+173.1,-160.1,+118.2,-162.7,+231.5,-82.8,+92.1,-41.9,+121.9,-92.3,+79.8,-125.9,+43.1,-13.4,+39.8,-220.2,+232.6,-11.55
46,La Salle,13,A10,31,22-9,11-5,22,9,11,5,-0.2097,,,+89.0,-78.7,+18.5,+177.1577,-45.1549,-3.1,+9.4,-35.4,-144.6,+262.7,-15.0,+115.2,-52.5,+39.7,-228.5,+275.0,-180.8,+259.7,-255.3,+197.2,-5.1,-9.7,-23.1,-33.7,-216.8,+272.4,+5.5,+34.7,+3.6,+47.1,-45.9,+24.3,+18.5,-43.4,-83.8,+173.53,-48.5
268,Liberty,16,BSth,33,12-21,6-10,12,21,6,10,+0.3864,,,-94.4,-72.9,-200.6,+259.7536,-267.4192,+96.5,-119.5,+27.2,-87.6,+126.2,-138.6,+103.9,-332.1,+288.0,-235.4,+229.4,-170.8,+29.6,-57.4,+42.5,-199.5,+156.1,-230.9,+167.4,-163.5,+94.0,-2.3,-20.9,-6.9,+124.4,-104.3,+193.9,-132.6,+224.3,-125.7,+213.3,-300.63
206,Long Island,16,NEC,34,20-14,12-6,20,14,12,6,+0.1618,,,+59.2,-57.7,-221.9,+248.5931,-205.422,+92.6,+46.2,-35.6,-264.2,+89.7,-172.7,+185.6,-245.8,+162.8,-26.3,+50.5,-207.8,+245.4,+39.3,+6.4,-43.2,+37.9,+44.0,-30.1,-239.0,+128.0,+17.0,+8.8,-279.3,+50.1,-124.1,+224.1,-60.8,+111.7,+29.0,+23.4,-187.65
3,Louisville,1,BE,34,29-5,14-4,29,5,14,4,+0.1471,,,+98.2,-62.5,+82.9,+6.0314,-2.0173,-48.5,-68.1,+40.0,+26.3,+47.3,-79.1,+168.4,+25.5,-31.4,+22.2,+28.3,-213.5,+246.2,-47.8,+35.3,-87.3,+69.5,-38.8,+87.3,+17.1,+27.9,-169.8,+37.8,-17.9,+76.7,-222.6,+102.5,-154.9,+133.5,-36.8,+70.0,+1.2
21,Marquette,3,BE,31,23-8,14-4,23,8,14,4,-0.2419,,,+91.6,+2.9,+38.3,+74.1057,-20.1823,+12.3,-34.2,+104.8,-29.7,+45.0,-212.4,+285.1,-164.1,+254.2,+25.3,-25.2,-200.9,+170.6,-15.0,+256.5,-45.2,-13.8,+32.9,+78.7,-37.1,+113.9,-284.9,+165.2,-45.0,+0.1,-280.7,+265.5,-233.7,-6.9,-156.2,+115.5,-17.98
33,Memphis,6,CUSA,34,30-4,16-0,30,4,16,0,+0.1176,,,+46.0,-49.8,+70.8,+80.1281,-32.1187,-19.2,+27.4,-17.6,-6.4,+108.2,-206.5,+101.0,-40.9,+74.8,-9.0,+115.4,-82.8,+105.1,-78.8,+171.0,-118.3,+38.2,+18.2,+40.5,+7.5,+118.1,+18.3,-11.5,-119.0,+86.7,-256.9,+111.5,-53.5,+16.5,+33.2,+15.3,-14.1
16,Miami (FL),2,ACC,33,27-6,15-3,27,6,15,3,-0.0182,,,+95.6,-84.0,+80.9,+130.0832,-15.0866,-31.3,+11.9,-2.6,-0.5,+224.1,-5.0,+54.6,-246.3,+187.2,-167.9,+50.1,-17.3,+2.8,-157.3,+72.2,0.0,+43.5,+14.5,+22.2,+2.4,+164.2,-39.0,+44.4,-60.6,+222.1,-81.1,+18.1,-200.6,+161.8,-220.1,+226.6,-9.2
8,Michigan,4,B10,32,25-7,12-6,25,7,12,6,-0.2812,,,+120.0,-88.0,+32.8,+127.0615,-7.0906,-30.4,+36.0,+123.1,-94.0,+123.7,+8.9,-16.9,-213.3,+185.5,-108.4,+158.4,-33.0,+253.3,-295.4,+160.1,+22.9,-27.5,+34.1,+169.1,-101.8,+65.5,+0.6,+90.8,-94.3,+177.0,-118.9,+199.0,-215.3,-39.8,-161.7,+100.8,-10.74
13,Michigan State,3,B10,32,24-8,13-5,24,8,13,5,0.0,,,+80.8,-46.1,+77.8,+27.0782,-12.0619,-37.7,-35.4,+137.0,+10.4,+66.5,-183.1,+176.3,-166.7,+71.5,-17.5,+14.7,-15.9,+158.3,-121.4,+222.4,-64.9,-31.4,-6.2,+122.2,-21.3,+198.6,-108.7,+140.8,+2.0,-0.3,-273.3,+253.2,-152.8,+237.4,-176.1,+256.3,-6.9
45,Middle Tennessee,11,SB,34,28-6,19-1,28,6,19,1,-0.4902,,,-4.4,+96.3,+76.9,+139.1566,-44.4794,+107.9,-25.9,+178.6,+21.0,+95.3,-199.0,+80.4,-3.5,+214.5,-7.1,+151.0,-36.6,+64.6,+3.2,+32.2,-254.0,+229.8,-46.4,+128.1,-11.6,-24.7,-1.3,+196.7,+16.3,+253.8,-291.1,+265.3,-87.6,+121.1,-161.5,+270.0,-43.8
17,Minnesota,11,B10,32,20-12,8-10,20,12,8,10,-0.625,,,+82.0,+87.0,+68.6,+160.0878,-16.5156,+122.9,-95.3,+156.6,-1.1,+93.3,-243.0,+257.9,-152.5,+253.9,+36.1,+19.1,-181.3,+146.1,-2.3,+159.7,-123.2,+84.9,-55.7,+194.4,+21.7,+89.4,-195.0,+125.1,-135.3,+94.4,-231.7,+84.7,-179.6,+122.0,-204.0,+280.9,-34.5
28,Missouri,9,SEC,33,23-10,11-7,23,10,11,7,-0.3637,,,+84.1,+75.8,+14.9,+8.1223,-27.0961,-24.3,-21.0,+149.1,-26.7,-13.3,-110.7,+240.5,-276.9,+198.5,+29.5,+28.7,-14.9,+176.9,-171.1,+211.2,+2.5,+74.6,+7.7,+97.0,-15.8,-29.0,-128.8,+184.1,-85.2,+54.7,-187.7,+134.9,-210.2,+67.4,-32.6,+129.7,-41.7
153,Montana,13,BSky,29,23-6,19-1,23,6,19,1,+0.2069,,,-32.4,+113.1,-100.4,+55.462,-152.3548,+73.0,+35.3,+12.7,-115.6,+11.1,-93.7,+155.5,-235.7,+107.9,-307.2,+229.4,-83.3,+90.7,-8.0,+121.9,-119.6,+63.5,+35.0,-1.8,-140.8,+44.2,+4.8,+131.9,-98.6,+0.5,-63.9,+28.5,-53.0,+27.2,-208.5,+218.2,-60.67
36,New Mexico,3,MWC,34,29-5,13-3,29,5,13,3,-0.0529,,,+42.6,-71.6,+74.5,+102.1363,-35.0869,-26.7,-101.1,-13.5,-4.6,+84.4,-28.6,+2.5,-185.9,+258.1,-236.7,+182.2,-7.6,+83.2,+27.3,+141.8,+16.3,-25.2,-176.7,+38.3,+35.8,+21.6,-49.7,+2.7,-164.1,+117.0,-78.0,+35.9,-282.5,+240.5,-135.1,+278.0,-6.0
92,New Mexico State,13,WAC,33,23-10,14-4,23,10,14,4,+0.303,,,-23.1,+47.6,+15.8,+39.2876,-91.1771,+9.0,-51.4,+3.7,+0.1,+24.2,-251.8,+220.3,-222.1,+49.6,-7.6,+105.2,-53.7,+57.1,+57.9,-23.8,-32.7,+35.7,-0.8,+1.0,+9.8,+11.4,-193.9,+113.2,-131.4,+70.3,-311.1,+267.2,-39.0,+48.8,-146.1,+182.9,-79.4
31,North Carolina,8,ACC,33,23-10,12-6,23,10,12,6,-0.097,,,+87.3,-73.5,+57.2,+147.125,-30.1315,-8.5,-69.7,+64.0,-93.9,+202.9,-12.4,+4.8,-81.4,+88.9,-29.3,+77.1,-95.6,+203.0,-306.4,+228.3,+16.2,+68.1,-150.9,+113.1,-56.8,+210.0,-11.7,+76.1,-192.7,+98.3,-204.5,+68.4,-121.1,+88.6,+58.1,+108.4,-28.4
226,North Carolina A&T,16,MEAC,35,19-16,8-8,19,16,8,8,+0.2904,,,-216.6,+164.5,+1.4,+61.6486,-225.5302,+130.4,-242.3,+62.3,+13.3,+61.8,-266.1,+253.6,+1.4,+6.0,-208.3,+196.0,-191.7,+84.0,+18.3,+25.9,-243.6,+111.5,-206.7,+57.5,+21.9,+15.4,-270.7,+121.8,-49.1,+115.1,-28.9,+84.7,-282.7,+173.1,-63.6,+112.3,-219.47
34,North Carolina State,8,ACC,34,24-10,11-7,24,10,11,7,-0.1059,,,+109.6,-69.1,-28.5,+103.1326,-33.1134,-21.1,+37.4,+6.4,-38.3,+114.1,-35.7,+157.1,-296.5,+151.1,-31.3,+21.0,-189.7,+118.8,-3.2,+50.9,+8.5,+73.5,+32.6,+16.6,-115.1,+204.7,+28.2,+39.1,+6.4,+0.3,-305.8,+199.8,-107.0,+71.8,-6.7,+71.8,-32.09
134,Northwestern State,14,Slnd,27,19-8,15-3,19,8,15,3,+0.2963,,,+4.1,-41.0,-89.7,+212.4159,-133.3524,+74.7,-78.3,+59.4,-84.8,+79.0,-104.8,+58.0,-43.1,+134.7,-23.4,+50.0,-300.5,+123.2,-11.7,+80.4,-241.2,+83.8,-5.2,-10.5,-85.4,+40.6,-247.6,+221.0,-140.8,+130.3,-231.4,+107.6,+25.3,+110.8,+64.2,+141.0,-82.5
27,Notre Dame,7,BE,34,25-9,11-7,25,9,11,7,-0.2353,,,+105.7,-68.3,+5.5,+93.1205,-26.1011,-23.3,+2.9,+180.5,-31.3,+179.6,-19.6,+102.8,-307.1,+135.9,-54.9,+33.2,-45.4,+218.8,-237.7,+209.3,+22.1,-8.5,-9.7,+241.3,-47.9,+158.7,-1.3,+69.8,-46.2,+161.1,-167.2,+102.0,-20.8,-29.6,-258.3,+240.2,-20.2
7,Ohio State,2,B10,33,26-7,13-5,26,7,13,5,+0.2121,,,+99.3,-50.3,+70.8,+7.0603,-6.0313,-44.8,-27.8,+52.8,+2.3,+32.4,+2.0,+83.3,-113.1,+85.8,-117.7,+165.4,-8.1,+42.8,-192.8,+194.6,-6.2,-37.0,-12.6,-2.6,+5.8,+104.9,-80.8,+203.0,-53.0,-4.1,-194.4,+79.3,-231.4,+181.0,-154.9,+250.8,-3.9
49,Oklahoma,10,B12,31,20-11,11-7,20,11,11,7,-0.3119,,,+72.9,-53.1,+39.0,+232.1653,-48.3524,+77.1,-160.5,+208.6,-63.9,+269.4,-29.6,-8.7,-166.3,+58.4,-67.1,+5.6,-113.2,+216.9,-127.2,+82.5,-44.5,-1.5,-128.7,+103.5,-74.5,+233.4,-204.0,+249.3,-65.0,+235.6,-283.3,+206.5,-188.3,+181.1,-64.7,+135.62,-50.2
19,Oklahoma State,5,B12,32,24-8,13-5,24,8,13,5,-0.25,,,+52.8,-13.4,+88.3,+90.0925,-18.1669,+5.1,-99.5,+165.5,+17.4,+106.9,-51.0,+82.5,-66.0,+172.2,-128.2,+121.3,-82.4,+210.2,-3.3,+7.9,-106.1,+199.4,-34.0,+58.5,+28.2,+141.4,-241.2,+242.8,-52.3,+65.8,-194.4,+175.8,-169.6,+189.7,-45.2,+53.8,-23.72
53,Ole Miss,12,SEC,34,26-8,12-6,26,8,12,6,+0.2353,,,+71.3,+8.1,-0.1,+16.1749,-52.0737,-34.3,-79.2,+76.4,-40.6,+71.2,+6.6,+20.3,-57.8,+75.2,-73.7,+191.1,-137.6,+66.7,-47.6,+110.7,-43.2,-18.3,-37.9,+2.6,-81.3,+61.0,-187.5,+233.7,-23.2,+65.8,-134.0,+185.2,-226.5,+240.9,+54.8,+55.3,-34.8
41,Oregon,12,P12,34,26-8,12-6,26,8,12,6,-0.1647,,,-14.3,+84.8,+81.0,+57.1492,-40.2652,+42.9,-95.0,+148.7,-27.5,+168.7,-231.3,+168.7,-29.5,+32.9,-12.0,+118.2,-7.9,+82.0,-51.6,+121.3,-60.5,+27.6,-45.5,+200.8,-12.4,+86.7,-203.4,+52.7,-154.9,+259.6,-273.5,+263.4,-38.1,-31.2,+20.1,+44.1,-25.76
119,Pacific,15,BW,32,20-12,13-5,20,12,13,5,+0.375,,,+17.1,+19.0,-78.4,+76.371,-118.2144,+23.2,-30.0,+98.3,-169.7,+48.3,-31.4,+41.9,-146.5,+97.6,-210.1,+93.4,-80.3,+149.8,-57.7,+22.8,-225.7,-3.1,-147.3,+209.7,-151.7,+174.9,+30.7,-9.7,-194.1,-10.8,-176.3,+220.8,-276.1,+229.7,-216.4,+220.0,-112.5
12,Pittsburgh,8,BE,32,24-8,12-6,24,8,12,6,-0.25,,,+115.2,-89.3,+76.1,+195.0713,-11.0999,-24.2,+15.3,-38.7,+24.0,+260.1,-30.5,+275.8,-37.5,+145.2,+45.1,-26.8,-54.7,+42.5,-96.5,+228.1,-111.2,+93.4,+20.5,-14.6,+0.1,-1.0,-27.5,-14.2,+3.8,+289.9,-284.6,+131.8,-206.9,+202.0,-287.5,+313.9,-24.91
20,Saint Louis,4,A10,33,27-6,13-3,27,6,13,3,-0.0182,,,+47.6,+59.4,+72.2,+2.0939,-19.0514,-40.7,-35.8,+143.4,-11.4,+18.4,-23.3,+133.6,+1.9,-0.1,-260.9,+197.7,-18.9,+94.3,+33.8,-5.6,-124.0,+145.0,-19.2,+80.7,-16.2,+39.3,-96.4,+197.2,-84.7,+11.7,-102.2,+66.2,+7.1,+0.3,-167.1,+49.1,-18.7
23,Saint Mary's,11,WCC,33,27-6,14-2,27,6,14,2,-0.1515,,,+99.1,-3.5,+3.3,+97.1137,-22.2127,+18.7,+28.7,+202.8,-63.7,+170.7,-62.6,+20.2,-269.4,+185.1,+5.5,+32.2,+19.6,-1.4,-97.0,+173.1,-173.9,-33.9,+28.3,+220.0,-0.6,+178.3,+1.8,+152.2,-263.7,+91.1,-20.7,+109.3,-15.0,-36.0,-157.1,+292.3,-28.04
25,San Diego State,7,MWC,30,20-10,9-7,20,10,9,7,-0.1667,,,-0.4,+159.3,+76.7,+14.1198,-24.2673,+44.5,-130.7,+247.9,+20.5,+34.1,-39.5,+39.7,-251.2,+144.5,-149.6,+181.0,-18.5,+26.0,-132.5,+88.3,-8.6,+108.6,-90.2,+214.6,+20.8,-16.4,-213.6,+248.1,-38.4,+132.6,-153.2,+153.7,-107.1,+146.0,-56.5,+95.51,-47.21
113,South Dakota State,13,Sum,31,22-9,13-3,22,9,13,3,+0.2903,,,+81.0,-71.2,-140.2,+191.3502,-112.237,+28.5,+33.1,-40.9,-208.3,+198.7,+4.5,+22.9,-293.2,+186.0,-235.0,+231.0,+6.5,-30.5,-199.1,+88.3,+14.5,-47.2,-2.7,-34.6,-195.7,+223.6,+31.5,+14.5,-217.5,+73.7,-47.6,+180.9,-205.0,+173.9,-197.7,+295.0,-84.56
180,Southern,16,SWAC,29,20-9,15-3,20,9,15,3,+0.3103,,,-172.4,+204.5,-23.0,+56.5408,-179.7193,+195.9,-98.8,+232.4,+39.6,+5.2,-0.6,+130.7,-130.1,-6.7,-286.6,+219.9,-104.1,+129.7,-12.0,-6.2,-123.3,+55.8,-190.1,+263.6,+40.9,+21.6,-23.3,+90.4,+13.8,+8.6,-105.7,+162.9,-43.3,+41.9,-150.2,+243.5,-122.96
10,Syracuse,4,BE,35,26-9,11-7,26,9,11,7,-0.0762,,,+101.5,-54.9,+79.7,+78.0642,-9.1035,-19.2,-85.9,+125.4,+34.1,+98.9,-103.2,+197.6,-2.3,+83.2,+34.5,-11.4,-237.2,+245.7,-153.9,+97.5,-118.7,+157.2,-69.0,+210.1,+14.3,+50.6,-149.2,+52.2,+18.5,+132.0,-200.8,+114.2,-294.6,+178.3,-129.3,+280.9,-11.5
