Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,ConfWins,ConfLosses,WinPct,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
137,Colgate,14,Pat,33,22-11,,22,11,,,+0.3333,,+9.1,-61.0,-4.3,-82.0,+0.2733,-86.0,+10.7,-9.0,-4.1,-73.0,-1.1,+48.0,+2.6,-193.0,-6.2,+55.0,+3.5,+134.0,+7.0,-151.0,-9.2,-31.0,+6.7,-39.0,-8.2,-99.0,+13.5,-1.0,+1.5,+38.0,-8.2,+141.0,+2.3,+101.0,-0.5,-26.0,+6.24,-84.0
51,Colorado State,6,MWC,29,24-5,,24,5,,,-0.1609,,-0.1,+28.0,+0.3,+15.0,-0.0072,+17.0,-1.7,+45.0,+0.8,+19.0,+3.4,+186.0,+2.3,-106.0,+1.6,-98.0,+8.1,+224.0,+0.2,-7.0,-1.5,+25.0,+5.2,+1.0,+7.5,+96.0,-9.3,+209.0,-8.2,-97.0,-2.2,+23.0,-9.7,-209.0,-5.4,+63.0,-3.89,+24.0
62,Creighton,9,BE,33,22-11,,22,11,,,-0.0667,,+3.8,-40.0,-6.8,-9.0,+0.1346,-44.0,-0.9,+6.0,-2.3,+11.0,-1.6,-84.0,-1.1,-73.0,-0.7,-3.0,-0.6,-18.0,-2.5,-41.0,-2.9,+15.0,-0.5,+40.0,+0.6,+60.0,-1.2,-75.0,-4.9,-29.0,-0.8,-8.0,+5.9,+197.0,-1.5,+3.0,-1.24,-3.0
49,Davidson,10,A10,32,26-6,,26,6,,,-0.2125,,+4.4,-2.0,-2.2,-28.0,+0.0808,-25.0,-0.4,+26.0,-0.1,+16.0,-2.9,+8.0,-3.1,-2.0,-5.7,+7.0,-4.3,+10.0,+1.9,+14.0,+3.1,+69.0,-1.4,+65.0,-0.9,-6.0,+0.9,+46.0,+0.7,+17.0,-1.5,+3.0,-2.4,-59.0,+0.7,-113.0,-2.37,+61.0
132,Delaware,15,CAA,33,21-12,,21,12,,,+0.3636,,-6.0,+110.0,-18.1,-199.0,+0.2773,-96.0,-6.3,+184.0,-10.5,-132.0,-1.3,-13.0,-1.4,+15.0,+3.8,-123.0,-3.5,-131.0,+4.8,-7.0,-1.1,-22.0,-2.9,+90.0,-3.5,-18.0,-10.6,+204.0,-15.2,-243.0,-10.1,+149.0,+0.3,+58.0,-1.6,+11.0,+6.3,-112.0
6,Duke,2,ACC,34,28-6,,28,6,,,-0.3235,,+1.0,+6.0,+11.9,+193.0,-0.1211,+55.0,-1.1,+34.0,+7.0,+223.0,-1.1,+39.0,-4.9,+21.0,-2.5,+57.0,+3.3,+59.0,+0.6,-44.0,+4.1,+66.0,+4.3,+5.0,+2.5,+100.0,-6.8,+189.0,+9.8,+237.0,+0.4,-43.0,+2.8,+123.0,+0.2,-47.0,-6.98,+49.0
151,Georgia State,16,SB,25,15-10,,15,10,,,+0.4,,+12.8,-152.0,+3.6,+66.0,+0.2138,-62.0,+2.9,-146.0,-3.4,-90.0,-2.1,+14.0,-1.8,+36.0,+0.5,+14.0,+6.1,+33.0,+6.6,-93.0,-4.1,-104.0,-2.3,-41.0,-4.7,-3.0,+10.8,-219.0,-0.2,-86.0,-7.1,+96.0,-3.0,-49.0,-3.1,+72.0,+5.58,-96.0
1,Gonzaga,1,WCC,29,26-3,,26,3,,,+0.1034,,+12.4,-2.0,+4.0,+38.0,+0.0121,+1.0,+3.7,+1.0,+6.0,+151.0,0.0,+82.0,+0.3,-97.0,-12.3,+175.0,+3.4,+115.0,+3.9,-64.0,+2.8,+77.0,+4.5,+3.0,+8.4,+171.0,0.0,+50.0,+1.3,+107.0,-8.3,+80.0,+7.8,+218.0,-3.6,+49.0,-5.5,+1.0
2,Houston,5,Amer,34,29-5,,29,5,,,-0.0529,,+0.9,+12.0,+2.6,+25.0,-0.0105,+11.0,+2.3,0.0,+0.6,+40.0,+2.2,+148.0,-0.2,+12.0,+1.8,+7.0,+4.0,+107.0,+2.0,-69.0,+5.5,-14.0,+3.9,+6.0,+2.6,+88.0,+0.1,-18.0,-2.0,+34.0,+1.6,-47.0,-8.1,-186.0,-2.0,-20.0,-4.8,-4.0
16,Illinois,4,B10,31,22-9,,22,9,,,-0.043,,-6.0,+76.0,-0.1,+22.0,-0.0641,+38.0,-7.6,+213.0,+3.1,+134.0,-3.3,-53.0,-0.6,-80.0,-6.4,+145.0,-0.6,+39.0,+2.8,-15.0,-6.4,-65.0,-11.1,+214.0,+3.2,+115.0,-2.0,+83.0,+1.7,+93.0,+0.2,-10.0,+2.8,+79.0,-2.9,+65.0,-3.73,+24.0
20,Indiana,12,B10,34,21-13,,21,13,,,-0.1176,,+2.2,-1.0,+2.0,+31.0,-0.0007,+14.0,-2.4,+55.0,+3.5,+128.0,-3.3,-38.0,+1.0,-110.0,+1.2,-54.0,+3.3,+127.0,-8.0,+150.0,+2.8,+11.0,-1.2,+38.0,+0.5,+58.0,-3.9,+47.0,+5.2,+139.0,-3.7,+3.0,+0.7,+4.0,-1.7,+16.0,-0.17,+16.0
14,Iowa,5,B10,35,26-9,,26,9,,,+0.0904,,+11.3,0.0,+0.1,+27.0,+0.0486,-6.0,+5.1,-21.0,+0.9,+22.0,+2.2,+93.0,-3.5,+105.0,+0.3,+16.0,+3.4,+23.0,-0.7,+12.0,-4.7,-21.0,+0.5,+22.0,+1.4,+19.0,+7.6,-19.0,-0.1,+33.0,+2.3,-59.0,-4.1,-52.0,-1.7,+31.0,-2.0,-13.0
35,Iowa State,11,B12,32,20-12,,20,12,,,-0.625,,-16.8,+165.0,+3.1,+30.0,-0.5207,+187.0,-9.3,+141.0,+4.1,+134.0,+2.9,+23.0,-0.2,+6.0,-8.4,+128.0,+10.9,+132.0,-11.2,+74.0,-6.1,-142.0,-3.6,+76.0,+5.9,+70.0,-11.2,+66.0,+0.2,+87.0,+4.5,-114.0,-2.5,-36.0,-1.5,+3.0,-3.7,+218.0
140,Jacksonville State,15,ASun,29,19-10,,19,10,,,-0.1552,,-8.3,+121.0,-5.6,-74.0,-0.0752,+30.0,-4.2,+111.0,-0.8,+10.0,+0.3,-19.0,+3.2,-187.0,-0.7,-5.0,+0.9,+60.0,-2.4,+59.0,+1.8,+61.0,+9.7,-86.0,-9.1,-70.0,-17.7,+314.0,+6.3,+159.0,-5.2,+87.0,+0.1,-32.0,+1.3,-122.0,+4.4,+82.0
4,Kansas,1,B12,34,28-6,,28,6,,,+0.1765,,-0.5,+11.0,-6.6,-11.0,+0.0263,-1.0,-4.8,+131.0,-1.2,+23.0,-1.0,+24.0,+2.4,-109.0,-3.4,+71.0,-0.5,-26.0,+8.7,-63.0,+3.5,+76.0,-3.7,+106.0,-4.3,-44.0,-4.6,+132.0,+3.6,+152.0,-1.0,-38.0,-4.3,-19.0,-0.3,-3.0,-7.6,0.0
8,Kentucky,2,SEC,33,26-7,,26,7,,,-0.1212,,-5.3,+37.0,-1.0,+15.0,-0.027,+14.0,-5.5,+163.0,+1.0,+67.0,-0.9,+54.0,-1.7,-6.0,-5.4,+71.0,+1.9,+90.0,+1.0,-73.0,+3.7,+93.0,-2.6,+88.0,+1.4,+69.0,-8.9,+181.0,0.0,+80.0,-0.5,-33.0,+1.3,+75.0,-0.5,-12.0,-6.1,+14.0
18,LSU,6,SEC,33,22-11,,22,11,,,-0.1667,,+7.1,-50.0,+8.4,+92.0,-0.032,+29.0,-2.1,+14.0,+2.7,+93.0,-1.7,-87.0,-0.4,+4.0,-2.3,+54.0,+7.9,+26.0,+5.9,-32.0,+4.8,-32.0,+2.2,-38.0,+3.9,+117.0,-6.3,+14.0,+0.7,+72.0,+2.2,-83.0,-1.4,-44.0,-1.9,+52.0,-2.32,+43.0
154,Longwood,14,BSth,28,21-7,,21,7,,,+0.25,,+5.1,-44.0,-4.5,-88.0,+0.2329,-71.0,+1.3,-31.0,-1.3,-65.0,-1.9,-44.0,+0.2,-3.0,+4.9,-21.0,-4.6,-27.0,+10.5,-36.0,-8.8,-86.0,-2.9,+3.0,+1.5,-54.0,+7.6,-1.0,-3.1,-2.0,-5.5,+72.0,+1.5,-22.0,-3.2,+61.0,+3.6,-45.0
37,Loyola Chicago,10,MVC,31,24-7,,24,7,,,+0.2258,,-8.6,+142.0,-21.0,-32.0,+0.1273,-33.0,-7.6,+169.0,-13.0,-46.0,+2.6,+103.0,-0.4,+1.0,+1.4,-90.0,+2.3,+97.0,+6.5,-58.0,+2.3,+50.0,-6.9,+157.0,-10.6,-56.0,-5.7,+160.0,-11.2,-53.0,-2.2,+33.0,+0.5,+33.0,+1.4,-138.0,-0.8,-21.0
59,Marquette,9,BE,31,19-12,,19,12,,,-0.2796,,-1.9,+56.0,+3.8,+81.0,-0.1234,+51.0,-1.0,+44.0,+4.1,+157.0,+2.2,+140.0,-0.4,-20.0,-2.2,-38.0,-2.6,-107.0,-3.1,-24.0,-1.3,-28.0,+1.6,+4.0,+5.3,+163.0,-3.1,+83.0,+1.1,+92.0,-0.8,-5.0,-5.7,-57.0,+1.7,-12.0,-1.2,+137.0
24,Memphis,9,Amer,31,21-10,,21,10,,,+0.1226,,+6.2,-7.0,-1.8,+4.0,+0.0675,-10.0,-3.5,+99.0,+1.9,+96.0,-1.9,-73.0,-0.8,+29.0,+1.6,+6.0,-4.4,-147.0,+3.0,+21.0,-3.2,-91.0,-3.6,+91.0,+3.8,+129.0,-1.5,+70.0,-0.5,+49.0,-8.9,+9.0,-0.4,-38.0,-2.3,+47.0,+0.1,-37.0
54,Miami (FL),10,ACC,33,23-10,,23,10,,,+0.053,,+5.5,-5.0,-0.7,+3.0,+0.0758,-24.0,+3.5,-7.0,-1.5,-89.0,+0.5,+70.0,-2.6,+76.0,+3.1,-121.0,+3.5,+21.0,-7.4,+56.0,+5.7,+126.0,+6.1,-13.0,-3.6,-142.0,-1.1,+50.0,+1.6,-21.0,-2.0,-2.0,-6.5,-142.0,-3.3,+92.0,-1.5,-15.0
27,Michigan,11,B10,31,17-14,,17,14,,,-0.2151,,+1.0,+16.0,+4.1,+81.0,-0.049,+36.0,-3.6,+101.0,+7.4,+124.0,-1.6,+19.0,+2.0,-155.0,+1.2,-3.0,+1.5,+83.0,-7.4,+56.0,+3.5,+81.0,-6.2,+158.0,-2.2,-81.0,+1.0,-43.0,+17.0,+193.0,0.0,-56.0,+0.5,+64.0,-0.8,-31.0,-0.29,+29.0
36,Michigan State,7,B10,34,22-12,,22,12,,,-0.0471,,+3.3,+9.0,+1.1,+47.0,+0.0241,+3.0,+0.5,-1.0,+1.8,+97.0,-3.0,-99.0,-2.7,-32.0,-2.1,+47.0,-1.1,+9.0,-0.6,+8.0,+2.9,+59.0,+1.8,-62.0,+1.8,+66.0,-1.5,+72.0,+1.3,+104.0,-1.5,-29.0,+4.9,+102.0,-1.2,+21.0,-2.3,+4.0
144,Montana State,14,BSky,32,25-7,,25,7,,,+0.2188,,+2.2,-17.0,+1.9,+37.0,+0.0078,+2.0,+2.4,0.0,-1.0,-8.0,-2.3,-54.0,-2.1,+36.0,-3.5,+22.0,0.0,+49.0,+3.4,+19.0,-4.8,-125.0,+6.1,-28.0,-0.8,0.0,-3.2,+107.0,-0.9,+15.0,-1.3,-13.0,-3.5,-32.0,+1.9,-123.0,+3.2,-46.0
39,Murray State,7,OVC,29,27-2,,27,2,,,+0.069,,+7.7,-21.0,+5.3,+101.0,+0.0201,+10.0,0.0,+25.0,+3.8,+142.0,+0.6,+98.0,-7.7,+239.0,+5.3,-5.0,-7.6,-50.0,+10.1,-106.0,+18.5,+254.0,-6.7,+170.0,+1.5,+23.0,+8.2,-82.0,+4.8,+186.0,-2.4,+20.0,-1.2,-27.0,0.0,-67.0,-3.14,+22.0
85,New Mexico State,12,WAC,29,23-6,,23,6,,,-0.0431,,+7.5,-50.0,-2.5,-9.0,+0.1605,-53.0,+0.4,+1.0,-0.3,+36.0,+1.1,-14.0,+1.7,-151.0,+3.1,-2.0,+4.1,+133.0,+1.0,+37.0,-0.4,+19.0,+2.8,+4.0,+0.2,+62.0,-1.0,-30.0,-0.7,+68.0,+6.7,-79.0,-5.2,-115.0,-4.6,+95.0,-0.78,+30.0
196,Norfolk State,16,MEAC,27,21-6,,21,6,,,+0.2222,,+3.0,-45.0,-0.5,-11.0,+0.0997,-43.0,+2.2,-47.0,-2.2,+13.0,+3.2,+47.0,-1.2,+8.0,+8.5,-104.0,+0.1,+31.0,+3.0,+25.0,-5.3,-125.0,+0.8,-2.0,-1.9,+29.0,+3.3,-51.0,-1.7,+38.0,-1.5,-10.0,+2.2,-17.0,-2.4,+49.0,+3.26,-31.0
28,North Carolina,8,ACC,33,24-9,,24,9,,,-0.0606,,-1.3,+36.0,-11.1,-48.0,+0.0923,-17.0,-6.0,+170.0,-1.2,-32.0,-5.2,-40.0,-0.9,-65.0,-2.6,+54.0,-4.8,+7.0,-6.3,+58.0,-4.1,+9.0,+0.5,-4.0,-3.0,-39.0,-11.2,+230.0,+3.1,+9.0,-0.1,-32.0,-8.8,-115.0,+0.9,-18.0,-3.3,+1.0
42,Notre Dame,11,ACC,32,22-10,,22,10,,,-0.1875,,+6.8,-8.0,+8.7,+142.0,-0.0451,+38.0,+3.0,-7.0,+2.9,+90.0,-1.4,+32.0,-3.0,-24.0,+1.2,-93.0,+3.3,+125.0,-2.0,-32.0,-4.9,+4.0,+3.6,-23.0,+4.4,+64.0,+1.9,+29.0,+0.6,+72.0,-8.6,+152.0,+3.9,+139.0,+0.7,-94.0,-2.6,+173.0
32,Ohio State,7,B10,30,19-11,,19,11,,,-0.3,,+4.3,0.0,+2.9,+50.0,+0.0104,+10.0,+2.3,0.0,+2.7,+112.0,-0.7,+61.0,-2.4,-38.0,-7.1,+115.0,+0.7,0.0,-0.6,+54.0,-1.2,-21.0,-0.3,+39.0,0.0,+56.0,+4.4,+8.0,+5.7,+80.0,-1.0,0.0,-2.2,+1.0,+0.1,-75.0,-2.2,+180.0
41,Providence,4,BE,30,25-5,,25,5,,,-0.3333,,-10.2,+157.0,+9.9,+162.0,-0.4784,+172.0,-12.9,+175.0,+2.5,+113.0,-5.3,-75.0,-2.2,-40.0,-0.1,0.0,+1.3,+34.0,+4.4,+19.0,+10.1,+161.0,-5.3,+87.0,+6.0,+178.0,-15.9,+198.0,-2.6,+23.0,+3.1,-83.0,-0.5,+32.0,+1.7,-138.0,-6.16,+79.0
12,Purdue,3,B10,34,27-7,,27,7,,,-0.0441,,-5.7,+27.0,+0.2,+28.0,-0.0466,+19.0,-7.2,+144.0,-1.4,-36.0,+1.0,+96.0,-3.6,-18.0,+3.3,+1.0,+3.4,+119.0,-0.9,+61.0,-2.9,+19.0,-5.9,+140.0,+2.8,+62.0,-6.2,+154.0,-5.2,-104.0,-2.8,+37.0,-1.2,-26.0,-2.0,+12.0,-6.0,+11.0
90,Richmond,12,A10,35,23-12,,23,12,,,+0.1429,,-0.5,+28.0,-4.4,-51.0,+0.0845,-16.0,-3.4,+88.0,+0.4,+5.0,+0.1,+62.0,+0.1,-42.0,-3.6,-21.0,-5.2,-75.0,+12.8,-127.0,+0.9,+56.0,-3.7,+96.0,+5.8,+96.0,-2.2,+16.0,-6.0,-155.0,-4.5,+66.0,+0.8,+67.0,0.0,-51.0,+2.8,-61.0
82,Rutgers,11,B10,32,18-14,,18,14,,,-0.0625,,+10.3,-75.0,+3.4,+76.0,+0.1087,-30.0,+3.5,-112.0,+0.6,+41.0,-2.7,-26.0,-4.3,+61.0,-2.2,+41.0,+2.4,+91.0,-3.8,-28.0,+3.0,+50.0,+2.5,-81.0,+5.2,+155.0,+3.4,-89.0,-4.8,-109.0,+3.4,-109.0,-3.4,-69.0,-2.1,-4.0,+1.3,-35.0
19,Saint Mary's,5,WCC,31,24-7,,24,7,,,-0.2742,,+14.1,-65.0,+11.0,+148.0,+0.0084,+8.0,+0.5,+4.0,+5.6,+170.0,-1.8,+16.0,-10.3,+231.0,-1.1,-1.0,+3.5,+116.0,+1.4,-100.0,+10.9,+183.0,-0.8,+48.0,+2.4,+96.0,+2.8,-21.0,+10.4,+94.0,-10.7,+113.0,-3.8,+10.0,-3.6,-9.0,-3.66,+31.0
127,Saint Peter's,15,MAAC,29,18-11,,18,11,,,+0.3793,,+0.5,-29.0,-9.4,-28.0,+0.2388,-72.0,+1.5,-113.0,-10.3,-4.0,-3.6,-150.0,-2.2,+67.0,-8.0,+170.0,+0.9,+27.0,+2.0,+23.0,+0.9,-59.0,+0.2,-85.0,-9.2,-10.0,+2.7,-28.0,-8.1,-3.0,+0.9,-65.0,-0.6,+32.0,-1.5,-12.0,+6.05,-98.0
30,San Diego State,8,MWC,31,23-8,,23,8,,,+0.0581,,-0.1,0.0,0.0,+14.0,-0.0021,+15.0,-1.8,-3.0,+1.4,+56.0,+3.2,+74.0,-0.4,+18.0,+1.8,-46.0,+0.5,+45.0,+4.8,-48.0,+8.0,+68.0,-1.2,-52.0,-0.1,+41.0,-2.0,+78.0,+2.3,+124.0,-0.4,-41.0,+0.8,+35.0,-1.2,-28.0,-1.5,-16.0
23,San Francisco,10,WCC,32,23-9,,23,9,,,-0.2188,,-1.9,+48.0,+0.3,+27.0,-0.029,+30.0,-5.2,+154.0,+3.5,+143.0,-4.1,-87.0,-1.7,+29.0,-4.7,+100.0,-3.8,-4.0,+11.9,-185.0,+5.9,+20.0,-7.7,+189.0,+11.6,+192.0,-1.4,+39.0,-10.7,-5.0,+1.0,0.0,-1.2,+29.0,-1.5,+30.0,-1.34,+10.0
45,Seton Hall,8,BE,30,20-10,,20,10,,,+0.0833,,-7.7,+131.0,+0.9,+37.0,-0.1837,+77.0,-2.3,-17.0,-2.9,+6.0,-1.2,+19.0,+0.5,-59.0,0.0,+23.0,+7.0,+84.0,-14.3,+170.0,-5.2,-41.0,-2.9,-22.0,-5.9,-4.0,-0.4,-36.0,+1.2,+106.0,-3.1,+7.0,+4.2,+155.0,-6.4,+177.0,-1.43,0.0
75,South Dakota State,13,Sum,32,28-4,,28,4,,,+0.125,,+3.4,+5.0,+2.9,+13.0,+0.004,+9.0,-3.6,+31.0,+2.6,+30.0,-5.1,-17.0,-0.1,-85.0,+6.9,-207.0,-3.5,-6.0,+3.0,+18.0,-2.0,+27.0,-3.8,+98.0,+3.4,+35.0,-1.1,+20.0,+1.0,-32.0,-4.8,+41.0,-7.5,-180.0,-5.1,+182.0,-1.18,+6.0
38,TCU,9,B12,32,20-12,,20,12,,,-0.375,,-1.9,+59.0,-0.8,+16.0,-0.0151,+21.0,+0.6,-73.0,+1.0,+71.0,+2.1,-14.0,-2.1,+37.0,-5.6,+73.0,+1.8,+96.0,+4.5,-44.0,+3.3,+78.0,-1.2,+27.0,+2.4,+78.0,+3.0,-175.0,-1.1,+54.0,-3.4,+2.0,-0.3,+40.0,+0.2,-73.0,-2.89,+44.0
9,Tennessee,3,SEC,33,26-7,,26,7,,,+0.2121,,+8.8,-21.0,-4.4,+4.0,+0.0474,-8.0,+3.4,-97.0,-5.8,-16.0,+0.4,+63.0,-4.2,+93.0,-6.6,+151.0,+4.9,+122.0,+7.0,-111.0,+6.6,+38.0,-4.6,+45.0,-4.7,-8.0,+11.7,-50.0,-5.0,-12.0,-3.7,+55.0,-2.1,-40.0,-2.2,+43.0,-5.7,0.0
15,Texas,6,B12,32,21-11,,21,11,,,-0.6562,,-5.2,+89.0,-4.0,+4.0,-0.0032,+6.0,-6.1,+114.0,-4.8,-15.0,+1.8,+97.0,-5.6,+134.0,-4.2,+99.0,+5.1,+44.0,-3.9,+82.0,+19.2,+18.0,-13.4,+202.0,-9.4,-32.0,+4.1,-154.0,+5.1,+176.0,+1.9,-77.0,-6.2,-27.0,-0.8,-41.0,-3.9,+103.0
255,Texas A&M–Corpus Christi,16,Slnd,31,19-12,,19,12,,,+0.0538,,+4.2,-86.0,-0.2,-13.0,+0.118,-69.0,+4.7,-191.0,-1.2,-17.0,-0.5,-35.0,-4.1,+98.0,-4.8,+104.0,-3.7,-100.0,-7.4,+136.0,-5.1,-102.0,+3.1,-131.0,-3.5,-97.0,+5.7,-197.0,+1.2,+95.0,-1.6,-23.0,+2.9,+2.0,-1.2,+16.0,+6.9,-22.0
191,Texas Southern,16,SWAC,31,19-12,,19,12,,,+0.3871,,+0.8,-34.0,-3.1,-27.0,+0.1151,-43.0,+0.4,-74.0,-5.3,-5.0,-2.3,-103.0,+0.4,-89.0,-5.2,+115.0,-0.8,-13.0,+7.1,-32.0,+2.4,-32.0,-2.5,+17.0,-7.4,-12.0,+4.9,-188.0,-0.3,+75.0,-2.8,-16.0,-6.0,-66.0,+1.7,-74.0,+7.03,-105.0
7,Texas Tech,3,B12,34,25-9,,25,9,,,-0.2353,,-3.9,+85.0,-8.4,+2.0,+0.0302,-1.0,-2.9,+84.0,-4.4,-4.0,+1.9,+14.0,+1.3,-4.0,-6.2,+140.0,+3.0,+120.0,-13.0,+215.0,+3.2,-8.0,-5.1,+131.0,+2.3,+89.0,+1.0,-110.0,-8.8,-42.0,-0.1,-39.0,-2.6,-54.0,-1.1,-10.0,-6.0,+19.0
57,UAB,12,CUSA,32,25-7,,25,7,,,+0.2188,,+6.0,-5.0,+1.1,+33.0,+0.0642,-16.0,+4.2,-32.0,-1.0,+5.0,+2.5,+170.0,-4.7,+155.0,-0.5,+33.0,-1.3,-11.0,+8.5,-131.0,+2.6,-4.0,-0.6,+19.0,+5.5,+153.0,+7.7,+4.0,-7.8,-78.0,+4.6,-140.0,+1.0,+52.0,+0.2,-21.0,+1.21,-42.0
13,UCLA,4,P12,32,25-7,,25,7,,,-0.0312,,+7.2,-9.0,+4.3,+77.0,+0.0097,+2.0,-0.6,-5.0,+4.9,+174.0,-2.3,+5.0,-1.4,+34.0,-3.2,+74.0,-1.8,+14.0,+3.1,-52.0,+6.2,+74.0,+0.7,-36.0,+3.1,+110.0,-2.4,+81.0,+5.3,+160.0,-5.4,+15.0,+0.5,+40.0,-1.8,+1.0,-4.0,+2.0
