Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,ConfWins,ConfLosses,WinPct,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
226,Fairleigh Dickinson,16,NEC,32,19-13,12-6,19,13,12,6,+0.4062,,,-27.6,-60.5,-199.8,+224.6405,-225.346,+62.2,+37.1,-48.7,-165.0,+115.4,-225.6,+280.7,-46.0,+2.2,-74.7,-21.9,-287.3,+277.6,-58.0,+2.4,-67.6,-41.5,-46.2,-44.1,-177.2,-23.5,+39.3,-18.1,-173.8,+236.9,-230.4,+157.3,-141.2,+171.8,-150.6,+253.2,-196.78
22,Florida,10,SEC,34,19-15,9-9,19,15,9,9,-0.1588,,,+59.9,-43.4,+83.5,+54.1078,-21.0954,-19.9,-157.5,+58.6,-16.4,+109.0,-118.0,+178.4,+2.4,+112.9,-54.4,+83.3,-265.7,+242.6,-217.2,+52.4,-174.7,+58.2,-140.8,-5.6,-57.8,+83.5,-188.5,+187.0,-14.6,+122.6,-22.6,+80.0,-127.2,-15.2,-284.4,+321.4,-46.72
20,Florida State,4,ACC,34,27-7,13-5,27,7,13,5,-0.0441,,,+71.0,-14.1,+71.5,+12.1014,-19.0536,-34.7,-123.4,+149.7,+11.0,+0.8,-202.5,+224.7,-53.5,+216.9,-8.8,+75.1,-86.2,+79.7,-50.6,+173.9,-223.7,+122.0,-91.2,+211.8,+20.0,+130.4,-175.6,+94.4,-51.1,-34.3,-139.4,+105.2,-154.5,-12.9,-57.4,+229.3,-8.2
183,Gardner-Webb,16,BSth,31,20-11,10-6,20,11,10,6,+0.3548,,,-10.8,-94.2,-142.9,+246.547,-182.2158,+22.2,+33.7,-40.2,-97.7,+144.2,-48.5,+30.9,-184.1,+290.4,-303.7,+179.0,-245.1,+227.8,+17.7,-8.7,-26.1,-47.8,+13.1,-38.9,-112.0,+72.3,+4.0,+22.2,-99.0,+183.7,-173.5,+184.0,-292.2,+93.5,-137.2,+262.9,-121.3
106,Georgia State,14,SB,32,23-9,13-5,23,9,13,5,+0.2812,,,+13.5,+29.7,-43.7,+13.3331,-105.0944,-25.4,+15.9,+163.9,-106.3,-15.6,-35.8,+67.9,-21.2,+23.7,-290.8,+177.4,-301.7,+257.3,-42.4,-24.3,-99.6,+77.2,-54.6,+158.5,-149.4,+6.6,+15.4,+167.0,-68.2,-37.7,-11.2,+50.3,-298.3,+116.8,+1.7,+48.1,-65.1
2,Gonzaga,1,WCC,33,30-3,16-0,30,3,16,0,-0.4091,,,+107.3,+25.4,+78.1,+25.0295,-1.1081,-19.6,+54.9,+3.8,+42.4,+149.5,+7.3,+191.1,-124.3,+48.4,-75.7,+216.9,-97.8,+48.0,-57.1,+148.9,+3.2,-48.3,+59.0,-27.1,+45.0,+127.5,-34.5,+166.1,+9.2,+125.7,-225.6,+167.4,-10.2,-10.9,+21.2,+102.8,-12.22
11,Houston,3,Amer,34,31-3,16-2,31,3,16,2,-0.1118,,,+97.3,-58.9,+82.4,+26.0685,-10.0434,-44.1,-55.7,+115.6,+39.9,-7.8,-46.7,+78.8,-168.6,+109.3,+19.4,-16.2,-47.6,+197.1,-185.6,+172.4,-233.4,+263.2,-100.2,+175.9,+35.7,-20.9,-58.0,+86.4,+25.4,-9.9,-31.9,+94.9,-230.4,+115.6,-187.6,+161.1,-7.5
220,Iona,16,MAAC,32,17-15,12-6,17,15,12,6,+0.4688,,,-21.9,-71.1,-193.5,+194.6276,-219.2491,+31.0,-18.0,+4.7,-197.1,+161.7,-74.5,+13.4,-139.3,+53.3,-233.9,+219.9,-231.6,+114.9,-23.9,+16.2,-49.1,-23.3,-6.9,+74.8,-124.2,+246.9,-91.7,+12.2,-268.6,+26.4,-14.9,+64.1,-261.3,+163.9,+25.3,+156.2,-210.72
43,Iowa,10,B10,33,22-11,10-10,22,11,10,10,-0.4167,,,+94.1,+18.5,-20.7,+72.156,-42.2084,+23.4,-45.8,+198.4,-152.1,+250.8,-61.2,+128.5,-147.8,+85.1,-84.1,+172.0,-190.5,+155.7,+15.1,+198.2,-43.1,+42.5,-64.0,+202.6,-238.3,+258.9,-56.8,+172.4,-35.0,+137.0,-122.8,+177.6,-232.3,+180.1,-10.6,+101.8,-28.32
14,Iowa State,6,B12,34,23-11,9-9,23,11,9,9,-0.0765,,,+109.5,-72.1,+48.9,+79.0851,-13.0819,-29.9,+27.4,+39.5,-21.8,+95.8,-14.4,+202.2,-135.1,+181.5,-142.7,+130.0,-221.2,+231.7,-219.2,+62.4,+16.3,-34.0,+25.5,+71.9,-7.7,+59.5,-29.4,+72.2,-101.9,+118.4,-107.1,+116.7,-167.3,+70.0,-98.4,+94.7,-20.9
16,Kansas,4,B12,34,25-9,12-6,25,9,12,6,+0.0147,,,+78.8,+17.8,+73.9,+23.0921,-15.0998,-18.3,-52.6,+156.2,+3.1,+45.3,-166.7,+191.5,-150.9,+202.3,-83.6,+26.7,-148.0,+128.1,-153.3,+118.3,-7.7,+120.8,-35.8,+126.1,+24.0,+116.0,-106.2,+194.4,-96.2,+6.0,-242.8,+274.6,-235.6,+106.6,+4.9,+32.7,-7.0
19,Kansas State,4,B12,33,25-8,14-4,25,8,14,4,-0.0909,,,-3.5,+8.5,+81.2,+8.0947,-18.0524,-35.5,-181.7,+183.9,-3.3,+80.6,-84.1,+0.1,+12.3,-12.1,-159.2,+139.4,-29.3,+151.3,-222.6,+260.5,-87.8,+19.0,-176.0,+143.9,-76.5,+146.4,-181.1,+195.8,+1.6,+16.8,-139.7,+28.2,-263.9,+47.3,-277.2,+280.4,-13.4
9,Kentucky,2,SEC,33,27-6,15-3,27,6,15,3,-0.1515,,,+112.0,-80.7,+79.9,+46.0577,-8.0349,-48.3,-11.8,+70.0,+19.1,+45.5,-152.7,+153.6,-165.9,+271.4,+28.0,+3.2,-42.2,+54.5,+33.0,+21.9,+1.1,+115.3,-20.8,+128.4,+36.0,+14.6,-31.6,-7.0,-175.7,+103.2,-319.5,+293.7,-134.7,+19.8,-203.3,+252.2,-6.3
17,LSU,3,SEC,32,26-6,16-2,26,6,16,2,-0.1458,,,+119.0,-91.1,+35.9,+130.0936,-16.0609,-33.7,-71.9,+43.8,-95.9,+192.8,-130.1,+175.3,-41.1,+202.7,+36.4,-25.4,-240.8,+87.3,-31.4,+271.8,-177.4,+207.6,-5.2,+82.3,-96.4,+174.7,-235.3,+45.9,-120.9,+145.7,-254.0,+228.9,-145.2,+204.8,-2.3,+154.7,-10.51
76,Liberty,12,ASun,31,25-6,14-2,25,6,14,2,+0.1935,,,+45.6,-56.7,-2.4,+153.27,-75.2025,+16.9,+44.9,+10.3,-21.3,+271.8,-66.9,-5.8,-32.4,+26.3,-234.4,+231.5,-70.6,+33.0,-297.2,+226.6,-143.9,-43.9,+49.7,+1.6,-41.3,+175.4,-27.7,+118.1,-37.8,+254.0,-62.9,+253.9,-81.1,+189.8,-291.9,+328.43,-57.3
18,Louisville,7,ACC,33,20-13,10-8,20,13,10,8,-0.2728,,,+93.2,-66.7,+75.1,+40.0939,-17.0491,-39.9,-117.9,+161.6,+23.4,+7.2,-108.4,+34.7,-297.0,+301.8,-107.3,+88.2,-39.6,+116.9,-86.7,+269.4,-107.3,+104.4,-110.0,+147.3,+20.0,+3.8,-146.8,+173.3,-8.7,+23.3,-6.1,+6.1,-75.3,+119.3,-120.1,+151.7,-31.93
34,Marquette,5,BE,33,24-9,12-6,24,9,12,6,-0.4773,,,+82.0,-48.7,+55.1,+82.1376,-33.1256,-10.1,+3.8,+171.1,+29.9,+39.5,-225.0,+136.4,-277.1,+262.9,-110.1,+34.8,-52.5,+94.1,-45.7,-5.7,-191.5,+273.5,-118.8,+245.2,+27.9,+46.7,+27.4,+95.1,-15.5,+44.3,-53.1,+27.3,-38.3,+34.6,-29.7,+104.2,-30.3
23,Maryland,6,B10,32,22-10,13-7,22,10,13,7,-0.1875,,,+76.2,+43.2,+66.3,+34.1108,-22.1353,-3.9,-72.9,+221.0,+31.2,+92.2,-241.8,+112.7,-335.8,+163.1,+3.4,+108.3,-6.4,+59.1,-154.7,+137.4,+5.9,+92.7,-74.9,+235.3,+29.6,+21.7,-85.5,+165.0,-13.4,+159.0,-180.3,+175.6,-168.1,+150.4,-175.4,+232.8,-24.17
4,Michigan,2,B10,34,28-6,15-5,28,6,15,5,-0.3235,,,+102.7,-58.2,+81.9,+5.0344,-3.0159,-51.1,-53.7,+68.9,+37.7,+30.5,+8.8,-13.3,-165.9,+178.5,-269.7,+280.5,-26.0,+116.0,-297.1,+304.1,+22.6,+127.2,-49.8,+63.5,+36.6,+108.0,-102.0,+129.1,+19.7,-22.2,-88.5,+56.9,+30.6,+7.2,-260.5,+285.8,-5.3
6,Michigan State,2,B10,34,28-6,16-4,28,6,16,4,+0.1765,,,+120.3,-83.0,+77.2,+31.0447,-5.0254,-52.8,+36.9,+51.3,+41.8,+63.3,-166.5,+202.1,-330.0,+274.9,+6.8,+85.2,-95.4,-24.0,-73.4,+30.3,-24.7,-45.8,+20.8,+90.7,+43.4,+34.6,+20.3,+76.2,-9.4,+84.2,-150.9,+99.0,-80.5,+110.8,-88.1,+143.4,-0.2
49,Minnesota,10,B10,34,21-13,9-11,21,13,9,11,-0.1176,,,+52.5,+1.4,+47.2,+117.1904,-48.264,+38.7,-234.7,+182.9,-52.0,+133.4,-97.9,+70.4,-276.4,+245.1,-37.9,+203.9,-135.0,+226.0,+18.5,+84.7,-38.2,-47.4,-194.2,+146.7,-38.9,+166.9,-253.5,+197.1,-111.2,+75.2,-320.2,+279.3,+5.6,-10.9,-107.2,+225.3,-29.0
21,Mississippi State,5,SEC,33,23-10,10-8,23,10,10,8,-0.0303,,,+115.0,-91.6,+42.4,+107.1052,-20.0517,-41.6,+31.1,-37.1,-93.9,+171.7,-209.3,+206.3,-81.8,+193.1,+19.4,-8.8,-213.2,+186.7,-179.4,+228.3,-111.9,+114.7,-1.4,-11.5,-52.2,+109.2,+9.9,-10.3,-186.0,+201.0,-112.1,+20.8,-67.4,-45.7,-120.1,+149.4,-20.67
135,Montana,15,BSky,32,24-8,16-4,24,8,16,4,+0.05,,,-0.7,+12.8,-65.5,+151.404,-134.3472,+61.3,+53.6,-32.0,-91.5,+76.6,-78.6,+159.7,-98.2,+74.3,-180.3,+266.0,-16.9,+73.0,-188.6,+262.0,-246.6,+72.8,+48.5,-36.0,-73.9,+118.7,+19.9,+41.4,-156.1,+41.7,-140.4,+124.8,-57.8,+82.4,-174.1,+196.0,-90.48
57,Murray State,12,OVC,29,25-4,16-2,25,4,16,2,+0.1379,,,+59.8,+26.5,+11.1,+50.2103,-56.172,+5.8,+31.2,+70.6,+27.7,+80.8,-60.6,+159.5,-90.4,+216.6,-24.7,+148.0,-230.6,+54.8,-142.0,+26.6,-41.6,-54.2,+51.3,-7.4,-37.2,+247.6,-139.4,+232.5,+17.7,-28.9,-190.6,+252.6,-30.2,+25.0,-48.0,+87.7,-40.3
295,NC Central,16,MEAC,31,15-16,10-6,15,16,10,6,+0.1161,,,-181.0,+130.0,-156.5,+240.7571,-294.7828,+211.1,-162.3,+169.1,-85.2,+79.3,-315.8,+262.5,-222.6,+188.2,+17.2,+9.1,-83.9,+130.5,-137.5,+97.6,-102.7,+98.7,-69.2,+128.1,-165.7,+88.5,-273.2,+196.0,-16.4,+85.4,-189.9,+115.9,-3.4,-21.3,-241.1,+320.8,-221.7
31,Nevada,7,MWC,33,29-4,15-3,29,4,15,3,-0.2121,,,+80.1,+43.5,+56.5,+55.1277,-30.1924,+14.9,+9.4,+40.4,+9.4,+103.6,+10.2,+145.8,-109.2,+186.5,-207.2,+140.3,-19.7,-37.7,+21.9,+12.4,-9.8,+59.9,+30.9,+9.0,+12.2,-28.1,-97.7,+133.6,-67.9,+276.2,-32.5,+46.0,-199.3,-23.7,-20.0,+114.9,-25.26
51,New Mexico State,12,WAC,32,28-4,15-1,28,4,15,1,+0.125,,,+80.3,-73.8,+6.1,+70.1984,-50.077,-32.0,+11.3,-28.7,-34.0,+16.3,-103.2,+57.7,-101.8,+190.8,+26.6,+56.4,+10.9,-18.1,-125.1,+212.6,-134.5,+32.4,+49.9,-29.0,-29.4,+126.9,-146.3,+29.9,-72.8,-30.4,+34.9,-29.1,-148.0,+174.1,-217.9,+216.4,-37.5
5,North Carolina,1,ACC,33,27-6,16-2,27,6,16,2,-0.1515,,,+110.4,-60.2,+75.4,+10.0441,-4.0229,-50.9,-29.6,+179.7,-14.4,+58.9,-62.0,+7.5,-150.4,+181.4,+9.2,+97.8,+12.8,+66.1,-217.9,+255.1,-55.4,-33.9,-46.7,+121.5,-14.1,+156.5,-37.5,+211.1,-52.7,-4.9,-212.2,+151.5,-253.9,+181.7,+67.9,+31.0,-2.8
198,North Dakota State,16,Sum,32,17-15,9-7,17,15,9,7,+0.4688,,,-1.1,-87.3,-170.0,+299.5802,-197.4542,+95.1,+11.4,-46.5,-246.9,+175.3,-11.8,-5.6,-333.6,+263.1,-324.4,+269.0,-39.7,+217.5,-152.7,+11.5,+6.8,+90.6,-25.8,+27.4,-229.1,+12.0,-2.2,-28.8,-255.0,+251.1,+33.8,+29.2,-46.2,+28.7,-241.7,+323.4,-178.69
94,Northeastern,13,CAA,33,23-10,14-4,23,10,14,4,+0.303,,,+61.1,-47.8,-59.0,+91.3142,-93.1488,-4.2,+53.1,-26.8,-172.7,+72.3,-42.6,+46.3,-270.7,+297.3,-302.0,+174.7,+0.2,-4.3,-111.3,+131.0,-17.3,+82.6,+44.8,+5.5,-225.7,+57.2,+28.0,+8.4,-90.7,+86.7,+27.7,-11.9,-58.9,-51.7,-171.7,+249.6,-81.4
100,Northern Kentucky,14,Horz,32,24-8,13-5,24,8,13,5,+0.25,,,+32.7,-8.6,-34.3,+122.3226,-99.2708,+34.0,+30.5,+17.1,-40.8,+120.4,-100.2,+20.5,-148.5,+111.3,-69.0,+156.5,-66.0,+107.5,-74.2,+199.8,-202.4,+105.7,+27.0,+97.5,-99.2,-13.4,-32.6,+4.1,-8.1,+197.5,-62.2,+154.8,-149.1,+241.4,-65.0,+63.0,-71.5
44,Ohio State,11,B10,33,19-14,8-12,19,14,8,12,-0.3258,,,+27.0,+46.9,+72.5,+120.165,-43.3275,+56.5,-131.7,+216.8,-3.5,+179.3,-168.1,+130.6,-162.9,+204.3,-173.1,+158.9,-52.8,+36.0,-129.4,+228.2,-118.6,+68.1,-150.9,+245.6,-12.3,+151.7,-139.7,+143.0,-53.7,+147.3,-104.4,+90.6,-99.8,+46.8,-198.8,+109.1,-46.7
32,Oklahoma,9,B12,32,19-13,7-11,19,13,7,11,-0.5938,,,+37.1,+99.2,+83.3,+134.1369,-31.4496,+94.8,-146.6,+180.9,+20.1,+91.6,-80.8,+71.5,-225.8,+279.8,-222.3,+263.1,-130.7,+218.6,-210.5,+293.9,+15.3,-1.6,-153.3,+154.0,+29.0,+129.8,-148.0,+189.7,-75.5,+52.8,-280.8,+279.0,-219.3,+218.6,-32.6,+203.5,-31.9
119,Old Dominion,14,CUSA,34,26-8,13-5,26,8,13,5,-0.1647,,,-146.3,+193.5,+55.0,+39.3597,-118.5101,+117.3,-259.2,+250.4,+32.3,+50.1,-109.1,+211.4,-140.8,+82.7,-24.0,+82.2,-7.4,+146.4,-244.7,+181.6,-125.3,+156.5,-300.2,+263.5,+41.5,+105.7,-87.5,+198.5,-37.9,+8.7,-173.6,+190.9,-198.5,+24.0,-253.1,+254.6,-69.9
35,Ole Miss,8,SEC,32,20-12,10-8,20,12,10,8,-0.125,,,+85.4,-13.6,+40.9,+67.1403,-34.1646,+5.0,-25.2,+166.4,-112.0,+132.8,-134.9,+24.0,-24.9,+38.6,-85.6,+287.5,-199.7,+261.3,-199.1,+263.8,-163.0,+44.4,-22.5,+139.2,-27.2,+71.2,-66.7,+183.8,-272.8,+204.5,-104.9,+72.1,-21.4,-31.6,-70.3,+232.0,-42.96
45,Oregon,12,P12,35,23-12,10-8,23,12,10,8,+0.3429,,,-8.1,+31.1,+64.4,+6.1731,-44.049,-41.7,-72.2,+52.2,+16.5,-11.8,-103.7,+189.0,-21.6,-8.7,-85.7,+57.9,-140.0,+157.7,-227.1,+164.7,-204.4,+142.1,-43.4,+46.0,-78.1,+31.7,-137.5,+117.6,+13.1,-27.3,-115.4,+150.8,-290.1,+187.7,-265.3,+290.0,-61.8
212,Prairie View A&M,16,SWAC,34,21-13,17-1,21,13,17,1,+0.2157,,,-110.0,+15.6,-110.0,+218.6152,-211.4996,+112.0,-199.7,+22.8,-138.0,+189.6,-81.0,+56.3,+25.5,-27.7,-86.9,+69.7,-307.5,+233.9,+43.4,-26.2,-309.6,+202.8,-162.7,+23.3,-258.0,+187.6,-229.7,+76.8,+7.7,+140.2,-259.5,+127.0,-55.6,-30.0,+25.8,+51.9,-153.79
10,Purdue,3,B10,32,23-9,16-4,23,9,16,4,-0.2188,,,+117.6,-81.6,+58.6,+109.0623,-9.0917,-24.7,-40.0,+161.5,-63.1,+209.1,-12.6,+11.5,-87.9,+123.0,+15.4,+55.4,-82.7,-5.4,-250.0,+197.3,-145.6,+58.8,-74.3,+44.1,-29.8,+55.6,-46.9,+242.6,-130.8,+257.5,+0.3,+105.0,-269.7,+49.0,-213.6,+237.9,-17.0
108,Saint Louis,13,A10,35,23-12,10-8,23,12,10,8,+0.1762,,,-114.3,+53.6,+60.4,+73.3385,-107.2359,+35.2,-275.5,+199.1,+20.9,+65.0,-193.6,+81.6,-94.7,+110.9,+27.7,-18.3,-23.6,+48.3,+4.5,+117.1,-154.2,+45.9,-240.5,+195.1,-4.4,+26.2,-294.6,+168.7,+1.6,+119.4,-288.9,+241.0,-119.1,+124.4,-176.2,+261.0,-88.2
33,Saint Mary's,11,WCC,33,22-11,11-5,22,11,11,5,+0.3333,,,+92.9,-36.3,+14.8,+7.1371,-32.0315,-50.0,+5.5,+37.4,-29.0,+43.7,-18.3,+209.6,-283.1,+95.7,-60.2,+246.8,+4.1,-17.7,-245.0,+214.6,-54.8,+5.5,-20.7,+27.9,-72.8,+224.2,+3.0,+106.2,-19.5,-26.0,-244.0,+289.6,+31.4,+137.0,-286.5,+324.6,-58.8
64,Seton Hall,10,BE,33,20-13,9-9,20,13,9,9,+0.1939,,,+25.4,-52.0,+33.0,+62.2288,-63.097,-16.9,-162.5,+176.7,-60.9,+118.5,-92.2,+19.0,-62.3,+20.7,-98.5,+37.6,-196.7,+173.2,-82.8,+15.4,-126.7,+227.2,-100.7,+181.3,-61.8,+84.6,-233.9,+153.4,-89.9,+121.6,-198.4,+121.2,-178.3,+226.7,-37.1,+124.29,-54.9
77,St. John's,11,BE,34,21-13,8-10,21,13,8,10,-0.3676,,,+16.1,+150.5,-1.4,+139.2743,-76.6274,+156.1,-74.1,+236.3,-111.6,+235.7,+6.7,+14.8,-17.7,+37.2,-315.5,+243.6,-197.8,+162.5,-250.0,+217.3,-276.0,+236.3,-105.0,+184.7,-131.2,+199.2,-71.1,+246.8,-124.7,+207.5,-138.7,+160.8,-255.0,+36.7,+32.6,+50.1,-65.9
36,Syracuse,8,ACC,33,20-13,10-8,20,13,10,8,-0.2728,,,+53.3,-21.5,+75.4,+86.1406,-35.1775,+13.5,-177.0,+76.5,+9.7,+61.6,-136.2,+289.8,+13.3,-8.1,-76.7,+126.7,-292.6,+288.2,-32.8,+24.2,-182.2,+249.5,-159.7,+201.5,+9.3,+63.0,-198.7,+16.7,-28.6,+54.2,-32.2,+32.4,-301.6,+179.6,-188.6,+205.5,-48.15
61,Temple,11,Amer,33,23-10,13-5,23,10,13,5,-0.197,,,+47.4,+3.4,+25.3,+84.2195,-60.2076,+25.1,-161.9,+157.4,-111.3,+155.3,-4.9,+138.4,-39.5,+60.1,-193.7,+89.8,-194.1,+153.5,-162.9,+105.1,-172.4,+163.9,-139.5,+190.5,-185.6,+103.0,-202.9,+103.1,-44.4,+158.6,-174.9,+252.7,-124.5,+204.9,-44.1,+89.0,-35.61
8,Tennessee,2,SEC,33,28-5,15-3,28,5,15,3,-0.3485,,,+127.1,-91.0,+73.2,+174.0495,-7.0785,-32.3,+34.7,+14.6,+20.0,+254.1,-8.1,+130.8,-173.2,+263.4,-39.4,+22.7,-232.4,+211.6,-145.5,+157.6,-186.7,+143.3,+32.3,+99.4,+40.1,+209.8,-41.3,-8.4,-135.8,+212.2,-294.9,+227.2,-178.8,+226.2,-115.1,+183.2,-3.9
7,Texas Tech,3,B12,32,26-6,14-4,26,6,14,4,-0.3125,,,+73.5,+26.7,+95.4,+85.0473,-6.2245,+26.3,-2.8,+95.2,+45.5,+75.8,-131.5,+116.0,+10.3,+11.4,-143.4,+193.4,-161.9,+255.5,-145.6,+213.4,-243.3,+204.1,-18.6,+167.7,+40.2,-9.8,-17.4,+51.9,+23.5,+227.5,-219.9,+165.3,-192.6,-25.6,-169.6,+43.0,-12.87
29,UCF,9,Amer,31,23-8,13-5,23,8,13,5,-0.4086,,,+55.8,+140.1,+65.5,+43.1258,-28.3178,+50.3,-43.6,+238.5,+35.7,+80.5,-80.8,+298.7,-164.8,+119.4,-91.7,+38.5,-204.8,+159.6,+26.6,+176.4,-51.8,+105.5,-33.2,+255.4,+36.1,+121.6,-79.7,+144.7,-1.8,+45.9,-204.9,+111.7,-132.2,+59.6,-237.1,+250.8,-34.34
40,Utah State,8,MWC,33,27-6,15-3,27,6,15,3,+0.1818,,,+75.1,-60.9,+50.8,+59.1541,-39.0803,-30.3,+17.5,+19.8,+24.2,+5.1,-107.5,+240.8,-240.2,+239.3,-34.3,+10.8,+21.8,+79.3,-27.5,-12.1,-192.1,-9.7,+20.9,+43.9,+41.9,+50.3,-63.9,+59.2,-172.5,-10.0,-149.8,+127.9,-189.8,+190.7,-82.6,+138.8,-32.2
