Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,ConfWins,ConfLosses,WinPct,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
26,Clemson,5,ACC,33,27-6,,27,6,,,-0.0682,,-10.9,+134.0,-8.2,-15.0,-0.007,+5.0,-6.4,+151.0,-2.4,-11.0,+2.3,+150.0,+1.6,-8.0,+2.0,-11.0,-3.9,-91.0,+1.2,-106.0,+1.1,+72.0,-1.0,+10.0,+1.1,+46.0,-11.2,+249.0,-5.6,-35.0,-5.6,+84.0,-1.7,-37.0,+1.6,-146.0,-4.38,+12.0
45,Colorado State,12,MWC,34,25-9,,25,9,,,+0.2647,,+9.8,-35.0,-6.1,-21.0,+0.1194,-37.0,+4.4,-8.0,-4.1,-25.0,-1.2,-36.0,-2.1,+21.0,-4.7,+8.0,+6.5,+200.0,+19.5,-190.0,+4.2,+29.0,-2.5,+61.0,+6.5,+183.0,+9.6,-37.0,-9.6,-101.0,-2.0,+45.0,+13.9,+180.0,-1.9,+1.0,+1.1,-43.0
36,Creighton,9,BE,34,24-10,,24,10,,,+0.0441,,+6.7,-10.0,+5.4,+106.0,+0.0018,+9.0,-0.7,+28.0,+6.0,+200.0,-2.5,-102.0,-0.2,-58.0,+6.2,-162.0,+1.7,+101.0,-5.4,-27.0,-5.2,+5.0,-1.1,+18.0,+2.8,+110.0,-0.6,-22.0,+8.7,+176.0,-2.8,+42.0,-2.2,+14.0,-4.7,+124.0,-2.3,-5.0
55,Drake,11,MVC,31,28-3,,28,3,,,+0.0968,,-5.7,+86.0,-9.3,-33.0,+0.0644,-16.0,-5.2,+131.0,-4.3,-124.0,-3.5,-155.0,+1.7,+2.0,-1.6,+54.0,+2.4,+121.0,+4.6,+15.0,-10.1,-177.0,-3.5,+92.0,-0.1,-67.0,-5.2,+115.0,-5.2,-16.0,+2.0,-70.0,+8.0,+102.0,-2.8,-24.0,-2.1,-6.0
2,Duke,1,ACC,34,31-3,,31,3,,,+0.0882,,-3.8,+22.0,+3.5,+34.0,-0.0233,+12.0,-2.2,+46.0,+3.7,+118.0,+2.4,+160.0,-2.7,+70.0,-4.9,+122.0,+1.6,+101.0,+3.0,-71.0,-3.7,+15.0,+3.3,+6.0,+4.9,+110.0,-6.1,+174.0,+1.1,+96.0,-1.3,+33.0,+1.9,+35.0,-2.1,+3.0,-7.3,-1.0
4,Florida,1,SEC,34,30-4,,30,4,,,+0.1176,,+13.4,-3.0,+0.6,+29.0,+0.0206,-3.0,+3.5,-15.0,+3.0,+118.0,-0.1,+74.0,-5.4,+118.0,+1.0,+19.0,+0.3,+37.0,+7.3,-112.0,+8.3,+88.0,+5.3,-17.0,+2.8,+113.0,+0.9,+20.0,+2.1,+116.0,+0.7,+6.0,+0.9,+18.0,+1.0,-27.0,-7.4,-2.0
31,Georgia,9,SEC,32,20-12,,20,12,,,-0.125,,+1.9,+7.0,+3.1,+53.0,-0.0181,+18.0,+0.2,-3.0,+5.1,+185.0,-0.6,-60.0,+0.9,-27.0,-0.4,+39.0,-1.4,-94.0,+7.5,+2.0,+11.0,+154.0,-5.3,+115.0,-0.3,+42.0,+5.6,-124.0,+7.6,+223.0,+4.3,-109.0,+6.2,+47.0,-0.1,-54.0,-2.15,+44.0
11,Gonzaga,8,WCC,33,25-8,,25,8,,,+0.2424,,-10.0,+71.0,-9.9,-27.0,+0.0133,+4.0,-10.9,+237.0,-0.6,+50.0,-5.2,-3.0,+5.0,-86.0,-7.7,+151.0,+2.6,+126.0,+0.1,-56.0,-3.2,0.0,-5.7,+115.0,+1.6,+58.0,-18.8,+185.0,-3.4,+36.0,-8.1,+15.0,-4.6,-130.0,+0.6,-17.0,-1.8,-14.0
86,Grand Canyon,13,WAC,32,25-7,,25,7,,,+0.0188,,+10.2,-85.0,+7.2,+125.0,+0.0437,-3.0,+4.5,-103.0,+3.2,+133.0,-2.4,-113.0,+0.6,+13.0,+1.3,-11.0,+5.5,+152.0,+6.6,+11.0,+3.6,+46.0,+7.4,-83.0,-1.8,+30.0,-2.7,-43.0,+8.5,+201.0,-5.1,-7.0,-0.3,+50.0,-1.7,+30.0,+2.16,+24.0
89,High Point,13,BSth,32,27-5,,27,5,,,+0.1562,,+0.5,+29.0,-0.4,-19.0,+0.016,+10.0,-1.3,+40.0,+2.7,+105.0,-1.0,+41.0,+1.3,-102.0,+6.4,-41.0,-2.1,-60.0,-9.0,+165.0,-9.4,-179.0,+0.1,+21.0,+7.4,+183.0,-2.8,+102.0,-3.2,-23.0,-3.9,+59.0,+2.3,+56.0,-2.8,+47.0,+2.06,-24.0
1,Houston,1,B12,34,30-4,,30,4,,,+0.1176,,-2.9,+30.0,-1.8,+2.0,-0.0005,+1.0,-0.4,+15.0,-2.2,+23.0,+0.3,+86.0,-3.3,+87.0,-6.0,+146.0,+3.6,+82.0,+10.9,-228.0,-9.2,-152.0,-2.5,-26.0,+1.0,+56.0,+0.9,+48.0,-4.6,+8.0,+5.5,-149.0,-2.3,-112.0,+1.7,-72.0,-9.0,0.0
14,Illinois,6,B10,33,21-12,,21,12,,,+0.0303,,+0.6,+16.0,+11.0,+168.0,-0.1201,+53.0,+2.0,-39.0,+8.6,+236.0,+0.2,+68.0,-5.4,-20.0,-0.6,+41.0,-2.9,+27.0,+4.9,-45.0,-3.9,+4.0,-1.4,+39.0,+6.8,+196.0,+3.8,-187.0,+8.2,+145.0,-2.0,+40.0,+1.3,+57.0,+0.1,+7.0,-3.3,-1.0
8,Iowa State,3,B12,33,24-9,,24,9,,,-0.0606,,+10.8,-13.0,+0.8,+24.0,+0.0302,-5.0,+6.8,-36.0,+1.0,+79.0,+1.3,+69.0,-3.1,+81.0,-3.1,+75.0,-0.1,+43.0,-15.7,+251.0,+3.1,+83.0,+4.9,-25.0,+1.3,+80.0,+6.5,-38.0,+0.1,+21.0,+4.6,-112.0,+10.8,+75.0,-1.0,+6.0,-4.6,+6.0
18,Kansas,7,B12,33,21-12,,21,12,,,+0.0303,,+9.6,-28.0,+10.3,+122.0,-0.0214,+12.0,+0.5,+5.0,+10.2,+266.0,-1.3,-14.0,-1.1,-58.0,+5.4,-113.0,-2.2,+15.0,-0.1,-81.0,+8.5,+160.0,-6.5,+141.0,+6.5,+189.0,+7.8,-72.0,+10.9,+259.0,+3.9,-124.0,-3.7,-118.0,-2.0,+52.0,-3.4,-1.0
16,Kentucky,3,SEC,33,22-11,,22,11,,,0.0,,-4.7,+38.0,-1.1,+10.0,-0.0234,+16.0,-3.1,+70.0,+5.1,+113.0,+1.4,+126.0,-1.8,-51.0,-4.9,+47.0,-2.5,+34.0,+16.4,-81.0,-0.8,+13.0,-5.4,+119.0,+1.0,-38.0,+0.7,+59.0,+7.0,+221.0,-5.1,+101.0,-2.3,-111.0,+1.2,-5.0,-4.5,+4.0
56,Liberty,12,CUSA,31,25-6,,25,6,,,+0.1935,,+16.3,-65.0,+7.9,+133.0,+0.077,-23.0,+7.9,0.0,+0.9,+78.0,-1.4,+26.0,-3.9,+84.0,-0.2,-51.0,+3.3,+117.0,-4.8,+3.0,+7.5,+148.0,+6.1,-7.0,-1.0,+31.0,+6.4,+6.0,+3.0,+108.0,+1.2,+11.0,+4.4,+116.0,-1.4,-28.0,+1.26,-41.0
98,Lipscomb,14,ASun,32,23-9,,23,9,,,+0.2812,,+0.9,+1.0,+4.0,+86.0,-0.078,+39.0,-0.6,+27.0,-6.9,-58.0,+2.1,+145.0,-4.7,+44.0,-0.4,-60.0,+11.1,+267.0,+31.4,-219.0,+3.6,+74.0,-7.8,+160.0,-9.1,-109.0,+4.1,+3.0,-1.7,+48.0,+4.7,-14.0,-7.7,-81.0,-4.1,+77.0,+4.28,-36.0
23,Louisville,8,ACC,34,27-7,,27,7,,,+0.0059,,-1.8,+41.0,-3.2,+5.0,+0.0151,-2.0,-1.1,+33.0,-4.8,-52.0,+1.7,+96.0,-3.4,+105.0,+0.1,+9.0,+4.2,+150.0,-2.7,+44.0,+2.3,+87.0,-1.7,+46.0,-7.7,-53.0,-1.1,-28.0,-0.6,-18.0,-7.5,+121.0,+2.4,+15.0,-1.3,+24.0,-4.3,-2.0
27,Marquette,7,BE,33,23-10,,23,10,,,-0.447,,+2.9,+12.0,+6.2,+101.0,-0.0465,+28.0,-1.6,+28.0,-0.1,+27.0,+0.4,+66.0,-7.3,+218.0,-5.8,+86.0,+3.6,+31.0,+1.2,-105.0,-0.2,+28.0,+0.8,+9.0,-1.6,-50.0,-3.3,-4.0,+1.5,+87.0,-1.6,+35.0,-7.9,-150.0,+0.6,-67.0,-4.09,+85.0
9,Maryland,4,B10,33,25-8,,25,8,,,-0.0076,,+2.8,+16.0,-4.9,+1.0,+0.0306,-5.0,-5.2,+131.0,-1.1,+31.0,-2.2,+16.0,+2.6,-16.0,-1.4,+26.0,+7.3,+215.0,+5.2,-81.0,-2.3,+21.0,-10.1,+180.0,-0.1,+44.0,+2.8,+27.0,-2.1,+51.0,-1.1,-26.0,-1.7,+11.0,-0.9,+10.0,-3.7,-11.0
58,McNeese,12,Slnd,31,25-6,,25,6,,,+0.1935,,+2.7,+1.0,-2.4,-7.0,+0.0683,-17.0,+1.8,-22.0,-6.2,-26.0,-3.6,-62.0,-3.5,+92.0,-17.5,+281.0,+5.3,+37.0,+13.3,-79.0,-8.3,-93.0,0.0,+2.0,-6.6,-16.0,+3.3,-13.0,-3.6,-8.0,0.0,-30.0,-6.1,-159.0,+0.2,-89.0,+0.66,-4.0
61,Memphis,5,Amer,34,29-5,,29,5,,,+0.1471,,-3.0,+49.0,+2.0,+55.0,-0.0958,+41.0,-3.2,+77.0,-0.8,+43.0,-1.0,-75.0,-0.6,+34.0,+6.6,-26.0,-3.2,-139.0,+4.0,+18.0,+7.2,+61.0,-0.3,-8.0,-0.8,+14.0,-6.4,+177.0,-0.5,+40.0,-3.4,-30.0,+2.6,+3.0,+1.7,-13.0,-4.3,+8.0
22,Michigan,5,B10,34,25-9,,25,9,,,-0.1353,,-4.0,+52.0,-3.8,+1.0,+0.0058,+1.0,-6.4,+151.0,-4.0,+5.0,-1.4,-92.0,-4.5,+45.0,-3.0,+79.0,-1.9,-50.0,-6.7,+103.0,+5.4,+114.0,-5.4,+110.0,-5.2,+10.0,-5.3,+50.0,-1.5,+49.0,-1.8,+43.0,+3.0,+37.0,-1.1,+16.0,-5.1,-3.0
12,Michigan State,2,B10,33,27-6,,27,6,,,-0.0682,,+5.0,0.0,-1.2,+12.0,+0.0274,-5.0,+1.4,-51.0,+3.2,+130.0,-1.7,-27.0,+0.3,-74.0,-6.1,+150.0,-2.9,+32.0,+8.7,-12.0,+7.0,+70.0,-3.3,+68.0,+7.6,+179.0,+6.8,-235.0,-1.6,+38.0,+4.3,-125.0,+1.4,-35.0,+0.4,-57.0,-7.1,+2.0
30,Mississippi State,8,SEC,33,21-12,,21,12,,,-0.3031,,+8.7,-10.0,+3.5,+74.0,+0.0346,-8.0,+0.5,-16.0,+2.6,+15.0,-4.1,-23.0,-1.1,+42.0,-4.5,+115.0,+0.8,+13.0,-3.4,+14.0,+13.1,+72.0,-2.5,+74.0,+10.3,+176.0,+3.0,-155.0,-5.1,-202.0,+4.3,-46.0,-1.7,-98.0,+2.5,-100.0,-3.4,+59.0
20,Missouri,6,SEC,33,22-11,,22,11,,,-0.4167,,-1.1,+15.0,+9.1,+148.0,-0.1179,+49.0,-4.0,+90.0,+6.6,+129.0,-0.2,+74.0,-5.0,+161.0,+2.9,-20.0,+0.1,-74.0,-6.2,+67.0,+11.5,+70.0,-2.0,+57.0,+8.1,+126.0,-4.7,+145.0,+2.9,+74.0,-1.7,+31.0,+0.9,+8.0,+0.8,-60.0,-3.59,+70.0
144,Montana,14,BSky,31,22-9,,22,9,,,+0.2903,,+4.3,-18.0,-8.9,-144.0,+0.2888,-83.0,+5.9,-7.0,-4.6,-135.0,-1.4,0.0,-1.2,-52.0,-4.9,-29.0,-8.4,-109.0,+11.5,-58.0,+2.6,+36.0,+4.4,-6.0,-1.6,-85.0,+5.6,-20.0,-6.0,-103.0,+0.9,-49.0,+3.7,+99.0,-0.2,-51.0,+3.37,-36.0
258,Mount St. Mary's,16,MAAC,34,22-12,,22,12,,,+0.1862,,+1.1,-70.0,-5.8,-88.0,+0.1789,-89.0,+0.8,-31.0,-5.2,-26.0,-0.3,-52.0,-1.9,-17.0,-3.0,+50.0,-2.2,+2.0,-3.9,+5.0,-5.0,0.0,-3.8,+41.0,-2.5,-16.0,+4.2,-42.0,-5.4,-18.0,+4.3,-64.0,+2.3,-46.0,-1.9,+25.0,+7.5,-44.0
40,New Mexico,10,MWC,32,25-7,,25,7,,,-0.1145,,-3.2,+48.0,-2.7,+10.0,-0.0023,+12.0,-3.8,+50.0,-1.9,+5.0,-3.8,-37.0,+2.2,-10.0,+2.1,-36.0,+2.4,+114.0,-2.7,+83.0,-6.3,-114.0,-3.8,+38.0,+3.4,+116.0,-2.3,+29.0,-6.3,-114.0,-8.4,-3.0,+3.8,+65.0,-4.9,+85.0,-2.89,+51.0
186,Norfolk State,16,MEAC,31,21-10,,21,10,,,+0.3226,,-9.2,+99.0,-6.9,-112.0,-0.069,+16.0,-3.3,+84.0,-3.5,-53.0,+1.3,+17.0,+1.0,-19.0,+1.3,-9.0,-2.0,-120.0,+3.9,+19.0,-9.9,-167.0,-0.6,+32.0,-7.8,-69.0,-9.3,+17.0,+1.9,+29.0,-4.7,-28.0,-2.4,-112.0,-1.0,-23.0,+5.54,-62.0
35,North Carolina,11,ACC,36,23-13,,23,13,,,-0.0389,,+2.5,+16.0,-9.1,-48.0,+0.0841,-25.0,-2.3,+58.0,-2.6,-23.0,-0.8,+50.0,+0.6,-127.0,-2.3,+17.0,-1.9,+33.0,-1.2,+32.0,+2.3,+56.0,-7.6,+174.0,+1.3,+52.0,+3.8,-6.0,-6.0,-82.0,+3.6,-89.0,-0.5,-18.0,-1.5,+28.0,-1.04,+1.0
46,Oklahoma,9,SEC,33,20-13,,20,13,,,+0.1439,,+10.1,-18.0,-1.2,+10.0,+0.0954,-27.0,+1.2,0.0,+1.6,+30.0,-5.2,-155.0,-2.1,+65.0,-5.1,+15.0,+2.1,-16.0,+2.6,+30.0,-0.7,-59.0,-0.6,+34.0,-0.6,-81.0,+2.6,+28.0,+3.2,+149.0,-2.3,+44.0,+1.1,-42.0,+0.1,-34.0,-0.8,-29.0
29,Ole Miss,6,SEC,33,22-11,,22,11,,,-0.1667,,+3.4,+10.0,+1.2,+31.0,+0.0158,-3.0,-5.3,+91.0,+5.1,+108.0,0.0,+49.0,-1.5,+54.0,+3.3,-123.0,+3.0,+28.0,-5.3,+95.0,-1.6,-94.0,-2.8,+21.0,+7.3,+102.0,-6.5,+93.0,+2.1,+87.0,-5.5,+95.0,+6.0,-8.0,-0.7,-4.0,-3.9,-1.0
138,Omaha,15,Sum,32,20-12,,20,12,,,+0.375,,+4.6,-20.0,-14.8,-201.0,+0.3589,-111.0,+4.8,-45.0,-9.4,-247.0,-1.0,+27.0,-2.5,-39.0,-3.1,+25.0,-0.8,+55.0,+5.6,-11.0,-0.7,-79.0,+7.9,-106.0,-13.3,-268.0,-0.2,+59.0,-3.6,-138.0,-2.4,+42.0,+4.2,-29.0,+2.0,-101.0,+6.8,-92.0
34,Oregon,5,B10,33,24-9,,24,9,,,-0.0606,,-5.4,+69.0,-4.2,-8.0,-0.0037,+12.0,+1.8,-30.0,-4.0,-42.0,+3.7,+171.0,-3.4,+97.0,-6.2,+99.0,-2.2,-36.0,+3.2,-55.0,+6.5,+135.0,+6.4,-88.0,-6.0,-95.0,-4.0,+56.0,+0.3,+67.0,-1.3,+21.0,-10.2,-99.0,-1.3,+13.0,-5.2,+18.0
15,Purdue,4,B10,33,22-11,,22,11,,,-0.3334,,-1.0,+16.0,+9.5,+158.0,-0.1172,+51.0,-6.8,+153.0,+3.4,+23.0,-4.1,-44.0,-5.8,+170.0,+0.4,-8.0,+2.0,+31.0,-2.9,+52.0,+3.5,+61.0,-6.3,+135.0,+4.4,-26.0,-5.2,+144.0,+1.8,+121.0,-3.7,+53.0,+2.5,-29.0,-1.5,-22.0,-4.99,+57.0
162,Robert Morris,15,Horz,33,25-8,,25,8,,,+0.2424,,+11.2,-142.0,+3.5,+68.0,+0.1872,-56.0,+3.1,-79.0,+2.3,+72.0,-3.5,-153.0,-1.8,+58.0,+3.4,+1.0,-2.8,-12.0,+2.0,+30.0,-2.8,-4.0,-1.2,-25.0,+5.8,+138.0,+5.9,-72.0,-1.8,-60.0,+4.7,-118.0,+7.2,+166.0,-2.1,+49.0,+4.29,-40.0
221,SIU Edwardsville,16,OVC,30,19-11,,19,11,,,+0.3667,,+7.5,-140.0,-7.4,-91.0,+0.3816,-139.0,+0.7,-106.0,-7.8,-32.0,+0.9,+51.0,-4.0,+99.0,+6.2,-89.0,-4.8,-74.0,+4.4,-65.0,-2.8,-43.0,+1.0,-113.0,+0.3,+64.0,+0.4,-24.0,-15.1,-114.0,-7.7,+54.0,-3.8,-72.0,-5.0,+74.0,+7.9,-97.0
301,Saint Francis,16,NEC,31,13-18,,13,18,,,+0.3306,,-5.1,-14.0,-11.8,-196.0,+0.1332,-90.0,-1.6,+24.0,-8.8,-171.0,+0.4,-39.0,+1.6,-125.0,-6.6,-6.0,+2.8,+48.0,+0.3,-85.0,-6.4,-20.0,-2.6,+39.0,-7.0,-192.0,-0.1,-26.0,-8.0,-55.0,+2.7,-30.0,-4.9,-169.0,-0.5,-33.0,+12.41,-195.0
25,Saint Mary's,7,WCC,32,27-5,,27,5,,,-0.3438,,-13.1,+152.0,-5.6,-3.0,-0.0697,+33.0,-5.4,+84.0,-3.3,+14.0,+5.8,+256.0,-7.8,+121.0,+6.3,+1.0,-2.5,+39.0,+4.1,-97.0,-6.5,+2.0,+6.2,-111.0,+3.0,+121.0,-25.7,+109.0,-13.0,-32.0,-7.0,+7.0,-3.6,+23.0,-2.4,-23.0,-4.53,+57.0
57,San Diego State,11,MWC,30,20-10,,20,10,,,-0.3334,,-0.3,+10.0,+3.5,+55.0,-0.0748,+30.0,+1.7,-85.0,+6.0,+190.0,-1.1,-11.0,-2.8,+92.0,-10.4,+104.0,-1.5,-74.0,+2.7,-63.0,+3.9,-27.0,+2.0,-60.0,+7.0,+183.0,+1.2,-82.0,+3.3,+141.0,+6.7,-114.0,+7.3,-25.0,-0.2,-65.0,-1.33,+48.0
17,St. John's,2,BE,34,30-4,,30,4,,,+0.1176,,+2.7,+1.0,-3.8,+2.0,+0.0356,-8.0,+1.0,-103.0,+0.1,+62.0,-1.7,+8.0,-1.2,+35.0,-3.1,+67.0,-1.1,-8.0,-8.3,+32.0,-1.0,+13.0,+0.2,-22.0,+6.1,+177.0,+1.6,-154.0,-4.6,-6.0,-3.3,-28.0,+5.7,+36.0,+0.3,-13.0,-5.6,-5.0
6,Tennessee,2,SEC,34,27-7,,27,7,,,-0.1941,,+11.6,-16.0,+10.5,+102.0,-0.0084,+11.0,+2.0,-28.0,+3.4,+113.0,-2.3,-27.0,-5.7,+169.0,-3.9,+107.0,+5.9,+86.0,+15.6,-94.0,+6.9,+123.0,+7.9,-57.0,+6.1,+184.0,-3.2,+43.0,-0.9,+52.0,+2.2,-15.0,-4.8,-153.0,-0.7,-52.0,-8.1,+7.0
43,Texas,11,SEC,35,19-16,,19,16,,,-0.1429,,+7.0,-11.0,+3.0,+70.0,+0.0363,-6.0,-2.4,+50.0,+1.4,+73.0,-1.3,+39.0,-4.6,+74.0,-0.6,-9.0,+0.8,+19.0,+8.4,-27.0,+10.8,+9.0,-3.2,+46.0,+2.5,+101.0,-0.3,+50.0,-0.2,-10.0,-4.0,+6.0,+3.3,+79.0,-0.5,-33.0,+0.15,-2.0
24,Texas A&M,4,SEC,32,22-10,,22,10,,,-0.1875,,-4.1,+51.0,-1.6,+11.0,-0.0178,+10.0,-3.1,-46.0,-3.9,-17.0,-1.2,-66.0,-7.5,+235.0,-2.0,+21.0,-7.0,-44.0,+10.7,-6.0,+6.5,+33.0,-8.3,+24.0,-6.0,-5.0,+3.7,-185.0,-0.1,-1.0,-0.5,-2.0,-7.7,-186.0,-2.2,+17.0,-5.55,+60.0
7,Texas Tech,3,B12,33,25-8,,25,8,,,-0.0076,,+10.3,-4.0,+6.6,+113.0,+0.0066,+5.0,-1.3,+43.0,+2.4,+109.0,-6.3,-26.0,-6.2,+159.0,-1.0,+43.0,+0.4,+49.0,+3.0,-115.0,+3.5,+22.0,-7.1,+155.0,+5.4,+158.0,+2.7,+30.0,-3.8,+7.0,+6.4,-42.0,-7.2,-7.0,-1.9,-8.0,-4.7,+5.0
100,Troy,14,SB,31,21-10,,21,10,,,+0.3226,,+11.4,-108.0,-2.7,-12.0,+0.2327,-65.0,+1.4,-89.0,-6.4,-20.0,-6.3,-263.0,-4.7,+151.0,-4.3,+68.0,+3.7,-2.0,+14.5,-34.0,+2.8,+79.0,+1.7,-13.0,-6.0,-5.0,-0.6,-114.0,-4.9,-37.0,-7.6,+142.0,+5.6,+100.0,+1.9,-144.0,+4.6,-62.0
54,UC San Diego,12,BW,32,28-4,,28,4,,,+0.125,,-0.4,+19.0,-1.4,+11.0,+0.0161,+5.0,-2.8,+67.0,-7.9,-37.0,+0.1,+57.0,-1.5,+30.0,-0.6,-62.0,+6.7,+177.0,+3.0,-39.0,+0.5,+46.0,-2.6,+64.0,-7.8,-12.0,-2.0,+82.0,-5.6,-65.0,+3.7,+1.0,+5.0,-20.0,-2.5,+17.0,-0.3,-18.0
21,UCLA,7,B10,32,22-10,,22,10,,,-0.1875,,+6.4,-6.0,+6.1,+87.0,-0.0084,+7.0,+0.5,+3.0,+8.8,+158.0,-3.3,-41.0,+0.1,+14.0,+2.3,-30.0,+2.4,+60.0,-5.6,+56.0,-5.6,-98.0,-0.5,+14.0,-4.8,-107.0,+1.3,+4.0,+15.8,+204.0,+4.6,-120.0,+2.9,-41.0,+1.1,-124.0,-3.85,+40.0
