Team__1,Seed__1,Score__1,Team__2,Seed__2,Score__2,Winning_Team,Win__1,KP__Rk_AdjEM__1,KP__Conf__1,KP__W-L__1,KP__Wins__1,KP__Losses__1,KP__WinPct__1,KP__AdjEM__1,KP__AdjO__1,KP__Rk_AdjO__1,KP__AdjD__1,KP__Rk_AdjD__1,KP__AdjT__1,KP__Rk_AdjT__1,KP__Luck__1,KP__Rk_Luck__1,KP__SOS_AdjEM__1,KP__Rk_SOS_AdjEM__1,KP__SOS_AdjO__1,KP__Rk_SOS_AdjO__1,KP__SOS_AdjD__1,KP__Rk_SOS_AdjD__1,KP__NCSOS_AdjEM__1,KP__Rk_NCSOS_AdjEM__1,KP__Rk_AdjEM__2,KP__Conf__2,KP__W-L__2,KP__Wins__2,KP__Losses__2,KP__WinPct__2,KP__AdjEM__2,KP__AdjO__2,KP__Rk_AdjO__2,KP__AdjD__2,KP__Rk_AdjD__2,KP__AdjT__2,KP__Rk_AdjT__2,KP__Luck__2,KP__Rk_Luck__2,KP__SOS_AdjEM__2,KP__Rk_SOS_AdjEM__2,KP__SOS_AdjO__2,KP__Rk_SOS_AdjO__2,KP__SOS_AdjD__2,KP__Rk_SOS_AdjD__2,KP__NCSOS_AdjEM__2,KP__Rk_NCSOS_AdjEM__2,BT__Rk__1,BT__Conf__1,BT__G__1,BT__Rec__1,BT__ConfRec__1,BT__Wins__1,BT__Losses__1,BT__WinPct__1,BT__ConfWins__1,BT__ConfLosses__1,BT__ConfWinPct__1,BT__AdjO__1,BT__Rk_AdjO__1,BT__AdjD__1,BT__Rk_AdjD__1,BT__Barthag__1,BT__Rk_Barthag__1,BT__EFG%__1,BT__Rk_EFG%__1,BT__EFGD%__1,BT__Rk_EFGD%__1,BT__TOR__1,BT__Rk_TOR__1,BT__TORD__1,BT__Rk_TORD__1,BT__ORB__1,BT__Rk_ORB__1,BT__DRB__1,BT__Rk_DRB__1,BT__FTR__1,BT__Rk_FTR__1,BT__FTRD__1,BT__Rk_FTRD__1,BT__2P%__1,BT__Rk_2P%__1,BT__2P%D__1,BT__Rk_2P%D__1,BT__3P%__1,BT__Rk_3P%__1,BT__3P%D__1,BT__Rk_3P%D__1,BT__3PR__1,BT__Rk_3PR__1,BT__3PRD__1,BT__Rk_3PRD__1,BT__AdjT__1,BT__Rk_AdjT__1,BT__WAB__1,BT__Rk_WAB__1,BT__Rk__2,BT__Conf__2,BT__G__2,BT__Rec__2,BT__ConfRec__2,BT__Wins__2,BT__Losses__2,BT__WinPct__2,BT__ConfWins__2,BT__ConfLosses__2,BT__ConfWinPct__2,BT__AdjO__2,BT__Rk_AdjO__2,BT__AdjD__2,BT__Rk_AdjD__2,BT__Barthag__2,BT__Rk_Barthag__2,BT__EFG%__2,BT__Rk_EFG%__2,BT__EFGD%__2,BT__Rk_EFGD%__2,BT__TOR__2,BT__Rk_TOR__2,BT__TORD__2,BT__Rk_TORD__2,BT__ORB__2,BT__Rk_ORB__2,BT__DRB__2,BT__Rk_DRB__2,BT__FTR__2,BT__Rk_FTR__2,BT__FTRD__2,BT__Rk_FTRD__2,BT__2P%__2,BT__Rk_2P%__2,BT__2P%D__2,BT__Rk_2P%D__2,BT__3P%__2,BT__Rk_3P%__2,BT__3P%D__2,BT__Rk_3P%D__2,BT__3PR__2,BT__Rk_3PR__2,BT__3PRD__2,BT__Rk_3PRD__2,BT__AdjT__2,BT__Rk_AdjT__2,BT__WAB__2,BT__Rk_WAB__2,BT2W__Rk__1,BT2W__Conf__1,BT2W__G__1,BT2W__Rec__1,BT2W__ConfRec__1,BT2W__Wins__1,BT2W__Losses__1,BT2W__WinPct__1,BT2W__ConfWins__1,BT2W__ConfLosses__1,BT2W__ConfWinPct__1,BT2W__AdjO__1,BT2W__Rk_AdjO__1,BT2W__AdjD__1,BT2W__Rk_AdjD__1,BT2W__Barthag__1,BT2W__Rk_Barthag__1,BT2W__EFG%__1,BT2W__Rk_EFG%__1,BT2W__EFGD%__1,BT2W__Rk_EFGD%__1,BT2W__TOR__1,BT2W__Rk_TOR__1,BT2W__TORD__1,BT2W__Rk_TORD__1,BT2W__ORB__1,BT2W__Rk_ORB__1,BT2W__DRB__1,BT2W__Rk_DRB__1,BT2W__FTR__1,BT2W__Rk_FTR__1,BT2W__FTRD__1,BT2W__Rk_FTRD__1,BT2W__2P%__1,BT2W__Rk_2P%__1,BT2W__2P%D__1,BT2W__Rk_2P%D__1,BT2W__3P%__1,BT2W__Rk_3P%__1,BT2W__3P%D__1,BT2W__Rk_3P%D__1,BT2W__3PR__1,BT2W__Rk_3PR__1,BT2W__3PRD__1,BT2W__Rk_3PRD__1,BT2W__AdjT__1,BT2W__Rk_AdjT__1,BT2W__WAB__1,BT2W__Rk_WAB__1,BT2W__Rk__2,BT2W__Conf__2,BT2W__G__2,BT2W__Rec__2,BT2W__ConfRec__2,BT2W__Wins__2,BT2W__Losses__2,BT2W__WinPct__2,BT2W__ConfWins__2,BT2W__ConfLosses__2,BT2W__ConfWinPct__2,BT2W__AdjO__2,BT2W__Rk_AdjO__2,BT2W__AdjD__2,BT2W__Rk_AdjD__2,BT2W__Barthag__2,BT2W__Rk_Barthag__2,BT2W__EFG%__2,BT2W__Rk_EFG%__2,BT2W__EFGD%__2,BT2W__Rk_EFGD%__2,BT2W__TOR__2,BT2W__Rk_TOR__2,BT2W__TORD__2,BT2W__Rk_TORD__2,BT2W__ORB__2,BT2W__Rk_ORB__2,BT2W__DRB__2,BT2W__Rk_DRB__2,BT2W__FTR__2,BT2W__Rk_FTR__2,BT2W__FTRD__2,BT2W__Rk_FTRD__2,BT2W__2P%__2,BT2W__Rk_2P%__2,BT2W__2P%D__2,BT2W__Rk_2P%D__2,BT2W__3P%__2,BT2W__Rk_3P%__2,BT2W__3P%D__2,BT2W__Rk_3P%D__2,BT2W__3PR__2,BT2W__Rk_3PR__2,BT2W__3PRD__2,BT2W__Rk_3PRD__2,BT2W__AdjT__2,BT2W__Rk_AdjT__2,BT2W__WAB__2,BT2W__Rk_WAB__2,BTHOT__Rk__1,BTHOT__Conf__1,BTHOT__G__1,BTHOT__Rec__1,BTHOT__ConfRec__1,BTHOT__Wins__1,BTHOT__Losses__1,BTHOT__ConfWins__1,BTHOT__ConfLosses__1,BTHOT__WinPct__1,BTHOT__ConfWinPct__1,BTHOT__AdjO__1,BTHOT__Rk_AdjO__1,BTHOT__AdjD__1,BTHOT__Rk_AdjD__1,BTHOT__Barthag__1,BTHOT__Rk_Barthag__1,BTHOT__EFG%__1,BTHOT__Rk_EFG%__1,BTHOT__EFGD%__1,BTHOT__Rk_EFGD%__1,BTHOT__TOR__1,BTHOT__Rk_TOR__1,BTHOT__TORD__1,BTHOT__Rk_TORD__1,BTHOT__ORB__1,BTHOT__Rk_ORB__1,BTHOT__DRB__1,BTHOT__Rk_DRB__1,BTHOT__FTR__1,BTHOT__Rk_FTR__1,BTHOT__FTRD__1,BTHOT__Rk_FTRD__1,BTHOT__2P%__1,BTHOT__Rk_2P%__1,BTHOT__2P%D__1,BTHOT__Rk_2P%D__1,BTHOT__3P%__1,BTHOT__Rk_3P%__1,BTHOT__3P%D__1,BTHOT__Rk_3P%D__1,BTHOT__3PR__1,BTHOT__Rk_3PR__1,BTHOT__3PRD__1,BTHOT__Rk_3PRD__1,BTHOT__AdjT__1,BTHOT__Rk_AdjT__1,BTHOT__WAB__1,BTHOT__Rk_WAB__1,BTHOT__Rk__2,BTHOT__Conf__2,BTHOT__G__2,BTHOT__Rec__2,BTHOT__ConfRec__2,BTHOT__Wins__2,BTHOT__Losses__2,BTHOT__ConfWins__2,BTHOT__ConfLosses__2,BTHOT__WinPct__2,BTHOT__ConfWinPct__2,BTHOT__AdjO__2,BTHOT__Rk_AdjO__2,BTHOT__AdjD__2,BTHOT__Rk_AdjD__2,BTHOT__Barthag__2,BTHOT__Rk_Barthag__2,BTHOT__EFG%__2,BTHOT__Rk_EFG%__2,BTHOT__EFGD%__2,BTHOT__Rk_EFGD%__2,BTHOT__TOR__2,BTHOT__Rk_TOR__2,BTHOT__TORD__2,BTHOT__Rk_TORD__2,BTHOT__ORB__2,BTHOT__Rk_ORB__2,BTHOT__DRB__2,BTHOT__Rk_DRB__2,BTHOT__FTR__2,BTHOT__Rk_FTR__2,BTHOT__FTRD__2,BTHOT__Rk_FTRD__2,BTHOT__2P%__2,BTHOT__Rk_2P%__2,BTHOT__2P%D__2,BTHOT__Rk_2P%D__2,BTHOT__3P%__2,BTHOT__Rk_3P%__2,BTHOT__3P%D__2,BTHOT__Rk_3P%D__2,BTHOT__3PR__2,BTHOT__Rk_3PR__2,BTHOT__3PRD__2,BTHOT__Rk_3PRD__2,BTHOT__AdjT__2,BTHOT__Rk_AdjT__2,BTHOT__WAB__2,BTHOT__Rk_WAB__2
Kentucky,1,68,Notre Dame,3,66,Kentucky,True,1,SEC,34-0,34,0,1.0,34.3,120.0,5,85.7,2,63.4,253,0.055,54,6.5,21,105.5,46,99.0,28,,99,9,ACC,29-5,29,5,0.8529411764705882,22.3,122.1,2,99.8,111,64.2,204,0.064,44,3.6,36,104.3,77,100.7,92,,347,1,SEC,34,34-0,18-0,34,0,1.0,18,0,1.0,119.0,7,83.5,2,0.9834,1,51.8,67,39.7,1,16.4,33,21.8,28,40.4,5,31.6,198,43.8,34,31.6,58,51.5,47,39.1,2,35.0,131,27.4,2,28.1,308,31.0,80,63.5,254,13.0,1,12,ACC,34,29-5,14-4,29,5,0.8529,14,4,0.7778,124.4,3,99.8,122,0.926,12,58.6,1,48.1,128,14.4,3,17.4,272,28.1,275,31.6,198,37.1,170,23.3,2,58.4,1,47.4,156,39.2,17,32.9,93,38.6,63,32.6,126,64.1,213,8.4,8,5,SEC,4,4-0,,4,0,1.0,,,,1–0,126.5,8.0,89.8,15.0,0.9811,5.0,52.2,79.0,43.9,42.0,15.2,76.0,19.3,98.0,40.4,21.0,29.9,148.0,51.5,28.0,29.6,85.0,48.2,145.0,43.0,59.0,45.2,21.0,30.9,75.0,20.4,327.0,25.8,26.0,61.5,254.0,1.8,4,ACC,5,5-0,,5,0,1.0,,,,2–0,133.7,1.0,94.4,56.0,0.982,4.0,59.2,15.0,47.6,110.0,15.6,85.0,16.8,195.0,23.0,292.0,38.4,300.0,53.1,19.0,26.6,52.0,60.5,6.0,53.2,261.0,37.9,100.0,24.0,15.0,36.4,118.0,32.3,125.0,63.7,183.0,3.3,1,SEC,34,34-0,18-0,34,0,18,0,0.0,,,119.5,-75.5,87.8,14.0166,-0.0189,-46.8,-14.8,39.3,42.9,25.6,-17.8,54.2,-8.7,57.6,35.4,-10.6,-168.1,104.2,17.5,-3.6,-28.4,33.5,1.2,105.9,41.0,24.0,-85.8,-6.4,28.9,46.9,-287.6,296.0,-54.2,-37.5,-192.5,241.0,0.8,12,ACC,34,29-5,14-4,29,5,14,4,0.1471,,,130.7,-98.8,-27.6,55.074,-11.018,-54.6,58.2,-33.1,-80.4,95.6,12.6,67.6,-255.2,166.9,-252.0,260.4,-159.6,262.9,-116.9,-4.3,24.6,-6.4,59.5,-41.4,-102.8,221.8,20.9,67.1,-69.0,-23.6,-26.6,85.4,-93.7,60.9,-149.3,174.6,-4.7
Wisconsin,1,85,Arizona,2,78,Wisconsin,True,2,B10,31-3,31,3,0.9117647058823528,30.2,124.6,1,94.4,31,58.8,347,0.009,166,7.4,14,105.9,32,98.5,17,,37,3,P12,31-3,31,3,0.9117647058823528,29.6,116.0,10,86.4,3,66.7,80,-0.028,251,5.4,32,105.1,57,99.7,51,,177,2,B10,34,31-3,16-2,31,3,0.9118,16,2,0.8889,126.4,1,92.1,20,0.9743,2,54.6,18,46.7,75,12.4,1,16.7,303,31.9,129,23.7,3,35.6,214,21.1,1,55.1,8,44.0,45,35.7,102,36.0,256,37.0,97,26.7,9,59.3,344,11.3,2,5,P12,34,31-3,16-2,31,3,0.9118,16,2,0.8889,115.5,13,86.5,3,0.9654,5,53.6,29,44.3,16,16.7,43,21.1,57,34.1,72,22.3,1,47.1,8,36.3,164,53.4,18,42.0,10,36.0,90,32.8,88,25.8,336,31.4,90,66.9,72,8.9,6,6,B10,5,5-0,,5,0,1.0,,,,2–0,133.0,2.0,94.4,55.0,0.981,6.0,57.1,28.0,48.1,125.0,12.0,14.0,15.1,257.0,34.0,88.0,26.1,76.0,22.8,308.0,14.8,4.0,53.6,51.0,44.9,103.0,41.7,45.0,37.8,223.0,39.1,77.0,27.4,45.0,57.1,327.0,3.1,3,P12,5,5-0,,5,0,1.0,,,,2–0,121.5,17.0,85.6,6.0,0.9825,3.0,56.3,33.0,43.0,26.0,14.0,39.0,19.8,86.0,31.7,139.0,20.3,21.0,44.8,65.0,28.6,74.0,54.6,37.0,39.0,15.0,40.5,56.0,36.8,205.0,27.6,269.0,24.9,22.0,67.3,76.0,1.8,2,B10,34,31-3,16-2,31,3,16,2,0.0882,,,132.0,-90.1,74.4,54.0257,-1.019,-48.6,39.1,-18.7,-26.9,112.6,11.0,-2.7,-287.9,225.1,-95.0,64.3,23.1,40.4,-191.2,286.9,13.8,-51.1,45.6,7.0,-0.1,67.3,-60.3,9.0,-218.2,186.0,-57.9,50.3,18.4,-14.3,-286.9,315.7,1.1,5,P12,34,31-3,16-2,31,3,16,2,0.0882,,,108.5,-69.5,82.6,5.0346,-4.0175,-50.6,27.3,-11.3,27.0,9.3,-29.0,17.9,-37.2,51.9,-40.3,116.7,19.3,-26.1,36.8,28.7,-135.4,20.6,36.6,-5.0,29.0,-21.0,-49.5,23.2,-51.2,179.2,-308.4,237.6,-65.1,-44.9,-4.7,67.1,-4.2
Louisville,4,70,Michigan State,7,76,Michigan State,False,22,ACC,24-8,24,8,0.75,16.3,105.7,98,89.4,6,65.5,138,0.027,115,6.9,18,106.2,29,99.3,38,,234,17,B10,23-11,23,11,0.6764705882352942,17.7,113.9,15,96.2,57,63.7,235,-0.053,300,7.0,17,107.0,9,100.0,65,,178,13,ACC,32,24-8,12-6,24,8,0.75,12,6,0.6667,107.9,68,86.6,4,0.9258,13,47.8,224,43.4,8,17.8,83,21.8,28,35.1,46,30.9,162,38.8,120,34.7,133,48.9,116,43.3,30,30.4,313,29.3,5,32.6,220,31.4,90,66.0,117,5.7,13,16,B10,34,23-11,12-6,23,11,0.6765,12,6,0.6667,114.8,16,92.6,24,0.9223,16,53.8,27,45.7,48,17.9,90,17.0,290,34.6,60,26.0,17,31.9,302,37.7,197,51.6,46,44.1,50,38.6,26,32.3,70,34.7,161,35.3,205,64.1,213,3.0,26,23,ACC,3,1-2,,1,2,0.3333,,,,1–1,110.1,92.0,89.5,12.0,0.9154,23.0,44.8,256.0,53.4,253.0,18.7,193.0,19.2,104.0,33.0,106.0,25.3,58.0,29.3,246.0,37.0,166.0,47.8,152.0,51.5,241.0,25.5,295.0,38.3,231.0,31.1,222.0,32.2,124.0,63.1,201.0,0.11,13,B10,5,4-1,,4,1,0.8,,,,2–0,119.6,25.0,95.4,70.0,0.9313,13.0,52.1,83.0,52.6,235.0,15.2,76.0,19.0,108.0,34.3,82.0,28.5,121.0,34.3,170.0,32.1,115.0,54.0,45.0,44.5,94.0,32.7,196.0,42.7,291.0,37.1,100.0,41.5,280.0,62.3,226.0,2.1,13,ACC,32,24-8,12-6,24,8,12,6,-0.4167,,,42.1,5.4,85.5,11.0742,-12.0846,-24.8,-179.2,212.6,45.4,235.2,-64.3,171.2,-8.8,68.9,-13.0,75.1,-136.7,19.2,-90.7,211.3,-96.0,117.1,-68.2,108.7,21.5,210.6,-287.5,265.7,33.3,198.4,-188.9,190.6,-57.8,58.0,-53.9,195.3,-12.89,16,B10,34,23-11,12-6,23,11,12,6,0.1235,,,103.6,-67.6,71.4,69.0777,-15.0687,-40.8,25.1,37.3,4.6,217.1,-74.8,59.0,-271.0,73.4,-25.7,56.0,11.5,89.1,-267.7,132.3,-164.9,63.4,8.0,0.9,-5.5,55.4,6.7,163.7,-27.3,256.3,-123.9,64.7,-163.5,215.9,-150.7,223.0,-23.9
Duke,1,66,Gonzaga,2,52,Duke,True,6,ACC,29-4,29,4,0.8787878787878788,25.7,121.9,3,96.2,58,66.3,103,0.067,42,7.7,13,107.0,8,99.3,37,,116,7,WCC,32-2,32,2,0.9411764705882352,24.6,118.8,7,94.2,27,65.0,158,0.013,151,2.3,40,104.1,85,101.8,128,,46,4,ACC,33,29-4,15-3,29,4,0.8788,15,3,0.8333,124.6,2,93.1,32,0.9663,4,56.9,4,47.4,98,16.8,45,18.7,192,37.4,16,30.1,123,40.2,88,24.9,6,56.3,3,47.1,140,38.6,26,32.0,64,34.5,166,27.7,14,66.8,80,10.6,4,7,WCC,33,31-2,17-1,31,2,0.9394,17,1,0.9444,120.4,5,92.9,31,0.9518,7,58.4,2,43.6,9,16.3,31,17.6,264,33.9,85,28.6,67,39.1,118,31.6,58,57.1,2,41.4,7,40.8,5,32.3,70,32.1,233,30.5,66,65.1,157,7.9,9,1,ACC,4,3-1,,3,1,0.75,,,,2–0,130.9,3.0,87.4,7.0,0.9905,1.0,57.6,24.0,48.4,135.0,15.1,74.0,20.9,62.0,37.8,41.0,32.0,192.0,29.9,240.0,27.6,66.0,58.3,15.0,47.8,167.0,37.5,106.0,33.3,116.0,34.6,155.0,27.6,49.0,62.7,213.0,1.3,12,WCC,3,3-0,,3,0,1.0,,,,0–0,122.4,15.0,97.3,91.0,0.933,12.0,59.8,11.0,44.2,49.0,15.2,76.0,16.7,201.0,28.3,217.0,32.3,202.0,47.6,51.0,28.9,80.0,55.9,29.0,43.5,70.0,46.0,18.0,30.8,71.0,29.8,245.0,27.4,45.0,67.9,59.0,1.0,4,ACC,33,29-4,15-3,29,4,15,3,-0.1288,,,128.9,-90.1,55.4,6.0337,-3.0095,-55.9,53.6,-23.4,-49.6,118.2,-29.9,55.3,-171.1,24.6,21.8,10.9,-91.0,151.8,-58.1,215.1,21.6,9.7,55.3,-32.1,-92.2,128.4,11.5,74.0,-30.7,81.5,-131.4,127.3,13.6,-17.8,-17.3,202.4,-2.7,7,WCC,33,31-2,17-1,31,2,17,1,0.0606,,,117.4,-77.9,66.3,90.0482,-6.067,-46.4,57.8,-32.6,35.2,32.7,-15.8,58.4,-247.3,167.1,-56.7,188.4,-34.7,162.9,-70.4,19.4,-29.1,22.9,53.9,-12.4,36.5,29.2,41.0,-14.3,-39.2,38.9,-203.2,214.5,-38.6,-20.1,-89.1,51.1,-8.0
