Team__1,Seed__1,Score__1,Team__2,Seed__2,Score__2,Winning_Team,Win__1,KP__Rk_AdjEM__1,KP__Conf__1,KP__W-L__1,KP__Wins__1,KP__Losses__1,KP__WinPct__1,KP__AdjEM__1,KP__AdjO__1,KP__Rk_AdjO__1,KP__AdjD__1,KP__Rk_AdjD__1,KP__AdjT__1,KP__Rk_AdjT__1,KP__Luck__1,KP__Rk_Luck__1,KP__SOS_AdjEM__1,KP__Rk_SOS_AdjEM__1,KP__SOS_AdjO__1,KP__Rk_SOS_AdjO__1,KP__SOS_AdjD__1,KP__Rk_SOS_AdjD__1,KP__NCSOS_AdjEM__1,KP__Rk_NCSOS_AdjEM__1,KP__Rk_AdjEM__2,KP__Conf__2,KP__W-L__2,KP__Wins__2,KP__Losses__2,KP__WinPct__2,KP__AdjEM__2,KP__AdjO__2,KP__Rk_AdjO__2,KP__AdjD__2,KP__Rk_AdjD__2,KP__AdjT__2,KP__Rk_AdjT__2,KP__Luck__2,KP__Rk_Luck__2,KP__SOS_AdjEM__2,KP__Rk_SOS_AdjEM__2,KP__SOS_AdjO__2,KP__Rk_SOS_AdjO__2,KP__SOS_AdjD__2,KP__Rk_SOS_AdjD__2,KP__NCSOS_AdjEM__2,KP__Rk_NCSOS_AdjEM__2,BT__Rk__1,BT__Conf__1,BT__G__1,BT__Rec__1,BT__Wins__1,BT__Losses__1,BT__WinPct__1,BT__AdjO__1,BT__Rk_AdjO__1,BT__AdjD__1,BT__Rk_AdjD__1,BT__Barthag__1,BT__Rk_Barthag__1,BT__EFG%__1,BT__Rk_EFG%__1,BT__EFGD%__1,BT__Rk_EFGD%__1,BT__TOR__1,BT__Rk_TOR__1,BT__TORD__1,BT__Rk_TORD__1,BT__ORB__1,BT__Rk_ORB__1,BT__DRB__1,BT__Rk_DRB__1,BT__FTR__1,BT__Rk_FTR__1,BT__FTRD__1,BT__Rk_FTRD__1,BT__2P%__1,BT__Rk_2P%__1,BT__2P%D__1,BT__Rk_2P%D__1,BT__3P%__1,BT__Rk_3P%__1,BT__3P%D__1,BT__Rk_3P%D__1,BT__3PR__1,BT__Rk_3PR__1,BT__3PRD__1,BT__Rk_3PRD__1,BT__AdjT__1,BT__Rk_AdjT__1,BT__WAB__1,BT__Rk_WAB__1,BT__Rk__2,BT__Conf__2,BT__G__2,BT__Rec__2,BT__Wins__2,BT__Losses__2,BT__WinPct__2,BT__AdjO__2,BT__Rk_AdjO__2,BT__AdjD__2,BT__Rk_AdjD__2,BT__Barthag__2,BT__Rk_Barthag__2,BT__EFG%__2,BT__Rk_EFG%__2,BT__EFGD%__2,BT__Rk_EFGD%__2,BT__TOR__2,BT__Rk_TOR__2,BT__TORD__2,BT__Rk_TORD__2,BT__ORB__2,BT__Rk_ORB__2,BT__DRB__2,BT__Rk_DRB__2,BT__FTR__2,BT__Rk_FTR__2,BT__FTRD__2,BT__Rk_FTRD__2,BT__2P%__2,BT__Rk_2P%__2,BT__2P%D__2,BT__Rk_2P%D__2,BT__3P%__2,BT__Rk_3P%__2,BT__3P%D__2,BT__Rk_3P%D__2,BT__3PR__2,BT__Rk_3PR__2,BT__3PRD__2,BT__Rk_3PRD__2,BT__AdjT__2,BT__Rk_AdjT__2,BT__WAB__2,BT__Rk_WAB__2,BT2W__Rk__1,BT2W__Conf__1,BT2W__G__1,BT2W__Rec__1,BT2W__Wins__1,BT2W__Losses__1,BT2W__WinPct__1,BT2W__AdjO__1,BT2W__Rk_AdjO__1,BT2W__AdjD__1,BT2W__Rk_AdjD__1,BT2W__Barthag__1,BT2W__Rk_Barthag__1,BT2W__EFG%__1,BT2W__Rk_EFG%__1,BT2W__EFGD%__1,BT2W__Rk_EFGD%__1,BT2W__TOR__1,BT2W__Rk_TOR__1,BT2W__TORD__1,BT2W__Rk_TORD__1,BT2W__ORB__1,BT2W__Rk_ORB__1,BT2W__DRB__1,BT2W__Rk_DRB__1,BT2W__FTR__1,BT2W__Rk_FTR__1,BT2W__FTRD__1,BT2W__Rk_FTRD__1,BT2W__2P%__1,BT2W__Rk_2P%__1,BT2W__2P%D__1,BT2W__Rk_2P%D__1,BT2W__3P%__1,BT2W__Rk_3P%__1,BT2W__3P%D__1,BT2W__Rk_3P%D__1,BT2W__3PR__1,BT2W__Rk_3PR__1,BT2W__3PRD__1,BT2W__Rk_3PRD__1,BT2W__AdjT__1,BT2W__Rk_AdjT__1,BT2W__WAB__1,BT2W__Rk_WAB__1,BT2W__Rk__2,BT2W__Conf__2,BT2W__G__2,BT2W__Rec__2,BT2W__Wins__2,BT2W__Losses__2,BT2W__WinPct__2,BT2W__AdjO__2,BT2W__Rk_AdjO__2,BT2W__AdjD__2,BT2W__Rk_AdjD__2,BT2W__Barthag__2,BT2W__Rk_Barthag__2,BT2W__EFG%__2,BT2W__Rk_EFG%__2,BT2W__EFGD%__2,BT2W__Rk_EFGD%__2,BT2W__TOR__2,BT2W__Rk_TOR__2,BT2W__TORD__2,BT2W__Rk_TORD__2,BT2W__ORB__2,BT2W__Rk_ORB__2,BT2W__DRB__2,BT2W__Rk_DRB__2,BT2W__FTR__2,BT2W__Rk_FTR__2,BT2W__FTRD__2,BT2W__Rk_FTRD__2,BT2W__2P%__2,BT2W__Rk_2P%__2,BT2W__2P%D__2,BT2W__Rk_2P%D__2,BT2W__3P%__2,BT2W__Rk_3P%__2,BT2W__3P%D__2,BT2W__Rk_3P%D__2,BT2W__3PR__2,BT2W__Rk_3PR__2,BT2W__3PRD__2,BT2W__Rk_3PRD__2,BT2W__AdjT__2,BT2W__Rk_AdjT__2,BT2W__WAB__2,BT2W__Rk_WAB__2,BTHOT__Rk__1,BTHOT__Conf__1,BTHOT__G__1,BTHOT__Rec__1,BTHOT__Wins__1,BTHOT__Losses__1,BTHOT__WinPct__1,BTHOT__AdjO__1,BTHOT__Rk_AdjO__1,BTHOT__AdjD__1,BTHOT__Rk_AdjD__1,BTHOT__Barthag__1,BTHOT__Rk_Barthag__1,BTHOT__EFG%__1,BTHOT__Rk_EFG%__1,BTHOT__EFGD%__1,BTHOT__Rk_EFGD%__1,BTHOT__TOR__1,BTHOT__Rk_TOR__1,BTHOT__TORD__1,BTHOT__Rk_TORD__1,BTHOT__ORB__1,BTHOT__Rk_ORB__1,BTHOT__DRB__1,BTHOT__Rk_DRB__1,BTHOT__FTR__1,BTHOT__Rk_FTR__1,BTHOT__FTRD__1,BTHOT__Rk_FTRD__1,BTHOT__2P%__1,BTHOT__Rk_2P%__1,BTHOT__2P%D__1,BTHOT__Rk_2P%D__1,BTHOT__3P%__1,BTHOT__Rk_3P%__1,BTHOT__3P%D__1,BTHOT__Rk_3P%D__1,BTHOT__3PR__1,BTHOT__Rk_3PR__1,BTHOT__3PRD__1,BTHOT__Rk_3PRD__1,BTHOT__AdjT__1,BTHOT__Rk_AdjT__1,BTHOT__WAB__1,BTHOT__Rk_WAB__1,BTHOT__Rk__2,BTHOT__Conf__2,BTHOT__G__2,BTHOT__Rec__2,BTHOT__Wins__2,BTHOT__Losses__2,BTHOT__WinPct__2,BTHOT__AdjO__2,BTHOT__Rk_AdjO__2,BTHOT__AdjD__2,BTHOT__Rk_AdjD__2,BTHOT__Barthag__2,BTHOT__Rk_Barthag__2,BTHOT__EFG%__2,BTHOT__Rk_EFG%__2,BTHOT__EFGD%__2,BTHOT__Rk_EFGD%__2,BTHOT__TOR__2,BTHOT__Rk_TOR__2,BTHOT__TORD__2,BTHOT__Rk_TORD__2,BTHOT__ORB__2,BTHOT__Rk_ORB__2,BTHOT__DRB__2,BTHOT__Rk_DRB__2,BTHOT__FTR__2,BTHOT__Rk_FTR__2,BTHOT__FTRD__2,BTHOT__Rk_FTRD__2,BTHOT__2P%__2,BTHOT__Rk_2P%__2,BTHOT__2P%D__2,BTHOT__Rk_2P%D__2,BTHOT__3P%__2,BTHOT__Rk_3P%__2,BTHOT__3P%D__2,BTHOT__Rk_3P%D__2,BTHOT__3PR__2,BTHOT__Rk_3PR__2,BTHOT__3PRD__2,BTHOT__Rk_3PRD__2,BTHOT__AdjT__2,BTHOT__Rk_AdjT__2,BTHOT__WAB__2,BTHOT__Rk_WAB__2
Kentucky,1,78,West Virginia,5,39,Kentucky,True,1,SEC,34-0,34,0,1.0,34.3,120.0,5,85.7,2,63.4,253,0.055,54,6.5,21,105.5,46,99.0,28,,99,26,B12,23-9,23,9,0.71875,15.8,111.3,33,95.5,46,68.7,26,0.05,63,7.8,12,106.2,23,98.4,16,,257,1,SEC,34,34-0,34,0,1.0,119.0,7,83.5,2,0.9834,1,51.8,67,39.7,1,16.4,33,21.8,28,40.4,5,31.6,198,43.8,34,31.6,58,51.5,47,39.1,2,35.0,131,27.4,2,28.1,308,31.0,80,63.5,254,13.0,1,25,B12,32,23-9,23,9,0.7188,110.5,45,92.9,30,0.8803,25,46.6,274,52.6,301,18.7,139,28.2,1,40.9,4,31.1,169,40.4,82,55.9,351,45.9,253,51.6,304,31.9,273,36.5,274,33.8,180,31.8,95,69.1,21,3.9,18,5,SEC,4,4-0,4,0,1.0,126.5,8,89.8,15,0.9811,5,52.2,79,43.9,42,15.2,76,19.3,98,40.4,21,29.9,148,51.5,28,29.6,85,48.2,145,43.0,59,45.2,21,30.9,75,20.4,327,25.8,26,61.5,254,1.8,7,26,B12,2,1-1,1,1,0.5,129.7,5,106.7,213,0.9043,26,54.8,45,60.3,323,21.2,262,19.6,91,42.2,7,32.0,192,45.7,60,46.4,270,52.5,62,58.1,312,38.6,87,42.9,292,41.9,47,36.1,205,65.8,117,0.05,72,1,SEC,34,34-0,34,0,0.0,7.5,1.0,6.3,13.0,-0.0023,4.0,0.4,12.0,4.2,41.0,-1.2,43.0,-2.5,70.0,0.0,16.0,-1.7,-50.0,7.7,-6.0,-2.0,27.0,-3.3,98.0,3.9,57.0,10.2,-110.0,3.5,73.0,-7.7,19.0,-5.2,-54.0,-2.0,0.0,-11.2,6.0,25,B12,32,23-9,23,9,-0.2188,19.2,-40.0,13.8,183.0,0.024,1.0,8.2,-229.0,7.7,22.0,2.5,123.0,-8.6,90.0,1.3,3.0,0.9,23.0,5.3,-22.0,-9.5,-81.0,6.6,-191.0,6.5,8.0,6.7,-186.0,6.4,18.0,8.1,-133.0,4.3,110.0,-3.3,96.0,-3.85,54.0
Notre Dame,3,81,Wichita State,7,70,Notre Dame,True,9,ACC,29-5,29,5,0.8529411764705882,22.3,122.1,2,99.8,111,64.2,204,0.064,44,3.6,36,104.3,77,100.7,92,,347,14,MVC,28-4,28,4,0.875,20.3,113.2,20,92.9,15,62.1,301,0.018,135,1.7,44,102.0,179,100.3,76,,61,12,ACC,34,29-5,29,5,0.8529,124.4,3,99.8,122,0.926,12,58.6,1,48.1,128,14.4,3,17.4,272,28.1,275,31.6,198,37.1,170,23.3,2,58.4,1,47.4,156,39.2,17,32.9,93,38.6,63,32.6,126,64.1,213,8.4,8,15,MVC,31,27-4,27,4,0.871,114.1,18,91.7,16,0.9251,15,50.7,95,45.2,31,15.2,7,21.6,32,34.8,54,27.0,31,35.4,221,36.8,181,48.9,116,42.5,19,35.9,94,34.4,184,35.3,146,29.7,46,62.2,300,4.4,16,4,ACC,5,5-0,5,0,1.0,133.7,1,94.4,56,0.982,4,59.2,15,47.6,110,15.6,85,16.8,195,23.0,292,38.4,300,53.1,19,26.6,52,60.5,6,53.2,261,37.9,100,24.0,15,36.4,118,32.3,125,63.7,183,3.3,1,50,MVC,2,1-1,1,1,0.5,106.6,128,92.9,38,0.83,50,47.2,207,44.1,46,14.5,55,25.6,7,32.3,124,35.0,248,24.1,295,34.0,135,52.7,57,40.6,23,23.5,307,36.0,189,31.5,217,26.6,36,59.5,300,-0.43,111,12,ACC,34,29-5,29,5,0.1471,9.3,-2.0,-5.4,-66.0,0.056,-8.0,0.6,14.0,-0.5,-18.0,1.2,82.0,-0.6,-77.0,-5.1,17.0,6.8,102.0,16.0,-151.0,3.3,50.0,2.1,5.0,5.8,105.0,-1.3,83.0,-8.9,-78.0,-2.2,55.0,-0.3,-1.0,-0.4,-30.0,-5.1,-7.0,15,MVC,31,27-4,27,4,-0.371,-7.5,110.0,1.2,22.0,-0.0951,35.0,-3.5,112.0,-1.1,15.0,-0.7,48.0,4.0,-25.0,-2.5,70.0,8.0,217.0,-11.3,74.0,-2.8,-46.0,3.8,-59.0,-1.9,4.0,-12.4,213.0,1.6,5.0,-3.8,71.0,-3.1,-10.0,-2.7,0.0,-4.83,95.0
Wisconsin,1,79,North Carolina,4,72,Wisconsin,True,2,B10,31-3,31,3,0.9117647058823528,30.2,124.6,1,94.4,31,58.8,347,0.009,166,7.4,14,105.9,32,98.5,17,,37,16,ACC,24-11,24,11,0.6857142857142857,20.0,115.2,12,95.2,42,70.0,9,-0.034,269,10.5,2,108.1,2,97.6,6,,15,2,B10,34,31-3,31,3,0.9118,126.4,1,92.1,20,0.9743,2,54.6,18,46.7,75,12.4,1,16.7,303,31.9,129,23.7,3,35.6,214,21.1,1,55.1,8,44.0,45,35.7,102,36.0,256,37.0,97,26.7,9,59.3,344,11.3,2,9,ACC,35,24-11,24,11,0.6857,118.4,9,91.7,17,0.9496,9,51.4,76,45.3,35,18.2,108,17.8,253,39.9,6,30.5,139,34.7,237,37.6,193,51.3,51,45.7,91,34.5,159,29.8,8,22.6,350,37.1,264,70.2,11,6.4,12,6,B10,5,5-0,5,0,1.0,133.0,2,94.4,55,0.981,6,57.1,28,48.1,125,12.0,14,15.1,257,34.0,88,26.1,76,22.8,308,14.8,4,53.6,51,44.9,103,41.7,45,37.8,223,39.1,77,27.4,45,57.1,327,3.1,2,7,ACC,5,3-2,3,2,0.6,123.6,11,94.4,54,0.957,7,54.8,45,49.1,157,19.7,230,16.4,212,35.5,65,28.7,125,27.6,266,43.6,241,52.1,68,49.1,195,41.6,48,32.7,109,26.6,284,37.8,234,69.6,31,1.4,9,2,B10,34,31-3,31,3,0.0882,6.6,1.0,2.3,35.0,0.0067,4.0,2.5,10.0,1.4,50.0,-0.4,13.0,-1.6,-46.0,2.1,-41.0,2.4,73.0,-12.8,94.0,-6.3,3.0,-1.5,43.0,0.9,58.0,6.0,-57.0,1.8,-33.0,2.1,-20.0,0.7,36.0,-2.2,-17.0,-8.2,0.0,9,ACC,35,24-11,24,11,-0.0857,5.2,2.0,2.7,37.0,0.0074,-2.0,3.4,-31.0,3.8,122.0,1.5,122.0,-1.4,-41.0,-4.4,59.0,-1.8,-14.0,-7.1,29.0,6.0,48.0,0.8,17.0,3.4,104.0,7.1,-111.0,2.9,101.0,4.0,-66.0,0.7,-30.0,-0.6,20.0,-5.0,-3.0
Xavier,6,60,Arizona,2,68,Arizona,False,25,BE,21-13,21,13,0.6176470588235294,15.8,111.9,27,96.1,55,65.7,129,-0.063,317,8.6,8,106.7,13,98.1,11,,111,3,P12,31-3,31,3,0.9117647058823528,29.6,116.0,10,86.4,3,66.7,80,-0.028,251,5.4,32,105.1,57,99.7,51,,177,24,BE,34,21-13,21,13,0.6176,115.0,15,96.2,63,0.8861,24,53.0,40,50.2,218,18.0,96,19.2,158,31.3,157,27.1,34,38.1,134,34.4,127,53.4,18,48.9,212,34.9,138,35.0,207,32.8,216,37.2,270,66.0,117,1.3,36,5,P12,34,31-3,31,3,0.9118,115.5,13,86.5,3,0.9654,5,53.6,29,44.3,16,16.7,43,21.1,57,34.1,72,22.3,1,47.1,8,36.3,164,53.4,18,42.0,10,36.0,90,32.8,88,25.8,336,31.4,90,66.9,72,8.9,6,40,BE,4,3-1,3,1,0.75,110.5,82,94.4,53,0.8595,40,49.0,157,51.8,217,18.8,200,18.4,126,28.8,206,25.8,69,45.0,62,45.2,261,51.1,80,52.1,249,29.5,246,34.1,138,30.2,237,41.2,278,62.9,207,1.6,8,3,P12,5,5-0,5,0,1.0,121.5,17,85.6,6,0.9825,3,56.3,33,43.0,26,14.0,39,19.8,86,31.7,139,20.3,21,44.8,65,28.6,74,54.6,37,39.0,15,40.5,56,36.8,205,27.6,269,24.9,22,67.3,76,1.8,6,24,BE,34,21-13,21,13,0.1324,-4.5,67.0,-1.8,-10.0,-0.0266,16.0,-4.0,117.0,1.6,-1.0,0.8,104.0,-0.8,-32.0,-2.5,49.0,-1.3,35.0,6.9,-72.0,10.8,134.0,-2.3,62.0,3.2,37.0,-5.4,108.0,-0.9,-69.0,-2.6,21.0,4.0,8.0,-3.1,90.0,0.3,-28.0,5,P12,34,31-3,31,3,0.0882,6.0,4.0,-0.9,3.0,0.0171,-2.0,2.7,4.0,-1.3,10.0,-2.7,-4.0,-1.3,29.0,-2.4,67.0,-2.0,20.0,-2.3,57.0,-7.7,-90.0,1.2,19.0,-3.0,5.0,4.5,-34.0,4.0,117.0,1.8,-67.0,-6.5,-68.0,0.4,4.0,-7.1,0.0
North Carolina State,8,65,Louisville,4,75,Louisville,False,37,ACC,20-13,20,13,0.6060606060606061,13.1,111.4,32,98.3,90,64.4,190,-0.02,227,7.0,15,106.3,21,99.3,35,,199,22,ACC,24-8,24,8,0.75,16.3,105.7,98,89.4,6,65.5,138,0.027,115,6.9,18,106.2,29,99.3,38,,234,36,ACC,33,20-13,20,13,0.6061,113.3,23,97.3,81,0.852,36,49.6,140,45.5,40,16.2,27,15.4,340,34.1,72,30.5,139,36.1,200,34.1,117,47.4,185,43.6,36,36.1,86,33.2,113,32.4,227,31.3,85,64.9,175,1.0,37,13,ACC,32,24-8,24,8,0.75,107.9,68,86.6,4,0.9258,13,47.8,224,43.4,8,17.8,83,21.8,28,35.1,46,30.9,162,38.8,120,34.7,133,48.9,116,43.3,30,30.4,313,29.3,5,32.6,220,31.4,90,66.0,117,5.7,13,53,ACC,3,2-1,2,1,0.6667,116.8,35,102.0,156,0.8251,53,48.8,165,48.5,139,13.0,22,13.0,306,33.0,106,32.1,196,32.7,200,33.3,130,48.1,147,47.9,169,33.3,181,33.3,116,35.7,133,30.4,96,61.9,242,0.6,26,23,ACC,3,1-2,1,2,0.3333,110.1,92,89.5,12,0.9154,23,44.8,256,53.4,253,18.7,193,19.2,104,33.0,106,25.3,58,29.3,246,37.0,166,47.8,152,51.5,241,25.5,295,38.3,231,31.1,222,32.2,124,63.1,201,0.11,66,36,ACC,33,20-13,20,13,0.0606,3.5,12.0,4.7,75.0,-0.0269,17.0,-0.8,25.0,3.0,99.0,-3.2,-5.0,-2.4,-34.0,-1.1,34.0,1.6,57.0,-3.4,0.0,-0.8,13.0,0.7,-38.0,4.3,133.0,-2.8,95.0,0.1,3.0,3.3,-94.0,-0.9,11.0,-3.0,67.0,-0.4,-11.0,13,ACC,32,24-8,24,8,-0.4167,2.2,24.0,2.9,8.0,-0.0104,10.0,-3.0,32.0,10.0,245.0,0.9,110.0,-2.6,76.0,-2.1,60.0,-5.6,-104.0,-9.5,126.0,2.3,33.0,-1.1,36.0,8.2,211.0,-4.9,-18.0,9.0,226.0,-1.5,2.0,0.8,34.0,-2.9,84.0,-5.59,53.0
Oklahoma,3,58,Michigan State,7,62,Michigan State,False,12,B12,22-10,22,10,0.6875,20.4,109.3,51,88.9,5,67.7,44,-0.046,288,9.6,3,107.9,3,98.3,14,,115,17,B10,23-11,23,11,0.6764705882352942,17.7,113.9,15,96.2,57,63.7,235,-0.053,300,7.0,17,107.0,9,100.0,65,,178,10,B12,32,22-10,22,10,0.6875,110.0,50,87.3,6,0.9348,10,49.4,146,43.7,11,17.7,79,20.2,103,30.9,171,31.5,190,32.7,283,28.9,24,48.4,140,42.4,18,34.3,170,30.9,28,33.6,186,33.7,153,68.1,32,4.2,17,16,B10,34,23-11,23,11,0.6765,114.8,16,92.6,24,0.9223,16,53.8,27,45.7,48,17.9,90,17.0,290,34.6,60,26.0,17,31.9,302,37.7,197,51.6,46,44.1,50,38.6,26,32.3,70,34.7,161,35.3,205,64.1,213,3.0,26,10,B12,3,2-1,2,1,0.6667,111.2,75,87.6,9,0.9399,10,43.2,282,43.7,37,14.8,65,15.3,250,36.4,55,27.4,102,30.1,236,29.7,89,41.3,279,45.0,105,31.6,209,27.3,39,31.1,222,31.4,112,63.5,186,0.7,20,13,B10,5,4-1,4,1,0.8,119.6,25,95.4,70,0.9313,13,52.1,83,52.6,235,15.2,76,19.0,108,34.3,82,28.5,121,34.3,170,32.1,115,54.0,45,44.5,94,32.7,196,42.7,291,37.1,100,41.5,280,62.3,226,2.1,4,10,B12,32,22-10,22,10,-0.0208,1.2,25.0,0.3,3.0,0.0051,0.0,-6.2,136.0,0.0,26.0,-2.9,-14.0,-4.9,147.0,5.5,-116.0,-4.1,-88.0,-2.6,-47.0,0.8,65.0,-7.1,139.0,2.6,87.0,-2.7,39.0,-3.6,11.0,-2.5,36.0,-2.3,-41.0,-4.6,154.0,-3.5,3.0,16,B10,34,23-11,23,11,0.1235,4.8,9.0,2.8,46.0,0.009,-3.0,-1.7,56.0,6.9,187.0,-2.7,-14.0,2.0,-182.0,-0.3,22.0,2.5,104.0,2.4,-132.0,-5.6,-82.0,2.4,-1.0,0.4,44.0,-5.9,170.0,10.4,221.0,2.4,-61.0,6.2,75.0,-1.8,13.0,-0.9,-22.0
Duke,1,63,Utah,5,57,Duke,True,6,ACC,29-4,29,4,0.8787878787878788,25.7,121.9,3,96.2,58,66.3,103,0.067,42,7.7,13,107.0,8,99.3,37,,116,8,P12,24-8,24,8,0.75,22.6,113.1,21,90.5,8,61.2,324,-0.056,307,6.0,26,105.6,43,99.6,48,,150,4,ACC,33,29-4,29,4,0.8788,124.6,2,93.1,32,0.9663,4,56.9,4,47.4,98,16.8,45,18.7,192,37.4,16,30.1,123,40.2,88,24.9,6,56.3,3,47.1,140,38.6,26,32.0,64,34.5,166,27.7,14,66.8,80,10.6,4,8,P12,31,23-8,23,8,0.7419,115.1,14,88.9,7,0.9515,8,55.6,13,42.7,5,17.8,83,18.3,221,31.3,157,28.1,49,42.8,39,34.5,129,52.8,31,40.9,4,40.2,8,31.6,46,37.8,80,28.3,19,61.5,318,3.7,20,1,ACC,4,3-1,3,1,0.75,130.9,3,87.4,7,0.9905,1,57.6,24,48.4,135,15.1,74,20.9,62,37.8,41,32.0,192,29.9,240,27.6,66,58.3,15,47.8,167,37.5,106,33.3,116,34.6,155,27.6,49,62.7,213,1.3,11,55,P12,4,2-2,2,2,0.5,114.5,43,100.2,128,0.823,55,55.5,39,50.2,186,19.3,217,14.8,266,35.7,61,23.0,37,37.8,130,35.1,149,49.2,122,46.0,133,43.2,33,39.7,255,40.3,60,31.2,108,59.4,303,-0.34,102,4,ACC,33,29-4,29,4,-0.1288,6.3,1.0,-5.7,-25.0,0.0242,-3.0,0.7,20.0,1.0,37.0,-1.7,29.0,2.2,-130.0,0.4,25.0,1.9,69.0,-10.3,152.0,2.7,60.0,2.0,12.0,0.7,27.0,-1.1,80.0,1.3,52.0,0.1,-11.0,-0.1,35.0,-4.1,133.0,-9.3,7.0,8,P12,31,23-8,23,8,-0.2419,-0.6,29.0,11.3,121.0,-0.1285,47.0,-0.1,26.0,7.5,181.0,1.5,134.0,-3.5,45.0,4.4,-96.0,-5.1,-12.0,-5.0,91.0,0.6,20.0,-3.6,91.0,5.1,129.0,3.0,25.0,8.1,209.0,2.5,-20.0,2.9,89.0,-2.1,-15.0,-4.04,82.0
UCLA,11,62,Gonzaga,2,74,Gonzaga,False,39,P12,20-13,20,13,0.6060606060606061,12.8,110.2,43,97.4,74,66.1,113,0.026,119,7.0,16,105.2,53,98.2,12,,82,7,WCC,32-2,32,2,0.9411764705882352,24.6,118.8,7,94.2,27,65.0,158,0.013,151,2.3,40,104.1,85,101.8,128,,46,49,P12,33,20-13,20,13,0.6061,110.1,48,96.9,69,0.8126,49,49.4,146,48.7,156,17.5,72,18.5,207,33.8,87,28.1,49,36.3,191,32.7,82,47.2,195,45.7,91,36.3,80,35.5,230,29.3,289,39.1,314,66.9,72,-0.05,49,7,WCC,33,31-2,31,2,0.9394,120.4,5,92.9,31,0.9518,7,58.4,2,43.6,9,16.3,31,17.6,264,33.9,85,28.6,67,39.1,118,31.6,58,57.1,2,41.4,7,40.8,5,32.3,70,32.1,233,30.5,66,65.1,157,7.9,9,19,P12,3,2-1,2,1,0.6667,128.9,6,104.5,191,0.9185,19,58.5,18,54.0,266,16.3,108,21.7,50,30.1,178,34.7,244,27.1,276,38.5,188,50.4,95,48.5,181,54.3,5,41.9,284,26.0,291,38.5,243,64.5,160,0.14,62,12,WCC,3,3-0,3,0,1.0,122.4,15,97.3,91,0.933,12,59.8,11,44.2,49,15.2,76,16.7,201,28.3,217,32.3,202,47.6,51,28.9,80,55.9,29,43.5,70,46.0,18,30.8,71,29.8,245,27.4,45,67.9,59,1.0,14,49,P12,33,20-13,20,13,0.0606,18.8,-42.0,7.6,122.0,0.1059,-30.0,9.1,-128.0,5.3,110.0,-1.2,36.0,3.2,-157.0,-3.7,91.0,6.6,195.0,-9.2,85.0,5.8,106.0,3.2,-100.0,2.8,90.0,18.0,-75.0,6.4,54.0,-3.3,2.0,-0.6,-71.0,-2.4,88.0,0.19,13.0,7,WCC,33,31-2,31,2,0.0606,2.0,10.0,4.4,60.0,-0.0188,5.0,1.4,9.0,0.6,40.0,-1.1,45.0,-0.9,-63.0,-5.6,132.0,3.7,135.0,8.5,-67.0,-2.7,22.0,-1.2,27.0,2.1,63.0,5.2,13.0,-1.5,1.0,-2.3,12.0,-3.1,-21.0,2.8,-98.0,-6.9,5.0
