Team1,Team1_Seed,Team1_Score,Team2,Team2_Seed,Team2_Score,WinningTeam,Team1_Win
Oregon,1,68,Oklahoma,2,80,Oklahoma,False
North Carolina,1,88,Notre Dame,6,74,North Carolina,True
Kansas,1,59,Villanova,2,64,Villanova,False
Virginia,1,62,Syracuse,10,68,Syracuse,False
