Rk,Team,Seed,Conf,G,Rec,Wins,Losses,WinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
26,Florida,4,SEC,3,1-2,1,2,0.3333,110.6,84,89.6,20,0.9181,26,49.7,158,47.3,97,16.6,130,13.8,290,22.7,281,18.2,15,28.1,242,39.6,222,48.7,163,45.2,81,34.4,160,33.8,134,34.3,200,38.5,216,68.8,147,-0.31,100
27,Louisville,2,ACC,3,1-2,1,2,0.3333,117.4,32,95.3,58,0.9174,27,50.6,137,50.9,180,15.9,112,12.1,311,35.0,55,25.5,98,35.6,148,45.7,271,52.9,77,49.1,167,30.5,238,35.8,186,32.8,232,38.7,223,68.6,156,0.03,67
30,Baylor,3,B12,2,1-1,1,1,0.5,124.8,9,102.4,151,0.9072,30,52.2,101,50.9,180,22.5,309,17.6,153,52.2,1,30.8,218,27.0,257,32.4,133,46.2,221,50.7,197,43.2,30,34.3,148,32.2,246,32.4,83,63.6,305,0.12,59
31,Oregon,3,P12,4,3-1,3,1,0.75,118.3,25,97.3,78,0.9043,31,53.0,83,46.9,82,11.5,14,16.3,203,25.9,214,25.2,89,40.3,94,28.4,78,54.1,59,45.4,86,34.1,163,33.0,114,36.8,158,38.4,215,68.9,142,0.44,37
32,Nevada,12,MWC,5,5-0,5,0,1.0,118.2,27,98.2,89,0.8938,32,53.5,74,47.0,87,13.2,33,13.5,294,27.8,172,22.6,44,43.1,65,31.5,115,52.9,77,44.7,73,36.2,117,33.9,137,42.8,64,37.7,197,71.6,63,1.2,11
33,Michigan State,9,B10,4,1-3,1,3,0.25,113.1,61,94.5,51,0.8869,33,48.5,187,45.6,67,18.8,220,13.3,297,34.6,59,23.9,67,27.8,247,32.6,135,46.6,204,42.1,30,34.0,169,34.6,158,41.4,85,35.8,145,63.3,308,-1.0,246
34,Florida State,3,ACC,3,2-1,2,1,0.6667,108.6,107,90.8,26,0.8861,34,48.0,196,52.3,212,18.2,197,18.2,137,36.5,34,15.5,6,31.3,205,37.0,197,52.7,83,43.5,53,24.0,311,42.0,289,27.9,299,44.8,301,69.8,117,0.6,26
35,UCLA,3,P12,4,3-1,3,1,0.75,110.5,86,92.5,33,0.8852,35,51.3,121,48.8,133,14.3,54,18.0,142,24.5,247,28.1,151,29.1,226,31.7,118,50.6,121,46.8,114,35.1,136,34.7,162,37.2,150,38.2,204,74.9,18,0.3,44
39,Northwestern,8,B10,5,3-2,3,2,0.6,116.9,35,98.8,99,0.8741,39,54.6,55,52.4,217,19.0,228,16.4,196,31.4,102,27.9,144,26.9,258,30.1,99,55.9,33,50.3,192,34.6,154,37.1,214,31.2,261,39.5,234,64.4,288,0.6,30
41,Virginia Tech,9,ACC,3,1-2,1,2,0.3333,121.8,15,103.3,162,0.8694,41,55.3,50,52.2,208,15.1,82,14.1,281,25.3,229,34.9,296,45.3,47,42.5,244,57.9,19,51.6,213,34.7,148,35.6,179,44.1,47,32.6,84,67.9,178,-0.35,105
42,Arkansas,8,SEC,5,3-2,3,2,0.6,111.6,73,94.8,54,0.8678,42,47.9,201,45.2,57,15.5,100,18.6,125,26.5,199,33.9,279,29.8,219,34.2,162,49.1,153,45.2,81,29.9,248,30.2,77,28.5,285,38.2,204,70.1,105,0.9,19
44,Jacksonville State,15,OVC,3,3-0,3,0,1.0,110.6,83,94.3,45,0.8626,44,57.7,19,40.1,11,19.3,237,16.4,196,35.4,49,32.8,259,26.8,259,19.2,15,54.7,55,43.3,50,41.3,44,24.0,17,42.3,71,43.6,289,58.8,335,0.6,28
45,Minnesota,5,B10,4,2-2,2,2,0.5,110.0,89,93.9,41,0.8612,45,47.4,211,47.6,106,17.7,177,16.9,174,33.1,81,34.0,282,33.9,168,28.5,80,48.6,165,46.8,114,28.8,262,32.6,111,22.3,331,37.4,190,71.1,80,0.28,47
46,Wake Forest,11,ACC,5,3-2,3,2,0.6,130.4,3,111.4,263,0.8602,46,57.7,19,57.1,292,14.7,68,15.0,250,27.3,181,30.1,206,60.7,6,46.9,278,55.3,42,60.1,317,40.7,49,34.3,148,41.5,82,35.2,138,71.6,63,1.0,17
49,Providence,11,BE,3,1-2,1,2,0.3333,109.4,98,94.5,49,0.8441,49,52.8,88,44.8,46,21.2,290,15.5,231,28.3,162,31.1,225,50.6,22,52.0,308,53.4,69,49.5,176,34.5,157,24.2,19,34.8,192,35.8,145,67.7,190,0.03,66
53,Princeton,12,Ivy,4,4-0,4,0,1.0,114.4,46,99.2,103,0.8375,53,52.3,100,46.8,80,9.8,6,19.3,91,27.3,181,28.6,168,24.2,279,25.0,50,51.0,112,43.1,47,36.1,119,34.4,154,39.8,111,43.1,280,62.5,318,0.6,24
54,USC,11,P12,5,4-1,4,1,0.8,115.1,45,99.9,114,0.8368,54,52.4,98,52.2,208,13.4,35,20.5,63,31.5,99,29.3,188,38.3,115,25.9,56,52.6,86,51.4,209,34.7,148,35.6,179,33.8,217,36.3,160,65.5,264,0.04,65
57,Creighton,6,BE,4,2-2,2,2,0.5,105.8,145,92.8,35,0.8191,57,53.4,75,55.4,270,20.2,264,21.9,36,23.1,275,25.0,79,24.9,273,32.9,141,55.3,42,54.8,272,33.7,175,37.5,224,39.5,121,43.2,284,73.0,30,0.6,27
60,Bucknell,13,Pat,3,3-0,3,0,1.0,106.6,137,94.1,43,0.8075,60,53.3,79,40.6,14,14.9,74,16.3,203,22.0,292,29.9,201,26.4,261,33.7,149,55.2,45,42.3,34,33.3,181,24.0,17,36.3,163,26.7,25,71.2,76,0.24,49
61,Iona,14,MAAC,3,3-0,3,0,1.0,120.1,21,106.0,197,0.8074,61,53.4,75,46.6,79,14.2,50,21.3,45,27.3,181,45.5,330,38.6,111,34.0,158,49.1,153,43.8,55,40.0,55,34.9,165,39.8,111,33.0,90,68.5,159,0.7,23
62,Maryland,6,B10,2,1-1,1,1,0.5,111.7,72,98.7,98,0.8052,62,51.5,119,51.9,201,16.9,147,19.3,91,23.8,259,33.3,268,32.0,194,28.0,73,51.6,102,46.5,108,34.1,163,41.7,283,39.8,111,33.6,104,64.1,297,-0.06,77
63,Oklahoma State,10,B12,2,0-2,0,2,0.0,123.8,11,109.6,237,0.8027,63,47.3,217,63.7,328,8.9,3,17.2,167,33.7,73,30.5,214,22.3,295,37.6,203,44.9,242,59.7,314,33.9,170,46.7,318,39.9,109,38.5,216,71.6,63,-0.7,158
64,Middle Tennessee,12,CUSA,5,5-0,5,0,1.0,113.1,58,100.2,119,0.8006,64,57.0,31,44.0,35,13.5,37,19.2,99,29.8,128,24.9,78,41.4,82,36.6,192,58.0,18,44.6,69,36.3,116,28.6,53,28.1,296,32.0,74,68.7,150,0.47,36
65,Xavier,11,BE,5,3-2,3,2,0.6,114.1,49,101.1,130,0.7997,65,54.7,54,54.8,259,19.0,228,18.7,118,33.3,78,26.3,112,36.7,133,31.2,111,55.4,40,52.0,221,35.8,124,39.8,264,39.6,118,36.4,165,65.9,251,0.12,57
69,Miami (FL),8,ACC,3,1-2,1,2,0.3333,106.0,144,94.6,53,0.7879,69,47.6,208,52.6,220,19.8,249,16.5,193,25.0,235,27.6,139,32.0,194,31.2,111,43.0,273,55.7,289,36.1,119,31.6,96,41.5,82,37.0,176,59.1,334,0.09,62
72,East Tennessee State,13,SC,3,3-0,3,0,1.0,111.9,70,100.4,123,0.7775,72,53.8,66,45.4,61,16.1,117,12.7,307,25.3,229,29.7,198,49.1,30,27.4,67,47.8,184,42.4,36,45.7,17,33.8,134,28.9,284,36.6,171,71.0,83,0.6,29
74,UNC Wilmington,12,CAA,3,3-0,3,0,1.0,128.4,7,115.3,294,0.7767,74,63.3,2,60.2,317,14.3,54,16.7,185,32.2,94,22.5,42,53.0,13,38.6,211,60.0,11,63.2,327,45.5,19,36.7,203,39.8,111,36.1,154,71.5,69,0.5,32
76,Troy,15,SB,6,6-0,6,0,1.0,110.9,79,99.8,112,0.7717,76,52.6,93,44.4,41,13.2,33,18.8,114,22.9,278,30.8,218,52.3,16,29.7,91,53.5,66,45.5,87,34.1,163,28.3,50,39.7,117,37.4,190,67.2,209,0.8,21
81,Butler,4,BE,2,0-2,0,2,0.0,106.8,134,97.0,73,0.7528,81,46.5,241,54.3,250,15.3,90,25.0,11,23.8,259,34.0,282,35.6,148,42.6,245,52.5,89,54.1,260,25.0,300,36.4,198,39.6,118,35.1,131,62.8,317,-1.1,262
83,VCU,10,A10,5,3-2,3,2,0.6,107.6,124,97.8,84,0.7496,83,46.3,249,49.3,142,12.8,26,18.0,142,33.5,77,22.0,37,32.4,192,39.9,224,47.6,187,47.9,144,28.0,277,35.0,168,23.4,328,29.9,55,67.2,209,-0.16,85
95,New Mexico State,14,WAC,4,4-0,4,0,1.0,106.6,138,99.3,105,0.6931,95,56.1,39,43.3,26,22.8,312,19.6,83,37.8,23,28.5,166,69.7,2,29.7,91,59.5,13,47.3,130,34.1,163,23.0,13,41.4,85,31.0,61,68.6,156,0.5,33
110,Northern Kentucky,15,Horz,3,3-0,3,0,1.0,105.2,151,100.3,120,0.6349,110,55.9,43,47.8,110,14.7,68,16.6,188,24.2,255,25.9,104,31.2,206,23.0,37,55.2,45,45.7,93,37.8,88,34.3,148,43.5,54,36.6,171,68.5,159,0.29,45
114,Winthrop,13,BSth,3,3-0,3,0,1.0,103.2,174,98.7,97,0.6252,114,53.7,69,44.2,37,16.4,123,16.4,196,26.4,202,26.2,109,44.9,51,29.4,88,47.9,181,46.3,105,40.2,54,27.0,40,46.6,27,37.6,195,71.7,59,0.15,54
115,Florida Gulf Coast,14,ASun,2,2-0,2,0,1.0,107.9,120,103.3,161,0.624,115,54.3,58,44.5,44,15.6,105,19.5,86,35.5,46,34.7,294,27.4,253,30.9,108,58.1,17,44.3,65,29.0,261,30.0,72,26.5,310,36.4,165,62.9,315,0.08,63
118,South Dakota State,16,Sum,3,3-0,3,0,1.0,108.2,118,103.9,171,0.6147,118,51.7,117,50.3,168,19.4,243,14.7,261,36.7,31,25.0,79,40.5,91,30.2,101,56.5,30,48.4,153,29.2,257,36.2,195,37.6,142,31.9,71,68.3,170,0.43,39
127,North Dakota,15,BSky,5,4-1,4,1,0.8,99.2,223,96.2,67,0.5876,127,54.0,61,47.4,101,18.9,226,20.5,63,22.6,284,25.8,103,37.7,122,39.2,214,51.3,108,46.6,110,40.0,55,32.6,111,31.1,263,33.0,90,71.8,56,-0.6,135
131,Dayton,7,A10,3,1-2,1,2,0.3333,111.8,71,109.1,233,0.5703,131,55.1,52,52.6,220,15.9,112,15.9,218,25.3,229,29.5,194,41.3,85,37.1,199,51.4,105,51.0,205,41.4,43,36.6,201,34.7,193,40.6,253,69.9,113,-1.0,253
135,NC Central,16,MEAC,5,3-2,3,2,0.6,100.9,206,98.7,96,0.5635,135,46.6,237,42.2,19,10.9,11,20.7,56,32.8,84,28.5,166,36.6,134,29.3,87,48.1,175,44.6,69,29.1,260,25.3,28,33.3,220,35.0,130,68.2,173,-0.9,218
136,Kent State,14,MAC,5,4-1,4,1,0.8,103.9,161,101.6,141,0.5634,136,48.2,192,50.2,166,13.8,42,17.0,171,35.3,52,28.2,156,40.7,89,31.0,109,47.7,186,46.2,104,32.7,196,37.7,234,35.4,187,38.0,200,66.1,244,-0.04,73
149,New Orleans,16,Slnd,5,3-2,3,2,0.6,103.9,164,102.9,157,0.5268,149,50.4,142,48.9,134,22.0,301,23.2,24,38.7,17,32.5,253,43.2,64,34.0,158,56.2,32,47.4,131,22.9,317,34.0,139,26.5,310,40.5,249,63.7,302,-0.6,137
152,South Carolina,7,SEC,2,0-2,0,2,0.0,99.2,224,98.5,95,0.5194,152,42.0,305,52.0,203,15.5,100,22.2,33,24.4,249,33.3,268,41.6,79,50.5,298,42.4,280,47.8,140,27.7,283,40.6,278,41.6,80,31.7,69,67.3,203,-1.0,257
181,Mount St. Mary's,16,NEC,4,4-0,4,0,1.0,101.6,197,103.9,169,0.437,181,54.6,55,51.1,188,21.9,298,22.6,29,25.8,217,29.8,199,36.1,142,32.0,127,52.9,77,54.2,263,38.5,78,27.8,46,36.1,168,24.3,9,68.7,150,0.12,58
199,UC Davis,16,BW,6,5-1,5,1,0.8333,91.2,307,95.2,57,0.3775,199,42.5,298,44.1,36,19.3,237,18.8,114,32.5,90,27.2,130,37.8,121,16.9,9,42.9,274,42.6,39,27.7,283,31.1,87,27.7,301,36.5,168,67.3,203,-0.2,91
231,Texas Southern,16,SWAC,5,5-0,5,0,1.0,97.8,245,105.1,186,0.3045,231,52.2,101,42.5,21,17.9,185,18.7,118,27.5,179,36.4,306,49.1,30,27.3,65,51.6,102,42.6,39,35.6,130,28.0,48,31.9,250,24.6,11,70.0,109,0.11,60
