Rk,Team,Seed,Conf,G,Rec,Wins,Losses,WinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
11,Arizona,2,P12,5,4-1,4,1,0.8,121.2,14,93.9,42,0.9493,11,59.4,17,46.3,81,18.2,211,16.3,180,25.7,220,28.6,170,33.5,138,29.7,136,56.2,48,44.5,50,43.8,19,32.8,143,34.2,223,39.0,212,71.8,39,2.2,3
12,Florida Atlantic,9,CUSA,5,5-0,5,0,1.0,115.4,57,89.7,17,0.9479,12,56.2,40,42.9,25,16.6,151,17.5,144,30.4,123,24.1,81,29.3,190,23.1,60,57.7,34,44.4,44,36.1,113,27.2,54,41.1,93,41.3,254,68.7,113,1.4,15
14,Iowa State,6,B12,3,2-1,2,1,0.6667,113.9,68,90.2,21,0.9358,14,53.4,85,54.1,237,25.6,331,21.5,40,46.7,3,22.2,55,29.9,182,38.5,257,51.3,126,48.6,133,38.8,68,39.5,271,29.9,285,51.4,329,64.8,262,1.1,20
15,San Diego State,5,MWC,4,4-0,4,0,1.0,103.7,182,82.2,2,0.9351,15,42.7,302,41.0,12,15.1,101,16.7,167,34.5,57,28.0,157,37.2,84,20.7,40,41.9,304,41.1,17,29.6,235,27.2,54,31.4,265,35.7,150,64.1,290,1.3,18
16,Texas A&M,7,SEC,4,3-1,3,1,0.75,113.5,73,90.0,20,0.9351,16,45.1,258,48.7,123,19.3,250,21.1,48,34.3,60,33.3,269,44.7,28,28.3,119,43.4,288,53.7,239,33.3,163,28.9,71,26.5,318,48.1,318,66.9,193,1.5,10
17,Purdue,1,B10,5,5-0,5,0,1.0,122.9,11,97.6,79,0.9342,17,51.5,117,49.8,153,15.2,105,15.9,198,37.3,30,25.3,105,42.9,40,27.1,96,55.4,54,47.2,100,30.0,228,35.7,199,37.3,162,41.0,246,64.2,285,2.5,1
18,Creighton,6,BE,4,3-1,3,1,0.75,119.1,29,94.8,49,0.9318,18,58.1,24,46.2,76,17.0,164,11.7,307,25.4,225,26.3,124,29.9,182,20.0,32,51.1,129,43.2,33,44.7,15,34.8,177,44.0,55,33.6,113,69.9,78,0.48,36
19,Houston,1,Amer,5,4-1,4,1,0.8,109.3,117,87.1,8,0.9314,19,46.7,226,45.9,69,16.9,161,20.8,58,31.5,101,24.2,84,34.9,115,46.1,307,47.1,211,46.2,76,30.8,213,30.3,96,40.5,102,36.3,157,64.8,262,1.3,17
21,Auburn,9,SEC,3,1-2,1,2,0.3333,128.9,2,103.5,165,0.9259,21,55.3,52,54.1,237,16.0,128,20.7,65,26.0,216,37.1,310,41.5,47,43.2,295,50.4,139,57.3,288,43.1,27,32.2,133,33.9,230,34.9,133,65.9,226,0.14,57
23,Oral Roberts,12,Sum,3,3-0,3,0,1.0,118.0,35,95.2,53,0.9218,23,54.7,65,44.3,39,11.8,24,17.1,153,30.8,111,32.5,256,28.5,209,20.6,36,59.0,20,45.5,63,33.0,174,28.2,63,45.6,33,36.6,166,70.5,60,0.32,46
24,Virginia,4,ACC,4,3-1,3,1,0.75,114.1,67,92.1,29,0.9215,24,52.7,99,44.9,46,12.8,44,19.0,97,24.6,245,27.8,151,33.3,140,38.6,258,56.4,44,45.4,61,29.9,230,29.5,81,32.4,251,39.6,222,60.7,331,0.7,29
26,VCU,12,A10,4,4-0,4,0,1.0,115.9,50,93.8,41,0.9198,26,59.2,18,45.3,57,15.4,114,18.1,127,27.5,182,29.4,195,38.7,68,30.7,151,54.3,74,46.2,76,45.8,9,29.0,74,34.0,227,30.7,57,65.7,231,1.2,19
31,Northwestern,7,B10,3,1-2,1,2,0.3333,104.5,168,85.6,6,0.9087,31,43.8,281,48.1,109,12.9,49,21.9,30,29.8,138,25.0,99,23.7,268,39.9,270,40.0,320,46.7,91,32.9,176,33.3,147,40.9,97,41.8,262,64.3,280,-0.39,101
32,Kansas,1,B12,4,2-2,2,2,0.5,107.9,137,89.0,13,0.9016,32,50.7,137,49.3,141,19.6,262,18.9,103,22.4,277,24.8,96,26.5,231,26.3,89,53.1,96,52.8,220,30.8,213,27.5,56,35.0,213,30.3,52,68.6,116,0.8,27
34,West Virginia,9,B12,3,2-1,2,1,0.6667,115.6,54,95.7,57,0.8972,34,50.8,133,51.6,191,17.6,191,21.4,41,29.7,142,33.0,266,29.3,190,22.2,54,54.4,71,50.9,187,29.9,230,35.2,186,37.0,167,38.4,200,70.0,76,0.6,32
37,Arizona State,11,P12,6,3-3,3,3,0.5,112.8,80,94.6,47,0.8832,37,47.3,211,50.2,161,16.0,128,20.8,58,29.8,138,34.6,281,38.4,71,39.9,270,45.4,249,47.7,110,33.3,163,36.6,221,41.8,82,34.1,122,68.8,111,-0.13,74
38,Kent State,13,MAC,4,4-0,4,0,1.0,115.2,61,96.6,69,0.8825,38,54.3,72,48.6,121,15.3,109,19.4,87,34.5,57,23.9,78,37.7,78,45.0,304,56.2,48,51.6,203,34.0,153,29.8,89,38.1,145,42.7,276,69.9,78,0.9,25
41,Louisiana-Lafayette,13,SB,3,3-0,3,0,1.0,104.1,173,87.7,10,0.8772,41,53.5,81,43.4,30,20.7,288,18.7,109,29.5,148,21.6,51,32.5,151,34.0,203,51.4,119,49.2,143,39.1,66,16.2,1,29.3,293,23.3,7,67.9,142,0.6,31
42,Penn State,10,B10,6,5-1,5,1,0.8333,115.3,58,97.4,78,0.8749,42,53.4,85,45.9,69,16.7,156,10.3,320,23.4,263,27.3,142,34.3,126,23.7,67,51.7,115,47.3,103,37.1,91,29.0,74,44.5,50,36.8,171,64.8,262,2.5,2
43,Vermont,15,AE,3,3-0,3,0,1.0,116.0,48,98.1,89,0.873,43,59.0,21,46.2,76,9.0,2,20.1,74,22.8,273,24.0,79,25.6,244,23.4,63,62.7,11,41.7,21,35.7,121,35.5,193,40.7,100,39.2,215,63.3,303,0.21,53
48,Xavier,3,BE,5,4-1,4,1,0.8,120.6,16,102.2,143,0.8706,48,53.6,79,50.2,161,15.0,96,14.1,258,36.3,39,24.3,91,31.5,160,28.7,127,51.4,119,49.2,143,39.3,62,34.6,170,29.2,295,35.5,147,67.6,150,1.4,16
49,North Carolina State,11,ACC,2,1-1,1,1,0.5,119.3,27,101.1,124,0.8704,49,55.3,52,58.2,296,14.6,85,18.2,125,24.2,249,23.7,74,17.1,320,31.8,168,55.7,52,54.8,261,36.4,103,41.7,287,35.8,191,43.6,285,68.5,119,-0.13,75
52,Colgate,15,Pat,3,3-0,3,0,1.0,120.4,17,103.0,161,0.8572,52,64.8,3,49.7,150,10.4,8,15.6,208,12.8,333,20.5,34,33.1,146,17.1,17,65.1,3,56.1,281,42.9,29,27.5,56,36.6,179,42.8,277,71.9,36,0.13,59
53,TCU,6,B12,4,2-2,2,2,0.5,109.8,114,94.1,43,0.8548,53,46.3,234,48.2,110,18.1,205,19.6,83,32.1,89,31.4,236,28.8,200,33.8,198,39.5,322,52.1,210,40.8,47,27.9,61,31.3,267,37.7,187,68.1,137,0.6,33
54,Arkansas,8,SEC,3,1-2,1,2,0.3333,113.8,69,97.6,81,0.854,54,47.4,209,51.2,186,17.7,195,19.1,93,35.2,50,35.5,286,43.7,33,51.9,323,49.6,165,55.7,272,28.3,250,25.0,25,30.5,277,24.7,12,70.4,63,-0.36,96
55,Kansas State,3,B12,3,1-2,1,2,0.3333,113.8,70,97.6,80,0.8537,55,54.9,62,51.6,191,23.3,314,17.0,158,34.0,68,25.5,108,25.3,251,32.1,172,55.2,57,47.9,113,36.4,103,38.8,257,42.3,75,36.4,159,73.9,12,-0.34,94
56,Indiana,4,B10,3,2-1,2,1,0.6667,111.9,93,96.1,60,0.8527,56,51.1,129,45.1,51,11.3,20,14.2,252,21.8,282,31.6,243,29.1,196,33.0,185,53.6,87,39.4,15,28.2,251,35.6,196,21.8,334,40.1,232,67.0,185,0.47,38
59,Tennessee,4,SEC,3,1-2,1,2,0.3333,115.1,63,99.1,104,0.8475,59,55.0,59,54.2,240,20.0,270,12.3,291,30.8,111,17.0,15,29.4,189,26.9,91,51.7,115,53.5,233,39.4,60,36.8,227,44.4,52,40.7,238,64.6,270,-0.6,128
60,Miami (FL),5,ACC,3,2-1,2,1,0.6667,121.2,15,104.6,178,0.844,60,54.5,69,55.4,260,16.7,156,14.3,248,31.6,98,25.5,108,27.8,217,30.9,153,55.3,55,51.0,189,35.5,128,41.1,285,35.2,207,41.7,256,67.8,146,0.31,47
61,Kentucky,6,SEC,3,1-2,1,2,0.3333,113.5,74,98.2,92,0.8404,61,46.1,237,47.8,101,18.5,224,12.8,279,43.4,9,27.8,151,49.2,13,36.2,233,52.1,108,44.7,52,22.4,312,35.2,186,32.4,251,38.4,200,70.1,71,-0.6,131
63,Howard,16,MEAC,4,4-0,4,0,1.0,108.0,133,93.7,40,0.837,63,55.7,50,38.0,2,21.0,295,18.1,127,38.6,22,34.1,278,40.6,56,34.7,209,53.2,93,39.4,15,39.8,57,23.4,18,38.4,133,31.8,77,68.3,123,0.29,49
66,Kennesaw State,14,ASun,2,2-0,2,0,1.0,112.7,81,98.3,93,0.8288,66,57.6,27,45.0,48,16.3,143,12.6,283,19.6,297,29.9,207,35.2,106,20.0,32,53.8,82,50.0,157,42.5,32,23.9,20,38.1,145,35.4,145,67.9,142,0.44,40
69,Missouri,7,SEC,4,3-1,3,1,0.75,119.2,28,104.6,177,0.818,69,53.3,87,55.5,262,12.4,38,23.0,18,22.1,281,31.1,233,19.1,305,30.0,140,56.3,45,57.0,286,32.7,181,35.9,204,42.3,75,47.5,316,68.3,123,1.0,21
70,Grand Canyon,14,WAC,6,6-0,6,0,1.0,121.8,13,107.0,209,0.8154,70,62.6,5,48.2,110,15.4,114,11.5,308,20.5,290,25.7,112,43.6,34,38.2,254,58.6,24,51.6,203,45.0,12,28.4,64,44.6,48,38.0,189,66.7,203,1.7,7
72,Boise State,10,MWC,3,1-2,1,2,0.3333,115.6,55,102.1,141,0.807,72,52.7,99,55.7,268,13.9,72,17.8,133,22.2,280,24.0,79,36.1,95,28.7,127,50.0,142,55.9,275,38.1,79,37.0,233,37.3,162,46.6,311,65.1,248,-0.27,90
73,Michigan State,7,B10,2,1-1,1,1,0.5,117.8,37,104.5,176,0.7991,73,53.2,90,55.7,268,12.8,44,10.4,319,25.4,225,23.8,77,35.2,106,21.1,44,48.6,190,45.7,68,41.7,39,47.7,323,33.3,236,38.6,206,63.4,302,-0.14,76
77,Maryland,8,B10,4,1-3,1,3,0.25,108.8,127,97.0,74,0.7894,77,48.1,195,54.2,240,15.8,124,19.0,97,30.2,129,26.7,127,28.7,203,29.4,133,43.1,291,53.3,231,37.2,90,37.5,241,39.8,111,31.8,77,62.8,316,-1.0,267
79,Illinois,9,B10,3,1-2,1,2,0.3333,115.3,59,102.9,157,0.7878,79,49.5,160,53.6,230,13.4,60,15.2,217,30.0,137,30.2,211,41.4,48,41.3,285,52.0,111,52.9,223,29.5,238,36.7,222,32.8,244,33.5,109,68.7,113,-0.26,89
82,College of Charleston,12,CAA,3,3-0,3,0,1.0,102.3,195,91.6,27,0.7805,82,43.9,277,44.3,39,13.6,66,20.8,58,32.0,93,26.2,122,39.8,59,21.0,43,50.0,142,48.8,137,25.3,288,22.6,12,50.3,12,30.1,46,71.6,41,0.45,39
84,Montana State,14,BSky,3,3-0,3,0,1.0,106.9,143,96.5,68,0.7635,84,49.1,169,45.7,65,17.0,164,18.4,115,26.3,209,27.0,135,57.0,4,34.1,204,45.6,248,46.2,76,38.6,72,29.6,86,27.8,308,31.2,63,65.9,226,0.37,45
86,Furman,13,SC,3,3-0,3,0,1.0,115.8,52,104.8,181,0.7581,86,52.4,109,47.0,89,10.5,10,16.3,180,23.4,263,32.1,247,61.6,3,28.8,130,59.5,18,53.5,233,30.0,228,24.3,22,48.8,15,38.0,189,67.3,166,0.38,43
88,Princeton,15,Ivy,3,3-0,3,0,1.0,108.9,123,98.7,96,0.7546,88,47.9,200,48.3,115,11.1,17,14.0,259,28.9,157,20.9,37,31.4,162,25.7,84,47.7,206,44.4,44,32.1,189,37.1,235,44.0,55,34.6,130,66.7,203,0.6,35
89,UC Santa Barbara,14,BW,5,5-0,5,0,1.0,119.0,30,108.2,229,0.7487,89,56.2,40,50.6,171,10.4,8,17.5,144,17.3,316,24.2,84,42.0,44,38.3,255,54.2,76,51.4,197,41.1,43,32.5,138,26.6,317,31.2,63,68.3,123,0.9,23
92,Iona,13,MAAC,5,5-0,5,0,1.0,115.2,60,105.3,186,0.7381,92,52.8,95,49.1,130,14.7,88,19.9,78,42.2,11,30.8,222,28.4,212,22.4,55,48.8,182,49.5,153,40.6,49,32.3,134,33.0,242,35.2,141,67.4,159,0.47,37
94,USC,10,P12,3,1-2,1,2,0.3333,112.6,83,103.3,162,0.7297,94,47.9,200,48.4,116,19.5,258,15.2,217,35.6,44,36.4,301,44.7,28,42.1,288,44.8,254,42.9,28,35.4,130,37.2,236,38.2,138,42.6,273,67.6,150,-0.6,135
97,Saint Mary's,5,WCC,2,1-1,1,1,0.5,110.3,106,101.6,136,0.7195,97,47.0,216,59.4,304,17.5,186,14.4,245,29.7,142,25.0,99,48.5,16,36.6,240,44.3,268,57.5,292,35.5,128,42.9,294,30.7,274,27.7,27,60.3,334,0.1,60
109,Northern Kentucky,16,Horz,3,3-0,3,0,1.0,112.2,89,104.2,172,0.701,109,48.8,176,51.9,197,12.3,35,19.7,80,35.6,44,30.4,215,51.6,9,28.5,122,49.5,169,51.5,198,31.8,193,35.1,184,41.0,96,36.1,154,62.3,321,0.39,42
113,Iowa,8,B10,2,0-2,0,2,0.0,119.3,26,111.4,262,0.6882,113,46.9,219,62.9,322,13.2,55,17.8,133,39.0,21,29.6,198,25.4,249,16.1,13,48.7,187,57.4,291,29.6,235,47.7,323,41.5,90,39.3,217,65.3,242,-1.3,287
125,Fairleigh Dickinson,16,NEC,4,3-1,3,1,0.75,112.2,90,107.5,214,0.6219,125,53.1,91,46.7,85,16.1,135,17.6,140,35.1,52,27.1,140,33.6,136,24.1,71,50.0,142,50.3,170,39.2,63,26.6,48,34.5,218,34.6,130,65.2,245,-0.8,211
127,Mississippi State,11,SEC,4,1-3,1,3,0.25,100.6,214,96.5,66,0.6195,127,41.3,320,50.8,174,22.5,312,14.6,240,44.2,6,25.3,105,29.3,190,25.0,79,45.8,245,47.5,107,19.4,327,36.2,214,27.2,311,49.2,323,62.9,315,-0.26,88
134,Baylor,3,B12,2,0-2,0,2,0.0,117.6,39,114.0,278,0.5871,134,51.9,114,57.8,294,19.5,258,21.8,32,20.0,292,50.0,337,29.8,184,33.0,185,38.3,328,58.3,298,42.1,35,37.8,249,54.8,4,33.9,117,67.3,166,-1.0,270
137,Pittsburgh,11,ACC,5,2-3,2,3,0.4,115.9,51,112.9,270,0.5747,137,52.7,99,55.1,256,12.1,31,16.3,180,23.4,263,34.4,279,41.1,52,33.2,188,49.7,161,55.4,269,38.6,72,36.4,216,36.1,187,40.0,228,69.1,102,-1.1,274
179,Texas A&M–Corpus Christi,16,Slnd,4,4-0,4,0,1.0,108.4,129,110.0,247,0.4577,179,51.2,126,50.2,161,14.7,88,15.5,211,36.6,36,26.8,129,34.4,124,29.6,135,50.0,142,50.3,170,36.2,110,33.3,147,27.9,307,39.5,221,67.1,180,0.23,52
182,UNC Asheville,15,BSth,3,3-0,3,0,1.0,100.8,212,102.9,158,0.4406,182,48.5,185,47.4,95,13.8,70,11.3,311,25.5,224,21.9,52,51.5,10,15.8,9,47.9,202,47.5,107,32.8,178,31.4,119,41.1,93,36.8,171,69.1,102,0.26,51
185,Southeast Missouri St.,16,OVC,5,4-1,4,1,0.8,100.4,218,102.8,152,0.4337,185,49.5,160,44.3,39,15.3,109,17.7,136,28.3,167,29.1,188,43.0,37,43.8,297,49.0,177,46.3,81,33.7,162,26.7,49,32.9,243,33.0,99,72.8,26,0.29,48
187,Providence,11,BE,3,0-3,0,3,0.0,116.3,45,119.7,306,0.4179,187,46.6,230,67.0,331,13.9,72,19.1,93,34.2,63,35.5,286,35.8,100,25.9,86,46.8,223,62.8,324,30.9,211,48.5,326,38.0,149,42.0,268,64.0,291,-1.4,297
232,Nevada,11,MWC,3,0-3,0,3,0.0,107.6,139,115.3,285,0.3109,232,47.6,207,55.2,258,15.1,101,11.8,305,25.0,237,24.1,81,46.4,20,27.1,96,45.4,249,59.8,311,34.5,145,32.5,138,34.9,215,41.7,256,65.7,231,-1.5,304
238,Texas Southern,16,SWAC,5,3-2,3,2,0.6,96.2,257,103.6,166,0.3003,238,45.2,255,48.6,121,20.5,282,21.1,48,34.3,60,27.9,155,39.6,61,48.6,316,47.0,219,49.7,156,26.5,271,31.3,114,24.0,329,37.1,179,68.8,111,-0.6,134
