Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,WinPct,ConfWins,ConfLosses,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
24,Grand Canyon,12,WAC,3,3-0,,3,0,1.0,,,,1–0,115.0,60.0,93.1,33.0,0.9193,24.0,49.7,184.0,45.5,49.0,14.3,95.0,26.8,3.0,29.5,133.0,38.7,316.0,53.8,9.0,34.1,190.0,48.6,189.0,43.0,37.0,34.4,146.0,32.8,149.0,37.9,156.0,40.1,221.0,70.0,93.0,0.7
25,Creighton,3,BE,2,1-1,,1,1,0.5,,,,1–0,118.8,37.0,96.2,56.0,0.9191,25.0,49.6,186.0,49.6,149.0,15.1,121.0,9.3,327.0,18.3,320.0,15.5,6.0,24.6,263.0,14.1,3.0,54.5,73.0,48.2,129.0,30.2,231.0,34.9,188.0,53.4,4.0,33.6,105.0,71.6,51.0,0.12
28,Texas,7,B12,2,1-1,,1,1,0.5,,,,1–0,130.4,2.0,107.7,205.0,0.901,28.0,57.7,14.0,53.5,238.0,12.2,35.0,17.2,130.0,17.5,324.0,29.9,202.0,42.3,56.0,40.7,267.0,60.5,14.0,52.8,227.0,34.3,150.0,36.6,227.0,31.5,271.0,36.3,160.0,70.0,93.0,-0.29
30,Mississippi State,8,SEC,5,2-3,,2,3,0.4,,,,0–2,116.7,46.0,96.4,60.0,0.9003,30.0,52.7,91.0,49.5,147.0,19.1,250.0,18.8,79.0,33.5,69.0,30.8,221.0,39.0,80.0,35.0,204.0,56.4,39.0,51.2,197.0,30.6,219.0,31.4,121.0,35.4,202.0,42.8,262.0,66.3,210.0,-0.13
32,North Carolina State,11,ACC,6,5-1,,5,1,0.8333,,,,0–1,122.0,23.0,100.9,114.0,0.8991,32.0,53.8,67.0,50.8,174.0,13.4,64.0,15.8,179.0,27.2,185.0,28.4,163.0,42.0,60.0,20.4,21.0,53.8,82.0,50.6,186.0,35.8,114.0,34.1,175.0,31.8,268.0,35.7,147.0,68.6,129.0,2.1
33,BYU,6,B12,4,2-2,,2,2,0.5,,,,1–1,118.9,36.0,99.0,91.0,0.8918,33.0,52.1,105.0,48.0,101.0,16.8,173.0,13.2,276.0,27.1,187.0,27.6,137.0,30.4,201.0,31.9,162.0,55.4,57.0,44.0,49.0,32.8,184.0,37.5,243.0,52.7,8.0,32.3,75.0,70.0,93.0,-0.05
34,UAB,12,Amer,5,5-0,,5,0,1.0,,,,2–0,125.4,8.0,104.6,168.0,0.8898,34.0,54.8,55.0,48.5,123.0,11.7,24.0,15.2,204.0,34.5,59.0,28.3,160.0,43.5,48.0,30.3,139.0,52.1,110.0,48.6,137.0,40.9,33.0,32.3,139.0,29.2,299.0,42.3,256.0,68.6,129.0,1.1
35,Oregon,11,P12,5,4-1,,4,1,0.8,,,,1–1,114.3,65.0,95.6,48.0,0.8864,35.0,49.3,192.0,51.2,189.0,11.9,27.0,19.9,54.0,26.9,192.0,27.5,136.0,27.7,228.0,38.6,248.0,57.3,29.0,51.9,210.0,23.1,312.0,33.3,153.0,35.1,206.0,40.5,231.0,65.0,258.0,1.5
37,Longwood,16,BSth,3,3-0,,3,0,1.0,,,,0–0,112.9,85.0,95.2,43.0,0.8777,37.0,53.8,67.0,47.6,87.0,16.5,162.0,19.5,59.0,34.7,57.0,27.6,137.0,40.8,71.0,29.1,112.0,47.5,218.0,48.8,142.0,46.8,6.0,30.9,105.0,27.8,312.0,49.1,323.0,63.6,294.0,0.6
40,Duquesne,11,A10,5,5-0,,5,0,1.0,,,,1–0,107.5,140.0,90.7,18.0,0.8754,40.0,50.7,156.0,46.7,71.0,16.3,155.0,18.5,85.0,30.9,114.0,23.0,60.0,25.3,256.0,35.0,204.0,47.0,235.0,48.9,145.0,38.2,79.0,29.2,73.0,35.8,190.0,44.5,286.0,64.5,276.0,1.3
42,James Madison,12,SB,3,3-0,,3,0,1.0,,,,0–0,120.0,29.0,101.5,128.0,0.8732,42.0,56.7,30.0,45.7,51.0,14.3,95.0,17.2,130.0,34.6,58.0,30.1,213.0,35.2,128.0,33.0,184.0,50.9,133.0,47.0,108.0,44.6,11.0,28.8,67.0,36.3,183.0,33.5,102.0,67.0,188.0,0.4
43,Washington State,7,P12,3,1-2,,1,2,0.3333,,,,0–1,104.2,179.0,88.3,7.0,0.8713,43.0,48.1,218.0,51.6,199.0,21.0,301.0,17.5,115.0,37.8,24.0,19.6,23.0,20.7,301.0,30.0,130.0,55.5,55.0,55.6,281.0,23.1,312.0,28.8,67.0,35.3,204.0,32.5,78.0,64.9,263.0,-0.8
44,McNeese,12,Slnd,3,3-0,,3,0,1.0,,,,1–0,122.7,19.0,103.9,158.0,0.8706,44.0,60.7,5.0,47.7,94.0,13.4,64.0,24.3,11.0,32.2,92.0,36.7,306.0,49.7,19.0,43.0,283.0,58.0,23.0,48.6,137.0,44.7,10.0,31.2,115.0,29.6,293.0,51.0,331.0,63.5,297.0,0.18
46,Gonzaga,5,WCC,2,1-1,,1,1,0.5,,,,0–0,126.2,6.0,107.2,196.0,0.868,46.0,53.5,71.0,53.9,248.0,7.8,3.0,16.4,163.0,24.2,242.0,32.8,256.0,32.2,178.0,28.9,111.0,50.0,153.0,52.9,228.0,41.9,22.0,37.0,238.0,27.0,317.0,40.4,229.0,66.9,190.0,0.04
47,Kentucky,3,SEC,3,2-1,,2,1,0.6667,,,,2–0,125.5,7.0,106.7,192.0,0.8656,47.0,58.6,13.0,49.5,147.0,17.8,200.0,9.8,325.0,31.7,99.0,29.3,187.0,25.5,254.0,29.2,114.0,52.3,104.0,49.6,157.0,44.6,11.0,32.9,150.0,43.2,69.0,40.1,221.0,75.7,12.0,0.46
48,TCU,9,B12,4,2-2,,2,2,0.5,,,,1–1,113.3,80.0,96.5,62.0,0.8642,48.0,46.4,250.0,54.6,267.0,19.3,258.0,21.1,40.0,36.8,30.0,27.6,137.0,41.4,67.0,47.3,307.0,43.6,286.0,54.8,270.0,34.6,140.0,36.1,215.0,34.2,230.0,34.8,123.0,70.7,70.0,-0.07
49,Colorado State,10,MWC,5,4-1,,4,1,0.8,,,,1–0,117.8,41.0,100.7,109.0,0.8586,49.0,55.4,46.0,46.5,66.0,16.3,155.0,14.1,239.0,30.7,116.0,26.6,116.0,37.8,96.0,35.8,217.0,60.9,11.0,46.8,103.0,30.6,219.0,30.7,102.0,36.7,174.0,32.1,74.0,66.1,219.0,0.33
51,Florida,7,SEC,5,3-2,,3,2,0.6,,,,0–1,116.9,43.0,100.4,105.0,0.8522,51.0,51.5,131.0,48.2,109.0,14.6,106.0,12.5,297.0,28.3,161.0,29.1,181.0,49.3,20.0,36.5,228.0,50.7,142.0,47.1,109.0,35.5,125.0,34.0,173.0,30.4,284.0,29.4,43.0,75.8,10.0,0.6
57,San Diego State,5,MWC,4,2-2,,2,2,0.5,,,,0–1,113.7,73.0,98.8,89.0,0.834,57.0,45.7,264.0,46.6,68.0,14.2,91.0,13.1,280.0,38.4,18.0,29.9,202.0,35.9,121.0,42.6,279.0,49.1,175.0,44.3,52.0,26.4,290.0,33.7,167.0,35.5,196.0,36.6,165.0,64.0,286.0,-0.13
59,Nevada,10,MWC,2,1-1,,1,1,0.5,,,,1–0,124.3,14.0,108.6,218.0,0.8256,59.0,55.9,39.0,50.4,167.0,20.0,283.0,13.8,253.0,33.3,71.0,33.8,270.0,63.8,3.0,38.3,243.0,57.1,30.0,52.1,216.0,35.5,125.0,31.8,129.0,33.0,249.0,38.3,188.0,66.9,190.0,-0.25
60,Michigan State,9,B10,4,2-2,,2,2,0.5,,,,1–1,104.0,186.0,90.9,20.0,0.8255,60.0,44.8,274.0,49.8,155.0,15.8,139.0,20.1,51.0,36.1,39.0,29.5,191.0,24.2,265.0,32.5,171.0,45.9,253.0,48.1,126.0,27.9,271.0,35.1,196.0,28.3,308.0,35.4,136.0,64.4,278.0,0.05
67,South Dakota State,15,Sum,3,3-0,,3,0,1.0,,,,0–0,106.1,154.0,93.2,34.0,0.8156,67.0,56.9,28.0,44.7,39.0,13.0,52.0,14.0,242.0,15.9,330.0,21.7,40.0,34.6,139.0,17.9,15.0,55.2,60.0,44.3,52.0,39.4,57.0,30.0,88.0,43.1,71.0,55.9,337.0,64.7,267.0,0.3
68,Florida Atlantic,8,Amer,4,3-1,,3,1,0.75,,,,2–0,121.5,26.0,106.8,194.0,0.8145,68.0,56.2,37.0,52.7,227.0,16.6,165.0,13.4,267.0,30.0,127.0,24.1,75.0,47.5,23.0,27.9,103.0,59.2,16.0,44.5,56.0,33.3,165.0,43.6,309.0,32.9,251.0,39.2,200.0,71.6,51.0,0.27
69,Western Kentucky,15,CUSA,4,3-1,,3,1,0.75,,,,0–1,110.2,115.0,97.4,74.0,0.8051,69.0,54.4,58.0,48.2,109.0,17.4,193.0,21.4,37.0,25.2,225.0,22.1,44.0,36.7,109.0,38.3,243.0,54.5,73.0,46.2,90.0,36.0,111.0,34.0,173.0,31.3,274.0,42.7,261.0,76.2,7.0,-0.42
71,Utah State,8,MWC,4,3-1,,3,1,0.75,,,,2–0,124.3,13.0,110.1,243.0,0.8022,71.0,55.0,52.0,53.8,244.0,11.4,18.0,14.3,229.0,27.7,170.0,29.8,198.0,50.6,16.0,28.6,107.0,54.7,70.0,54.4,262.0,37.0,94.0,35.2,198.0,39.8,121.0,35.5,141.0,67.8,154.0,0.22
73,College of Charleston,13,CAA,3,3-0,,3,0,1.0,,,,0–0,111.3,108.0,98.6,88.0,0.8004,73.0,51.9,111.0,47.2,79.0,14.9,113.0,15.4,195.0,31.5,103.0,25.0,92.0,26.9,237.0,18.8,16.0,50.5,149.0,44.4,54.0,36.0,111.0,34.2,178.0,41.2,98.0,40.3,228.0,66.1,219.0,0.45
75,Boise State,10,MWC,3,1-2,,1,2,0.3333,,,,1–0,106.2,153.0,94.2,39.0,0.7988,75.0,41.5,309.0,48.3,117.0,15.6,133.0,16.5,155.0,37.0,28.0,29.5,191.0,23.1,274.0,31.3,154.0,40.0,312.0,53.8,248.0,29.1,250.0,25.0,22.0,39.7,123.0,33.5,102.0,64.6,273.0,0.26
79,South Carolina,6,SEC,4,2-2,,2,2,0.5,,,,1–1,116.7,47.0,104.0,159.0,0.7902,79.0,46.9,244.0,52.5,223.0,13.3,61.0,14.4,226.0,32.7,83.0,30.7,220.0,34.0,148.0,31.0,150.0,50.0,153.0,50.9,193.0,27.4,277.0,37.5,243.0,34.4,220.0,30.1,47.0,64.0,286.0,0.37
82,Samford,13,SC,3,3-0,,3,0,1.0,,,,0–0,105.8,158.0,94.8,42.0,0.7791,82.0,54.0,63.0,43.2,27.0,19.1,250.0,17.7,108.0,26.0,209.0,30.8,221.0,46.3,31.0,42.9,280.0,56.4,39.0,45.9,86.0,33.3,165.0,26.6,37.0,38.4,144.0,44.6,287.0,72.0,42.0,0.41
90,Baylor,3,B12,3,1-2,,1,2,0.3333,,,,0–1,108.0,134.0,97.9,78.0,0.755,90.0,45.4,269.0,51.5,196.0,18.4,220.0,15.4,195.0,32.1,93.0,21.6,39.0,32.9,163.0,27.2,100.0,51.4,122.0,50.5,182.0,23.4,310.0,35.5,205.0,37.0,169.0,36.7,167.0,67.7,159.0,-0.04
91,Morehead State,14,OVC,3,3-0,,3,0,1.0,,,,0–0,108.4,129.0,98.4,84.0,0.7528,91.0,57.2,22.0,44.7,39.0,15.2,123.0,17.2,130.0,28.4,156.0,25.2,98.0,29.3,213.0,24.6,63.0,55.3,59.0,44.2,51.0,39.3,59.0,30.5,98.0,51.1,13.0,33.0,87.0,65.9,225.0,0.28
98,Tennessee,2,SEC,3,1-2,,1,2,0.3333,,,,1–1,104.0,185.0,95.7,49.0,0.7223,98.0,41.9,305.0,53.9,248.0,14.1,87.0,20.0,53.0,31.5,103.0,28.9,177.0,27.6,230.0,30.1,135.0,38.8,317.0,51.6,204.0,30.3,229.0,38.0,252.0,46.4,40.0,42.8,262.0,68.3,137.0,-0.42
99,Yale,13,Ivy,3,2-1,,2,1,0.6667,,,,0–1,108.0,133.0,99.4,94.0,0.7208,99.0,52.8,88.0,48.0,101.0,14.1,87.0,14.6,222.0,26.2,201.0,27.0,126.0,21.9,284.0,27.0,98.0,52.7,93.0,47.9,120.0,35.3,128.0,32.1,133.0,38.2,150.0,47.2,312.0,62.5,312.0,-0.5
109,Duke,4,ACC,2,0-2,,0,2,0.0,,,,0–1,112.0,95.0,104.0,160.0,0.7011,109.0,48.8,206.0,53.7,242.0,11.4,18.0,15.7,183.0,27.4,178.0,30.9,226.0,30.4,201.0,30.9,148.0,48.8,187.0,48.9,145.0,32.6,189.0,45.2,315.0,34.4,220.0,25.2,17.0,68.8,125.0,-0.9
112,Virginia,10,ACC,4,2-2,,2,2,0.5,,,,1–0,102.7,203.0,96.0,53.0,0.6851,112.0,45.4,269.0,49.1,133.0,10.0,8.0,16.0,173.0,24.4,239.0,27.8,145.0,20.8,299.0,20.6,24.0,42.4,302.0,54.9,271.0,33.3,165.0,25.9,33.0,40.0,115.0,36.3,160.0,59.5,334.0,-0.02
117,Oakland,14,Horz,3,3-0,,3,0,1.0,,,,0–0,107.2,145.0,100.6,107.0,0.6764,117.0,50.8,152.0,46.3,60.0,14.2,91.0,15.6,187.0,28.8,147.0,27.8,145.0,37.3,102.0,26.5,92.0,50.9,133.0,48.4,131.0,33.8,160.0,28.4,55.0,40.1,114.0,35.4,136.0,68.6,129.0,0.28
120,Wagner,16,NEC,4,4-0,,4,0,1.0,,,,0–0,101.1,218.0,95.9,52.0,0.6469,120.0,50.5,161.0,42.5,21.0,14.7,108.0,14.7,217.0,27.3,181.0,25.9,105.0,26.0,245.0,25.8,83.0,51.0,130.0,45.8,84.0,32.9,182.0,25.7,31.0,32.6,259.0,45.7,299.0,60.9,330.0,0.37
125,Alabama,4,SEC,2,1-1,,1,1,0.5,,,,1–0,111.6,100.0,107.4,200.0,0.6084,125.0,50.3,170.0,51.9,210.0,11.5,21.0,14.0,242.0,27.7,170.0,24.3,80.0,32.9,163.0,48.5,312.0,56.0,46.0,56.7,301.0,27.3,279.0,27.5,43.0,37.7,158.0,30.8,53.0,73.7,19.0,-0.23
126,Colgate,14,Pat,3,3-0,,3,0,1.0,,,,0–0,106.0,155.0,102.1,133.0,0.6067,126.0,56.6,32.0,46.8,74.0,12.3,39.0,15.9,178.0,23.3,258.0,21.3,36.0,41.3,68.0,22.9,47.0,65.7,4.0,53.9,252.0,27.9,271.0,25.9,33.0,38.1,152.0,47.6,314.0,65.9,225.0,0.09
130,Dayton,7,A10,2,1-1,,1,1,0.5,,,,1–0,112.1,94.0,108.2,214.0,0.5989,130.0,52.4,97.0,53.5,238.0,15.2,123.0,16.6,152.0,19.1,308.0,29.2,184.0,47.2,26.0,14.8,5.0,46.6,244.0,48.4,131.0,39.6,53.0,39.1,270.0,45.3,50.0,50.0,325.0,66.7,198.0,-0.42
155,Vermont,13,AE,3,3-0,,3,0,1.0,,,,0–0,100.8,221.0,100.6,106.0,0.5077,155.0,45.6,265.0,45.1,46.0,11.6,22.0,20.1,51.0,25.4,221.0,29.7,195.0,40.1,76.0,33.1,186.0,47.6,215.0,49.5,156.0,28.4,261.0,25.0,22.0,39.0,133.0,36.8,169.0,62.7,307.0,0.17
161,Grambling State,16,SWAC,6,5-1,,5,1,0.8333,,,,1–1,105.4,165.0,105.5,184.0,0.4968,161.0,51.1,144.0,45.8,53.0,19.2,256.0,17.0,137.0,28.0,167.0,29.2,184.0,51.3,13.0,30.1,135.0,47.1,234.0,45.7,80.0,40.7,36.0,30.7,102.0,28.8,305.0,39.0,198.0,64.6,273.0,-0.7
162,Montana State,16,BSky,4,3-1,,3,1,0.75,,,,0–0,112.9,86.0,113.2,271.0,0.4915,162.0,60.6,6.0,52.6,225.0,14.5,103.0,17.0,137.0,22.4,271.0,31.0,227.0,26.8,238.0,28.2,104.0,60.9,11.0,50.3,179.0,40.2,42.0,38.3,259.0,45.5,47.0,32.7,82.0,71.2,59.0,0.35
168,Akron,14,MAC,4,3-1,,3,1,0.75,,,,0–1,100.0,234.0,101.2,123.0,0.4651,168.0,50.4,163.0,45.9,57.0,18.1,213.0,13.2,276.0,25.4,221.0,23.0,60.0,25.6,251.0,29.2,114.0,54.9,63.0,51.6,204.0,29.2,246.0,23.9,12.0,40.3,110.0,36.2,156.0,70.4,79.0,-0.5
169,Long Beach State,15,BW,5,3-2,,3,2,0.6,,,,0–2,111.6,101.0,113.0,270.0,0.4623,169.0,49.2,195.0,51.7,206.0,14.0,82.0,15.5,192.0,36.3,37.0,24.4,82.0,35.8,124.0,33.8,189.0,49.6,169.0,50.0,166.0,32.2,197.0,36.5,226.0,28.5,307.0,35.9,153.0,70.0,93.0,-1.3
177,Clemson,6,ACC,2,0-2,,0,2,0.0,,,,0–1,107.4,143.0,109.6,230.0,0.4421,177.0,46.8,246.0,58.8,312.0,13.9,80.0,17.0,137.0,21.2,289.0,30.8,221.0,30.0,206.0,29.6,126.0,50.0,153.0,60.3,322.0,28.3,264.0,38.0,252.0,41.8,89.0,46.3,306.0,64.7,267.0,-1.0
199,Saint Peter's,15,MAAC,5,3-2,,3,2,0.6,,,,0–2,96.1,274.0,100.0,102.0,0.3874,199.0,43.0,293.0,42.9,25.0,20.5,293.0,15.2,204.0,36.3,37.0,35.5,294.0,46.0,32.0,40.3,261.0,39.3,314.0,43.3,43.0,35.8,114.0,28.0,50.0,25.5,325.0,29.0,33.0,62.7,307.0,-1.4
253,Howard,16,MEAC,5,3-2,,3,2,0.6,,,,0–1,103.9,188.0,114.9,280.0,0.2405,253.0,48.8,206.0,52.1,213.0,19.3,258.0,14.2,237.0,34.4,60.0,26.7,118.0,52.5,11.0,34.3,196.0,45.3,263.0,50.5,182.0,35.8,114.0,38.2,258.0,42.4,80.0,24.3,14.0,67.2,181.0,-0.7
258,Stetson,16,ASun,2,2-0,,2,0,1.0,,,,0–0,123.0,17.0,137.5,336.0,0.2175,258.0,66.5,1.0,53.3,234.0,11.0,13.0,11.8,304.0,22.6,268.0,44.6,331.0,68.0,1.0,48.4,311.0,54.2,80.0,56.0,293.0,56.1,1.0,31.6,123.0,41.0,102.0,31.1,56.0,70.6,74.0,0.07
260,Kansas,4,B12,2,0-2,,0,2,0.0,,,,0–1,85.8,324.0,96.4,59.0,0.2086,260.0,36.4,333.0,48.2,109.0,21.9,313.0,14.6,222.0,20.5,299.0,34.9,287.0,28.0,224.0,14.6,4.0,45.5,259.0,43.9,48.0,14.6,338.0,36.4,222.0,38.3,145.0,40.1,221.0,70.7,70.0,-0.6
