Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,WinPct,ConfWins,ConfLosses,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
14,Gonzaga,7,WCC,2,1-1,,1,1,0.5,,,,0–0,116.1,34.0,91.2,30.0,0.9413,14.0,53.3,67.0,46.1,88.0,15.1,59.0,18.0,172.0,27.1,226.0,28.9,115.0,24.6,281.0,37.9,187.0,55.3,36.0,49.3,185.0,32.4,181.0,26.8,49.0,30.3,214.0,35.3,207.0,63.1,226.0,-0.08
15,Louisville,4,BE,6,4-2,,4,2,0.6667,,,,0–2,100.9,188.0,79.4,3.0,0.9399,15.0,43.1,277.0,43.4,36.0,21.4,244.0,25.2,12.0,33.6,119.0,34.3,208.0,27.4,258.0,31.4,103.0,45.6,211.0,46.9,127.0,25.2,277.0,23.4,18.0,32.7,163.0,29.6,107.0,66.7,105.0,1.4
16,Vanderbilt,5,SEC,4,3-1,,3,1,0.75,,,,0–1,108.8,94.0,85.8,8.0,0.939,16.0,48.0,178.0,41.3,15.0,15.9,73.0,19.0,139.0,29.7,185.0,29.0,117.0,33.6,185.0,43.3,238.0,50.0,107.0,47.0,131.0,30.1,222.0,20.3,8.0,41.7,36.0,34.3,192.0,64.1,180.0,1.2
17,Indiana,4,B10,3,2-1,,2,1,0.6667,,,,1–0,126.8,4.0,100.3,132.0,0.937,17.0,52.9,71.0,50.6,196.0,17.0,109.0,13.9,290.0,36.3,70.0,27.5,86.0,53.2,17.0,25.7,45.0,44.7,230.0,40.5,26.0,50.0,5.0,45.3,293.0,26.9,259.0,36.6,236.0,68.3,59.0,0.46
19,North Carolina State,11,ACC,5,4-1,,4,1,0.8,,,,2–0,114.0,47.0,91.2,29.0,0.9287,19.0,52.9,71.0,43.9,41.0,18.6,162.0,17.1,207.0,30.7,166.0,30.9,147.0,39.5,108.0,30.3,85.0,52.5,65.0,46.6,122.0,36.1,124.0,26.0,35.0,26.1,273.0,35.0,202.0,69.0,47.0,1.4
20,New Mexico,5,MWC,5,5-0,,5,0,1.0,,,,2–0,119.1,22.0,95.4,75.0,0.9278,20.0,56.2,28.0,45.7,77.0,14.2,39.0,15.7,244.0,24.0,274.0,19.2,10.0,51.2,27.0,33.8,132.0,54.4,43.0,43.4,62.0,39.0,75.0,33.0,135.0,41.7,36.0,37.6,251.0,65.9,122.0,1.3
21,Baylor,3,B12,4,2-2,,2,2,0.5,,,,0–1,125.3,6.0,100.6,143.0,0.9256,21.0,49.4,148.0,53.1,240.0,16.4,92.0,15.0,262.0,39.0,42.0,32.6,175.0,34.6,169.0,44.9,253.0,50.6,97.0,53.2,246.0,31.3,205.0,35.2,168.0,32.5,168.0,31.6,136.0,67.4,81.0,0.9
23,Detroit,15,Horz,3,3-0,,3,0,1.0,,,,0–0,111.2,70.0,90.2,22.0,0.9178,23.0,52.5,83.0,46.1,88.0,17.9,135.0,23.4,33.0,33.0,127.0,28.9,115.0,46.3,47.0,37.9,187.0,53.5,49.0,52.9,243.0,33.3,160.0,21.6,11.0,29.6,221.0,33.3,171.0,68.1,67.0,1.0
24,Florida,7,SEC,3,1-2,,1,2,0.3333,,,,0–1,127.4,3.0,103.3,171.0,0.9178,24.0,50.0,129.0,54.0,250.0,11.3,8.0,13.0,305.0,25.3,253.0,36.7,254.0,19.2,309.0,28.7,67.0,46.2,195.0,54.3,263.0,36.5,121.0,35.1,166.0,44.3,19.0,22.6,22.0,59.8,298.0,0.29
25,UConn,9,BE,4,3-1,,3,1,0.75,,,,1–0,112.5,58.0,91.8,34.0,0.9121,25.0,52.2,90.0,41.1,14.0,16.1,84.0,13.7,297.0,34.8,100.0,38.9,281.0,32.0,201.0,24.8,35.0,50.6,97.0,42.0,42.0,37.1,107.0,26.0,35.0,30.7,206.0,28.7,81.0,61.5,267.0,0.8
27,UNLV,6,MWC,4,2-2,,2,2,0.5,,,,1–1,107.6,113.0,88.3,11.0,0.9073,27.0,46.9,201.0,47.3,119.0,17.4,122.0,20.8,84.0,21.9,291.0,24.6,42.0,38.2,120.0,35.3,152.0,43.7,245.0,48.8,177.0,35.1,141.0,29.9,90.0,36.3,103.0,37.7,253.0,69.4,42.0,-0.3
28,Kansas,2,B12,3,2-1,,2,1,0.6667,,,,1–0,119.6,19.0,98.1,104.0,0.9072,28.0,55.2,36.0,43.1,30.0,18.8,169.0,15.8,240.0,34.5,106.0,35.4,236.0,52.6,20.0,36.7,173.0,52.6,62.0,42.0,42.0,42.1,33.0,30.6,102.0,24.7,290.0,27.2,55.0,68.4,56.0,0.32
30,Saint Louis,9,A10,3,2-1,,2,1,0.6667,,,,1–0,115.6,38.0,95.9,81.0,0.896,30.0,53.0,70.0,53.7,246.0,19.6,192.0,18.6,147.0,30.9,164.0,18.8,8.0,33.3,186.0,34.0,135.0,51.5,79.0,49.5,189.0,37.1,107.0,42.2,269.0,37.6,81.0,30.0,114.0,64.2,177.0,0.38
31,Syracuse,1,BE,3,2-1,,2,1,0.6667,,,,1–0,110.7,76.0,92.2,39.0,0.891,31.0,48.1,175.0,42.5,22.0,18.7,165.0,20.9,81.0,33.0,127.0,43.8,307.0,37.0,140.0,19.3,5.0,42.2,274.0,44.2,70.0,37.5,101.0,26.5,43.0,41.6,40.0,37.6,251.0,61.6,263.0,0.7
32,Creighton,8,MVC,3,3-0,,3,0,1.0,,,,0–0,120.9,14.0,100.9,144.0,0.8893,32.0,58.6,10.0,45.7,77.0,14.1,32.0,8.8,323.0,30.4,171.0,18.3,6.0,40.8,96.0,30.3,85.0,58.3,12.0,46.1,113.0,39.3,67.0,29.8,88.0,36.1,105.0,30.8,123.0,65.9,122.0,0.8
33,West Virginia,10,BE,2,1-1,,1,1,0.5,,,,1–0,106.5,123.0,89.1,17.0,0.8865,33.0,34.3,321.0,49.5,170.0,14.1,32.0,21.5,68.0,44.8,4.0,24.1,37.0,30.6,222.0,35.1,151.0,37.6,310.0,53.2,246.0,16.1,318.0,28.1,68.0,25.0,286.0,34.0,186.0,60.9,279.0,0.21
34,Iowa State,8,B12,3,1-2,,1,2,0.3333,,,,1–1,109.1,90.0,91.4,31.0,0.8851,34.0,49.7,140.0,47.0,110.0,18.1,148.0,13.8,293.0,35.1,90.0,27.5,86.0,23.8,287.0,32.8,120.0,47.7,169.0,50.4,204.0,35.1,141.0,25.5,30.0,40.0,53.0,27.4,60.0,69.6,40.0,-0.11
35,Purdue,10,B10,4,2-2,,2,2,0.5,,,,1–1,124.6,8.0,105.1,203.0,0.8761,35.0,57.6,15.0,56.7,283.0,14.8,50.0,15.5,249.0,28.1,214.0,23.0,25.0,29.9,229.0,27.4,56.0,50.8,92.0,61.0,310.0,44.7,21.0,32.9,132.0,42.0,35.0,36.7,239.0,64.7,157.0,0.05
40,Georgetown,3,BE,3,1-2,,1,2,0.3333,,,,0–1,107.8,112.0,91.8,35.0,0.8641,40.0,48.5,165.0,43.6,37.0,20.1,209.0,15.7,244.0,34.6,104.0,30.8,145.0,43.3,65.0,49.1,274.0,51.2,86.0,52.1,232.0,26.8,261.0,16.7,2.0,25.0,286.0,31.6,136.0,63.1,226.0,-0.1
41,Kansas State,8,B12,2,1-1,,1,1,0.5,,,,1–0,117.7,27.0,100.4,138.0,0.8613,41.0,55.3,34.0,57.9,290.0,18.3,150.0,25.2,12.0,38.7,45.0,36.2,245.0,31.0,215.0,24.1,30.0,58.2,13.0,58.9,301.0,32.4,181.0,37.1,213.0,30.1,217.0,32.4,155.0,65.0,146.0,-0.13
44,St. Bonaventure,14,A10,5,4-1,,4,1,0.8,,,,1–1,120.4,15.0,103.5,178.0,0.8507,44.0,51.2,106.0,50.3,189.0,18.9,172.0,12.9,306.0,40.1,26.0,28.0,96.0,42.2,74.0,36.8,174.0,50.0,107.0,49.5,189.0,36.1,124.0,34.7,157.0,28.9,233.0,34.0,186.0,61.4,268.0,1.3
47,Michigan,4,B10,4,3-1,,3,1,0.75,,,,2–0,117.3,28.0,101.0,146.0,0.8475,47.0,53.7,64.0,48.9,152.0,21.3,243.0,18.6,147.0,28.7,200.0,37.3,268.0,44.5,58.0,30.2,82.0,50.0,107.0,46.3,115.0,39.2,69.0,36.9,206.0,41.4,41.0,28.9,86.0,62.1,251.0,1.3
49,South Dakota State,14,Sum,3,3-0,,3,0,1.0,,,,0–0,103.9,155.0,89.8,19.0,0.8431,49.0,52.6,79.0,46.3,92.0,16.9,106.0,21.4,73.0,27.4,222.0,25.5,54.0,26.3,269.0,19.3,5.0,52.3,70.0,42.7,53.0,35.6,133.0,37.5,216.0,29.6,221.0,26.7,48.0,59.7,299.0,0.41
50,UNC Asheville,16,BSth,3,3-0,,3,0,1.0,,,,0–0,112.0,61.0,96.8,89.0,0.8424,50.0,54.5,47.0,46.7,103.0,14.1,32.0,24.3,22.0,35.1,90.0,33.3,188.0,59.0,6.0,28.5,65.0,61.3,3.0,45.6,100.0,27.3,255.0,32.0,123.0,33.1,155.0,45.5,307.0,65.1,143.0,0.18
53,Long Beach State,12,BW,5,4-1,,4,1,0.8,,,,1–1,108.5,99.0,94.5,58.0,0.8307,53.0,51.4,104.0,45.8,83.0,15.9,73.0,24.8,20.0,39.9,29.0,33.1,187.0,34.2,179.0,23.1,21.0,48.9,133.0,41.2,32.0,36.9,111.0,36.0,185.0,37.6,81.0,36.1,230.0,63.5,208.0,-0.27
57,Colorado State,11,MWC,4,3-1,,3,1,0.75,,,,2–0,118.0,26.0,103.5,180.0,0.819,57.0,53.9,61.0,50.9,202.0,15.0,57.0,17.0,211.0,29.6,187.0,29.8,127.0,34.3,175.0,31.2,101.0,52.7,60.0,47.0,131.0,37.9,94.0,38.3,231.0,30.6,208.0,37.7,253.0,62.4,245.0,0.29
58,Marquette,3,BE,3,1-2,,1,2,0.3333,,,,1–1,107.9,107.0,94.8,63.0,0.8161,58.0,45.3,240.0,42.7,25.0,24.4,294.0,18.2,164.0,39.1,39.0,40.3,287.0,40.6,98.0,33.5,126.0,48.1,158.0,45.9,107.0,25.5,275.0,23.3,17.0,28.3,242.0,29.1,91.0,76.6,3.0,0.02
59,Lehigh,15,Pat,3,3-0,,3,0,1.0,,,,0–0,111.0,73.0,97.5,97.0,0.8157,59.0,54.2,54.0,45.4,70.0,15.3,62.0,19.6,124.0,29.2,195.0,25.5,54.0,35.4,161.0,38.4,191.0,51.3,83.0,41.8,41.0,39.7,55.0,35.2,168.0,35.4,125.0,32.9,167.0,71.7,18.0,0.6
62,New Mexico State,13,WAC,5,4-1,,4,1,0.8,,,,1–1,108.0,105.0,95.3,74.0,0.8068,62.0,49.2,151.0,46.4,94.0,20.1,209.0,18.6,147.0,44.8,4.0,27.3,80.0,41.5,85.0,30.6,95.0,48.7,138.0,48.3,165.0,33.8,157.0,27.9,63.0,25.6,279.0,29.6,107.0,68.3,59.0,0.13
63,San Diego State,6,MWC,5,4-1,,4,1,0.8,,,,2–0,108.6,96.0,95.9,82.0,0.8065,63.0,52.7,76.0,47.9,135.0,17.6,125.0,15.0,262.0,28.4,205.0,24.0,34.0,39.1,115.0,39.6,208.0,50.3,105.0,44.4,76.0,38.8,82.0,36.0,185.0,31.0,201.0,35.7,222.0,65.9,122.0,0.9
64,Virginia,10,ACC,3,1-2,,1,2,0.3333,,,,1–1,106.8,121.0,94.5,59.0,0.8037,64.0,48.3,171.0,54.1,252.0,19.0,176.0,20.5,94.0,25.3,253.0,27.4,83.0,49.3,33.0,36.3,165.0,48.3,154.0,50.5,207.0,32.4,181.0,41.7,261.0,22.7,306.0,30.6,120.0,62.5,242.0,-0.5
66,Temple,5,A10,3,2-1,,2,1,0.6667,,,,2–0,111.9,63.0,99.3,120.0,0.7979,66.0,50.5,118.0,52.9,235.0,20.9,234.0,20.4,97.0,34.9,97.0,27.1,76.0,37.8,127.0,20.2,7.0,48.5,144.0,46.8,126.0,37.3,105.0,46.9,301.0,27.6,252.0,26.1,41.0,66.1,117.0,-0.17
70,Saint Mary's,7,WCC,2,2-0,,2,0,1.0,,,,0–0,121.1,13.0,107.7,237.0,0.7942,70.0,57.2,20.0,52.9,235.0,16.5,95.0,11.2,316.0,34.9,97.0,24.2,38.0,41.4,88.0,23.0,20.0,56.5,29.0,56.3,289.0,38.8,82.0,31.0,115.0,44.1,20.0,34.4,193.0,61.7,258.0,0.8
71,Colorado,11,P12,6,4-2,,4,2,0.6667,,,,0–2,104.1,153.0,92.7,43.0,0.7916,71.0,49.4,148.0,49.4,165.0,16.4,92.0,20.1,112.0,26.6,233.0,32.6,175.0,39.8,105.0,36.6,172.0,51.1,88.0,50.0,195.0,29.5,234.0,32.0,123.0,25.2,283.0,32.5,158.0,63.1,226.0,0.7
72,Texas,11,B12,4,2-2,,2,2,0.5,,,,1–1,107.1,118.0,95.5,76.0,0.7897,72.0,43.6,271.0,52.0,221.0,16.0,80.0,19.4,135.0,37.3,61.0,32.8,179.0,30.9,217.0,28.8,72.0,46.1,198.0,49.7,194.0,24.6,289.0,39.0,242.0,27.7,249.0,26.1,41.0,66.3,115.0,0.47
75,Murray State,6,OVC,2,2-0,,2,0,1.0,,,,0–0,98.6,212.0,88.4,13.0,0.7786,75.0,51.5,102.0,46.6,98.0,18.5,156.0,28.5,3.0,25.0,259.0,32.8,179.0,44.4,59.0,23.3,23.0,57.1,21.0,49.3,185.0,27.8,250.0,26.7,44.0,36.4,99.0,29.1,91.0,63.5,208.0,0.29
77,Davidson,13,SC,3,3-0,,3,0,1.0,,,,0–0,113.8,51.0,102.4,163.0,0.7711,77.0,55.0,41.0,44.5,52.0,14.1,32.0,15.5,249.0,31.7,153.0,30.9,147.0,29.1,239.0,39.9,215.0,59.7,8.0,41.2,32.0,31.4,204.0,36.2,191.0,37.0,88.0,25.7,39.0,64.8,154.0,0.32
82,Ohio,13,MAC,5,4-1,,4,1,0.8,,,,1–1,106.0,132.0,96.1,84.0,0.7541,82.0,48.2,174.0,49.4,165.0,20.7,229.0,25.1,15.0,37.4,60.0,34.6,216.0,33.1,189.0,41.2,224.0,46.8,179.0,48.3,165.0,33.6,159.0,34.0,147.0,38.5,65.0,38.7,265.0,63.6,201.0,0.48
83,Belmont,14,ASun,3,3-0,,3,0,1.0,,,,0–0,110.3,82.0,100.4,136.0,0.7467,83.0,52.5,83.0,46.6,98.0,15.5,64.0,15.0,262.0,32.0,147.0,23.4,28.0,50.0,31.0,23.7,28.0,47.9,163.0,47.5,145.0,39.4,62.0,29.8,88.0,40.7,48.0,32.2,151.0,66.1,117.0,0.49
86,Harvard,12,Ivy,2,2-0,,2,0,1.0,,,,2–0,117.2,30.0,107.1,230.0,0.738,86.0,62.6,3.0,51.4,215.0,21.6,247.0,14.4,280.0,23.9,275.0,25.0,47.0,40.7,97.0,25.5,41.0,57.7,17.0,47.4,141.0,46.2,13.0,40.6,253.0,42.9,27.0,29.1,91.0,59.0,309.0,0.46
88,Xavier,10,A10,4,3-1,,3,1,0.75,,,,1–0,108.5,98.0,99.2,117.0,0.7364,88.0,47.4,193.0,45.2,65.0,12.9,18.0,17.6,192.0,26.0,244.0,31.3,154.0,46.0,49.0,36.5,171.0,49.7,118.0,47.4,141.0,26.9,260.0,27.9,63.0,24.6,292.0,39.3,273.0,65.0,146.0,0.8
89,Vermont,16,AE,4,4-0,,4,0,1.0,,,,0–0,98.4,215.0,90.3,25.0,0.7282,89.0,49.0,157.0,38.5,4.0,17.7,127.0,16.5,225.0,25.0,259.0,28.1,98.0,36.0,153.0,22.5,18.0,48.1,158.0,39.7,21.0,33.8,157.0,24.0,20.0,35.5,123.0,32.5,158.0,59.0,309.0,0.43
90,Iona,14,MAAC,3,1-2,,1,2,0.3333,,,,0–0,111.5,67.0,102.4,164.0,0.7268,90.0,54.4,51.0,55.4,269.0,17.9,135.0,22.0,53.0,23.8,276.0,27.7,91.0,30.9,217.0,29.1,76.0,58.0,16.0,55.6,276.0,30.0,223.0,36.7,201.0,27.6,252.0,28.0,69.0,71.3,23.0,-0.6
93,Long Island,16,NEC,3,3-0,,3,0,1.0,,,,0–0,115.1,39.0,106.1,217.0,0.72,93.0,54.5,47.0,47.4,122.0,15.9,73.0,17.3,203.0,33.7,118.0,38.5,279.0,52.7,19.0,23.5,27.0,57.5,18.0,47.9,156.0,32.8,175.0,30.8,108.0,36.5,98.0,26.5,47.0,69.5,41.0,0.33
94,Alabama,9,SEC,4,2-2,,2,2,0.5,,,,1–1,100.6,192.0,92.8,45.0,0.7169,94.0,44.1,261.0,47.3,119.0,20.0,206.0,17.1,207.0,31.0,160.0,24.8,46.0,48.9,35.0,35.3,152.0,45.4,216.0,50.9,213.0,26.7,263.0,28.2,69.0,24.2,296.0,42.3,297.0,61.2,269.0,-0.37
99,Lamar,16,Slnd,6,5-1,,5,1,0.8333,,,,2–0,107.8,111.0,99.6,124.0,0.7125,99.0,45.8,228.0,42.7,25.0,13.4,25.0,13.9,290.0,35.6,81.0,31.5,157.0,41.4,88.0,25.3,40.0,44.1,240.0,42.3,48.0,35.5,134.0,29.2,80.0,18.1,320.0,25.0,32.0,63.6,201.0,0.6
101,Duke,2,ACC,3,1-2,,1,2,0.3333,,,,0–1,107.4,115.0,99.3,118.0,0.712,101.0,43.5,274.0,46.9,107.0,15.6,66.0,18.7,143.0,31.5,156.0,41.3,293.0,33.9,182.0,29.0,74.0,48.5,144.0,45.0,85.0,23.9,294.0,36.1,188.0,39.9,55.0,20.5,9.0,62.5,242.0,-0.3
102,Notre Dame,7,BE,3,2-1,,2,1,0.6667,,,,1–0,107.5,114.0,99.4,122.0,0.7109,102.0,45.8,228.0,48.6,145.0,15.9,73.0,15.9,238.0,32.0,147.0,31.0,150.0,41.6,83.0,11.4,2.0,43.2,257.0,48.4,169.0,34.9,145.0,32.7,131.0,27.9,246.0,29.5,101.0,60.1,291.0,0.38
107,Loyola (MD),15,MAAC,3,3-0,,3,0,1.0,,,,0–0,107.9,108.0,100.1,128.0,0.7023,107.0,54.5,47.0,43.0,29.0,20.2,212.0,15.8,240.0,32.5,137.0,31.7,160.0,41.0,95.0,30.3,85.0,49.6,119.0,40.3,23.0,48.4,8.0,34.1,149.0,21.5,311.0,24.8,30.0,61.1,273.0,0.5
121,Montana,13,BSky,2,2-0,,2,0,1.0,,,,0–0,114.2,44.0,108.7,246.0,0.639,121.0,54.9,43.0,51.8,219.0,14.1,32.0,18.0,172.0,37.3,61.0,25.9,60.0,42.0,78.0,21.1,11.0,50.6,97.0,56.6,292.0,42.9,29.0,27.3,53.0,31.3,188.0,30.3,118.0,62.4,245.0,0.22
132,Southern Miss,9,CUSA,4,2-2,,2,2,0.5,,,,1–1,110.8,75.0,106.7,225.0,0.6073,132.0,46.0,223.0,58.4,293.0,11.4,9.0,20.4,97.0,35.3,85.0,22.2,19.0,41.8,82.0,38.6,194.0,45.5,214.0,54.0,261.0,31.7,195.0,42.7,273.0,26.4,270.0,44.1,304.0,65.5,133.0,-0.8
139,Norfolk State,15,MEAC,4,4-0,,4,0,1.0,,,,1–0,103.8,157.0,101.4,151.0,0.5667,139.0,52.5,83.0,45.3,68.0,20.4,220.0,19.6,124.0,39.1,39.0,34.5,212.0,47.5,41.0,28.7,67.0,51.8,76.0,39.0,18.0,36.1,124.0,40.6,253.0,30.2,215.0,28.7,81.0,62.8,235.0,0.25
149,Western Kentucky,16,SB,5,5-0,,5,0,1.0,,,,0–0,98.1,219.0,96.5,87.0,0.5482,149.0,44.6,254.0,45.2,65.0,23.0,273.0,17.8,181.0,40.1,26.0,22.8,22.0,56.3,10.0,31.9,110.0,42.2,274.0,46.0,111.0,33.3,160.0,28.8,75.0,30.2,215.0,28.4,75.0,68.7,52.0,0.9
157,California,12,P12,4,1-3,,1,3,0.25,,,,0–1,106.2,127.0,105.4,208.0,0.5229,157.0,46.7,203.0,52.5,228.0,21.1,239.0,15.1,258.0,31.6,154.0,24.6,42.0,40.2,100.0,30.5,91.0,47.2,175.0,51.6,224.0,30.2,219.0,36.5,198.0,24.8,288.0,28.6,77.0,67.1,91.0,-0.29
167,BYU,14,WCC,3,2-1,,2,1,0.6667,,,,0–0,92.9,267.0,92.6,42.0,0.5085,167.0,52.1,93.0,53.7,246.0,22.4,260.0,21.9,58.0,22.9,284.0,21.4,18.0,34.5,171.0,24.2,32.0,53.9,47.0,58.3,300.0,32.1,187.0,30.2,92.0,31.5,185.0,35.4,215.0,72.6,14.0,-0.23
263,Mississippi Valley St.,16,SWAC,5,3-2,,3,2,0.6,,,,0–1,94.4,244.0,107.6,235.0,0.1809,263.0,43.9,267.0,49.2,159.0,17.6,125.0,28.2,4.0,34.7,102.0,40.3,287.0,34.8,168.0,50.8,280.0,47.9,163.0,44.8,81.0,24.8,287.0,38.6,234.0,37.0,88.0,33.5,174.0,68.2,64.0,-0.9
