Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,WinPct,ConfWins,ConfLosses,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
19,Houston,1,Amer,5,4-1,,4,1,0.8,,,,2–0,109.3,117.0,87.1,8.0,0.9314,19.0,46.7,226.0,45.9,69.0,16.9,161.0,20.8,58.0,31.5,101.0,24.2,84.0,34.9,115.0,46.1,307.0,47.1,211.0,46.2,76.0,30.8,213.0,30.3,96.0,40.5,102.0,36.3,157.0,64.8,262.0,1.3
21,Auburn,9,SEC,3,1-2,,1,2,0.3333,,,,1–1,128.9,2.0,103.5,165.0,0.9259,21.0,55.3,52.0,54.1,237.0,16.0,128.0,20.7,65.0,26.0,216.0,37.1,310.0,41.5,47.0,43.2,295.0,50.4,139.0,57.3,288.0,43.1,27.0,32.2,133.0,33.9,230.0,34.9,133.0,65.9,226.0,0.14
23,Oral Roberts,12,Sum,3,3-0,,3,0,1.0,,,,0–0,118.0,35.0,95.2,53.0,0.9218,23.0,54.7,65.0,44.3,39.0,11.8,24.0,17.1,153.0,30.8,111.0,32.5,256.0,28.5,209.0,20.6,36.0,59.0,20.0,45.5,63.0,33.0,174.0,28.2,63.0,45.6,33.0,36.6,166.0,70.5,60.0,0.32
24,Virginia,4,ACC,4,3-1,,3,1,0.75,,,,1–0,114.1,67.0,92.1,29.0,0.9215,24.0,52.7,99.0,44.9,46.0,12.8,44.0,19.0,97.0,24.6,245.0,27.8,151.0,33.3,140.0,38.6,258.0,56.4,44.0,45.4,61.0,29.9,230.0,29.5,81.0,32.4,251.0,39.6,222.0,60.7,331.0,0.7
26,VCU,12,A10,4,4-0,,4,0,1.0,,,,1–0,115.9,50.0,93.8,41.0,0.9198,26.0,59.2,18.0,45.3,57.0,15.4,114.0,18.1,127.0,27.5,182.0,29.4,195.0,38.7,68.0,30.7,151.0,54.3,74.0,46.2,76.0,45.8,9.0,29.0,74.0,34.0,227.0,30.7,57.0,65.7,231.0,1.2
31,Northwestern,7,B10,3,1-2,,1,2,0.3333,,,,1–1,104.5,168.0,85.6,6.0,0.9087,31.0,43.8,281.0,48.1,109.0,12.9,49.0,21.9,30.0,29.8,138.0,25.0,99.0,23.7,268.0,39.9,270.0,40.0,320.0,46.7,91.0,32.9,176.0,33.3,147.0,40.9,97.0,41.8,262.0,64.3,280.0,-0.39
32,Kansas,1,B12,4,2-2,,2,2,0.5,,,,0–1,107.9,137.0,89.0,13.0,0.9016,32.0,50.7,137.0,49.3,141.0,19.6,262.0,18.9,103.0,22.4,277.0,24.8,96.0,26.5,231.0,26.3,89.0,53.1,96.0,52.8,220.0,30.8,213.0,27.5,56.0,35.0,213.0,30.3,52.0,68.6,116.0,0.8
34,West Virginia,9,B12,3,2-1,,2,1,0.6667,,,,1–0,115.6,54.0,95.7,57.0,0.8972,34.0,50.8,133.0,51.6,191.0,17.6,191.0,21.4,41.0,29.7,142.0,33.0,266.0,29.3,190.0,22.2,54.0,54.4,71.0,50.9,187.0,29.9,230.0,35.2,186.0,37.0,167.0,38.4,200.0,70.0,76.0,0.6
37,Arizona State,11,P12,6,3-3,,3,3,0.5,,,,0–2,112.8,80.0,94.6,47.0,0.8832,37.0,47.3,211.0,50.2,161.0,16.0,128.0,20.8,58.0,29.8,138.0,34.6,281.0,38.4,71.0,39.9,270.0,45.4,249.0,47.7,110.0,33.3,163.0,36.6,221.0,41.8,82.0,34.1,122.0,68.8,111.0,-0.13
38,Kent State,13,MAC,4,4-0,,4,0,1.0,,,,1–0,115.2,61.0,96.6,69.0,0.8825,38.0,54.3,72.0,48.6,121.0,15.3,109.0,19.4,87.0,34.5,57.0,23.9,78.0,37.7,78.0,45.0,304.0,56.2,48.0,51.6,203.0,34.0,153.0,29.8,89.0,38.1,145.0,42.7,276.0,69.9,78.0,0.9
41,Louisiana-Lafayette,13,SB,3,3-0,,3,0,1.0,,,,0–0,104.1,173.0,87.7,10.0,0.8772,41.0,53.5,81.0,43.4,30.0,20.7,288.0,18.7,109.0,29.5,148.0,21.6,51.0,32.5,151.0,34.0,203.0,51.4,119.0,49.2,143.0,39.1,66.0,16.2,1.0,29.3,293.0,23.3,7.0,67.9,142.0,0.6
42,Penn State,10,B10,6,5-1,,5,1,0.8333,,,,2–0,115.3,58.0,97.4,78.0,0.8749,42.0,53.4,85.0,45.9,69.0,16.7,156.0,10.3,320.0,23.4,263.0,27.3,142.0,34.3,126.0,23.7,67.0,51.7,115.0,47.3,103.0,37.1,91.0,29.0,74.0,44.5,50.0,36.8,171.0,64.8,262.0,2.5
43,Vermont,15,AE,3,3-0,,3,0,1.0,,,,0–0,116.0,48.0,98.1,89.0,0.873,43.0,59.0,21.0,46.2,76.0,9.0,2.0,20.1,74.0,22.8,273.0,24.0,79.0,25.6,244.0,23.4,63.0,62.7,11.0,41.7,21.0,35.7,121.0,35.5,193.0,40.7,100.0,39.2,215.0,63.3,303.0,0.21
48,Xavier,3,BE,5,4-1,,4,1,0.8,,,,2–0,120.6,16.0,102.2,143.0,0.8706,48.0,53.6,79.0,50.2,161.0,15.0,96.0,14.1,258.0,36.3,39.0,24.3,91.0,31.5,160.0,28.7,127.0,51.4,119.0,49.2,143.0,39.3,62.0,34.6,170.0,29.2,295.0,35.5,147.0,67.6,150.0,1.4
49,North Carolina State,11,ACC,2,1-1,,1,1,0.5,,,,0–0,119.3,27.0,101.1,124.0,0.8704,49.0,55.3,52.0,58.2,296.0,14.6,85.0,18.2,125.0,24.2,249.0,23.7,74.0,17.1,320.0,31.8,168.0,55.7,52.0,54.8,261.0,36.4,103.0,41.7,287.0,35.8,191.0,43.6,285.0,68.5,119.0,-0.13
52,Colgate,15,Pat,3,3-0,,3,0,1.0,,,,0–0,120.4,17.0,103.0,161.0,0.8572,52.0,64.8,3.0,49.7,150.0,10.4,8.0,15.6,208.0,12.8,333.0,20.5,34.0,33.1,146.0,17.1,17.0,65.1,3.0,56.1,281.0,42.9,29.0,27.5,56.0,36.6,179.0,42.8,277.0,71.9,36.0,0.13
53,TCU,6,B12,4,2-2,,2,2,0.5,,,,1–1,109.8,114.0,94.1,43.0,0.8548,53.0,46.3,234.0,48.2,110.0,18.1,205.0,19.6,83.0,32.1,89.0,31.4,236.0,28.8,200.0,33.8,198.0,39.5,322.0,52.1,210.0,40.8,47.0,27.9,61.0,31.3,267.0,37.7,187.0,68.1,137.0,0.6
54,Arkansas,8,SEC,3,1-2,,1,2,0.3333,,,,0–1,113.8,69.0,97.6,81.0,0.854,54.0,47.4,209.0,51.2,186.0,17.7,195.0,19.1,93.0,35.2,50.0,35.5,286.0,43.7,33.0,51.9,323.0,49.6,165.0,55.7,272.0,28.3,250.0,25.0,25.0,30.5,277.0,24.7,12.0,70.4,63.0,-0.36
55,Kansas State,3,B12,3,1-2,,1,2,0.3333,,,,1–1,113.8,70.0,97.6,80.0,0.8537,55.0,54.9,62.0,51.6,191.0,23.3,314.0,17.0,158.0,34.0,68.0,25.5,108.0,25.3,251.0,32.1,172.0,55.2,57.0,47.9,113.0,36.4,103.0,38.8,257.0,42.3,75.0,36.4,159.0,73.9,12.0,-0.34
56,Indiana,4,B10,3,2-1,,2,1,0.6667,,,,1–0,111.9,93.0,96.1,60.0,0.8527,56.0,51.1,129.0,45.1,51.0,11.3,20.0,14.2,252.0,21.8,282.0,31.6,243.0,29.1,196.0,33.0,185.0,53.6,87.0,39.4,15.0,28.2,251.0,35.6,196.0,21.8,334.0,40.1,232.0,67.0,185.0,0.47
59,Tennessee,4,SEC,3,1-2,,1,2,0.3333,,,,0–1,115.1,63.0,99.1,104.0,0.8475,59.0,55.0,59.0,54.2,240.0,20.0,270.0,12.3,291.0,30.8,111.0,17.0,15.0,29.4,189.0,26.9,91.0,51.7,115.0,53.5,233.0,39.4,60.0,36.8,227.0,44.4,52.0,40.7,238.0,64.6,270.0,-0.6
60,Miami (FL),5,ACC,3,2-1,,2,1,0.6667,,,,1–0,121.2,15.0,104.6,178.0,0.844,60.0,54.5,69.0,55.4,260.0,16.7,156.0,14.3,248.0,31.6,98.0,25.5,108.0,27.8,217.0,30.9,153.0,55.3,55.0,51.0,189.0,35.5,128.0,41.1,285.0,35.2,207.0,41.7,256.0,67.8,146.0,0.31
61,Kentucky,6,SEC,3,1-2,,1,2,0.3333,,,,1–1,113.5,74.0,98.2,92.0,0.8404,61.0,46.1,237.0,47.8,101.0,18.5,224.0,12.8,279.0,43.4,9.0,27.8,151.0,49.2,13.0,36.2,233.0,52.1,108.0,44.7,52.0,22.4,312.0,35.2,186.0,32.4,251.0,38.4,200.0,70.1,71.0,-0.6
63,Howard,16,MEAC,4,4-0,,4,0,1.0,,,,1–0,108.0,133.0,93.7,40.0,0.837,63.0,55.7,50.0,38.0,2.0,21.0,295.0,18.1,127.0,38.6,22.0,34.1,278.0,40.6,56.0,34.7,209.0,53.2,93.0,39.4,15.0,39.8,57.0,23.4,18.0,38.4,133.0,31.8,77.0,68.3,123.0,0.29
66,Kennesaw State,14,ASun,2,2-0,,2,0,1.0,,,,0–0,112.7,81.0,98.3,93.0,0.8288,66.0,57.6,27.0,45.0,48.0,16.3,143.0,12.6,283.0,19.6,297.0,29.9,207.0,35.2,106.0,20.0,32.0,53.8,82.0,50.0,157.0,42.5,32.0,23.9,20.0,38.1,145.0,35.4,145.0,67.9,142.0,0.44
69,Missouri,7,SEC,4,3-1,,3,1,0.75,,,,2–0,119.2,28.0,104.6,177.0,0.818,69.0,53.3,87.0,55.5,262.0,12.4,38.0,23.0,18.0,22.1,281.0,31.1,233.0,19.1,305.0,30.0,140.0,56.3,45.0,57.0,286.0,32.7,181.0,35.9,204.0,42.3,75.0,47.5,316.0,68.3,123.0,1.0
70,Grand Canyon,14,WAC,6,6-0,,6,0,1.0,,,,2–0,121.8,13.0,107.0,209.0,0.8154,70.0,62.6,5.0,48.2,110.0,15.4,114.0,11.5,308.0,20.5,290.0,25.7,112.0,43.6,34.0,38.2,254.0,58.6,24.0,51.6,203.0,45.0,12.0,28.4,64.0,44.6,48.0,38.0,189.0,66.7,203.0,1.7
72,Boise State,10,MWC,3,1-2,,1,2,0.3333,,,,0–1,115.6,55.0,102.1,141.0,0.807,72.0,52.7,99.0,55.7,268.0,13.9,72.0,17.8,133.0,22.2,280.0,24.0,79.0,36.1,95.0,28.7,127.0,50.0,142.0,55.9,275.0,38.1,79.0,37.0,233.0,37.3,162.0,46.6,311.0,65.1,248.0,-0.27
73,Michigan State,7,B10,2,1-1,,1,1,0.5,,,,1–0,117.8,37.0,104.5,176.0,0.7991,73.0,53.2,90.0,55.7,268.0,12.8,44.0,10.4,319.0,25.4,225.0,23.8,77.0,35.2,106.0,21.1,44.0,48.6,190.0,45.7,68.0,41.7,39.0,47.7,323.0,33.3,236.0,38.6,206.0,63.4,302.0,-0.14
77,Maryland,8,B10,4,1-3,,1,3,0.25,,,,0–2,108.8,127.0,97.0,74.0,0.7894,77.0,48.1,195.0,54.2,240.0,15.8,124.0,19.0,97.0,30.2,129.0,26.7,127.0,28.7,203.0,29.4,133.0,43.1,291.0,53.3,231.0,37.2,90.0,37.5,241.0,39.8,111.0,31.8,77.0,62.8,316.0,-1.0
79,Illinois,9,B10,3,1-2,,1,2,0.3333,,,,1–1,115.3,59.0,102.9,157.0,0.7878,79.0,49.5,160.0,53.6,230.0,13.4,60.0,15.2,217.0,30.0,137.0,30.2,211.0,41.4,48.0,41.3,285.0,52.0,111.0,52.9,223.0,29.5,238.0,36.7,222.0,32.8,244.0,33.5,109.0,68.7,113.0,-0.26
82,College of Charleston,12,CAA,3,3-0,,3,0,1.0,,,,0–0,102.3,195.0,91.6,27.0,0.7805,82.0,43.9,277.0,44.3,39.0,13.6,66.0,20.8,58.0,32.0,93.0,26.2,122.0,39.8,59.0,21.0,43.0,50.0,142.0,48.8,137.0,25.3,288.0,22.6,12.0,50.3,12.0,30.1,46.0,71.6,41.0,0.45
84,Montana State,14,BSky,3,3-0,,3,0,1.0,,,,0–0,106.9,143.0,96.5,68.0,0.7635,84.0,49.1,169.0,45.7,65.0,17.0,164.0,18.4,115.0,26.3,209.0,27.0,135.0,57.0,4.0,34.1,204.0,45.6,248.0,46.2,76.0,38.6,72.0,29.6,86.0,27.8,308.0,31.2,63.0,65.9,226.0,0.37
86,Furman,13,SC,3,3-0,,3,0,1.0,,,,0–0,115.8,52.0,104.8,181.0,0.7581,86.0,52.4,109.0,47.0,89.0,10.5,10.0,16.3,180.0,23.4,263.0,32.1,247.0,61.6,3.0,28.8,130.0,59.5,18.0,53.5,233.0,30.0,228.0,24.3,22.0,48.8,15.0,38.0,189.0,67.3,166.0,0.38
88,Princeton,15,Ivy,3,3-0,,3,0,1.0,,,,1–0,108.9,123.0,98.7,96.0,0.7546,88.0,47.9,200.0,48.3,115.0,11.1,17.0,14.0,259.0,28.9,157.0,20.9,37.0,31.4,162.0,25.7,84.0,47.7,206.0,44.4,44.0,32.1,189.0,37.1,235.0,44.0,55.0,34.6,130.0,66.7,203.0,0.6
89,UC Santa Barbara,14,BW,5,5-0,,5,0,1.0,,,,2–0,119.0,30.0,108.2,229.0,0.7487,89.0,56.2,40.0,50.6,171.0,10.4,8.0,17.5,144.0,17.3,316.0,24.2,84.0,42.0,44.0,38.3,255.0,54.2,76.0,51.4,197.0,41.1,43.0,32.5,138.0,26.6,317.0,31.2,63.0,68.3,123.0,0.9
92,Iona,13,MAAC,5,5-0,,5,0,1.0,,,,2–0,115.2,60.0,105.3,186.0,0.7381,92.0,52.8,95.0,49.1,130.0,14.7,88.0,19.9,78.0,42.2,11.0,30.8,222.0,28.4,212.0,22.4,55.0,48.8,182.0,49.5,153.0,40.6,49.0,32.3,134.0,33.0,242.0,35.2,141.0,67.4,159.0,0.47
94,USC,10,P12,3,1-2,,1,2,0.3333,,,,1–1,112.6,83.0,103.3,162.0,0.7297,94.0,47.9,200.0,48.4,116.0,19.5,258.0,15.2,217.0,35.6,44.0,36.4,301.0,44.7,28.0,42.1,288.0,44.8,254.0,42.9,28.0,35.4,130.0,37.2,236.0,38.2,138.0,42.6,273.0,67.6,150.0,-0.6
97,Saint Mary's,5,WCC,2,1-1,,1,1,0.5,,,,0–0,110.3,106.0,101.6,136.0,0.7195,97.0,47.0,216.0,59.4,304.0,17.5,186.0,14.4,245.0,29.7,142.0,25.0,99.0,48.5,16.0,36.6,240.0,44.3,268.0,57.5,292.0,35.5,128.0,42.9,294.0,30.7,274.0,27.7,27.0,60.3,334.0,0.1
109,Northern Kentucky,16,Horz,3,3-0,,3,0,1.0,,,,0–0,112.2,89.0,104.2,172.0,0.701,109.0,48.8,176.0,51.9,197.0,12.3,35.0,19.7,80.0,35.6,44.0,30.4,215.0,51.6,9.0,28.5,122.0,49.5,169.0,51.5,198.0,31.8,193.0,35.1,184.0,41.0,96.0,36.1,154.0,62.3,321.0,0.39
113,Iowa,8,B10,2,0-2,,0,2,0.0,,,,0–1,119.3,26.0,111.4,262.0,0.6882,113.0,46.9,219.0,62.9,322.0,13.2,55.0,17.8,133.0,39.0,21.0,29.6,198.0,25.4,249.0,16.1,13.0,48.7,187.0,57.4,291.0,29.6,235.0,47.7,323.0,41.5,90.0,39.3,217.0,65.3,242.0,-1.3
125,Fairleigh Dickinson,16,NEC,4,3-1,,3,1,0.75,,,,0–0,112.2,90.0,107.5,214.0,0.6219,125.0,53.1,91.0,46.7,85.0,16.1,135.0,17.6,140.0,35.1,52.0,27.1,140.0,33.6,136.0,24.1,71.0,50.0,142.0,50.3,170.0,39.2,63.0,26.6,48.0,34.5,218.0,34.6,130.0,65.2,245.0,-0.8
127,Mississippi State,11,SEC,4,1-3,,1,3,0.25,,,,0–1,100.6,214.0,96.5,66.0,0.6195,127.0,41.3,320.0,50.8,174.0,22.5,312.0,14.6,240.0,44.2,6.0,25.3,105.0,29.3,190.0,25.0,79.0,45.8,245.0,47.5,107.0,19.4,327.0,36.2,214.0,27.2,311.0,49.2,323.0,62.9,315.0,-0.26
134,Baylor,3,B12,2,0-2,,0,2,0.0,,,,0–1,117.6,39.0,114.0,278.0,0.5871,134.0,51.9,114.0,57.8,294.0,19.5,258.0,21.8,32.0,20.0,292.0,50.0,337.0,29.8,184.0,33.0,185.0,38.3,328.0,58.3,298.0,42.1,35.0,37.8,249.0,54.8,4.0,33.9,117.0,67.3,166.0,-1.0
137,Pittsburgh,11,ACC,5,2-3,,2,3,0.4,,,,0–2,115.9,51.0,112.9,270.0,0.5747,137.0,52.7,99.0,55.1,256.0,12.1,31.0,16.3,180.0,23.4,263.0,34.4,279.0,41.1,52.0,33.2,188.0,49.7,161.0,55.4,269.0,38.6,72.0,36.4,216.0,36.1,187.0,40.0,228.0,69.1,102.0,-1.1
179,Texas A&M–Corpus Christi,16,Slnd,4,4-0,,4,0,1.0,,,,1–0,108.4,129.0,110.0,247.0,0.4577,179.0,51.2,126.0,50.2,161.0,14.7,88.0,15.5,211.0,36.6,36.0,26.8,129.0,34.4,124.0,29.6,135.0,50.0,142.0,50.3,170.0,36.2,110.0,33.3,147.0,27.9,307.0,39.5,221.0,67.1,180.0,0.23
182,UNC Asheville,15,BSth,3,3-0,,3,0,1.0,,,,0–0,100.8,212.0,102.9,158.0,0.4406,182.0,48.5,185.0,47.4,95.0,13.8,70.0,11.3,311.0,25.5,224.0,21.9,52.0,51.5,10.0,15.8,9.0,47.9,202.0,47.5,107.0,32.8,178.0,31.4,119.0,41.1,93.0,36.8,171.0,69.1,102.0,0.26
185,Southeast Missouri St.,16,OVC,5,4-1,,4,1,0.8,,,,0–0,100.4,218.0,102.8,152.0,0.4337,185.0,49.5,160.0,44.3,39.0,15.3,109.0,17.7,136.0,28.3,167.0,29.1,188.0,43.0,37.0,43.8,297.0,49.0,177.0,46.3,81.0,33.7,162.0,26.7,49.0,32.9,243.0,33.0,99.0,72.8,26.0,0.29
187,Providence,11,BE,3,0-3,,0,3,0.0,,,,0–2,116.3,45.0,119.7,306.0,0.4179,187.0,46.6,230.0,67.0,331.0,13.9,72.0,19.1,93.0,34.2,63.0,35.5,286.0,35.8,100.0,25.9,86.0,46.8,223.0,62.8,324.0,30.9,211.0,48.5,326.0,38.0,149.0,42.0,268.0,64.0,291.0,-1.4
232,Nevada,11,MWC,3,0-3,,0,3,0.0,,,,0–1,107.6,139.0,115.3,285.0,0.3109,232.0,47.6,207.0,55.2,258.0,15.1,101.0,11.8,305.0,25.0,237.0,24.1,81.0,46.4,20.0,27.1,96.0,45.4,249.0,59.8,311.0,34.5,145.0,32.5,138.0,34.9,215.0,41.7,256.0,65.7,231.0,-1.5
238,Texas Southern,16,SWAC,5,3-2,,3,2,0.6,,,,0–1,96.2,257.0,103.6,166.0,0.3003,238.0,45.2,255.0,48.6,121.0,20.5,282.0,21.1,48.0,34.3,60.0,27.9,155.0,39.6,61.0,48.6,316.0,47.0,219.0,49.7,156.0,26.5,271.0,31.3,114.0,24.0,329.0,37.1,179.0,68.8,111.0,-0.6
