Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,WinPct,ConfWins,ConfLosses,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
26,Florida,4,SEC,3,1-2,,1,2,0.3333,,,,1–1,110.6,84.0,89.6,20.0,0.9181,26.0,49.7,158.0,47.3,97.0,16.6,130.0,13.8,290.0,22.7,281.0,18.2,15.0,28.1,242.0,39.6,222.0,48.7,163.0,45.2,81.0,34.4,160.0,33.8,134.0,34.3,200.0,38.5,216.0,68.8,147.0,-0.31
27,Louisville,2,ACC,3,1-2,,1,2,0.3333,,,,1–1,117.4,32.0,95.3,58.0,0.9174,27.0,50.6,137.0,50.9,180.0,15.9,112.0,12.1,311.0,35.0,55.0,25.5,98.0,35.6,148.0,45.7,271.0,52.9,77.0,49.1,167.0,30.5,238.0,35.8,186.0,32.8,232.0,38.7,223.0,68.6,156.0,0.03
30,Baylor,3,B12,2,1-1,,1,1,0.5,,,,1–0,124.8,9.0,102.4,151.0,0.9072,30.0,52.2,101.0,50.9,180.0,22.5,309.0,17.6,153.0,52.2,1.0,30.8,218.0,27.0,257.0,32.4,133.0,46.2,221.0,50.7,197.0,43.2,30.0,34.3,148.0,32.2,246.0,32.4,83.0,63.6,305.0,0.12
31,Oregon,3,P12,4,3-1,,3,1,0.75,,,,1–0,118.3,25.0,97.3,78.0,0.9043,31.0,53.0,83.0,46.9,82.0,11.5,14.0,16.3,203.0,25.9,214.0,25.2,89.0,40.3,94.0,28.4,78.0,54.1,59.0,45.4,86.0,34.1,163.0,33.0,114.0,36.8,158.0,38.4,215.0,68.9,142.0,0.44
32,Nevada,12,MWC,5,5-0,,5,0,1.0,,,,2–0,118.2,27.0,98.2,89.0,0.8938,32.0,53.5,74.0,47.0,87.0,13.2,33.0,13.5,294.0,27.8,172.0,22.6,44.0,43.1,65.0,31.5,115.0,52.9,77.0,44.7,73.0,36.2,117.0,33.9,137.0,42.8,64.0,37.7,197.0,71.6,63.0,1.2
33,Michigan State,9,B10,4,1-3,,1,3,0.25,,,,0–2,113.1,61.0,94.5,51.0,0.8869,33.0,48.5,187.0,45.6,67.0,18.8,220.0,13.3,297.0,34.6,59.0,23.9,67.0,27.8,247.0,32.6,135.0,46.6,204.0,42.1,30.0,34.0,169.0,34.6,158.0,41.4,85.0,35.8,145.0,63.3,308.0,-1.0
34,Florida State,3,ACC,3,2-1,,2,1,0.6667,,,,1–0,108.6,107.0,90.8,26.0,0.8861,34.0,48.0,196.0,52.3,212.0,18.2,197.0,18.2,137.0,36.5,34.0,15.5,6.0,31.3,205.0,37.0,197.0,52.7,83.0,43.5,53.0,24.0,311.0,42.0,289.0,27.9,299.0,44.8,301.0,69.8,117.0,0.6
35,UCLA,3,P12,4,3-1,,3,1,0.75,,,,2–0,110.5,86.0,92.5,33.0,0.8852,35.0,51.3,121.0,48.8,133.0,14.3,54.0,18.0,142.0,24.5,247.0,28.1,151.0,29.1,226.0,31.7,118.0,50.6,121.0,46.8,114.0,35.1,136.0,34.7,162.0,37.2,150.0,38.2,204.0,74.9,18.0,0.3
39,Northwestern,8,B10,5,3-2,,3,2,0.6,,,,1–1,116.9,35.0,98.8,99.0,0.8741,39.0,54.6,55.0,52.4,217.0,19.0,228.0,16.4,196.0,31.4,102.0,27.9,144.0,26.9,258.0,30.1,99.0,55.9,33.0,50.3,192.0,34.6,154.0,37.1,214.0,31.2,261.0,39.5,234.0,64.4,288.0,0.6
41,Virginia Tech,9,ACC,3,1-2,,1,2,0.3333,,,,0–1,121.8,15.0,103.3,162.0,0.8694,41.0,55.3,50.0,52.2,208.0,15.1,82.0,14.1,281.0,25.3,229.0,34.9,296.0,45.3,47.0,42.5,244.0,57.9,19.0,51.6,213.0,34.7,148.0,35.6,179.0,44.1,47.0,32.6,84.0,67.9,178.0,-0.35
42,Arkansas,8,SEC,5,3-2,,3,2,0.6,,,,1–1,111.6,73.0,94.8,54.0,0.8678,42.0,47.9,201.0,45.2,57.0,15.5,100.0,18.6,125.0,26.5,199.0,33.9,279.0,29.8,219.0,34.2,162.0,49.1,153.0,45.2,81.0,29.9,248.0,30.2,77.0,28.5,285.0,38.2,204.0,70.1,105.0,0.9
44,Jacksonville State,15,OVC,3,3-0,,3,0,1.0,,,,0–0,110.6,83.0,94.3,45.0,0.8626,44.0,57.7,19.0,40.1,11.0,19.3,237.0,16.4,196.0,35.4,49.0,32.8,259.0,26.8,259.0,19.2,15.0,54.7,55.0,43.3,50.0,41.3,44.0,24.0,17.0,42.3,71.0,43.6,289.0,58.8,335.0,0.6
45,Minnesota,5,B10,4,2-2,,2,2,0.5,,,,1–1,110.0,89.0,93.9,41.0,0.8612,45.0,47.4,211.0,47.6,106.0,17.7,177.0,16.9,174.0,33.1,81.0,34.0,282.0,33.9,168.0,28.5,80.0,48.6,165.0,46.8,114.0,28.8,262.0,32.6,111.0,22.3,331.0,37.4,190.0,71.1,80.0,0.28
46,Wake Forest,11,ACC,5,3-2,,3,2,0.6,,,,2–0,130.4,3.0,111.4,263.0,0.8602,46.0,57.7,19.0,57.1,292.0,14.7,68.0,15.0,250.0,27.3,181.0,30.1,206.0,60.7,6.0,46.9,278.0,55.3,42.0,60.1,317.0,40.7,49.0,34.3,148.0,41.5,82.0,35.2,138.0,71.6,63.0,1.0
49,Providence,11,BE,3,1-2,,1,2,0.3333,,,,1–0,109.4,98.0,94.5,49.0,0.8441,49.0,52.8,88.0,44.8,46.0,21.2,290.0,15.5,231.0,28.3,162.0,31.1,225.0,50.6,22.0,52.0,308.0,53.4,69.0,49.5,176.0,34.5,157.0,24.2,19.0,34.8,192.0,35.8,145.0,67.7,190.0,0.03
53,Princeton,12,Ivy,4,4-0,,4,0,1.0,,,,2–0,114.4,46.0,99.2,103.0,0.8375,53.0,52.3,100.0,46.8,80.0,9.8,6.0,19.3,91.0,27.3,181.0,28.6,168.0,24.2,279.0,25.0,50.0,51.0,112.0,43.1,47.0,36.1,119.0,34.4,154.0,39.8,111.0,43.1,280.0,62.5,318.0,0.6
54,USC,11,P12,5,4-1,,4,1,0.8,,,,2–0,115.1,45.0,99.9,114.0,0.8368,54.0,52.4,98.0,52.2,208.0,13.4,35.0,20.5,63.0,31.5,99.0,29.3,188.0,38.3,115.0,25.9,56.0,52.6,86.0,51.4,209.0,34.7,148.0,35.6,179.0,33.8,217.0,36.3,160.0,65.5,264.0,0.04
57,Creighton,6,BE,4,2-2,,2,2,0.5,,,,0–1,105.8,145.0,92.8,35.0,0.8191,57.0,53.4,75.0,55.4,270.0,20.2,264.0,21.9,36.0,23.1,275.0,25.0,79.0,24.9,273.0,32.9,141.0,55.3,42.0,54.8,272.0,33.7,175.0,37.5,224.0,39.5,121.0,43.2,284.0,73.0,30.0,0.6
60,Bucknell,13,Pat,3,3-0,,3,0,1.0,,,,0–0,106.6,137.0,94.1,43.0,0.8075,60.0,53.3,79.0,40.6,14.0,14.9,74.0,16.3,203.0,22.0,292.0,29.9,201.0,26.4,261.0,33.7,149.0,55.2,45.0,42.3,34.0,33.3,181.0,24.0,17.0,36.3,163.0,26.7,25.0,71.2,76.0,0.24
61,Iona,14,MAAC,3,3-0,,3,0,1.0,,,,0–0,120.1,21.0,106.0,197.0,0.8074,61.0,53.4,75.0,46.6,79.0,14.2,50.0,21.3,45.0,27.3,181.0,45.5,330.0,38.6,111.0,34.0,158.0,49.1,153.0,43.8,55.0,40.0,55.0,34.9,165.0,39.8,111.0,33.0,90.0,68.5,159.0,0.7
62,Maryland,6,B10,2,1-1,,1,1,0.5,,,,1–0,111.7,72.0,98.7,98.0,0.8052,62.0,51.5,119.0,51.9,201.0,16.9,147.0,19.3,91.0,23.8,259.0,33.3,268.0,32.0,194.0,28.0,73.0,51.6,102.0,46.5,108.0,34.1,163.0,41.7,283.0,39.8,111.0,33.6,104.0,64.1,297.0,-0.06
63,Oklahoma State,10,B12,2,0-2,,0,2,0.0,,,,0–1,123.8,11.0,109.6,237.0,0.8027,63.0,47.3,217.0,63.7,328.0,8.9,3.0,17.2,167.0,33.7,73.0,30.5,214.0,22.3,295.0,37.6,203.0,44.9,242.0,59.7,314.0,33.9,170.0,46.7,318.0,39.9,109.0,38.5,216.0,71.6,63.0,-0.7
64,Middle Tennessee,12,CUSA,5,5-0,,5,0,1.0,,,,2–0,113.1,58.0,100.2,119.0,0.8006,64.0,57.0,31.0,44.0,35.0,13.5,37.0,19.2,99.0,29.8,128.0,24.9,78.0,41.4,82.0,36.6,192.0,58.0,18.0,44.6,69.0,36.3,116.0,28.6,53.0,28.1,296.0,32.0,74.0,68.7,150.0,0.47
65,Xavier,11,BE,5,3-2,,3,2,0.6,,,,1–1,114.1,49.0,101.1,130.0,0.7997,65.0,54.7,54.0,54.8,259.0,19.0,228.0,18.7,118.0,33.3,78.0,26.3,112.0,36.7,133.0,31.2,111.0,55.4,40.0,52.0,221.0,35.8,124.0,39.8,264.0,39.6,118.0,36.4,165.0,65.9,251.0,0.12
69,Miami (FL),8,ACC,3,1-2,,1,2,0.3333,,,,0–1,106.0,144.0,94.6,53.0,0.7879,69.0,47.6,208.0,52.6,220.0,19.8,249.0,16.5,193.0,25.0,235.0,27.6,139.0,32.0,194.0,31.2,111.0,43.0,273.0,55.7,289.0,36.1,119.0,31.6,96.0,41.5,82.0,37.0,176.0,59.1,334.0,0.09
72,East Tennessee State,13,SC,3,3-0,,3,0,1.0,,,,0–0,111.9,70.0,100.4,123.0,0.7775,72.0,53.8,66.0,45.4,61.0,16.1,117.0,12.7,307.0,25.3,229.0,29.7,198.0,49.1,30.0,27.4,67.0,47.8,184.0,42.4,36.0,45.7,17.0,33.8,134.0,28.9,284.0,36.6,171.0,71.0,83.0,0.6
74,UNC Wilmington,12,CAA,3,3-0,,3,0,1.0,,,,0–0,128.4,7.0,115.3,294.0,0.7767,74.0,63.3,2.0,60.2,317.0,14.3,54.0,16.7,185.0,32.2,94.0,22.5,42.0,53.0,13.0,38.6,211.0,60.0,11.0,63.2,327.0,45.5,19.0,36.7,203.0,39.8,111.0,36.1,154.0,71.5,69.0,0.5
76,Troy,15,SB,6,6-0,,6,0,1.0,,,,2–0,110.9,79.0,99.8,112.0,0.7717,76.0,52.6,93.0,44.4,41.0,13.2,33.0,18.8,114.0,22.9,278.0,30.8,218.0,52.3,16.0,29.7,91.0,53.5,66.0,45.5,87.0,34.1,163.0,28.3,50.0,39.7,117.0,37.4,190.0,67.2,209.0,0.8
81,Butler,4,BE,2,0-2,,0,2,0.0,,,,0–1,106.8,134.0,97.0,73.0,0.7528,81.0,46.5,241.0,54.3,250.0,15.3,90.0,25.0,11.0,23.8,259.0,34.0,282.0,35.6,148.0,42.6,245.0,52.5,89.0,54.1,260.0,25.0,300.0,36.4,198.0,39.6,118.0,35.1,131.0,62.8,317.0,-1.1
83,VCU,10,A10,5,3-2,,3,2,0.6,,,,1–1,107.6,124.0,97.8,84.0,0.7496,83.0,46.3,249.0,49.3,142.0,12.8,26.0,18.0,142.0,33.5,77.0,22.0,37.0,32.4,192.0,39.9,224.0,47.6,187.0,47.9,144.0,28.0,277.0,35.0,168.0,23.4,328.0,29.9,55.0,67.2,209.0,-0.16
95,New Mexico State,14,WAC,4,4-0,,4,0,1.0,,,,1–0,106.6,138.0,99.3,105.0,0.6931,95.0,56.1,39.0,43.3,26.0,22.8,312.0,19.6,83.0,37.8,23.0,28.5,166.0,69.7,2.0,29.7,91.0,59.5,13.0,47.3,130.0,34.1,163.0,23.0,13.0,41.4,85.0,31.0,61.0,68.6,156.0,0.5
110,Northern Kentucky,15,Horz,3,3-0,,3,0,1.0,,,,0–0,105.2,151.0,100.3,120.0,0.6349,110.0,55.9,43.0,47.8,110.0,14.7,68.0,16.6,188.0,24.2,255.0,25.9,104.0,31.2,206.0,23.0,37.0,55.2,45.0,45.7,93.0,37.8,88.0,34.3,148.0,43.5,54.0,36.6,171.0,68.5,159.0,0.29
114,Winthrop,13,BSth,3,3-0,,3,0,1.0,,,,0–0,103.2,174.0,98.7,97.0,0.6252,114.0,53.7,69.0,44.2,37.0,16.4,123.0,16.4,196.0,26.4,202.0,26.2,109.0,44.9,51.0,29.4,88.0,47.9,181.0,46.3,105.0,40.2,54.0,27.0,40.0,46.6,27.0,37.6,195.0,71.7,59.0,0.15
115,Florida Gulf Coast,14,ASun,2,2-0,,2,0,1.0,,,,0–0,107.9,120.0,103.3,161.0,0.624,115.0,54.3,58.0,44.5,44.0,15.6,105.0,19.5,86.0,35.5,46.0,34.7,294.0,27.4,253.0,30.9,108.0,58.1,17.0,44.3,65.0,29.0,261.0,30.0,72.0,26.5,310.0,36.4,165.0,62.9,315.0,0.08
118,South Dakota State,16,Sum,3,3-0,,3,0,1.0,,,,0–0,108.2,118.0,103.9,171.0,0.6147,118.0,51.7,117.0,50.3,168.0,19.4,243.0,14.7,261.0,36.7,31.0,25.0,79.0,40.5,91.0,30.2,101.0,56.5,30.0,48.4,153.0,29.2,257.0,36.2,195.0,37.6,142.0,31.9,71.0,68.3,170.0,0.43
127,North Dakota,15,BSky,5,4-1,,4,1,0.8,,,,1–1,99.2,223.0,96.2,67.0,0.5876,127.0,54.0,61.0,47.4,101.0,18.9,226.0,20.5,63.0,22.6,284.0,25.8,103.0,37.7,122.0,39.2,214.0,51.3,108.0,46.6,110.0,40.0,55.0,32.6,111.0,31.1,263.0,33.0,90.0,71.8,56.0,-0.6
131,Dayton,7,A10,3,1-2,,1,2,0.3333,,,,1–1,111.8,71.0,109.1,233.0,0.5703,131.0,55.1,52.0,52.6,220.0,15.9,112.0,15.9,218.0,25.3,229.0,29.5,194.0,41.3,85.0,37.1,199.0,51.4,105.0,51.0,205.0,41.4,43.0,36.6,201.0,34.7,193.0,40.6,253.0,69.9,113.0,-1.0
135,NC Central,16,MEAC,5,3-2,,3,2,0.6,,,,0–1,100.9,206.0,98.7,96.0,0.5635,135.0,46.6,237.0,42.2,19.0,10.9,11.0,20.7,56.0,32.8,84.0,28.5,166.0,36.6,134.0,29.3,87.0,48.1,175.0,44.6,69.0,29.1,260.0,25.3,28.0,33.3,220.0,35.0,130.0,68.2,173.0,-0.9
136,Kent State,14,MAC,5,4-1,,4,1,0.8,,,,0–1,103.9,161.0,101.6,141.0,0.5634,136.0,48.2,192.0,50.2,166.0,13.8,42.0,17.0,171.0,35.3,52.0,28.2,156.0,40.7,89.0,31.0,109.0,47.7,186.0,46.2,104.0,32.7,196.0,37.7,234.0,35.4,187.0,38.0,200.0,66.1,244.0,-0.04
149,New Orleans,16,Slnd,5,3-2,,3,2,0.6,,,,1–1,103.9,164.0,102.9,157.0,0.5268,149.0,50.4,142.0,48.9,134.0,22.0,301.0,23.2,24.0,38.7,17.0,32.5,253.0,43.2,64.0,34.0,158.0,56.2,32.0,47.4,131.0,22.9,317.0,34.0,139.0,26.5,310.0,40.5,249.0,63.7,302.0,-0.6
152,South Carolina,7,SEC,2,0-2,,0,2,0.0,,,,0–1,99.2,224.0,98.5,95.0,0.5194,152.0,42.0,305.0,52.0,203.0,15.5,100.0,22.2,33.0,24.4,249.0,33.3,268.0,41.6,79.0,50.5,298.0,42.4,280.0,47.8,140.0,27.7,283.0,40.6,278.0,41.6,80.0,31.7,69.0,67.3,203.0,-1.0
181,Mount St. Mary's,16,NEC,4,4-0,,4,0,1.0,,,,0–0,101.6,197.0,103.9,169.0,0.437,181.0,54.6,55.0,51.1,188.0,21.9,298.0,22.6,29.0,25.8,217.0,29.8,199.0,36.1,142.0,32.0,127.0,52.9,77.0,54.2,263.0,38.5,78.0,27.8,46.0,36.1,168.0,24.3,9.0,68.7,150.0,0.12
199,UC Davis,16,BW,6,5-1,,5,1,0.8333,,,,1–1,91.2,307.0,95.2,57.0,0.3775,199.0,42.5,298.0,44.1,36.0,19.3,237.0,18.8,114.0,32.5,90.0,27.2,130.0,37.8,121.0,16.9,9.0,42.9,274.0,42.6,39.0,27.7,283.0,31.1,87.0,27.7,301.0,36.5,168.0,67.3,203.0,-0.2
231,Texas Southern,16,SWAC,5,5-0,,5,0,1.0,,,,2–0,97.8,245.0,105.1,186.0,0.3045,231.0,52.2,101.0,42.5,21.0,17.9,185.0,18.7,118.0,27.5,179.0,36.4,306.0,49.1,30.0,27.3,65.0,51.6,102.0,42.6,39.0,35.6,130.0,28.0,48.0,31.9,250.0,24.6,11.0,70.0,109.0,0.11
