Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,WinPct,ConfWins,ConfLosses,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
46,Oregon,5,B10,3,2-1,,2,1,0.6667,,,,1–0,110.1,115.0,92.7,27.0,0.8791,46.0,54.0,75.0,45.1,49.0,19.9,279.0,14.2,237.0,24.4,258.0,27.0,112.0,36.6,114.0,34.2,184.0,59.4,20.0,44.0,43.0,30.0,220.0,32.0,128.0,37.3,197.0,27.2,25.0,67.2,158.0,0.6
47,BYU,6,B12,3,2-1,,2,1,0.6667,,,,1–0,126.6,14.0,106.6,180.0,0.8783,47.0,52.5,102.0,53.1,226.0,16.0,150.0,17.0,139.0,31.4,136.0,39.3,314.0,31.8,177.0,25.4,68.0,52.9,111.0,50.0,146.0,34.8,131.0,37.6,246.0,51.4,16.0,48.2,299.0,69.5,69.0,0.9
49,Georgia,9,SEC,2,1-1,,1,1,0.5,,,,1–0,117.2,59.0,99.1,77.0,0.8728,49.0,52.7,93.0,52.3,213.0,18.2,229.0,18.9,89.0,35.7,54.0,30.4,184.0,47.3,29.0,41.4,266.0,48.5,194.0,47.5,97.0,39.1,65.0,38.5,255.0,41.1,127.0,46.8,288.0,67.1,163.0,-0.15
52,New Mexico,10,MWC,3,2-1,,2,1,0.6667,,,,1–0,108.8,129.0,92.9,30.0,0.8594,52.0,47.0,223.0,47.3,99.0,11.8,29.0,22.7,22.0,33.6,91.0,28.0,134.0,35.1,129.0,28.7,118.0,46.8,235.0,51.6,185.0,31.8,188.0,27.5,61.0,23.8,330.0,42.1,222.0,68.9,89.0,-0.19
53,VCU,11,A10,4,3-1,,3,1,0.75,,,,0–1,116.2,66.0,99.3,79.0,0.8592,53.0,47.1,221.0,42.1,19.0,15.7,144.0,16.5,165.0,38.2,32.0,37.5,302.0,39.2,85.0,29.7,131.0,56.0,54.0,39.7,10.0,25.2,286.0,30.7,105.0,48.9,33.0,36.8,124.0,65.4,227.0,0.09
55,Marquette,7,BE,4,1-3,,1,3,0.25,,,,0–2,119.6,47.0,102.3,126.0,0.8566,55.0,50.4,141.0,49.8,152.0,13.9,74.0,14.2,237.0,24.3,260.0,34.6,272.0,27.3,236.0,30.0,135.0,55.7,57.0,49.7,145.0,29.2,234.0,33.3,151.0,44.7,75.0,31.9,64.0,69.1,78.0,-0.49
58,Saint Mary's,7,WCC,2,1-1,,1,1,0.5,,,,0–0,101.9,205.0,87.8,8.0,0.8472,58.0,45.5,251.0,42.9,28.0,20.9,295.0,8.8,333.0,46.8,3.0,22.4,48.0,35.5,126.0,18.5,20.0,58.0,33.0,48.8,131.0,6.9,340.0,18.2,10.0,26.4,322.0,27.7,29.0,60.1,336.0,-0.13
59,UC San Diego,12,BW,4,4-0,,4,0,1.0,,,,2–0,111.9,95.0,96.4,50.0,0.8468,59.0,52.6,97.0,39.8,6.0,13.5,63.0,21.8,32.0,25.0,245.0,35.1,279.0,36.8,113.0,30.3,139.0,53.5,94.0,38.4,7.0,34.5,136.0,27.5,61.0,53.3,9.0,49.3,308.0,64.0,278.0,0.6
61,Montana,14,BSky,3,3-0,,3,0,1.0,,,,0–0,115.1,75.0,100.3,97.0,0.8303,61.0,62.3,5.0,47.6,108.0,14.8,108.0,14.3,235.0,17.7,316.0,20.6,28.0,47.7,24.0,34.5,186.0,61.7,10.0,51.5,183.0,42.1,34.0,27.7,65.0,37.7,187.0,38.7,153.0,67.6,141.0,0.37
66,Purdue,4,B10,3,1-2,,1,2,0.3333,,,,0–1,123.9,23.0,108.8,215.0,0.8156,66.0,49.5,167.0,55.4,261.0,11.5,22.0,12.0,295.0,31.4,136.0,31.9,217.0,31.7,180.0,34.5,186.0,49.2,172.0,60.8,322.0,33.3,153.0,32.5,145.0,34.4,244.0,45.2,270.0,64.3,272.0,-0.09
67,Illinois,6,B10,3,2-1,,2,1,0.6667,,,,1–0,122.6,30.0,107.8,201.0,0.8145,67.0,54.3,64.0,55.9,268.0,16.0,150.0,7.3,339.0,35.4,58.0,23.4,59.0,39.5,83.0,22.9,40.0,55.9,55.0,52.9,213.0,34.9,129.0,41.5,286.0,44.9,71.0,31.7,60.0,72.2,23.0,0.7
69,Missouri,6,SEC,4,1-3,,1,3,0.25,,,,0–2,124.7,20.0,110.0,227.0,0.8087,69.0,52.2,108.0,57.3,297.0,15.0,118.0,15.0,204.0,36.6,45.0,32.3,223.0,40.6,69.0,46.8,309.0,54.7,77.0,59.2,312.0,32.3,178.0,36.3,226.0,39.8,149.0,39.1,162.0,69.7,62.0,-0.39
80,Wofford,15,SC,3,3-0,,3,0,1.0,,,,0–0,128.1,10.0,115.4,286.0,0.7686,80.0,60.8,12.0,53.7,241.0,12.2,33.0,14.4,227.0,33.7,88.0,21.6,38.0,53.5,10.0,43.6,288.0,54.8,74.0,55.4,262.0,44.0,20.0,34.7,193.0,53.5,8.0,50.3,315.0,63.6,292.0,0.36
82,SIU Edwardsville,16,OVC,2,2-0,,2,0,1.0,,,,0–0,108.6,131.0,98.2,68.0,0.76,82.0,49.6,165.0,39.7,4.0,18.0,225.0,13.3,266.0,38.0,33.0,24.3,69.0,37.5,107.0,30.4,142.0,48.8,182.0,46.6,85.0,34.4,140.0,17.9,8.0,28.6,301.0,34.8,99.0,61.6,329.0,0.2
83,Grand Canyon,13,WAC,5,4-1,,4,1,0.8,,,,1–1,118.1,54.0,106.9,188.0,0.7579,83.0,55.7,45.0,50.2,158.0,16.0,150.0,21.2,40.0,33.8,86.0,34.1,264.0,50.5,18.0,35.8,204.0,60.6,15.0,44.6,53.0,28.9,241.0,40.6,279.0,28.5,303.0,34.1,90.0,70.5,44.0,-0.34
85,Yale,13,Ivy,3,3-0,,3,0,1.0,,,,1–0,113.3,83.0,102.7,128.0,0.7543,85.0,53.7,81.0,51.2,181.0,10.9,14.0,17.7,123.0,25.3,243.0,26.6,105.0,37.2,112.0,20.8,27.0,48.1,201.0,53.9,233.0,42.9,27.0,32.6,149.0,34.1,249.0,54.8,330.0,63.5,299.0,0.49
87,San Diego State,11,MWC,3,1-2,,1,2,0.3333,,,,1–0,108.3,138.0,98.5,72.0,0.7479,87.0,52.2,108.0,51.9,197.0,15.7,144.0,16.7,152.0,18.8,308.0,29.5,167.0,35.0,131.0,41.3,264.0,53.5,94.0,52.1,191.0,33.8,149.0,34.5,183.0,46.3,50.0,54.4,329.0,66.4,190.0,-0.33
90,UNC Wilmington,14,CAA,3,3-0,,3,0,1.0,,,,0–0,113.1,85.0,103.2,139.0,0.7415,90.0,48.5,191.0,45.9,56.0,13.3,60.0,12.3,283.0,32.6,111.0,30.4,184.0,47.2,31.0,29.8,132.0,53.4,97.0,41.0,26.0,26.7,271.0,34.6,188.0,36.8,209.0,44.8,265.0,63.9,284.0,0.34
99,High Point,13,BSth,3,3-0,,3,0,1.0,,,,0–0,118.0,57.0,108.4,210.0,0.7255,99.0,55.1,52.0,51.8,196.0,14.3,89.0,17.8,119.0,40.4,17.0,27.8,126.0,28.6,217.0,26.9,90.0,57.5,36.0,56.3,279.0,33.8,149.0,29.7,93.0,35.1,231.0,38.3,143.0,64.4,264.0,0.36
101,Akron,13,MAC,4,4-0,,4,0,1.0,,,,1–0,122.1,32.0,112.5,260.0,0.7192,101.0,58.2,27.0,51.1,180.0,10.8,13.0,18.3,105.0,36.1,49.0,31.6,208.0,32.5,169.0,30.8,145.0,56.6,49.0,51.4,179.0,40.2,54.0,33.7,167.0,43.9,85.0,40.1,182.0,67.8,134.0,0.32
102,Memphis,5,Amer,4,4-0,,4,0,1.0,,,,1–0,109.3,124.0,100.8,103.0,0.7183,102.0,50.4,141.0,47.7,110.0,18.2,229.0,18.5,101.0,41.7,11.0,29.1,163.0,43.4,48.0,40.8,259.0,51.7,132.0,47.8,101.0,31.6,195.0,31.7,123.0,29.7,292.0,43.3,248.0,73.1,16.0,0.7
106,Robert Morris,15,Horz,3,3-0,,3,0,1.0,,,,0–0,116.2,64.0,108.3,209.0,0.6914,106.0,54.4,63.0,52.6,217.0,15.0,118.0,17.0,139.0,38.7,31.0,25.5,86.0,40.4,71.0,27.2,96.0,49.5,165.0,55.6,266.0,40.8,46.0,32.4,142.0,41.5,118.0,42.8,238.0,66.6,183.0,0.29
108,Bryant,15,AE,3,3-0,,3,0,1.0,,,,0–0,106.9,159.0,99.9,86.0,0.6868,108.0,54.1,72.0,47.0,93.0,19.3,268.0,15.2,196.0,39.0,29.0,21.8,42.0,26.9,243.0,31.7,156.0,55.9,55.0,42.7,34.0,32.7,169.0,38.2,253.0,26.4,322.0,29.6,39.0,73.6,12.0,0.11
127,Vanderbilt,10,SEC,2,0-2,,0,2,0.0,,,,0–1,108.2,141.0,103.0,133.0,0.6374,127.0,44.8,263.0,51.5,190.0,16.4,162.0,15.0,204.0,30.1,161.0,28.1,138.0,44.3,46.0,68.9,338.0,50.7,150.0,50.7,165.0,23.9,301.0,35.3,205.0,40.0,146.0,33.0,73.0,70.4,49.0,-0.8
137,Lipscomb,14,ASun,2,2-0,,2,0,1.0,,,,0–0,110.9,107.0,107.1,191.0,0.599,137.0,55.3,50.0,41.7,14.0,16.5,164.0,11.2,314.0,23.6,270.0,37.6,304.0,62.8,4.0,25.9,82.0,48.9,180.0,40.8,25.0,40.8,46.0,29.3,84.0,52.1,11.0,29.5,38.0,62.8,312.0,0.18
169,Mount St. Mary's,16,MAAC,6,5-1,,5,1,0.8333,,,,1–1,101.0,223.0,101.7,115.0,0.4789,169.0,52.3,104.0,43.1,33.0,21.3,304.0,14.1,241.0,28.0,194.0,26.0,95.0,27.2,239.0,21.4,31.0,46.9,231.0,46.5,84.0,39.3,62.0,26.2,39.0,45.3,65.0,47.3,293.0,66.2,196.0,-0.6
195,Alabama State,16,SWAC,6,6-0,,6,0,1.0,,,,2–0,99.5,241.0,103.3,142.0,0.3917,195.0,45.7,246.0,47.8,114.0,13.5,63.0,19.8,64.0,30.1,161.0,24.6,73.0,21.5,303.0,33.0,169.0,41.5,300.0,47.3,95.0,34.4,140.0,32.5,145.0,41.2,123.0,36.8,124.0,66.8,175.0,0.4
202,Norfolk State,16,MEAC,4,4-0,,4,0,1.0,,,,1–0,97.4,262.0,101.9,118.0,0.3734,202.0,49.1,182.0,46.2,65.0,19.6,272.0,19.6,72.0,34.1,81.0,31.8,215.0,42.9,53.0,25.0,61.0,53.9,89.0,41.1,27.0,22.0,315.0,35.8,215.0,23.0,332.0,40.3,187.0,66.1,202.0,0.24
211,Saint Francis,16,NEC,4,3-1,,3,1,0.75,,,,0–0,94.9,278.0,100.1,93.0,0.3489,211.0,50.2,144.0,42.4,25.0,20.1,285.0,17.8,119.0,18.4,312.0,32.7,234.0,24.3,272.0,21.4,31.0,50.0,154.0,46.3,79.0,33.7,152.0,24.2,28.0,44.7,75.0,38.2,138.0,67.4,148.0,0.31
217,American,16,Pat,4,3-1,,3,1,0.75,,,,0–0,105.2,173.0,111.7,251.0,0.3322,217.0,58.3,23.0,53.7,241.0,17.0,184.0,19.7,67.0,21.7,286.0,25.4,84.0,23.0,287.0,17.8,18.0,55.6,58.0,55.5,264.0,41.0,43.0,34.1,176.0,46.1,53.0,41.6,211.0,65.0,238.0,0.09
