Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,WinPct,ConfWins,ConfLosses,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
12,UCLA,4,P12,5,4-1,,4,1,0.8,,,,1–1,123.0,13.0,95.6,55.0,0.9476,12.0,54.8,46.0,51.8,218.0,15.6,94.0,17.4,164.0,26.3,241.0,25.1,58.0,45.6,81.0,32.9,92.0,56.8,18.0,50.3,215.0,33.3,161.0,35.9,197.0,28.9,243.0,41.8,302.0,68.1,65.0,1.7
13,San Diego State,4,MWC,5,4-1,,4,1,0.8,,,,2–0,107.5,135.0,84.4,8.0,0.9421,13.0,45.7,242.0,43.6,32.0,14.1,51.0,24.3,13.0,33.9,96.0,26.9,89.0,30.2,274.0,42.7,196.0,44.1,252.0,45.9,114.0,33.8,159.0,26.0,36.0,24.2,307.0,34.2,189.0,61.3,291.0,1.2
14,VCU,5,A10,5,4-1,,4,1,0.8,,,,2–0,107.5,137.0,84.8,9.0,0.9384,14.0,49.0,156.0,44.9,51.0,17.8,169.0,23.8,18.0,33.3,105.0,26.0,71.0,29.5,279.0,30.9,72.0,45.7,220.0,43.0,50.0,36.4,118.0,32.9,132.0,36.3,106.0,29.8,96.0,68.3,57.0,1.1
15,Gonzaga,8,WCC,3,3-0,,3,0,1.0,,,,0–0,113.1,78.0,89.5,12.0,0.9365,15.0,54.9,44.0,44.6,44.0,18.7,200.0,19.7,80.0,23.5,283.0,31.5,189.0,62.2,7.0,39.8,161.0,56.2,23.0,44.4,81.0,34.2,150.0,30.0,83.0,26.6,287.0,24.1,22.0,67.1,88.0,1.1
16,Baylor,6,B12,5,4-1,,4,1,0.8,,,,1–0,131.3,3.0,103.9,150.0,0.9365,16.0,54.1,56.0,50.2,180.0,15.5,88.0,14.8,266.0,38.5,31.0,38.5,295.0,47.0,66.0,28.2,48.0,50.8,95.0,45.7,102.0,40.4,63.0,39.2,248.0,33.2,171.0,33.9,185.0,61.6,282.0,1.6
17,Creighton,3,BE,4,3-1,,3,1,0.75,,,,1–0,133.3,1.0,105.6,182.0,0.9357,17.0,66.6,1.0,47.8,126.0,15.5,88.0,11.0,324.0,27.7,209.0,32.4,201.0,31.7,258.0,33.6,101.0,66.7,2.0,50.3,215.0,44.3,28.0,28.4,62.0,48.0,5.0,32.3,149.0,61.9,270.0,0.45
18,New Mexico,7,MWC,5,4-1,,4,1,0.8,,,,1–1,113.5,71.0,90.1,14.0,0.9347,18.0,53.1,71.0,42.8,25.0,20.8,266.0,15.6,241.0,33.1,112.0,28.0,107.0,52.7,32.0,33.9,103.0,57.9,11.0,43.6,62.0,30.1,235.0,27.5,54.0,38.0,80.0,36.0,224.0,66.8,100.0,1.2
19,Oklahoma State,9,B12,3,1-2,,1,2,0.3333,,,,0–1,116.1,39.0,92.3,24.0,0.9334,19.0,49.4,145.0,49.7,168.0,11.6,11.0,19.4,92.0,18.9,315.0,30.7,170.0,50.9,44.0,43.5,205.0,45.2,229.0,52.4,243.0,37.3,102.0,28.3,61.0,39.2,62.0,27.1,59.0,65.4,152.0,-0.17
20,American,15,Pat,3,3-0,,3,0,1.0,,,,0–0,97.5,241.0,78.0,1.0,0.9285,20.0,54.5,50.0,39.3,7.0,22.0,285.0,20.3,67.0,18.1,318.0,24.5,48.0,40.7,142.0,20.0,6.0,52.3,64.0,44.0,70.0,40.0,65.0,20.0,6.0,28.5,249.0,33.3,173.0,58.7,317.0,0.7
21,Iowa State,3,B12,4,4-0,,4,0,1.0,,,,1–0,125.1,7.0,100.2,101.0,0.9277,21.0,57.1,20.0,52.1,227.0,15.7,97.0,15.3,253.0,27.8,205.0,22.4,33.0,40.0,152.0,41.0,176.0,52.4,61.0,49.7,204.0,44.7,26.0,38.0,235.0,31.7,199.0,33.8,184.0,71.4,22.0,2.4
23,Syracuse,3,ACC,2,1-1,,1,1,0.5,,,,1–0,116.0,40.0,93.9,41.0,0.9192,23.0,44.8,264.0,46.5,90.0,15.4,85.0,16.2,215.0,43.8,7.0,25.4,60.0,38.3,177.0,41.0,176.0,45.8,217.0,45.8,107.0,28.1,270.0,32.1,118.0,27.8,262.0,28.0,70.0,61.3,291.0,0.13
24,Milwaukee,15,Horz,3,3-0,,3,0,1.0,,,,0–0,117.8,31.0,95.8,58.0,0.9151,24.0,46.7,214.0,47.3,112.0,16.4,119.0,19.4,92.0,35.5,65.0,16.9,7.0,40.8,141.0,39.7,158.0,41.8,291.0,49.5,198.0,37.3,102.0,28.6,63.0,34.9,133.0,33.6,181.0,63.2,228.0,0.9
25,North Carolina State,12,ACC,5,4-1,,4,1,0.8,,,,1–0,122.1,16.0,99.9,96.0,0.9091,25.0,52.7,80.0,47.9,131.0,13.1,33.0,16.4,207.0,35.4,67.0,36.9,276.0,36.7,198.0,40.5,171.0,54.5,42.0,51.1,227.0,31.3,214.0,26.7,42.0,24.2,307.0,29.0,85.0,63.1,235.0,1.0
26,Villanova,2,BE,3,2-1,,2,1,0.6667,,,,2–0,112.0,87.0,91.8,21.0,0.9074,26.0,51.3,112.0,50.3,183.0,15.0,73.0,19.5,89.0,27.5,215.0,20.2,13.0,50.6,46.0,34.8,112.0,50.0,112.0,49.0,186.0,35.7,129.0,35.1,181.0,35.0,132.0,36.8,239.0,67.6,76.0,0.31
28,Dayton,11,A10,4,3-1,,3,1,0.75,,,,2–0,116.3,38.0,96.2,64.0,0.8991,28.0,55.8,32.0,47.8,126.0,16.2,114.0,16.2,215.0,24.8,264.0,23.3,39.0,40.6,145.0,44.2,212.0,52.6,60.0,46.1,117.0,41.4,51.0,33.3,137.0,33.8,154.0,44.7,319.0,64.7,171.0,0.6
29,Wisconsin,2,B10,4,2-2,,2,2,0.5,,,,1–1,124.5,9.0,103.0,142.0,0.8982,29.0,54.2,51.0,51.6,214.0,11.9,14.0,12.7,310.0,26.5,239.0,25.0,54.0,48.8,52.0,38.1,139.0,49.6,126.0,48.2,165.0,41.3,53.0,40.7,270.0,37.6,85.0,26.5,50.0,64.9,165.0,0.15
30,Kentucky,8,SEC,4,2-2,,2,2,0.5,,,,0–1,118.3,28.0,98.1,83.0,0.8957,30.0,50.2,127.0,53.6,257.0,17.3,150.0,16.2,215.0,31.9,134.0,22.0,25.0,52.9,28.0,50.8,273.0,45.5,225.0,49.6,199.0,42.6,42.0,40.9,271.0,26.0,291.0,33.5,178.0,66.3,115.0,0.6
33,Kansas,2,B12,4,2-2,,2,2,0.5,,,,1–1,120.3,22.0,100.0,97.0,0.8939,33.0,52.8,77.0,51.3,207.0,16.8,132.0,14.7,267.0,33.1,112.0,28.4,112.0,50.7,45.0,45.9,234.0,55.6,30.0,46.6,130.0,31.6,205.0,41.4,279.0,33.2,171.0,30.3,107.0,68.0,66.0,0.14
34,NC Central,14,MEAC,4,4-0,,4,0,1.0,,,,1–0,117.0,35.0,97.5,72.0,0.8909,34.0,56.9,24.0,42.4,24.0,15.1,80.0,22.3,28.0,37.0,49.0,30.5,167.0,60.5,10.0,42.6,193.0,51.5,81.0,36.0,6.0,45.9,19.0,37.7,230.0,31.3,210.0,31.0,120.0,62.8,246.0,0.4
35,Duke,3,ACC,5,3-2,,3,2,0.6,,,,1–1,131.2,4.0,109.6,239.0,0.8884,35.0,50.9,118.0,54.3,265.0,15.0,73.0,15.6,241.0,44.0,6.0,36.6,269.0,35.2,216.0,49.8,266.0,50.8,95.0,56.4,287.0,34.0,153.0,32.3,121.0,32.8,177.0,25.7,39.0,62.7,250.0,0.6
37,Oklahoma,5,B12,3,2-1,,2,1,0.6667,,,,2–0,119.4,25.0,100.4,110.0,0.8798,37.0,55.0,43.0,47.4,116.0,15.9,102.0,17.8,147.0,37.6,39.0,33.3,219.0,22.1,316.0,33.0,93.0,51.6,78.0,46.2,118.0,38.9,76.0,34.1,164.0,50.0,4.0,25.0,29.0,68.3,57.0,0.16
38,Providence,11,BE,4,3-1,,3,1,0.75,,,,0–1,119.8,24.0,101.1,116.0,0.8762,38.0,48.6,167.0,54.0,261.0,14.2,53.0,12.7,310.0,32.4,123.0,26.3,78.0,51.1,42.0,33.5,98.0,46.3,204.0,57.7,296.0,35.7,129.0,32.2,120.0,32.0,192.0,39.6,282.0,65.5,147.0,1.3
39,Albany,16,AE,4,4-0,,4,0,1.0,,,,0–0,113.7,65.0,96.0,61.0,0.8745,39.0,55.4,39.0,44.9,51.0,18.1,182.0,14.6,270.0,31.0,148.0,23.2,37.0,41.5,127.0,24.4,21.0,53.0,55.0,40.8,25.0,41.1,55.0,33.7,155.0,27.3,273.0,42.2,308.0,63.0,239.0,0.6
40,Texas,7,B12,4,2-2,,2,2,0.5,,,,1–1,107.4,139.0,91.2,17.0,0.8677,40.0,44.0,278.0,40.5,12.0,17.2,144.0,16.0,224.0,42.7,11.0,36.3,265.0,27.4,293.0,38.9,148.0,45.1,231.0,35.6,5.0,27.3,277.0,34.8,177.0,27.4,271.0,29.2,88.0,64.1,191.0,-0.34
41,Tulsa,13,CUSA,4,4-0,,4,0,1.0,,,,1–0,110.7,95.0,94.1,44.0,0.8665,41.0,49.0,156.0,43.9,35.0,13.0,31.0,21.9,40.0,27.3,220.0,27.7,101.0,64.9,5.0,41.5,181.0,49.4,129.0,33.6,1.0,32.0,198.0,39.1,245.0,24.0,309.0,41.0,297.0,67.1,88.0,1.2
42,Harvard,12,Ivy,2,2-0,,2,0,1.0,,,,2–0,122.8,14.0,104.8,169.0,0.8611,42.0,55.6,34.0,45.2,62.0,12.5,25.0,13.9,289.0,26.0,246.0,25.0,54.0,52.1,34.0,48.7,256.0,56.6,20.0,43.6,62.0,35.3,137.0,32.4,122.0,29.1,239.0,32.2,145.0,66.6,105.0,0.6
43,Cincinnati,5,Amer,4,3-1,,3,1,0.75,,,,2–0,114.2,59.0,97.5,75.0,0.8603,43.0,50.9,118.0,48.4,141.0,14.3,57.0,19.7,80.0,33.3,105.0,32.8,212.0,40.3,148.0,35.6,119.0,48.4,155.0,46.7,131.0,38.3,88.0,34.2,165.0,27.1,278.0,36.6,233.0,63.7,207.0,0.5
44,Eastern Kentucky,15,OVC,3,3-0,,3,0,1.0,,,,0–0,122.8,15.0,105.0,174.0,0.858,44.0,63.8,3.0,55.3,281.0,17.7,161.0,21.2,54.0,20.5,307.0,37.0,278.0,57.9,17.0,55.6,301.0,62.7,4.0,55.8,282.0,43.5,34.0,36.5,212.0,42.8,27.0,49.0,331.0,65.2,159.0,0.7
45,Michigan,2,B10,4,3-1,,3,1,0.75,,,,1–0,127.3,5.0,109.0,232.0,0.856,45.0,52.0,94.0,55.4,283.0,14.4,59.0,18.5,126.0,28.2,201.0,35.8,257.0,38.7,169.0,26.9,37.0,51.3,83.0,61.0,318.0,35.2,139.0,29.6,76.0,44.6,14.0,33.5,178.0,61.3,291.0,1.2
47,Oregon,7,P12,3,2-1,,2,1,0.6667,,,,1–0,116.9,36.0,100.4,111.0,0.852,47.0,56.3,28.0,57.0,298.0,18.9,203.0,22.0,37.0,29.6,174.0,28.9,123.0,36.1,207.0,53.1,288.0,48.5,151.0,56.4,287.0,45.9,19.0,39.4,250.0,38.6,68.0,23.1,15.0,64.6,173.0,0.8
51,Kansas State,9,B12,2,0-2,,0,2,0.0,,,,0–1,121.4,18.0,104.9,173.0,0.843,51.0,55.4,39.0,55.7,284.0,17.3,150.0,15.8,232.0,32.8,116.0,35.4,254.0,45.0,89.0,48.2,253.0,51.3,83.0,54.3,267.0,42.9,38.0,39.4,250.0,31.5,203.0,28.9,83.0,68.8,50.0,-0.9
52,UConn,7,Amer,5,3-2,,3,2,0.6,,,,1–1,107.7,133.0,93.2,33.0,0.8411,52.0,50.8,123.0,44.9,51.0,23.7,310.0,17.8,147.0,30.5,159.0,37.8,287.0,32.0,256.0,40.0,162.0,47.4,180.0,39.5,17.0,37.5,95.0,37.8,233.0,38.4,71.0,31.6,129.0,62.9,244.0,1.0
54,Ohio State,6,B10,4,3-1,,3,1,0.75,,,,1–0,107.5,138.0,93.3,34.0,0.8361,54.0,47.3,189.0,50.0,173.0,18.1,182.0,21.1,55.0,36.9,50.0,30.1,155.0,42.9,113.0,29.5,58.0,50.3,109.0,44.2,73.0,26.2,285.0,41.1,274.0,27.2,277.0,33.2,169.0,67.0,91.0,1.2
55,Saint Joseph's,10,A10,5,3-2,,3,2,0.6,,,,0–2,109.8,102.0,95.4,54.0,0.8342,55.0,50.8,123.0,43.6,32.0,16.2,114.0,11.3,322.0,25.4,254.0,25.5,64.0,44.7,94.0,38.2,140.0,50.6,103.0,41.9,38.0,34.0,153.0,31.8,113.0,40.5,49.0,29.5,91.0,64.9,165.0,0.35
59,Manhattan,13,MAAC,3,3-0,,3,0,1.0,,,,0–0,108.1,125.0,94.3,46.0,0.8271,59.0,53.4,67.0,48.6,145.0,19.2,214.0,21.1,55.0,34.7,78.0,24.0,46.0,49.1,49.0,49.7,262.0,50.9,93.0,50.5,222.0,39.2,74.0,28.9,66.0,31.3,210.0,25.9,44.0,67.0,91.0,0.7
61,Colorado,8,P12,5,3-2,,3,2,0.6,,,,1–1,101.6,204.0,89.3,11.0,0.8158,61.0,43.9,280.0,44.4,41.0,19.8,233.0,15.6,241.0,34.1,91.0,29.3,135.0,31.4,261.0,26.5,31.0,43.2,269.0,47.2,148.0,30.6,223.0,26.3,39.0,27.3,273.0,35.5,217.0,59.9,309.0,0.7
66,George Washington,9,A10,4,3-1,,3,1,0.75,,,,2–0,114.3,57.0,101.5,123.0,0.7962,66.0,53.6,63.0,48.5,143.0,18.6,198.0,16.0,224.0,27.7,209.0,34.2,237.0,46.7,69.0,30.7,70.0,47.9,168.0,52.1,240.0,43.9,30.0,28.9,66.0,31.4,207.0,40.2,292.0,64.3,183.0,0.7
70,Stephen F. Austin,12,Slnd,4,4-0,,4,0,1.0,,,,2–0,119.0,27.0,106.2,191.0,0.7873,70.0,54.9,44.0,50.5,185.0,15.0,73.0,18.5,126.0,41.1,18.0,28.5,114.0,45.5,82.0,44.9,221.0,54.5,42.0,49.6,199.0,37.0,109.0,35.1,181.0,41.1,40.0,29.1,87.0,60.4,305.0,0.4
71,Saint Louis,5,A10,3,1-2,,1,2,0.3333,,,,1–1,105.0,174.0,94.0,42.0,0.7822,71.0,49.7,138.0,51.8,218.0,20.7,261.0,19.7,80.0,26.7,234.0,24.5,48.0,39.9,154.0,30.7,70.0,54.9,38.0,49.6,199.0,26.8,280.0,38.6,242.0,35.4,124.0,27.0,57.0,66.2,122.0,-0.7
73,Stanford,10,P12,5,3-2,,3,2,0.6,,,,1–1,113.2,76.0,102.2,133.0,0.7642,73.0,52.2,89.0,52.5,236.0,19.5,227.0,19.9,73.0,31.5,139.0,30.4,164.0,38.8,167.0,38.4,142.0,54.2,46.0,56.4,287.0,32.1,194.0,30.2,88.0,33.6,158.0,35.5,217.0,61.2,295.0,-0.03
79,Iowa,11,B10,4,0-4,,0,4,0.0,,,,0–2,120.1,23.0,109.7,243.0,0.7392,79.0,45.9,237.0,58.3,306.0,14.3,57.0,19.9,73.0,34.7,78.0,32.4,201.0,26.5,299.0,40.5,171.0,46.5,198.0,55.8,282.0,29.9,242.0,41.3,277.0,32.9,176.0,40.0,285.0,64.0,192.0,-1.6
81,North Carolina,6,ACC,2,0-2,,0,2,0.0,,,,0–1,115.3,44.0,105.5,180.0,0.7361,81.0,53.5,64.0,57.3,299.0,17.3,150.0,19.4,92.0,25.8,247.0,42.4,320.0,45.1,88.0,66.1,322.0,55.3,33.0,58.9,310.0,32.1,194.0,36.1,202.0,24.8,302.0,33.0,162.0,73.8,7.0,-0.41
83,BYU,10,WCC,3,2-1,,2,1,0.6667,,,,0–0,109.5,107.0,100.3,105.0,0.7327,83.0,43.0,290.0,48.6,145.0,16.8,132.0,16.8,190.0,40.7,20.0,30.7,170.0,48.4,54.0,44.9,221.0,47.0,185.0,46.7,131.0,17.1,326.0,35.2,184.0,18.8,327.0,30.7,113.0,67.9,69.0,0.17
85,Western Michigan,14,MAC,3,3-0,,3,0,1.0,,,,1–0,114.0,62.0,104.7,166.0,0.7273,85.0,61.6,6.0,46.4,87.0,17.6,160.0,13.5,299.0,37.7,38.0,33.6,224.0,36.3,205.0,27.9,45.0,58.7,7.0,43.8,67.0,45.1,23.0,33.8,158.0,31.9,193.0,38.8,266.0,61.8,274.0,0.6
86,Mercer,14,ASun,2,2-0,,2,0,1.0,,,,0–0,114.1,60.0,104.8,170.0,0.7265,86.0,46.3,226.0,46.0,74.0,12.2,22.0,16.0,224.0,37.2,46.0,34.7,245.0,34.7,222.0,25.8,28.0,41.4,293.0,50.0,205.0,35.3,137.0,25.0,22.0,42.1,34.0,32.3,149.0,58.4,321.0,0.36
91,Cal Poly,16,BW,5,4-1,,4,1,0.8,,,,0–1,110.6,98.0,101.9,130.0,0.7186,91.0,49.8,135.0,47.6,119.0,12.1,19.0,19.1,107.0,32.5,121.0,34.2,237.0,34.1,230.0,30.4,66.0,45.6,222.0,45.1,90.0,39.5,67.0,36.2,206.0,31.0,216.0,27.3,60.0,58.4,321.0,-0.09
102,New Mexico State,13,WAC,4,4-0,,4,0,1.0,,,,1–0,112.7,81.0,105.0,175.0,0.6927,102.0,54.7,48.0,42.1,20.0,17.0,137.0,12.2,317.0,38.8,30.0,28.9,123.0,48.0,60.0,26.4,30.0,52.2,68.0,43.6,62.0,42.2,44.0,25.7,32.0,22.3,316.0,29.8,96.0,61.5,285.0,0.34
105,Wofford,15,SC,3,3-0,,3,0,1.0,,,,0–0,107.0,147.0,99.9,94.0,0.6898,105.0,54.2,51.0,40.5,12.0,9.4,3.0,15.3,253.0,30.2,165.0,31.0,179.0,32.1,255.0,26.6,33.0,50.0,112.0,41.4,31.0,41.1,55.0,25.5,31.0,35.9,116.0,29.7,95.0,56.6,328.0,0.17
109,Coastal Carolina,16,BSth,3,3-0,,3,0,1.0,,,,0–0,97.3,248.0,91.4,18.0,0.6746,109.0,45.6,248.0,37.9,5.0,18.1,182.0,12.8,307.0,37.1,48.0,25.4,60.0,41.7,124.0,35.5,118.0,47.9,168.0,38.5,13.0,27.1,279.0,24.7,21.0,32.8,177.0,41.4,298.0,62.1,264.0,0.37
114,Memphis,8,Amer,3,1-2,,1,2,0.3333,,,,1–1,109.0,112.0,102.6,140.0,0.6675,114.0,46.2,232.0,54.1,262.0,21.0,273.0,16.7,195.0,33.9,96.0,30.4,164.0,45.0,89.0,34.5,110.0,45.8,217.0,51.2,230.0,31.3,214.0,41.3,277.0,37.4,89.0,26.9,56.0,72.0,17.0,-0.14
116,Xavier,12,BE,4,1-3,,1,3,0.25,,,,0–1,113.6,68.0,107.3,212.0,0.6589,116.0,48.3,170.0,61.0,313.0,14.5,60.0,18.8,116.0,31.2,145.0,29.3,135.0,32.3,250.0,41.8,185.0,53.1,54.0,61.3,320.0,24.6,297.0,40.3,265.0,30.1,231.0,36.7,235.0,63.9,199.0,-0.29
122,Massachusetts,6,A10,4,2-2,,2,2,0.5,,,,1–1,101.7,203.0,96.6,66.0,0.643,122.0,45.8,240.0,51.8,218.0,17.9,172.0,21.7,46.0,27.6,213.0,24.4,47.0,35.3,214.0,40.0,162.0,46.2,209.0,52.6,246.0,30.0,237.0,33.3,137.0,33.6,158.0,30.0,102.0,71.6,21.0,-0.5
126,Delaware,13,CAA,3,3-0,,3,0,1.0,,,,0–0,112.7,82.0,107.2,209.0,0.6399,126.0,55.6,34.0,50.8,190.0,12.0,17.0,19.6,86.0,24.2,275.0,36.7,271.0,45.0,89.0,32.0,81.0,55.4,32.0,50.4,219.0,37.5,95.0,34.5,173.0,28.4,251.0,32.0,138.0,71.1,25.0,0.41
132,Louisiana-Lafayette,14,SB,5,4-1,,4,1,0.8,,,,1–1,114.5,54.0,109.7,245.0,0.6193,132.0,50.9,118.0,53.1,247.0,17.2,144.0,14.9,264.0,41.9,13.0,25.7,67.0,32.4,248.0,48.2,253.0,46.2,209.0,48.9,183.0,40.8,60.0,41.1,274.0,31.8,196.0,32.6,155.0,67.4,78.0,0.26
143,Weber State,16,BSky,4,3-1,,3,1,0.75,,,,1–1,105.7,166.0,102.4,134.0,0.5892,143.0,55.6,34.0,44.9,51.0,19.7,231.0,12.1,318.0,27.8,205.0,26.6,84.0,38.2,180.0,41.1,178.0,52.3,64.0,50.3,215.0,40.5,62.0,17.6,3.0,38.2,77.0,22.8,13.0,62.8,246.0,-0.49
146,Mount St. Mary's,16,NEC,4,3-1,,3,1,0.75,,,,0–0,113.6,66.0,110.5,254.0,0.5788,146.0,51.8,97.0,50.2,180.0,13.7,43.0,18.9,113.0,27.0,227.0,30.2,157.0,43.0,111.0,43.0,203.0,54.3,45.0,53.0,250.0,32.3,192.0,27.1,48.0,43.0,24.0,22.4,9.0,67.9,69.0,0.6
198,Arizona State,10,P12,2,0-2,,0,2,0.0,,,,0–1,103.1,192.0,106.4,194.0,0.4107,198.0,47.7,181.0,57.3,299.0,17.7,161.0,19.1,107.0,21.4,302.0,35.9,259.0,33.3,236.0,40.9,173.0,46.0,215.0,53.2,253.0,33.3,161.0,45.2,307.0,43.2,21.0,28.2,75.0,63.4,218.0,-1.0
203,Texas Southern,16,SWAC,6,5-1,,5,1,0.8333,,,,2–0,104.6,175.0,108.4,224.0,0.3985,203.0,53.5,64.0,44.4,41.0,19.1,213.0,14.1,285.0,30.9,152.0,28.8,119.0,56.9,20.0,39.0,149.0,51.2,87.0,45.1,90.0,38.8,80.0,28.2,58.0,32.8,177.0,24.4,25.0,68.2,61.0,0.38
