Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,WinPct,ConfWins,ConfLosses,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
13,Mississippi State,5,SEC,3,2-1,,2,1,0.6667,,,,1–0,128.0,5.0,99.4,108.0,0.9483,13.0,60.1,13.0,51.1,191.0,18.7,226.0,15.2,228.0,37.4,21.0,30.8,219.0,24.6,260.0,33.1,168.0,56.6,37.0,48.8,147.0,42.9,25.0,38.0,240.0,45.9,57.0,28.6,23.0,67.9,154.0,0.33
14,Kansas State,4,B12,3,2-1,,2,1,0.6667,,,,1–0,109.5,96.0,85.2,9.0,0.9476,14.0,47.3,232.0,47.7,98.0,11.9,23.0,24.3,16.0,27.8,165.0,28.7,182.0,22.4,291.0,25.2,68.0,48.0,193.0,50.5,180.0,30.9,227.0,28.6,55.0,44.3,71.0,36.1,112.0,63.8,287.0,0.6
15,Auburn,5,SEC,5,5-0,,5,0,1.0,,,,1–0,129.6,2.0,100.8,128.0,0.9471,15.0,56.0,43.0,57.4,297.0,12.3,30.0,25.6,8.0,27.7,169.0,33.8,262.0,31.9,157.0,29.3,117.0,53.2,80.0,52.6,231.0,38.6,82.0,42.1,294.0,60.6,2.0,45.8,290.0,64.4,273.0,2.9
16,Florida State,4,ACC,4,3-1,,3,1,0.75,,,,1–0,111.0,78.0,86.5,13.0,0.9464,16.0,48.6,197.0,43.0,20.0,19.5,245.0,14.5,250.0,31.2,102.0,25.8,116.0,28.4,210.0,33.3,173.0,44.8,258.0,50.0,164.0,36.4,127.0,18.9,4.0,39.6,144.0,32.5,57.0,65.6,237.0,1.8
17,Wisconsin,5,B10,4,3-1,,3,1,0.75,,,,2–0,102.7,196.0,80.1,1.0,0.9459,17.0,45.1,267.0,43.8,32.0,17.6,185.0,17.2,149.0,29.1,143.0,23.9,79.0,28.7,203.0,18.3,17.0,48.7,185.0,40.7,15.0,25.3,294.0,32.3,115.0,33.3,253.0,39.8,191.0,66.5,203.0,1.3
18,LSU,3,SEC,3,2-1,,2,1,0.6667,,,,2–0,128.0,6.0,100.9,131.0,0.9391,18.0,53.1,94.0,52.1,211.0,17.9,196.0,14.9,240.0,41.4,5.0,26.2,125.0,20.6,306.0,40.6,261.0,50.8,132.0,51.6,207.0,38.7,80.0,35.1,180.0,32.0,268.0,44.8,276.0,67.7,162.0,0.49
20,Buffalo,6,MAC,4,4-0,,4,0,1.0,,,,1–0,115.8,41.0,92.5,46.0,0.9294,20.0,51.7,128.0,45.0,47.0,12.2,29.0,17.0,165.0,31.3,101.0,24.7,93.0,33.1,139.0,28.4,110.0,60.3,15.0,47.1,113.0,27.1,277.0,27.8,41.0,43.9,77.0,38.8,162.0,72.1,40.0,1.0
22,New Mexico State,12,WAC,4,4-0,,4,0,1.0,,,,1–0,119.3,25.0,96.1,71.0,0.923,22.0,59.3,20.0,44.0,34.0,14.8,77.0,15.2,228.0,32.6,79.0,16.9,16.0,25.9,245.0,26.5,89.0,58.9,19.0,49.6,161.0,39.7,63.0,24.2,16.0,53.9,10.0,42.0,241.0,66.1,218.0,0.5
23,Tennessee,2,SEC,4,2-2,,2,2,0.5,,,,0–1,129.1,4.0,104.2,175.0,0.9215,23.0,54.7,62.0,55.0,270.0,16.9,149.0,12.8,295.0,34.6,53.0,32.6,245.0,29.5,192.0,35.3,199.0,50.3,144.0,53.1,246.0,42.7,26.0,38.2,244.0,32.1,267.0,46.2,295.0,66.9,193.0,1.1
24,Utah State,8,MWC,3,3-0,,3,0,1.0,,,,0–0,117.1,35.0,94.8,60.0,0.9197,24.0,54.5,66.0,43.2,23.0,20.5,258.0,13.8,271.0,36.7,33.0,25.8,116.0,48.5,22.0,22.9,45.0,52.9,86.0,45.9,86.0,38.1,94.0,26.5,28.0,38.2,168.0,43.2,260.0,68.4,141.0,0.8
25,Iowa State,6,B12,5,3-2,,3,2,0.6,,,,0–2,119.5,24.0,96.9,80.0,0.9181,25.0,53.4,88.0,48.2,112.0,18.6,221.0,15.9,210.0,28.3,160.0,33.8,262.0,36.8,86.0,19.3,21.0,51.5,119.0,46.3,96.0,37.6,106.0,34.1,158.0,38.9,156.0,37.7,139.0,69.6,99.0,1.1
26,Virginia,1,ACC,3,2-1,,2,1,0.6667,,,,1–0,123.7,12.0,100.7,124.0,0.9141,26.0,52.8,99.0,51.0,187.0,11.6,19.0,17.7,137.0,24.0,236.0,33.7,261.0,35.4,105.0,37.7,228.0,50.6,135.0,55.6,277.0,37.0,114.0,29.5,75.0,46.2,54.0,40.4,201.0,59.2,327.0,0.7
27,Vermont,13,AE,3,3-0,,3,0,1.0,,,,0–0,120.2,18.0,98.0,91.0,0.9132,27.0,60.1,13.0,49.3,141.0,16.1,124.0,20.2,63.0,34.9,49.0,16.3,13.0,31.2,167.0,22.1,38.0,56.3,41.0,44.3,53.0,43.3,23.0,36.4,215.0,43.5,86.0,48.5,307.0,60.6,322.0,0.09
28,Purdue,3,B10,2,1-1,,1,1,0.5,,,,1–0,121.6,14.0,99.6,110.0,0.9083,28.0,48.0,211.0,52.9,225.0,12.4,31.0,17.1,158.0,32.4,82.0,18.3,24.0,27.0,230.0,28.4,110.0,52.7,92.0,46.2,92.0,27.1,277.0,43.2,302.0,39.3,148.0,36.3,116.0,65.4,244.0,0.0
29,Georgia State,14,SB,3,3-0,,3,0,1.0,,,,1–0,107.5,131.0,88.3,14.0,0.9056,29.0,47.9,214.0,38.7,1.0,15.2,89.0,20.8,47.0,25.2,211.0,35.3,293.0,53.6,7.0,30.4,129.0,47.4,209.0,43.6,45.0,32.4,200.0,20.8,6.0,42.8,96.0,39.7,188.0,71.7,47.0,0.9
30,Florida,10,SEC,5,2-3,,2,3,0.4,,,,0–2,114.9,48.0,94.5,55.0,0.9046,30.0,52.5,107.0,48.6,127.0,18.0,201.0,17.4,144.0,30.6,115.0,34.3,273.0,36.8,86.0,28.3,108.0,56.2,43.0,47.2,117.0,31.5,219.0,34.4,166.0,41.4,118.0,31.8,49.0,60.6,322.0,0.28
33,Seton Hall,10,BE,5,4-1,,4,1,0.8,,,,2–0,115.4,45.0,95.0,63.0,0.903,33.0,47.5,226.0,49.1,136.0,12.8,39.0,20.7,50.0,33.5,67.0,30.3,208.0,41.2,48.0,43.3,278.0,46.3,230.0,47.2,117.0,33.1,187.0,34.1,158.0,38.6,161.0,46.7,297.0,68.9,124.0,1.1
34,Kansas,4,B12,4,3-1,,3,1,0.75,,,,1–0,108.8,110.0,89.9,24.0,0.9002,34.0,48.4,204.0,46.1,64.0,18.3,210.0,15.1,232.0,34.4,55.0,28.0,161.0,32.7,146.0,33.3,173.0,49.2,172.0,49.0,151.0,30.8,228.0,27.8,41.0,26.2,316.0,39.4,178.0,71.9,41.0,1.0
37,Cincinnati,7,Amer,5,3-2,,3,2,0.6,,,,0–2,118.6,29.0,98.2,94.0,0.8977,37.0,47.6,222.0,48.3,115.0,15.3,97.0,16.9,168.0,39.5,8.0,39.0,319.0,35.9,97.0,27.8,103.0,44.4,263.0,44.9,66.0,36.3,131.0,35.7,199.0,31.7,274.0,39.5,180.0,64.5,270.0,1.0
39,Arizona State,11,P12,4,3-1,,3,1,0.75,,,,1–0,109.8,91.0,91.2,30.0,0.8943,39.0,51.4,133.0,46.5,72.0,20.6,260.0,18.2,115.0,25.4,208.0,26.7,136.0,53.2,8.0,37.9,235.0,48.7,185.0,44.6,57.0,38.7,80.0,32.7,125.0,28.7,306.0,42.1,242.0,71.0,61.0,0.34
40,Gonzaga,1,WCC,2,1-1,,1,1,0.5,,,,0–0,108.3,117.0,90.1,26.0,0.8919,40.0,55.9,48.0,50.4,164.0,18.3,210.0,19.7,79.0,23.3,244.0,24.2,84.0,30.9,174.0,17.2,14.0,60.0,16.0,50.0,164.0,32.5,197.0,34.2,161.0,36.4,202.0,32.8,61.0,69.2,110.0,-0.22
41,California-Irvine,13,BW,5,5-0,,5,0,1.0,,,,2–0,120.4,17.0,100.8,127.0,0.8846,41.0,56.7,33.0,43.4,25.0,11.0,14.0,14.0,266.0,37.9,17.0,25.5,110.0,20.9,303.0,33.3,173.0,56.0,46.0,42.4,29.0,38.8,77.0,30.3,84.0,29.7,296.0,30.3,34.0,66.5,203.0,0.36
44,Marquette,5,BE,4,1-3,,1,3,0.25,,,,0–2,115.0,47.0,97.1,83.0,0.8744,44.0,47.8,217.0,45.9,59.0,17.0,153.0,12.9,292.0,33.9,61.0,26.5,130.0,45.3,30.0,53.5,324.0,42.2,290.0,45.9,86.0,36.4,127.0,30.5,86.0,44.9,63.0,35.7,105.0,69.3,107.0,-1.3
48,Maryland,6,B10,2,1-1,,1,1,0.5,,,,1–0,107.2,137.0,91.3,35.0,0.8647,48.0,45.1,267.0,48.2,112.0,16.2,127.0,16.2,197.0,29.4,133.0,24.6,92.0,31.3,164.0,30.9,144.0,43.1,280.0,44.6,57.0,32.5,197.0,35.6,196.0,35.7,215.0,40.9,218.0,65.6,237.0,-0.17
49,Wofford,7,SC,3,3-0,,3,0,1.0,,,,0–0,111.6,68.0,95.2,64.0,0.8608,49.0,62.1,5.0,46.0,60.0,19.6,247.0,17.2,149.0,27.4,176.0,21.9,55.0,31.2,167.0,33.1,168.0,63.4,4.0,47.6,126.0,40.3,49.0,29.2,64.0,41.6,115.0,41.1,221.0,70.3,82.0,0.7
53,Northeastern,13,CAA,3,3-0,,3,0,1.0,,,,0–0,114.1,55.0,98.0,92.0,0.8512,53.0,58.1,25.0,47.3,89.0,14.4,63.0,11.3,320.0,26.0,199.0,19.2,30.0,31.7,159.0,30.7,139.0,54.8,58.0,46.3,96.0,41.0,42.0,33.3,133.0,49.7,24.0,27.1,16.0,65.3,247.0,0.6
57,Belmont,11,OVC,3,2-1,,2,1,0.6667,,,,0–0,111.1,77.0,96.4,76.0,0.836,57.0,54.4,70.0,46.4,71.0,14.7,75.0,12.8,295.0,22.0,265.0,29.6,200.0,23.3,281.0,26.4,87.0,58.9,19.0,47.1,113.0,32.9,190.0,29.8,78.0,47.2,47.0,28.9,25.0,69.0,119.0,-0.3
58,Ole Miss,8,SEC,2,1-1,,1,1,0.5,,,,1–0,110.4,83.0,95.9,68.0,0.8354,58.0,47.8,217.0,50.0,151.0,13.1,45.0,20.1,69.0,16.4,317.0,35.3,293.0,21.9,297.0,27.0,97.0,48.5,187.0,46.8,107.0,31.3,221.0,38.2,244.0,42.1,107.0,30.6,38.0,65.7,233.0,0.04
61,Murray State,12,OVC,2,2-0,,2,0,1.0,,,,0–0,107.8,125.0,94.1,51.0,0.828,61.0,52.2,117.0,47.7,98.0,17.4,179.0,14.6,249.0,27.3,178.0,24.4,88.0,40.0,55.0,14.4,3.0,56.3,41.0,55.8,282.0,28.6,261.0,21.7,8.0,30.4,288.0,34.8,95.0,70.0,89.0,0.7
63,Syracuse,8,ACC,3,1-2,,1,2,0.3333,,,,0–1,111.3,72.0,97.4,87.0,0.8225,63.0,52.0,124.0,46.7,80.0,23.8,313.0,23.3,22.0,28.3,160.0,41.4,325.0,39.2,59.0,44.8,299.0,45.3,248.0,46.3,96.0,40.3,49.0,31.4,97.0,43.8,80.0,42.4,247.0,66.4,206.0,-0.15
69,Nevada,7,MWC,3,2-1,,2,1,0.6667,,,,1–0,107.1,139.0,94.5,56.0,0.8076,69.0,53.4,88.0,48.4,118.0,17.2,165.0,15.8,213.0,27.8,165.0,11.3,3.0,42.9,40.0,29.2,115.0,54.9,55.0,38.2,7.0,34.3,167.0,47.1,319.0,43.5,86.0,31.7,47.0,69.0,119.0,-0.26
71,Villanova,6,BE,4,3-1,,3,1,0.75,,,,0–1,113.6,58.0,100.6,122.0,0.8018,71.0,51.4,133.0,47.5,94.0,19.4,243.0,17.6,139.0,31.6,98.0,32.0,234.0,38.9,60.0,30.3,126.0,47.6,202.0,47.9,131.0,36.4,127.0,31.3,94.0,53.4,14.0,40.3,198.0,66.3,212.0,0.8
72,Abilene Christian,15,Slnd,3,3-0,,3,0,1.0,,,,1–0,106.5,151.0,94.4,53.0,0.7993,72.0,55.4,51.0,51.0,187.0,16.0,118.0,27.0,3.0,28.7,150.0,19.3,31.0,34.1,119.0,28.3,108.0,53.2,80.0,48.4,136.0,39.7,63.0,37.0,221.0,34.7,225.0,37.2,132.0,68.1,151.0,0.18
73,Liberty,12,ASun,2,2-0,,2,0,1.0,,,,0–0,115.6,43.0,102.6,154.0,0.7975,73.0,54.9,59.0,56.7,289.0,11.1,15.0,20.6,52.0,22.6,258.0,22.4,59.0,24.8,259.0,17.1,13.0,55.7,50.0,51.7,212.0,35.3,151.0,42.2,296.0,30.1,291.0,42.9,253.0,59.1,328.0,0.7
75,Temple,11,Amer,4,2-2,,2,2,0.5,,,,2–0,109.4,101.0,97.3,85.0,0.7924,75.0,48.1,208.0,50.7,171.0,17.1,159.0,19.5,87.0,30.3,119.0,28.9,186.0,33.1,139.0,36.6,214.0,45.5,242.0,48.4,136.0,36.1,136.0,35.6,196.0,30.1,291.0,44.5,275.0,69.9,91.0,0.39
76,Iowa,10,B10,4,1-3,,1,3,0.25,,,,0–2,108.1,119.0,96.3,73.0,0.7916,76.0,46.2,250.0,54.9,268.0,16.8,147.0,18.2,115.0,25.9,201.0,29.5,198.0,27.1,227.0,26.9,94.0,45.0,256.0,56.7,295.0,32.2,205.0,35.0,176.0,35.2,219.0,42.7,251.0,69.4,105.0,-0.32
77,Gardner-Webb,16,BSth,3,3-0,,3,0,1.0,,,,0–0,123.2,13.0,110.1,247.0,0.7842,77.0,60.7,10.0,50.3,161.0,13.5,49.0,11.9,313.0,25.3,210.0,33.9,267.0,49.7,19.0,14.9,6.0,61.1,11.0,47.0,110.0,40.0,56.0,37.0,221.0,34.5,229.0,38.8,162.0,64.8,258.0,0.7
80,Texas Tech,3,B12,2,1-1,,1,1,0.5,,,,1–0,108.5,113.0,97.4,86.0,0.7755,80.0,51.2,138.0,47.5,94.0,16.5,139.0,21.3,40.0,24.6,222.0,35.1,289.0,25.4,251.0,39.7,257.0,47.4,209.0,42.2,27.0,38.6,82.0,39.5,263.0,36.1,205.0,31.4,42.0,71.4,50.0,0.13
82,Saint Louis,13,A10,6,5-1,,5,1,0.8333,,,,1–1,106.7,149.0,96.4,74.0,0.7641,82.0,46.5,246.0,46.9,84.0,15.4,101.0,17.3,147.0,39.7,7.0,24.4,88.0,32.5,150.0,26.8,93.0,45.5,242.0,44.6,57.0,32.4,200.0,33.6,152.0,31.1,279.0,39.9,192.0,64.8,258.0,0.8
84,Iona,16,MAAC,3,3-0,,3,0,1.0,,,,0–0,116.1,39.0,105.5,195.0,0.7509,84.0,55.0,57.0,50.9,179.0,12.5,32.0,19.7,79.0,23.1,250.0,27.4,152.0,42.1,45.0,20.9,30.0,51.1,125.0,55.8,282.0,40.3,49.0,29.4,70.0,42.1,107.0,41.7,236.0,68.3,146.0,0.28
87,Minnesota,10,B10,4,2-2,,2,2,0.5,,,,0–1,109.5,98.0,100.2,118.0,0.736,87.0,47.3,232.0,50.0,151.0,15.1,87.0,13.6,277.0,24.1,232.0,34.0,268.0,34.5,113.0,13.8,1.0,47.8,195.0,51.1,199.0,30.5,231.0,31.8,104.0,26.8,313.0,32.6,58.0,65.8,228.0,1.0
89,Northern Kentucky,14,Horz,3,3-0,,3,0,1.0,,,,0–0,109.7,93.0,100.7,123.0,0.7292,89.0,54.5,66.0,49.2,138.0,12.8,39.0,17.5,142.0,27.0,183.0,27.0,143.0,26.8,235.0,32.6,161.0,50.0,147.0,41.8,23.0,41.4,36.0,37.9,239.0,36.8,194.0,48.9,311.0,71.0,61.0,0.5
93,VCU,8,A10,2,1-1,,1,1,0.5,,,,1–0,109.0,105.0,100.5,120.0,0.7192,93.0,50.4,155.0,46.6,76.0,17.1,159.0,17.1,158.0,32.9,73.0,30.6,213.0,34.2,116.0,26.1,81.0,47.8,195.0,44.4,54.0,36.0,138.0,34.2,161.0,42.7,98.0,31.9,51.0,67.4,169.0,-0.7
103,UCF,9,Amer,3,1-2,,1,2,0.3333,,,,1–1,98.8,234.0,92.5,44.0,0.6822,103.0,44.4,284.0,47.7,98.0,24.2,317.0,17.2,149.0,33.3,68.0,30.2,206.0,28.6,206.0,32.2,158.0,40.8,300.0,49.1,157.0,33.3,176.0,30.2,82.0,39.1,150.0,36.8,126.0,64.9,253.0,-0.34
107,Ohio State,11,B10,4,1-3,,1,3,0.25,,,,0–2,107.0,141.0,100.5,121.0,0.6725,107.0,45.3,265.0,51.5,198.0,16.9,149.0,15.1,232.0,26.9,185.0,23.2,70.0,24.6,260.0,29.4,118.0,42.1,293.0,50.7,186.0,33.3,176.0,35.3,187.0,40.6,128.0,36.2,114.0,69.2,110.0,-0.7
110,Washington,9,P12,5,3-2,,3,2,0.6,,,,1–1,102.6,200.0,96.5,77.0,0.6685,110.0,49.1,188.0,50.2,159.0,19.4,243.0,24.8,12.0,24.2,230.0,37.8,314.0,35.1,107.0,38.0,236.0,49.0,177.0,50.3,178.0,32.8,192.0,33.3,133.0,43.8,80.0,40.7,214.0,65.8,228.0,-0.08
115,Colgate,15,Pat,3,3-0,,3,0,1.0,,,,0–0,115.6,42.0,109.3,234.0,0.658,115.0,62.3,4.0,52.1,211.0,19.1,240.0,21.5,38.0,31.0,107.0,29.0,188.0,42.0,46.0,30.6,135.0,60.9,12.0,50.5,180.0,42.7,26.0,36.2,212.0,46.3,51.0,40.6,209.0,69.9,91.0,0.21
116,Yale,14,Ivy,4,3-1,,3,1,0.75,,,,1–1,120.6,16.0,114.1,279.0,0.6546,116.0,56.4,37.0,50.6,168.0,12.0,26.0,13.1,289.0,22.0,265.0,24.3,86.0,31.3,164.0,31.6,152.0,55.3,51.0,55.6,277.0,39.2,70.0,29.4,70.0,31.8,272.0,43.0,256.0,69.5,103.0,0.01
117,Fairleigh Dickinson,16,NEC,4,4-0,,4,0,1.0,,,,0–0,114.4,50.0,108.2,225.0,0.654,117.0,64.1,3.0,49.0,135.0,22.4,301.0,22.0,32.0,39.3,11.0,37.7,313.0,45.0,32.0,16.4,10.0,62.8,7.0,40.8,17.0,44.3,17.0,40.2,272.0,36.6,196.0,41.8,240.0,65.4,244.0,0.22
118,Montana,15,BSky,5,4-1,,4,1,0.8,,,,1–1,108.3,116.0,102.5,152.0,0.6528,118.0,59.6,18.0,47.5,94.0,17.4,179.0,18.8,102.0,19.7,291.0,25.1,105.0,21.4,299.0,30.4,129.0,60.5,13.0,49.1,157.0,38.9,76.0,29.9,80.0,38.6,161.0,38.2,150.0,66.9,193.0,-0.48
122,Baylor,9,B12,3,0-3,,0,3,0.0,,,,0–2,104.5,179.0,99.5,109.0,0.6353,122.0,43.8,288.0,51.4,197.0,17.8,190.0,12.5,302.0,32.8,76.0,25.5,110.0,30.3,182.0,34.3,190.0,45.7,238.0,51.4,203.0,27.5,276.0,34.3,165.0,43.2,92.0,38.7,160.0,69.1,115.0,-1.3
145,Oklahoma,9,B12,2,0-2,,0,2,0.0,,,,0–1,103.1,192.0,101.3,135.0,0.5504,145.0,47.4,228.0,48.1,109.0,15.2,89.0,12.2,306.0,19.7,291.0,33.3,250.0,16.5,318.0,23.3,48.0,47.7,199.0,50.0,164.0,31.0,223.0,30.5,86.0,25.2,320.0,45.7,289.0,66.4,206.0,-0.9
147,Bradley,15,MVC,3,3-0,,3,0,1.0,,,,0–0,94.0,280.0,92.4,43.0,0.5482,147.0,44.9,273.0,44.3,37.0,18.6,221.0,13.1,289.0,26.9,185.0,18.6,25.0,24.4,264.0,13.8,1.0,42.2,290.0,37.3,5.0,33.3,176.0,36.9,219.0,34.6,227.0,38.9,166.0,64.3,278.0,0.6
149,North Dakota State,16,Sum,4,4-0,,4,0,1.0,,,,0–0,119.9,22.0,118.0,300.0,0.5458,149.0,61.4,7.0,51.1,191.0,10.2,9.0,13.4,284.0,19.6,295.0,33.3,250.0,43.3,38.0,30.8,143.0,53.2,80.0,43.9,49.0,47.8,8.0,43.0,299.0,44.8,65.0,34.8,95.0,62.3,315.0,0.31
161,Prairie View A&M,16,SWAC,6,5-1,,5,1,0.8333,,,,2–0,108.0,121.0,108.0,219.0,0.5004,161.0,54.3,74.0,52.0,207.0,15.0,81.0,27.5,2.0,31.1,104.0,34.5,277.0,49.4,20.0,39.4,252.0,53.3,77.0,52.0,220.0,37.3,108.0,34.7,174.0,38.5,163.0,31.4,42.0,71.8,45.0,0.21
165,Old Dominion,14,CUSA,5,3-2,,3,2,0.6,,,,0–2,91.7,289.0,92.0,40.0,0.4899,165.0,41.8,296.0,46.3,68.0,18.9,230.0,18.2,115.0,31.0,107.0,28.6,176.0,28.3,214.0,35.7,201.0,39.8,307.0,48.5,141.0,30.5,231.0,28.1,46.0,34.4,231.0,34.5,90.0,64.9,253.0,-0.9
208,St. John's,11,BE,4,1-3,,1,3,0.25,,,,0–1,97.1,250.0,101.6,140.0,0.3726,208.0,43.9,287.0,54.4,250.0,12.7,36.0,20.3,59.0,21.5,273.0,29.2,192.0,25.0,257.0,44.0,287.0,46.0,235.0,52.8,235.0,26.9,281.0,38.3,246.0,36.3,203.0,36.0,109.0,71.6,49.0,-0.9
261,NC Central,16,MEAC,5,3-2,,3,2,0.6,,,,0–1,98.0,238.0,109.5,241.0,0.2172,261.0,47.7,219.0,47.8,102.0,21.2,280.0,15.4,223.0,36.2,36.0,28.1,164.0,33.5,129.0,31.3,150.0,48.8,179.0,47.3,120.0,30.8,228.0,32.6,122.0,39.1,150.0,31.6,45.0,62.9,310.0,-0.7
