Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,WinPct,ConfWins,ConfLosses,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
13,Duke,2,ACC,3,2-1,,2,1,0.6667,,,,1–0,111.7,75.0,88.9,14.0,0.9323,13.0,53.9,66.0,45.2,57.0,19.7,268.0,15.9,206.0,35.2,30.0,32.1,252.0,30.4,204.0,14.9,8.0,54.3,56.0,49.2,160.0,35.4,144.0,25.6,23.0,35.9,190.0,37.5,171.0,70.0,101.0,0.7
14,Cincinnati,2,Amer,5,5-0,,5,0,1.0,,,,2–0,106.5,147.0,85.2,2.0,0.9292,14.0,47.1,236.0,41.5,14.0,14.5,64.0,19.0,89.0,35.6,27.0,28.5,181.0,33.6,162.0,24.8,51.0,50.3,133.0,41.4,26.0,27.0,284.0,27.7,42.0,31.8,264.0,37.4,168.0,62.8,311.0,2.1
15,Murray State,12,OVC,2,2-0,,2,0,1.0,,,,0–0,106.6,144.0,85.4,3.0,0.9281,15.0,50.0,156.0,44.0,43.0,14.4,58.0,18.9,93.0,27.4,173.0,21.6,60.0,28.4,242.0,13.7,5.0,47.0,220.0,49.4,165.0,36.0,124.0,22.5,6.0,43.1,70.0,34.2,108.0,67.7,191.0,0.5
16,Kansas,1,B12,4,3-1,,3,1,0.75,,,,0–1,122.4,10.0,99.0,96.0,0.9199,16.0,59.3,16.0,49.2,139.0,19.5,259.0,17.3,152.0,31.2,92.0,33.1,274.0,21.6,300.0,24.1,45.0,55.5,40.0,51.2,205.0,43.2,25.0,30.1,77.0,40.9,99.0,33.9,100.0,68.0,180.0,1.5
17,Texas Tech,3,B12,3,2-1,,2,1,0.6667,,,,1–0,118.8,27.0,96.1,62.0,0.9199,17.0,54.2,62.0,47.5,100.0,15.8,113.0,13.8,269.0,27.5,171.0,30.0,209.0,43.6,45.0,32.2,145.0,47.3,210.0,44.0,51.0,47.7,7.0,36.1,205.0,28.2,301.0,34.5,113.0,65.6,262.0,0.7
19,West Virginia,5,B12,4,2-2,,2,2,0.5,,,,0–1,120.9,16.0,98.7,90.0,0.9122,19.0,48.0,222.0,59.4,310.0,15.4,97.0,20.6,41.0,32.7,62.0,25.4,122.0,27.7,252.0,38.6,226.0,44.3,278.0,52.4,232.0,36.3,120.0,46.9,318.0,36.5,179.0,39.1,207.0,67.7,191.0,0.6
20,Davidson,12,A10,4,4-0,,4,0,1.0,,,,1–0,124.6,5.0,101.7,128.0,0.9117,20.0,56.5,33.0,49.1,132.0,12.5,33.0,15.9,206.0,21.1,285.0,31.2,231.0,27.1,262.0,23.1,35.0,52.3,89.0,48.4,137.0,40.8,49.0,33.3,140.0,47.3,31.0,42.1,263.0,60.5,330.0,1.3
21,Tennessee,3,SEC,4,3-1,,3,1,0.75,,,,1–0,121.7,12.0,99.4,106.0,0.9109,21.0,48.2,214.0,48.3,116.0,16.4,143.0,18.8,94.0,40.3,7.0,35.1,294.0,38.2,91.0,40.6,251.0,41.3,308.0,44.5,65.0,40.2,58.0,37.1,221.0,36.4,184.0,33.8,95.0,63.0,310.0,0.9
22,Stephen F. Austin,14,Slnd,5,5-0,,5,0,1.0,,,,2–0,106.4,151.0,86.9,9.0,0.9105,22.0,51.4,117.0,42.9,21.0,20.8,289.0,24.3,8.0,36.3,20.0,26.1,134.0,35.3,138.0,42.4,265.0,50.3,133.0,41.3,24.0,35.7,133.0,30.5,87.0,34.6,210.0,37.3,167.0,66.8,217.0,0.6
23,Buffalo,13,MAC,4,4-0,,4,0,1.0,,,,1–0,117.6,34.0,96.2,63.0,0.9094,23.0,54.9,50.0,40.7,8.0,11.8,22.0,17.2,158.0,36.4,18.0,32.3,259.0,25.8,271.0,40.7,252.0,52.6,79.0,42.2,29.0,39.4,68.0,25.5,21.0,35.2,202.0,39.0,204.0,69.6,117.0,0.7
24,Loyola Chicago,11,MVC,3,3-0,,3,0,1.0,,,,0–0,104.7,167.0,86.3,6.0,0.903,24.0,50.7,138.0,41.0,10.0,13.4,42.0,17.3,152.0,18.8,305.0,23.9,92.0,28.3,244.0,18.6,15.0,52.4,83.0,43.3,47.0,32.4,199.0,24.6,13.0,44.7,49.0,35.4,131.0,62.1,319.0,0.7
25,TCU,6,B12,2,0-2,,0,2,0.0,,,,0–1,114.5,53.0,94.6,45.0,0.9002,25.0,48.3,211.0,52.4,213.0,17.8,192.0,15.7,214.0,29.2,134.0,15.0,8.0,31.4,192.0,43.4,271.0,50.0,139.0,53.8,257.0,30.0,235.0,32.1,117.0,33.9,225.0,26.4,17.0,68.7,147.0,-0.7
26,Ohio State,5,B10,1,0-1,,0,1,0.0,,,,0–0,122.3,11.0,101.5,125.0,0.8956,26.0,50.8,134.0,45.7,64.0,12.9,36.0,14.5,252.0,30.6,102.0,38.9,319.0,18.6,320.0,34.5,173.0,50.0,139.0,33.3,2.0,34.8,155.0,47.4,321.0,39.0,135.0,32.8,75.0,62.5,315.0,-0.33
31,Arizona,4,P12,5,5-0,,5,0,1.0,,,,2–0,112.3,69.0,93.8,39.0,0.8885,31.0,51.1,126.0,46.2,72.0,16.2,131.0,15.0,237.0,34.4,39.0,19.2,30.0,41.7,64.0,26.2,65.0,53.9,63.0,49.5,169.0,30.0,235.0,26.9,32.0,31.8,264.0,36.4,155.0,65.5,268.0,1.5
33,Clemson,5,ACC,4,2-2,,2,2,0.5,,,,1–1,117.1,36.0,97.8,82.0,0.8883,33.0,48.4,207.0,47.3,94.0,16.1,127.0,14.2,259.0,29.9,120.0,29.0,194.0,40.8,71.0,34.7,178.0,46.6,236.0,44.2,54.0,33.7,174.0,34.4,166.0,44.6,53.0,41.9,261.0,66.0,251.0,0.21
35,Lipscomb,15,ASun,2,2-0,,2,0,1.0,,,,0–0,120.4,18.0,100.8,118.0,0.885,35.0,64.4,2.0,50.4,169.0,19.3,255.0,23.8,12.0,21.2,283.0,32.9,272.0,56.5,4.0,31.0,130.0,70.4,1.0,44.6,66.0,38.9,78.0,37.7,230.0,50.0,14.0,48.4,311.0,76.1,12.0,0.35
37,Providence,10,BE,5,3-2,,3,2,0.6,,,,1–1,107.5,127.0,90.9,20.0,0.8735,37.0,45.6,262.0,48.0,105.0,18.1,208.0,18.3,112.0,30.3,108.0,32.0,248.0,36.4,115.0,28.7,93.0,52.5,80.0,47.8,122.0,20.8,324.0,32.3,123.0,32.7,251.0,33.0,78.0,63.4,307.0,1.2
38,Virginia Tech,8,ACC,2,0-2,,0,2,0.0,,,,0–1,111.9,72.0,94.6,46.0,0.8729,38.0,51.8,110.0,52.9,226.0,19.0,244.0,18.3,112.0,25.8,207.0,23.8,90.0,25.7,273.0,41.7,259.0,52.5,80.0,47.9,124.0,34.0,166.0,38.2,248.0,45.9,39.0,53.4,329.0,67.7,191.0,-0.8
39,Kansas State,9,B12,3,2-1,,2,1,0.6667,,,,1–0,109.8,97.0,92.9,34.0,0.8729,39.0,51.5,116.0,54.3,254.0,16.5,147.0,19.9,59.0,19.6,294.0,25.8,131.0,32.5,172.0,31.9,141.0,58.5,13.0,51.0,202.0,22.9,315.0,39.7,265.0,28.9,292.0,38.7,199.0,66.3,235.0,0.7
40,South Dakota State,12,Sum,3,3-0,,3,0,1.0,,,,0–0,111.4,76.0,94.6,44.0,0.8684,40.0,50.5,141.0,44.3,48.0,10.1,6.0,13.3,278.0,21.5,276.0,16.2,12.0,37.0,106.0,26.5,70.0,48.1,194.0,44.4,58.0,35.8,131.0,29.4,64.0,42.9,73.0,36.8,161.0,72.7,44.0,0.6
44,Purdue,2,B10,3,2-1,,2,1,0.6667,,,,0–0,130.2,1.0,111.8,264.0,0.8514,44.0,59.4,15.0,49.4,147.0,16.1,127.0,11.5,311.0,27.7,164.0,33.6,282.0,38.7,87.0,34.6,176.0,57.5,21.0,47.5,113.0,41.2,40.0,35.6,193.0,43.9,60.0,33.0,78.0,66.1,245.0,0.6
46,Missouri,8,SEC,2,1-1,,1,1,0.5,,,,1–0,111.7,74.0,96.3,65.0,0.8472,46.0,45.5,263.0,46.8,84.0,14.9,76.0,12.5,288.0,32.9,60.0,24.3,101.0,40.2,75.0,31.5,136.0,38.1,325.0,47.2,107.0,36.7,114.0,30.8,91.0,43.8,61.0,35.1,125.0,64.8,284.0,-0.21
47,Texas,10,B12,3,2-1,,2,1,0.6667,,,,1–0,118.5,28.0,102.1,140.0,0.847,47.0,53.8,68.0,51.9,201.0,15.6,107.0,16.6,183.0,32.3,68.0,32.7,269.0,34.5,148.0,20.8,25.0,51.5,104.0,49.6,172.0,38.2,93.0,37.9,238.0,39.8,116.0,31.7,59.0,63.6,304.0,0.6
48,Wichita State,4,Amer,4,2-2,,2,2,0.5,,,,1–1,122.5,9.0,105.6,188.0,0.8463,48.0,50.2,153.0,51.1,190.0,14.9,76.0,12.3,295.0,31.4,85.0,22.0,66.0,40.0,78.0,40.5,250.0,51.7,101.0,45.2,79.0,31.8,212.0,40.2,275.0,37.0,173.0,39.2,210.0,67.2,204.0,-0.03
49,Bucknell,14,Pat,3,3-0,,3,0,1.0,,,,0–0,115.7,47.0,99.8,110.0,0.8448,49.0,61.7,9.0,43.3,25.0,16.4,143.0,15.9,206.0,27.8,157.0,31.1,229.0,44.6,38.0,26.3,68.0,65.6,2.0,42.3,31.0,38.2,93.0,30.6,89.0,45.8,40.0,26.3,16.0,70.0,101.0,0.13
50,UCLA,11,P12,4,2-2,,2,2,0.5,,,,1–0,110.1,91.0,95.0,49.0,0.8448,50.0,53.5,77.0,46.6,80.0,16.2,131.0,10.9,318.0,21.8,269.0,22.4,72.0,19.5,315.0,33.5,158.0,50.4,130.0,47.6,118.0,37.8,98.0,29.8,69.0,48.4,24.0,33.9,100.0,68.5,151.0,0.5
55,Alabama,9,SEC,4,2-2,,2,2,0.5,,,,0–1,110.5,87.0,96.2,64.0,0.8305,55.0,48.7,201.0,48.7,123.0,19.1,249.0,17.7,139.0,29.3,131.0,29.7,207.0,40.9,69.0,45.1,282.0,50.7,124.0,48.5,140.0,30.1,232.0,32.6,127.0,36.9,174.0,41.1,245.0,67.7,191.0,0.43
57,Texas A&M,7,SEC,3,2-1,,2,1,0.6667,,,,2–0,104.0,178.0,91.0,21.0,0.8228,57.0,42.9,302.0,43.9,39.0,19.1,249.0,17.7,139.0,36.7,17.0,28.6,182.0,36.4,115.0,35.2,186.0,43.7,287.0,44.9,74.0,27.6,275.0,27.9,46.0,31.5,267.0,34.1,104.0,70.8,76.0,0.33
58,New Mexico State,12,WAC,4,4-0,,4,0,1.0,,,,1–0,111.2,79.0,97.4,77.0,0.8224,58.0,53.8,68.0,43.9,39.0,18.1,208.0,17.4,150.0,35.5,28.0,21.0,51.0,42.6,55.0,39.7,241.0,47.4,209.0,43.3,47.0,43.0,26.0,30.0,73.0,37.3,165.0,33.8,95.0,72.3,51.0,0.5
60,Michigan State,3,B10,2,1-1,,1,1,0.5,,,,0–0,116.2,43.0,101.8,132.0,0.8199,60.0,45.4,267.0,52.4,213.0,15.5,100.0,12.2,298.0,34.2,44.0,23.4,84.0,17.6,326.0,37.5,214.0,46.2,247.0,51.6,219.0,29.3,251.0,35.7,196.0,34.5,213.0,40.4,235.0,65.7,257.0,0.12
61,Marshall,13,CUSA,5,4-1,,4,1,0.8,,,,1–1,114.3,56.0,100.3,113.0,0.8171,61.0,52.7,93.0,48.0,105.0,15.2,91.0,15.2,230.0,23.0,251.0,32.0,248.0,37.8,95.0,31.5,136.0,51.3,107.0,49.3,162.0,36.2,121.0,30.3,82.0,46.9,34.0,33.6,91.0,72.7,44.0,0.7
65,Creighton,8,BE,2,0-2,,0,2,0.0,,,,0–1,110.5,86.0,97.2,72.0,0.8149,65.0,50.0,156.0,51.3,193.0,11.8,22.0,16.6,183.0,23.4,246.0,28.2,175.0,24.8,280.0,40.8,255.0,51.3,107.0,45.2,79.0,32.1,205.0,40.4,278.0,41.1,93.0,39.2,210.0,68.1,173.0,-0.9
67,Oklahoma,10,B12,2,1-1,,1,1,0.5,,,,1–0,97.5,259.0,85.9,5.0,0.8113,67.0,45.4,267.0,41.1,11.0,12.2,31.0,21.0,33.0,17.2,316.0,35.6,301.0,24.6,285.0,29.5,102.0,47.3,210.0,40.0,15.0,28.6,260.0,28.6,52.0,43.1,70.0,38.0,184.0,73.2,32.0,-0.27
68,Georgia State,15,SB,5,4-1,,4,1,0.8,,,,1–1,114.1,57.0,100.5,114.0,0.8112,68.0,55.2,44.0,42.4,20.0,16.3,138.0,17.2,158.0,26.1,198.0,32.3,259.0,34.1,154.0,48.9,309.0,49.7,161.0,44.4,58.0,42.6,30.0,26.9,32.0,38.7,138.0,48.6,313.0,66.1,245.0,-0.33
71,Miami (FL),6,ACC,2,1-1,,1,1,0.5,,,,1–0,107.3,132.0,95.1,50.0,0.8002,71.0,48.8,196.0,49.6,151.0,15.3,94.0,16.8,177.0,23.7,243.0,35.5,300.0,25.8,271.0,35.0,182.0,44.0,282.0,49.3,162.0,37.8,98.0,33.3,140.0,37.5,160.0,37.5,171.0,66.4,230.0,0.07
72,Arkansas,7,SEC,4,2-2,,2,2,0.5,,,,0–1,121.3,13.0,107.6,216.0,0.7988,72.0,49.3,179.0,53.9,243.0,14.7,71.0,19.3,82.0,30.2,109.0,35.4,298.0,43.9,43.0,38.2,220.0,46.7,233.0,45.4,83.0,37.1,108.0,42.9,293.0,29.0,290.0,45.2,296.0,66.1,245.0,0.4
73,Nevada,7,MWC,4,2-2,,2,2,0.5,,,,1–1,120.2,21.0,106.8,200.0,0.7961,73.0,53.6,73.0,49.8,155.0,11.6,17.0,17.3,152.0,30.1,113.0,41.1,329.0,21.9,297.0,37.5,214.0,50.3,133.0,52.4,232.0,39.2,71.0,29.9,71.0,38.5,143.0,34.4,111.0,68.4,160.0,0.02
80,Penn,16,Ivy,4,3-1,,3,1,0.75,,,,1–1,116.1,45.0,104.3,173.0,0.7748,80.0,59.8,11.0,46.9,86.0,15.1,85.0,14.1,260.0,16.5,318.0,23.3,80.0,37.9,94.0,32.4,147.0,54.6,53.0,49.4,165.0,46.2,14.0,28.0,48.0,35.6,195.0,33.6,91.0,70.3,88.0,-0.46
81,Syracuse,11,ACC,5,3-2,,3,2,0.6,,,,1–1,106.4,148.0,96.1,61.0,0.7631,81.0,44.9,276.0,49.3,143.0,20.0,278.0,17.8,133.0,34.7,36.0,31.8,241.0,43.2,49.0,33.5,158.0,40.9,313.0,47.7,120.0,34.0,166.0,34.1,163.0,40.1,113.0,45.2,296.0,61.6,323.0,0.01
82,St. Bonaventure,11,A10,4,3-1,,3,1,0.75,,,,1–0,111.8,73.0,101.0,121.0,0.763,82.0,53.2,85.0,53.1,231.0,13.6,44.0,20.2,48.0,25.2,216.0,28.0,172.0,37.0,106.0,31.6,138.0,52.2,91.0,50.5,191.0,36.6,115.0,36.9,216.0,38.0,152.0,52.4,327.0,65.8,254.0,-0.07
83,Rhode Island,7,A10,4,2-2,,2,2,0.5,,,,0–1,109.4,104.0,99.3,101.0,0.7533,83.0,49.6,168.0,49.8,155.0,14.0,54.0,16.6,183.0,31.9,78.0,25.2,119.0,28.2,245.0,30.8,124.0,43.4,290.0,48.9,151.0,39.0,74.0,34.1,163.0,40.8,101.0,37.9,183.0,66.9,212.0,-0.44
86,Wright State,14,Horz,3,3-0,,3,0,1.0,,,,0–0,106.9,140.0,97.2,75.0,0.7482,86.0,49.1,185.0,44.5,52.0,12.1,30.0,15.6,217.0,27.3,175.0,18.3,23.0,36.2,119.0,19.8,20.0,46.8,230.0,42.4,32.0,35.4,144.0,31.5,105.0,37.4,164.0,42.4,270.0,66.2,239.0,0.24
88,Montana,14,BSky,5,5-0,,5,0,1.0,,,,2–0,112.3,70.0,102.6,150.0,0.738,88.0,54.1,65.0,52.8,224.0,15.4,97.0,16.0,204.0,33.7,50.0,18.2,19.0,36.5,113.0,23.1,35.0,52.5,80.0,51.3,208.0,40.3,56.0,37.4,224.0,20.4,334.0,31.4,56.0,67.3,200.0,0.7
90,Butler,10,BE,4,1-3,,1,3,0.25,,,,0–2,108.3,118.0,99.0,97.0,0.7356,90.0,48.6,205.0,55.0,264.0,15.9,117.0,19.7,68.0,22.8,253.0,27.6,168.0,23.6,288.0,36.9,207.0,52.1,92.0,51.4,213.0,29.2,254.0,41.0,283.0,43.1,70.0,35.1,125.0,65.8,254.0,-0.21
92,UNC Greensboro,13,SC,3,3-0,,3,0,1.0,,,,0–0,96.6,271.0,88.5,13.0,0.7311,92.0,47.0,238.0,40.2,6.0,18.2,214.0,20.8,37.0,34.6,37.0,26.4,140.0,26.0,269.0,25.9,60.0,50.6,126.0,41.6,27.0,28.8,259.0,25.9,25.0,47.3,31.0,51.3,325.0,60.7,328.0,0.49
97,North Carolina State,9,ACC,3,1-2,,1,2,0.3333,,,,1–1,116.5,39.0,107.6,217.0,0.7124,97.0,54.3,59.0,54.1,247.0,12.7,34.0,18.3,112.0,27.4,173.0,33.7,283.0,28.2,245.0,27.6,84.0,47.0,220.0,54.5,268.0,48.1,5.0,35.3,187.0,28.7,296.0,27.6,26.0,70.8,76.0,-0.9
105,Arizona State,11,P12,4,1-3,,1,3,0.25,,,,1–1,115.1,51.0,107.7,218.0,0.6825,105.0,54.3,59.0,51.3,193.0,11.1,14.0,20.0,54.0,18.2,310.0,31.7,237.0,39.6,83.0,40.4,248.0,54.8,47.0,49.0,154.0,35.8,131.0,37.2,222.0,46.1,38.0,34.7,122.0,70.5,83.0,-1.5
111,Cal State Fullerton,15,BW,5,4-1,,4,1,0.8,,,,1–1,103.8,183.0,97.4,78.0,0.6759,111.0,50.7,138.0,43.3,25.0,16.8,161.0,17.3,152.0,25.0,219.0,26.4,140.0,39.9,81.0,32.1,144.0,54.7,51.0,38.0,8.0,25.0,302.0,36.6,214.0,23.2,329.0,31.7,59.0,69.7,115.0,-0.34
113,Auburn,4,SEC,2,1-1,,1,1,0.5,,,,1–0,104.9,165.0,98.6,89.0,0.6712,113.0,43.3,299.0,50.9,181.0,14.7,71.0,23.4,13.0,21.7,271.0,28.2,175.0,42.9,52.0,44.2,273.0,41.8,299.0,47.1,103.0,29.7,241.0,37.8,232.0,53.8,3.0,39.8,224.0,74.3,25.0,-0.32
114,Florida State,9,ACC,3,1-2,,1,2,0.3333,,,,1–1,109.3,107.0,102.9,157.0,0.6668,114.0,52.6,94.0,52.4,213.0,19.0,244.0,16.7,181.0,25.9,205.0,30.6,220.0,36.4,115.0,30.3,113.0,52.4,83.0,42.6,35.0,35.3,148.0,45.7,314.0,39.3,129.0,37.8,180.0,71.5,59.0,-0.5
115,Iona,15,MAAC,3,3-0,,3,0,1.0,,,,0–0,107.8,125.0,101.7,129.0,0.6616,115.0,49.1,185.0,46.3,74.0,11.7,18.0,20.9,35.0,19.0,302.0,32.2,258.0,49.1,16.0,31.4,134.0,47.1,217.0,44.0,51.0,35.1,152.0,33.3,140.0,35.4,198.0,37.7,178.0,70.2,93.0,0.3
120,College of Charleston,13,CAA,3,3-0,,3,0,1.0,,,,0–0,107.9,124.0,102.4,148.0,0.6437,120.0,54.5,55.0,55.4,272.0,12.9,36.0,19.8,64.0,25.0,219.0,21.5,59.0,29.5,221.0,18.5,14.0,52.8,77.0,52.6,238.0,38.2,93.0,39.4,263.0,38.6,140.0,42.3,268.0,64.5,292.0,0.5
129,UMBC,16,AE,3,3-0,,3,0,1.0,,,,0–0,103.3,190.0,99.2,99.0,0.6159,129.0,55.4,39.0,50.0,161.0,14.5,64.0,19.9,59.0,24.8,227.0,19.2,30.0,32.4,174.0,48.7,307.0,54.8,47.0,47.2,107.0,37.5,101.0,36.1,205.0,40.9,99.0,40.7,242.0,69.6,117.0,0.5
165,Long Island,16,NEC,4,3-1,,3,1,0.75,,,,0–0,98.3,253.0,98.0,84.0,0.5102,165.0,50.9,129.0,41.5,14.0,18.8,237.0,18.5,101.0,27.3,175.0,33.1,274.0,37.1,105.0,30.9,128.0,51.5,104.0,42.9,40.0,33.3,178.0,25.9,25.0,39.4,128.0,34.6,118.0,69.9,104.0,0.26
170,Radford,16,BSth,4,4-0,,4,0,1.0,,,,0–0,96.7,267.0,97.2,74.0,0.4857,170.0,44.4,286.0,48.7,123.0,14.0,54.0,24.3,8.0,25.9,205.0,22.2,69.0,42.2,60.0,24.6,48.0,41.8,299.0,50.0,177.0,32.9,196.0,31.5,105.0,34.3,222.0,47.6,309.0,60.1,331.0,0.24
175,Texas Southern,16,SWAC,6,6-0,,6,0,1.0,,,,2–0,104.0,179.0,105.1,184.0,0.4682,175.0,52.0,106.0,43.7,34.0,15.6,107.0,17.2,158.0,30.0,116.0,33.7,283.0,49.7,14.0,29.6,103.0,48.2,193.0,44.7,69.0,39.3,69.0,27.2,36.0,35.1,207.0,25.4,12.0,73.9,29.0,0.2
255,NC Central,16,MEAC,6,5-1,,5,1,0.8333,,,,1–0,87.8,320.0,97.0,71.0,0.2403,255.0,44.1,293.0,40.6,7.0,21.0,291.0,19.0,89.0,37.0,14.0,28.6,182.0,29.7,217.0,30.4,115.0,47.0,220.0,42.8,37.0,24.8,304.0,24.6,13.0,29.7,283.0,37.7,178.0,64.5,292.0,0.18
