Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,WinPct,ConfWins,ConfLosses,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
68,Saint Joseph's,8,A10,5,3-2,,3,2,0.6,,,,0–2,119.1,31.0,105.1,183.0,0.8082,68.0,53.8,64.0,56.3,284.0,13.4,38.0,15.6,218.0,26.6,216.0,23.1,44.0,41.3,83.0,26.6,49.0,57.7,16.0,54.3,277.0,31.2,234.0,39.5,257.0,36.0,162.0,39.7,247.0,72.7,35.0,0.19
69,Duke,4,ACC,3,1-2,,1,2,0.3333,,,,0–1,117.8,40.0,104.0,169.0,0.8077,69.0,49.8,157.0,51.5,205.0,9.9,3.0,17.9,144.0,30.5,128.0,45.5,336.0,30.0,251.0,29.3,76.0,44.3,250.0,53.3,262.0,37.1,112.0,31.7,112.0,47.8,21.0,31.8,90.0,68.7,142.0,-0.48
72,Oregon State,7,P12,4,2-2,,2,2,0.5,,,,1–1,112.6,71.0,100.0,111.0,0.7964,72.0,51.1,120.0,49.0,140.0,15.9,112.0,17.0,172.0,25.2,250.0,34.9,275.0,41.6,80.0,39.1,203.0,43.2,276.0,46.6,118.0,43.8,21.0,35.0,170.0,35.4,173.0,40.3,259.0,69.8,103.0,0.18
73,Cal State Bakersfield,15,WAC,4,4-0,,4,0,1.0,,,,1–0,106.9,134.0,95.0,57.0,0.7943,73.0,53.3,74.0,41.6,25.0,17.0,164.0,29.1,2.0,29.9,145.0,38.6,313.0,56.1,13.0,43.3,237.0,48.0,168.0,38.0,10.0,43.8,21.0,31.6,107.0,30.2,256.0,38.0,204.0,69.3,121.0,0.37
76,Cincinnati,9,Amer,3,1-2,,1,2,0.3333,,,,1–1,105.8,147.0,94.5,52.0,0.786,76.0,38.9,323.0,46.1,73.0,14.0,51.0,15.4,226.0,37.5,40.0,33.6,258.0,43.8,62.0,31.8,114.0,37.0,323.0,46.3,107.0,28.4,271.0,30.4,87.0,34.5,192.0,29.2,56.0,63.5,308.0,-0.4
78,Michigan,11,B10,5,3-2,,3,2,0.6,,,,0–1,106.7,136.0,95.3,61.0,0.7849,78.0,46.0,246.0,49.7,160.0,13.6,43.0,16.0,209.0,25.1,256.0,29.3,166.0,25.5,305.0,25.9,46.0,48.8,151.0,51.8,224.0,28.4,271.0,30.3,83.0,45.0,34.0,33.7,122.0,65.5,252.0,0.25
79,Syracuse,10,ACC,2,0-2,,0,2,0.0,,,,0–1,112.0,75.0,100.1,113.0,0.7834,79.0,55.0,47.0,54.3,264.0,21.0,284.0,21.8,37.0,25.0,257.0,37.9,307.0,31.2,237.0,32.2,119.0,51.6,93.0,56.3,291.0,40.0,60.0,34.1,153.0,41.3,76.0,38.3,211.0,68.4,154.0,-0.8
81,Buffalo,14,MAC,4,4-0,,4,0,1.0,,,,1–0,115.7,50.0,104.0,168.0,0.7731,81.0,55.6,40.0,49.8,162.0,16.7,149.0,14.3,260.0,32.9,87.0,23.9,57.0,30.7,242.0,27.4,57.0,49.3,141.0,47.6,144.0,42.9,29.0,35.2,179.0,41.8,67.0,41.7,280.0,72.6,39.0,0.8
84,Utah,3,P12,4,3-1,,3,1,0.75,,,,1–0,110.6,92.0,99.7,106.0,0.7671,84.0,50.7,135.0,48.1,122.0,20.0,259.0,10.0,325.0,25.2,250.0,29.9,178.0,38.9,117.0,22.6,20.0,49.6,132.0,43.9,66.0,35.0,155.0,38.3,235.0,37.9,129.0,31.0,80.0,64.8,277.0,1.1
86,Middle Tennessee,15,CUSA,5,5-0,,5,0,1.0,,,,2–0,103.6,174.0,93.5,45.0,0.7633,86.0,53.1,81.0,42.9,35.0,19.1,232.0,18.6,122.0,29.8,148.0,30.0,183.0,42.1,77.0,31.3,109.0,52.1,84.0,43.1,54.0,37.0,116.0,28.4,58.0,29.7,266.0,29.6,62.0,68.9,137.0,0.9
89,Little Rock,12,SB,3,2-1,,2,1,0.6667,,,,0–1,104.7,159.0,95.5,63.0,0.7426,89.0,55.2,45.0,48.1,122.0,15.2,89.0,23.0,21.0,19.1,321.0,28.4,151.0,33.3,207.0,28.7,72.0,53.8,60.0,50.0,186.0,38.8,84.0,30.2,81.0,32.0,233.0,40.1,254.0,63.2,312.0,-0.4
90,Texas,6,B12,2,1-1,,1,1,0.5,,,,1–0,102.2,192.0,93.9,48.0,0.7262,90.0,45.3,265.0,45.5,66.0,12.0,12.0,19.1,105.0,24.3,266.0,36.5,295.0,23.9,312.0,44.6,250.0,44.7,245.0,47.9,155.0,31.3,231.0,26.7,38.0,27.4,298.0,29.7,63.0,65.3,264.0,0.07
100,Texas Tech,8,B12,3,1-2,,1,2,0.3333,,,,1–1,116.7,46.0,108.5,220.0,0.6993,100.0,55.6,40.0,51.1,195.0,22.5,305.0,19.0,108.0,28.4,181.0,43.4,333.0,37.9,133.0,38.1,193.0,55.0,39.0,50.0,186.0,38.1,98.0,35.5,184.0,27.5,297.0,35.2,153.0,66.3,227.0,-0.6
101,UNC Wilmington,13,CAA,3,3-0,,3,0,1.0,,,,0–0,112.2,74.0,104.2,173.0,0.6989,101.0,51.4,111.0,46.3,77.0,15.9,112.0,17.4,160.0,31.7,108.0,26.5,101.0,33.3,207.0,58.7,317.0,50.0,116.0,42.7,47.0,36.5,126.0,36.2,197.0,29.9,261.0,31.3,84.0,66.2,230.0,0.8
104,Austin Peay,16,OVC,4,4-0,,4,0,1.0,,,,0–0,113.9,59.0,106.1,195.0,0.6925,104.0,59.9,9.0,50.6,180.0,19.9,255.0,14.7,250.0,33.8,74.0,28.3,145.0,52.5,20.0,31.1,103.0,57.4,19.0,59.9,318.0,42.5,33.0,24.5,28.0,39.0,107.0,40.2,257.0,70.1,98.0,0.6
122,Chattanooga,12,SC,3,3-0,,3,0,1.0,,,,0–0,100.5,217.0,96.2,68.0,0.623,122.0,48.4,201.0,45.1,58.0,22.0,298.0,19.5,86.0,31.3,117.0,35.0,276.0,43.9,58.0,26.0,48.0,46.0,211.0,51.7,221.0,35.1,152.0,21.1,9.0,36.3,158.0,32.9,111.0,66.1,233.0,0.35
127,Notre Dame,6,ACC,4,2-2,,2,2,0.5,,,,1–1,102.0,197.0,98.0,91.0,0.6115,127.0,48.0,206.0,46.5,80.0,19.2,237.0,14.0,268.0,27.9,188.0,40.0,323.0,33.8,202.0,24.4,32.0,46.8,199.0,44.9,81.0,33.3,189.0,33.0,137.0,36.5,153.0,34.8,141.0,65.9,242.0,0.23
133,Vanderbilt,11,SEC,3,0-3,,0,3,0.0,,,,0–1,103.7,168.0,100.7,125.0,0.584,133.0,46.0,246.0,45.4,64.0,19.9,255.0,10.7,321.0,27.1,208.0,31.9,227.0,28.8,265.0,34.8,147.0,44.7,245.0,43.7,63.0,31.9,220.0,32.8,133.0,42.3,60.0,31.5,87.0,66.2,230.0,-0.9
139,Weber State,15,BSky,5,4-1,,4,1,0.8,,,,1–1,102.6,187.0,100.2,115.0,0.5678,139.0,58.4,17.0,47.2,99.0,23.7,314.0,15.0,240.0,20.4,314.0,30.6,193.0,50.4,26.0,32.9,128.0,56.9,25.0,44.0,69.0,40.0,60.0,38.6,239.0,48.3,19.0,23.0,8.0,67.1,206.0,-0.15
141,South Dakota State,12,Sum,3,3-0,,3,0,1.0,,,,0–0,101.8,203.0,99.7,105.0,0.5619,141.0,44.4,281.0,48.1,122.0,17.0,164.0,17.0,172.0,31.6,110.0,23.0,43.0,48.0,34.0,27.8,63.0,44.2,253.0,44.1,71.0,29.8,252.0,40.0,262.0,37.5,134.0,25.3,18.0,66.0,237.0,0.47
184,Tulsa,11,Amer,3,1-2,,1,2,0.3333,,,,1–0,107.0,131.0,110.4,242.0,0.4116,184.0,48.5,198.0,47.9,115.0,16.0,115.0,14.1,267.0,30.3,131.0,34.1,264.0,45.2,48.0,30.6,97.0,53.2,67.0,44.7,77.0,26.3,291.0,35.7,186.0,33.9,203.0,36.3,175.0,68.3,162.0,-0.6
198,Hampton,16,MEAC,4,3-1,,3,1,0.75,,,,0–1,105.6,148.0,110.3,241.0,0.3773,198.0,51.3,115.0,52.4,226.0,20.4,273.0,16.9,177.0,39.4,24.0,21.7,27.0,46.3,44.0,30.1,89.0,50.9,101.0,50.0,186.0,34.8,159.0,38.0,227.0,28.6,279.0,34.5,135.0,71.6,59.0,-0.7
199,Stony Brook,13,AE,3,3-0,,3,0,1.0,,,,0–0,110.9,86.0,115.9,294.0,0.3763,199.0,55.8,37.0,55.3,280.0,13.1,30.0,16.7,185.0,40.0,19.0,23.7,55.0,60.6,7.0,24.9,38.0,53.0,71.0,52.1,233.0,41.7,41.0,39.7,258.0,29.1,273.0,43.2,300.0,65.4,257.0,0.15
212,Southern,16,SWAC,6,4-2,,4,2,0.6667,,,,1–1,98.0,247.0,103.8,167.0,0.3387,212.0,46.8,229.0,47.8,113.0,15.5,96.0,20.1,66.0,27.4,200.0,24.9,70.0,36.3,165.0,43.8,243.0,47.8,172.0,42.9,50.0,29.6,256.0,37.1,209.0,30.4,253.0,38.8,222.0,70.6,82.0,-0.7
275,Fairleigh Dickinson,16,NEC,4,3-1,,3,1,0.75,,,,0–0,103.7,167.0,118.0,306.0,0.1856,275.0,49.0,185.0,52.6,232.0,11.7,9.0,19.2,99.0,24.7,263.0,34.2,266.0,29.4,259.0,54.6,305.0,47.6,179.0,59.9,318.0,34.4,169.0,27.8,49.0,36.6,148.0,39.6,244.0,74.3,16.0,0.3
