Rk,Team,Seed,Conf,G,Rec,ConfRec,Wins,Losses,WinPct,ConfWins,ConfLosses,ConfWinPct,AdjO,Rk_AdjO,AdjD,Rk_AdjD,Barthag,Rk_Barthag,EFG%,Rk_EFG%,EFGD%,Rk_EFGD%,TOR,Rk_TOR,TORD,Rk_TORD,ORB,Rk_ORB,DRB,Rk_DRB,FTR,Rk_FTR,FTRD,Rk_FTRD,2P%,Rk_2P%,2P%D,Rk_2P%D,3P%,Rk_3P%,3P%D,Rk_3P%D,3PR,Rk_3PR,3PRD,Rk_3PRD,AdjT,Rk_AdjT,WAB,Rk_WAB
14,Northern Iowa,5,MVC,3,3-0,,3,0,1.0,,,,0–0,121.2,19.0,96.8,83.0,0.9301,14.0,53.9,58.0,47.8,119.0,10.7,5.0,18.4,126.0,28.7,207.0,17.4,11.0,48.9,41.0,26.1,49.0,51.2,78.0,45.0,105.0,38.6,87.0,34.5,147.0,40.4,58.0,42.0,284.0,58.0,321.0,0.7
16,Texas,11,B12,3,2-1,,2,1,0.6667,,,,1–0,116.8,34.0,93.7,48.0,0.9263,16.0,48.2,181.0,46.6,86.0,17.2,144.0,13.8,286.0,40.8,19.0,27.3,98.0,30.1,236.0,20.0,10.0,48.5,136.0,40.2,18.0,31.7,207.0,44.7,305.0,36.8,109.0,23.8,16.0,58.1,319.0,0.07
19,UCLA,11,P12,3,2-1,,2,1,0.6667,,,,1–0,128.9,6.0,104.5,191.0,0.9185,19.0,58.5,18.0,54.0,266.0,16.3,108.0,21.7,50.0,30.1,178.0,34.7,244.0,27.1,276.0,38.5,188.0,50.4,95.0,48.5,181.0,54.3,5.0,41.9,284.0,26.0,291.0,38.5,243.0,64.5,160.0,0.14
21,Providence,6,BE,4,2-2,,2,2,0.5,,,,1–1,113.6,49.0,92.2,34.0,0.9165,21.0,44.8,256.0,46.7,88.0,16.9,130.0,18.4,126.0,37.7,43.0,26.1,76.0,40.2,107.0,34.3,139.0,42.5,264.0,41.4,34.0,33.9,177.0,36.5,199.0,27.1,275.0,39.9,263.0,64.6,153.0,0.5
22,Virginia,2,ACC,3,1-2,,1,2,0.3333,,,,0–1,111.3,71.0,90.4,19.0,0.9164,22.0,52.2,79.0,50.0,175.0,22.3,290.0,22.9,27.0,26.8,247.0,28.6,122.0,39.0,117.0,38.7,191.0,50.5,91.0,48.9,191.0,37.2,110.0,34.9,161.0,31.6,215.0,31.4,112.0,57.5,325.0,-0.09
23,Louisville,4,ACC,3,1-2,,1,2,0.3333,,,,1–1,110.1,92.0,89.5,12.0,0.9154,23.0,44.8,256.0,53.4,253.0,18.7,193.0,19.2,104.0,33.0,106.0,25.3,58.0,29.3,246.0,37.0,166.0,47.8,152.0,51.5,241.0,25.5,295.0,38.3,231.0,31.1,222.0,32.2,124.0,63.1,201.0,0.11
24,Iowa State,3,B12,4,4-0,,4,0,1.0,,,,1–0,123.2,12.0,100.2,129.0,0.9152,24.0,52.4,76.0,47.4,107.0,10.7,5.0,20.0,79.0,25.4,264.0,35.7,260.0,33.6,182.0,30.8,106.0,49.4,119.0,43.5,70.0,39.4,76.0,36.3,193.0,31.0,224.0,35.2,181.0,64.7,149.0,2.7
25,Cincinnati,8,Amer,3,2-1,,2,1,0.6667,,,,2–0,118.5,27.0,96.4,78.0,0.9147,25.0,52.8,69.0,46.9,93.0,21.7,277.0,12.3,316.0,40.2,22.0,28.0,112.0,39.0,117.0,21.6,19.0,50.0,105.0,43.0,59.0,39.5,72.0,35.5,179.0,30.5,234.0,38.3,241.0,57.1,327.0,0.06
26,West Virginia,5,B12,2,1-1,,1,1,0.5,,,,1–0,129.7,5.0,106.7,213.0,0.9043,26.0,54.8,45.0,60.3,323.0,21.2,262.0,19.6,91.0,42.2,7.0,32.0,192.0,45.7,60.0,46.4,270.0,52.5,62.0,58.1,312.0,38.6,87.0,42.9,292.0,41.9,47.0,36.1,205.0,65.8,117.0,0.05
27,Arkansas,5,SEC,5,3-2,,3,2,0.6,,,,1–1,118.9,26.0,97.9,96.0,0.9034,27.0,47.1,209.0,49.5,170.0,17.6,155.0,20.3,73.0,38.5,35.0,39.2,310.0,37.6,134.0,44.2,252.0,48.8,130.0,44.3,86.0,28.9,255.0,41.3,276.0,30.5,234.0,29.2,81.0,67.1,80.0,0.7
29,Maryland,4,B10,3,2-1,,2,1,0.6667,,,,1–0,112.5,60.0,93.8,49.0,0.8901,29.0,48.3,176.0,40.4,9.0,21.9,284.0,14.4,280.0,35.5,65.0,39.3,312.0,48.6,43.0,46.2,267.0,44.7,226.0,41.7,37.0,36.5,125.0,25.0,20.0,35.6,137.0,32.7,130.0,62.6,216.0,0.6
30,Indiana,10,B10,3,1-2,,1,2,0.3333,,,,0–1,119.7,24.0,100.0,120.0,0.8878,30.0,48.3,176.0,49.7,172.0,16.4,111.0,14.8,266.0,39.1,29.0,31.0,173.0,29.1,250.0,43.4,239.0,46.5,188.0,49.5,205.0,33.8,178.0,33.3,116.0,44.7,32.0,34.0,156.0,65.0,143.0,-0.6
34,Stephen F. Austin,12,Slnd,4,4-0,,4,0,1.0,,,,2–0,112.8,57.0,95.2,65.0,0.8748,34.0,57.1,28.0,45.7,68.0,19.3,217.0,20.7,67.0,37.4,46.0,29.6,140.0,49.5,36.0,43.9,247.0,54.4,40.0,46.6,146.0,42.0,41.0,29.3,55.0,31.7,213.0,33.6,146.0,66.1,108.0,0.7
35,Davidson,10,A10,4,3-1,,3,1,0.75,,,,2–0,124.8,9.0,105.4,202.0,0.8741,35.0,59.3,13.0,52.6,235.0,14.1,40.0,17.8,157.0,30.1,178.0,31.7,187.0,29.9,240.0,33.5,133.0,55.1,34.0,52.7,254.0,42.3,38.0,35.0,164.0,51.0,7.0,34.8,174.0,65.8,117.0,0.33
36,Georgia State,14,SB,4,4-0,,4,0,1.0,,,,2–0,110.1,90.0,93.6,47.0,0.867,36.0,46.1,227.0,42.4,23.0,16.2,103.0,23.0,26.0,38.9,31.0,40.1,313.0,39.8,112.0,36.9,164.0,48.6,134.0,43.5,70.0,27.3,275.0,27.3,39.0,32.0,208.0,43.3,303.0,58.4,316.0,0.8
37,Wyoming,12,MWC,5,4-1,,4,1,0.8,,,,1–1,107.5,114.0,91.3,31.0,0.8665,37.0,50.4,122.0,45.7,68.0,16.3,108.0,17.3,173.0,20.0,313.0,25.6,63.0,32.7,200.0,23.3,31.0,50.0,105.0,44.6,95.0,34.1,173.0,31.7,92.0,37.1,100.0,39.1,251.0,58.8,312.0,0.8
40,Xavier,6,BE,4,3-1,,3,1,0.75,,,,1–0,110.5,82.0,94.4,53.0,0.8595,40.0,49.0,157.0,51.8,217.0,18.8,200.0,18.4,126.0,28.8,206.0,25.8,69.0,45.0,62.0,45.2,261.0,51.1,80.0,52.1,249.0,29.5,246.0,34.1,138.0,30.2,237.0,41.2,278.0,62.9,207.0,1.6
41,Iowa,7,B10,2,1-1,,1,1,0.5,,,,1–0,106.0,138.0,90.8,26.0,0.8547,41.0,38.9,317.0,45.9,74.0,14.2,46.0,18.2,139.0,40.7,20.0,15.4,7.0,40.2,107.0,38.8,192.0,37.7,317.0,38.1,9.0,27.5,273.0,40.0,260.0,34.2,163.0,35.7,194.0,65.1,138.0,-0.48
42,Belmont,15,OVC,3,3-0,,3,0,1.0,,,,0–0,121.4,18.0,104.4,189.0,0.8498,42.0,60.1,10.0,53.7,259.0,18.4,186.0,16.9,190.0,41.8,11.0,23.1,38.0,19.0,321.0,22.8,25.0,57.0,21.0,54.8,285.0,41.9,43.0,34.8,158.0,52.0,5.0,42.6,292.0,63.4,191.0,0.7
43,Southern Methodist,6,Amer,4,4-0,,4,0,1.0,,,,1–0,110.4,83.0,95.0,61.0,0.8494,43.0,45.8,235.0,43.8,39.0,17.2,144.0,16.4,212.0,37.8,41.0,24.0,48.0,50.5,32.0,28.9,80.0,46.6,185.0,37.0,6.0,27.8,266.0,33.6,134.0,17.0,332.0,50.5,328.0,65.1,138.0,1.3
45,San Diego State,8,MWC,5,4-1,,4,1,0.8,,,,2–0,103.9,163.0,89.6,14.0,0.8453,45.0,46.4,222.0,43.6,36.0,10.9,7.0,19.3,98.0,28.3,217.0,26.3,82.0,26.2,282.0,25.5,41.0,43.6,250.0,37.6,8.0,36.1,139.0,38.4,232.0,27.0,277.0,30.0,91.0,57.4,326.0,0.6
47,Purdue,9,B10,4,2-2,,2,2,0.5,,,,1–1,112.7,58.0,98.1,99.0,0.8328,47.0,48.2,181.0,46.3,82.0,21.8,280.0,11.7,324.0,32.5,118.0,32.2,200.0,38.1,126.0,39.4,201.0,41.3,279.0,42.3,48.0,39.7,65.0,35.4,175.0,37.6,94.0,36.6,211.0,60.8,272.0,0.38
48,Boise State,11,MWC,5,3-2,,3,2,0.6,,,,2–0,107.5,113.0,93.5,46.0,0.8321,48.0,51.7,92.0,47.7,113.0,18.4,186.0,21.5,52.0,32.7,116.0,21.5,28.0,33.1,189.0,40.8,216.0,50.4,95.0,48.4,178.0,35.4,155.0,30.9,75.0,48.3,15.0,34.0,156.0,64.6,153.0,-0.5
49,Georgetown,4,BE,3,2-1,,2,1,0.6667,,,,1–0,107.9,107.0,93.9,51.0,0.8311,49.0,47.9,185.0,52.7,238.0,17.2,144.0,23.6,17.0,28.6,208.0,33.3,218.0,60.7,8.0,38.1,184.0,47.8,152.0,49.0,194.0,32.0,205.0,40.4,270.0,35.7,133.0,32.0,118.0,62.1,232.0,0.22
50,Wichita State,7,MVC,2,1-1,,1,1,0.5,,,,0–0,106.6,128.0,92.9,38.0,0.83,50.0,47.2,207.0,44.1,46.0,14.5,55.0,25.6,7.0,32.3,124.0,35.0,248.0,24.1,295.0,34.0,135.0,52.7,57.0,40.6,23.0,23.5,307.0,36.0,189.0,31.5,217.0,26.6,36.0,59.5,300.0,-0.43
53,North Carolina State,8,ACC,3,2-1,,2,1,0.6667,,,,1–0,116.8,35.0,102.0,156.0,0.8251,53.0,48.8,165.0,48.5,139.0,13.0,22.0,13.0,306.0,33.0,106.0,32.1,196.0,32.7,200.0,33.3,130.0,48.1,147.0,47.9,169.0,33.3,181.0,33.3,116.0,35.7,133.0,30.4,96.0,61.9,242.0,0.6
54,BYU,11,WCC,4,2-2,,2,2,0.5,,,,0–0,117.8,30.0,102.9,163.0,0.8247,54.0,54.5,49.0,52.7,238.0,17.6,155.0,12.1,317.0,27.5,237.0,25.9,71.0,43.3,79.0,41.4,222.0,47.7,155.0,50.0,209.0,45.0,22.0,39.7,255.0,34.6,155.0,27.9,60.0,73.0,7.0,0.21
55,Utah,5,P12,4,2-2,,2,2,0.5,,,,1–1,114.5,43.0,100.2,128.0,0.823,55.0,55.5,39.0,50.2,186.0,19.3,217.0,14.8,266.0,35.7,61.0,23.0,37.0,37.8,130.0,35.1,149.0,49.2,122.0,46.0,133.0,43.2,33.0,39.7,255.0,40.3,60.0,31.2,108.0,59.4,303.0,-0.34
59,Valparaiso,13,Horz,2,2-0,,2,0,1.0,,,,0–0,102.0,194.0,89.6,13.0,0.8166,59.0,42.9,285.0,37.5,1.0,14.1,40.0,16.7,201.0,30.8,163.0,32.4,203.0,40.8,102.0,28.8,79.0,42.9,254.0,40.5,21.0,28.6,256.0,20.0,4.0,35.7,133.0,28.8,72.0,58.2,318.0,0.5
63,Oklahoma State,9,B12,3,1-2,,1,2,0.3333,,,,1–1,120.4,23.0,106.2,209.0,0.809,63.0,53.1,63.0,48.1,125.0,16.5,115.0,16.0,229.0,26.0,258.0,38.2,294.0,30.2,235.0,50.3,299.0,47.0,176.0,44.3,86.0,42.4,37.0,38.6,235.0,37.1,100.0,27.7,55.0,61.0,268.0,-0.26
66,Oregon,8,P12,4,3-1,,3,1,0.75,,,,1–0,117.0,33.0,104.1,182.0,0.7917,66.0,50.7,117.0,53.3,247.0,16.4,111.0,18.3,135.0,24.0,280.0,35.1,250.0,33.5,183.0,32.2,116.0,50.4,95.0,54.1,276.0,34.2,170.0,34.6,153.0,35.3,143.0,35.7,194.0,67.0,84.0,1.4
68,Ohio State,10,B10,4,2-2,,2,2,0.5,,,,1–1,108.6,103.0,97.6,93.0,0.774,68.0,46.3,223.0,51.9,221.0,16.9,130.0,15.8,235.0,30.5,170.0,30.1,156.0,44.7,67.0,25.1,38.0,47.0,176.0,55.1,289.0,30.0,237.0,30.4,69.0,32.0,208.0,33.6,146.0,67.1,80.0,0.5
71,VCU,7,A10,6,5-1,,5,1,0.8333,,,,1–1,107.1,121.0,96.5,82.0,0.767,71.0,47.3,204.0,53.4,253.0,18.3,181.0,21.1,58.0,34.1,86.0,27.0,95.0,42.6,85.0,35.2,150.0,42.9,254.0,52.5,252.0,36.1,139.0,36.8,205.0,39.3,71.0,34.2,163.0,66.2,105.0,1.3
73,Georgia,10,SEC,3,2-1,,2,1,0.6667,,,,1–0,106.3,134.0,96.0,74.0,0.7625,73.0,47.8,188.0,44.5,52.0,19.5,223.0,15.7,238.0,31.4,146.0,28.4,116.0,52.9,21.0,32.3,117.0,43.7,248.0,42.2,47.0,40.0,62.0,32.3,101.0,25.4,298.0,37.8,234.0,59.1,306.0,0.36
81,Buffalo,12,MAC,3,3-0,,3,0,1.0,,,,1–0,109.7,94.0,100.0,122.0,0.7432,81.0,48.9,161.0,50.0,175.0,14.7,62.0,17.5,168.0,34.1,86.0,25.2,57.0,50.3,34.0,37.1,169.0,44.3,234.0,50.5,219.0,39.0,81.0,32.8,114.0,32.6,193.0,39.4,256.0,71.4,12.0,0.8
84,St. John's,9,BE,3,1-2,,1,2,0.3333,,,,1–1,107.8,108.0,98.5,106.0,0.738,84.0,44.8,256.0,50.5,193.0,18.7,193.0,15.7,238.0,29.1,198.0,38.6,304.0,30.5,226.0,37.2,171.0,39.3,301.0,49.2,197.0,35.8,148.0,35.4,175.0,38.5,85.0,35.5,188.0,67.8,67.0,-0.19
86,Baylor,3,B12,3,2-1,,2,1,0.6667,,,,1–0,113.9,47.0,104.4,190.0,0.7312,86.0,51.3,99.0,54.2,268.0,20.0,235.0,22.6,32.0,33.7,93.0,36.5,276.0,49.0,39.0,41.3,220.0,54.7,36.0,51.0,232.0,30.4,231.0,40.0,260.0,37.1,100.0,35.5,188.0,63.8,179.0,0.39
89,Northeastern,14,CAA,3,3-0,,3,0,1.0,,,,0–0,112.3,63.0,103.1,167.0,0.7277,89.0,62.7,4.0,50.9,201.0,21.2,262.0,16.4,212.0,24.6,272.0,25.3,58.0,35.2,156.0,19.2,7.0,52.6,61.0,45.6,115.0,55.3,3.0,41.5,280.0,33.1,182.0,31.7,115.0,61.9,242.0,0.5
96,New Mexico State,15,WAC,4,4-0,,4,0,1.0,,,,2–0,106.9,125.0,98.7,108.0,0.7154,96.0,52.9,65.0,42.1,19.0,23.6,303.0,22.3,35.0,41.1,17.0,32.6,206.0,49.2,37.0,30.0,94.0,50.3,102.0,40.8,28.0,40.9,52.0,30.4,69.0,23.5,311.0,27.6,49.0,62.4,224.0,0.25
98,Wofford,12,SC,3,3-0,,3,0,1.0,,,,0–0,111.3,70.0,103.0,164.0,0.7111,98.0,55.8,37.0,45.5,65.0,16.7,123.0,15.0,261.0,30.9,159.0,28.7,125.0,55.5,14.0,21.7,20.0,55.2,30.0,43.4,68.0,38.0,99.0,34.1,138.0,36.5,116.0,26.5,33.0,59.8,295.0,0.26
100,Manhattan,16,MAAC,4,3-1,,3,1,0.75,,,,0–0,98.8,229.0,91.6,32.0,0.7043,100.0,46.9,213.0,44.1,46.0,20.2,240.0,19.5,94.0,31.9,136.0,23.8,46.0,44.8,65.0,49.8,296.0,45.4,219.0,46.8,151.0,32.9,193.0,24.6,18.0,36.8,109.0,27.0,39.0,68.7,44.0,0.45
102,Dayton,11,A10,5,3-2,,3,2,0.6,,,,0–1,104.6,154.0,97.1,88.0,0.7024,102.0,48.6,171.0,50.8,199.0,17.7,161.0,24.1,13.0,21.9,300.0,31.6,184.0,41.3,95.0,29.3,82.0,50.9,84.0,44.4,89.0,29.1,252.0,41.6,282.0,32.6,193.0,35.7,194.0,61.7,250.0,-0.4
103,North Dakota State,15,Sum,3,3-0,,3,0,1.0,,,,0–0,91.8,290.0,85.3,5.0,0.6998,103.0,46.9,213.0,37.7,2.0,14.9,68.0,12.8,310.0,20.2,312.0,15.5,8.0,51.0,31.0,39.0,195.0,50.5,91.0,41.8,40.0,26.1,289.0,18.2,3.0,32.2,203.0,28.6,68.0,64.5,160.0,0.6
104,Coastal Carolina,16,BSth,3,3-0,,3,0,1.0,,,,0–0,103.3,171.0,96.1,75.0,0.6969,104.0,53.5,62.0,43.1,27.0,18.7,193.0,16.3,218.0,32.0,133.0,24.1,49.0,38.2,124.0,45.2,261.0,51.3,76.0,45.1,108.0,38.6,87.0,26.6,33.0,33.5,173.0,38.6,244.0,66.7,95.0,0.28
110,Lafayette,16,Pat,3,3-0,,3,0,1.0,,,,0–0,123.9,10.0,115.6,296.0,0.689,110.0,71.0,2.0,51.5,212.0,15.2,76.0,14.7,269.0,22.4,294.0,33.3,218.0,25.9,283.0,28.0,69.0,66.3,2.0,44.3,86.0,51.7,8.0,43.1,296.0,42.0,44.0,35.4,185.0,61.8,246.0,0.33
118,Robert Morris,16,NEC,4,4-0,,4,0,1.0,,,,0–0,106.6,129.0,100.1,126.0,0.6728,118.0,54.1,54.0,48.4,135.0,16.8,125.0,26.1,5.0,30.8,163.0,40.1,313.0,42.1,89.0,37.2,171.0,50.0,105.0,45.9,129.0,41.3,49.0,35.0,164.0,33.9,168.0,37.2,223.0,66.0,111.0,0.32
125,Ole Miss,11,SEC,3,1-2,,1,2,0.3333,,,,0–1,106.4,132.0,101.3,148.0,0.6374,125.0,45.1,253.0,54.4,272.0,15.6,85.0,18.4,126.0,34.7,75.0,26.2,79.0,37.8,130.0,43.8,243.0,44.2,236.0,42.3,48.0,31.3,217.0,47.2,325.0,33.2,178.0,42.6,292.0,70.8,19.0,-1.2
127,LSU,9,SEC,3,1-2,,1,2,0.3333,,,,1–1,109.1,96.0,104.0,180.0,0.6346,127.0,49.7,140.0,50.0,175.0,20.4,245.0,15.0,261.0,35.8,59.0,37.4,287.0,47.6,51.0,35.5,153.0,44.9,222.0,48.4,178.0,39.0,81.0,35.5,179.0,35.5,140.0,33.3,139.0,64.6,153.0,-0.9
132,UAB,14,CUSA,5,3-2,,3,2,0.6,,,,0–2,102.8,181.0,98.4,105.0,0.6226,132.0,49.1,150.0,47.7,113.0,19.1,210.0,16.9,190.0,33.7,93.0,25.7,66.0,29.1,250.0,20.9,16.0,46.6,185.0,48.1,170.0,36.6,121.0,31.2,83.0,29.8,245.0,33.0,135.0,62.0,237.0,-1.1
138,California-Irvine,13,BW,5,4-1,,4,1,0.8,,,,1–1,102.8,180.0,99.3,117.0,0.5987,138.0,47.0,211.0,42.4,23.0,13.5,33.0,13.5,298.0,28.3,217.0,30.9,171.0,46.6,54.0,31.2,108.0,46.4,191.0,40.6,23.0,32.2,200.0,31.4,86.0,32.7,191.0,28.9,77.0,61.8,246.0,0.14
143,Eastern Washington,13,BSky,5,5-0,,5,0,1.0,,,,2–0,112.6,59.0,109.2,241.0,0.587,143.0,57.0,30.0,54.3,270.0,16.0,97.0,17.1,183.0,32.8,114.0,25.9,71.0,32.1,209.0,39.6,205.0,55.2,30.0,50.8,223.0,39.7,65.0,41.4,279.0,43.0,42.0,31.1,105.0,69.4,34.0,0.6
146,North Florida,16,ASun,3,2-1,,2,1,0.6667,,,,0–0,100.2,213.0,98.0,98.0,0.5627,146.0,48.7,167.0,43.3,32.0,20.7,252.0,13.8,286.0,32.7,116.0,28.6,122.0,48.7,42.0,34.4,143.0,51.6,71.0,45.8,123.0,29.9,242.0,24.5,17.0,42.4,43.0,27.2,43.0,66.6,97.0,0.12
153,Hampton,16,MEAC,6,5-1,,5,1,0.8333,,,,0–1,101.4,202.0,99.5,118.0,0.5552,153.0,49.7,140.0,46.1,77.0,17.3,149.0,19.6,91.0,31.1,152.0,30.0,151.0,58.0,9.0,44.6,256.0,47.6,161.0,45.7,120.0,36.2,135.0,31.3,85.0,31.3,221.0,28.0,61.0,71.3,14.0,-0.6
157,Harvard,13,Ivy,3,2-1,,2,1,0.6667,,,,1–1,103.7,165.0,102.1,157.0,0.5458,157.0,45.8,235.0,46.9,93.0,16.2,103.0,20.8,64.0,35.1,71.0,34.4,238.0,31.4,213.0,36.1,159.0,47.3,169.0,43.3,63.0,28.3,263.0,36.2,192.0,29.5,248.0,32.6,129.0,58.1,319.0,-0.45
164,Albany,14,AE,3,3-0,,3,0,1.0,,,,0–0,102.4,189.0,101.4,150.0,0.5262,164.0,47.8,188.0,51.3,207.0,16.6,117.0,18.8,113.0,34.7,75.0,20.0,19.0,34.4,168.0,19.6,9.0,46.8,183.0,44.2,84.0,33.3,181.0,40.3,268.0,30.6,229.0,43.8,306.0,60.1,284.0,0.21
189,Texas Southern,15,SWAC,5,5-0,,5,0,1.0,,,,2–0,112.8,55.0,115.9,298.0,0.4246,189.0,57.4,26.0,48.8,147.0,15.4,82.0,15.4,249.0,34.6,77.0,25.8,69.0,55.6,13.0,33.3,130.0,55.2,30.0,47.6,163.0,43.1,34.0,34.5,147.0,23.5,311.0,29.3,83.0,68.2,52.0,0.16
